SA1_CODE_2021,Median_rent_weekly,Median_tot_hhd_inc_weekly,Median_tot_prsnl_inc_weekly,Median_age_persons,Average_household_size,rent_to_income_ratio,rental_stress,severe_rental_stress,stress_category,low_income_households,total_households,low_income_pct,high_low_income_concentration,public_housing_dwellings,total_rental_dwellings,total_dwellings,public_housing_rate,estimated_demand,public_housing_gap,supply_demand_ratio,critical_housing_gap,unemployment_rate,labour_force_participation,norm_rent_income_ratio,norm_low_income_pct,norm_public_housing_gap,norm_unemployment,norm_public_housing_rate,rental_stress_score,displacement_risk_score,stress_risk_category,displacement_risk_category,investment_priority_score,investment_priority,Area sqkm,latitude,longitude,dist_to_0,dist_to_1,dist_to_2,dist_to_3,dist_to_4,dist_to_5,dist_to_6,dist_to_7,dist_to_8,dist_to_9,dist_to_10,dist_to_11,dist_to_12,dist_to_13,dist_to_14,dist_to_15,nearest_employment_center_km,nearest_center_name,employment_accessibility_score,accessibility_category,estimated_pt_quality,state_code,pt_multiplier,public_transport_score,estimated_weekly_transport_cost,transport_to_income_ratio,housing_transport_burden,severe_combined_burden,optimal_location_score,new_dwellings,new_total_public_housing,new_public_housing_rate,new_public_housing_gap
11202124930,285,644,463,52,1.8,0.4425465838509316,1,0,Moderate Stress (30-50%),199,172,115.69767441860466,1,0,102,50,0.0,199,199,0.0,1,17.8,31.6,0.0,0.0,0.6784544859201048,0.178,1.0,25.34908971840209,23.56,Moderate (25-50),Low (0-25),32.273270464963986,Moderate Priority,1.6801,-38.15,142.35,927.5933447445636,232.05022007961372,1548.6558420534368,490.3301583717256,2498.2097380732,673.4414360952961,3075.190096649722,683.1167696330439,914.9207418741788,1031.2972321203874,869.8737386523832,175.90630739464055,1523.8818889113445,1624.536471023069,2144.514260848112,2384.3962944232844,175.90630739464055,11,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.3105590062111801,0.7531055900621118,1,28.136635232481996,50,50,100.0,149
11203125019,233,640,476,68,1.4,0.3640625,1,0,Moderate Stress (30-50%),317,255,124.31372549019608,1,0,66,36,0.0,317,317,0.0,1,8.5,17.4,0.0,0.0,0.7557301899148657,0.085,1.0,25.964603798297315,21.700000000000003,Moderate (25-50),Low (0-25),33.907747216764896,Moderate Priority,0.4861,-37.96,147.54,562.1504178171997,226.72110362102856,1273.6764533385217,867.2695659551383,2948.247946967136,547.6083445837834,3282.7597431061936,329.9565476551887,556.3350398450691,678.5462156750281,494.689438530209,279.0688374170679,1232.6357985135558,1359.9265450146054,2080.6338185949494,2346.016807272055,226.72110362102856,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.3125,0.6765625,1,28.953873608382448,50,50,138.88888888888889,267
11203125020,250,744,535,59,1.9,0.336021505376344,1,0,Moderate Stress (30-50%),286,309,92.55663430420712,1,0,107,51,0.0,286,286,0.0,1,3.2,38.8,0.0,0.0,0.7354289456450557,0.032,1.0,25.02857891290111,20.64,Moderate (25-50),Low (0-25),32.39429993451212,Moderate Priority,0.723,-38.05,147.45,574.8889908255404,219.6830671894702,1286.097597667189,863.4054344727301,2941.00274145344,537.4052321127949,3286.5254799128825,342.4175729663487,569.0577227300972,691.2755012774816,507.4302864453895,270.45193297648774,1245.1753234896555,1372.2798850127745,2090.3612828219307,2355.365933571454,219.6830671894702,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.2688172043010752,0.6048387096774193,1,28.19714996725606,50,50,98.0392156862745,236
11203155204,485,772,526,50,2.1,0.6282383419689119,1,1,Severe Stress (50%+),287,304,94.4078947368421,1,7,169,85,8.235294117647058,287,280,0.024390243902439,1,9.6,41.3,0.0,0.0,0.7314996725605762,0.096,0.9725490196078432,25.31548364728996,21.370980392156863,Moderate (25-50),Low (0-25),33.03118363573327,Moderate Priority,0.3035,-38.01,147.49,569.2280815450549,222.7461390694436,1280.5764974061733,865.0993522746212,2944.21611545453,541.927598685229,3284.844622122396,336.8769681912821,563.4037022926102,685.618621434007,501.768436871281,274.2397295309402,1239.601993018552,1366.78876187068,2086.0330788496804,2351.2058842210595,222.7461390694436,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.2590673575129533,0.8873056994818653,1,28.515591817866635,50,57,67.05882352941175,230
11203155213,400,753,478,77,1.6,0.5312084993359893,1,1,Severe Stress (50%+),277,286,96.85314685314684,1,0,35,21,0.0,277,277,0.0,1,4.8,13.1,0.0,0.0,0.7295350360183366,0.048,1.0,25.07070072036673,20.96,Moderate (25-50),Low (0-25),32.39433136869679,Moderate Priority,1.8692,-38.02,147.48,570.6434109660971,221.9704284489948,1281.956685150638,864.6723421973524,2943.4117628495774,540.7951329187271,3285.263758025826,338.2617753404921,564.8172838770749,687.0329289076482,503.1840118239803,273.2863608893227,1240.9952954971277,1368.1614316672485,2087.1143996059377,2352.245166585182,221.9704284489948,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.2656042496679947,0.796812749003984,1,28.197165684348395,50,50,238.0952380952381,227
11401128006,365,798,494,61,2.0,0.4573934837092732,1,0,Moderate Stress (30-50%),280,337,83.08605341246292,1,0,126,60,0.0,280,280,0.0,1,6.3,35.1,0.0,0.0,0.7314996725605762,0.063,1.0,25.25999345121153,21.26,Moderate (25-50),Low (0-25),32.6789875573019,Moderate Priority,4.6713,-37.69,147.81,523.902252811814,250.662539075162,1236.4443322321763,879.9858029167344,2970.3074300231383,578.7826591223006,3271.8140260695145,292.71194310182506,518.1437081909904,640.330974468866,456.4307127853208,306.7523562954354,1195.0293136989353,1322.9056102546751,2051.693717005908,2318.210789970416,250.662539075162,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.2506265664160401,0.7080200501253133,1,28.33949377865095,50,50,83.33333333333334,230
11501155412,230,641,462,84,1.3,0.358814352574103,1,0,Moderate Stress (30-50%),690,624,110.57692307692308,1,0,234,120,0.0,690,690,0.0,1,4.8,1.3,0.0,0.0,1.0,0.048,1.0,30.48,20.96,Moderate (25-50),Low (0-25),42.672,Moderate Priority,0.4777,-33.03,147.47,359.21901240878395,578.3195004893361,816.3722780398192,844.2879698639374,2955.952244869119,1095.574578509023,2843.433417040681,293.2032231881318,339.07903697280875,402.3172277372888,352.63035474299977,634.7975521534008,795.5465835452208,891.0817967701057,1532.640880861304,1799.516487135057,293.2032231881318,7,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.31201248049922,0.6708268330733229,1,33.336,50,50,41.66666666666667,640
11602163326,190,625,516,72,1.3,0.304,1,0,Moderate Stress (30-50%),391,322,121.42857142857142,1,0,44,22,0.0,391,391,0.0,1,8.2,18.8,0.0,0.0,0.8041912246234446,0.0819999999999999,1.0,26.903824492468896,21.64,Moderate (25-50),Low (0-25),35.7072665356909,Moderate Priority,0.1118,-38.19,142.31,932.7786546783074,236.19510133503323,1554.2929641934998,491.1132465590336,2495.3687566235626,672.0197057687693,3077.7652632488844,688.2034606636578,920.143921751086,1036.6011291196903,874.9612396788685,179.41003222832634,1529.492500104672,1630.186224440248,2149.630696507229,2389.338597137958,179.41003222832634,11,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.32,0.624,1,29.85363326784545,50,50,227.27272727272728,341
11603131645,425,1174,655,38,2.3,0.3620102214650766,1,0,Moderate Stress (30-50%),310,416,74.51923076923077,1,0,147,75,0.0,310,310,0.0,1,4.1,49.1,0.0,0.0,0.7511460379829732,0.0409999999999999,1.0,25.43292075965946,20.82,Moderate (25-50),Low (0-25),33.11754944335298,Moderate Priority,0.2077,-38.4,147.1,624.3747128778285,198.0058843788501,1334.4430132529862,850.2162362947029,2913.3491998657746,498.754721495708,3301.7207980787443,391.0260103269631,618.493819584344,740.7321796939253,556.9198899773382,240.6382483781047,1293.9526498951072,1420.3736122056432,2128.557558056587,2392.0918489560977,198.0058843788501,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.1703577512776831,0.5323679727427597,1,28.55877472167649,50,50,66.66666666666666,260
12202142120,625,872,557,73,1.7,0.716743119266055,1,1,Severe Stress (50%+),303,380,79.73684210526316,1,0,47,26,0.0,303,303,0.0,1,3.9,25.7,0.0,0.0,0.7465618860510805,0.039,1.0,25.32123772102161,20.78,Moderate (25-50),Low (0-25),32.91535166994106,Moderate Priority,0.6251,-38.35,142.15,953.546840430961,253.3262590581778,1576.8277124552253,494.9157666221984,2484.1364658927523,666.7449828247082,3088.171206482918,708.6089446838923,941.0606825689468,1057.8284102701389,895.351624641559,194.4055879613762,1551.9214759631689,1652.7718082061212,2170.1281962936523,2409.146440822458,194.4055879613762,11,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.2293577981651376,0.9461009174311928,1,28.45767583497053,50,50,192.30769230769232,253
12403146424,430,784,615,72,1.4,0.548469387755102,1,1,Severe Stress (50%+),313,346,90.46242774566474,1,0,137,71,0.0,313,313,0.0,1,3.3,22.9,0.0,0.0,0.7531106745252129,0.033,1.0,25.392213490504258,20.66,Moderate (25-50),Low (0-25),33.08020563195809,Moderate Priority,1.2112,-37.91,147.59,555.0710688988778,230.85073696672316,1266.7779446800405,869.498089801819,2952.296513357919,553.3191415682082,3280.6928954894647,323.0425295405,549.2651413650557,671.4723766655497,487.60857174429503,283.9979166443327,1225.6701679245782,1353.0662609418796,2075.246881869387,2340.840027009336,230.85073696672316,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.2551020408163265,0.8035714285714286,1,28.540102815979044,50,50,70.4225352112676,263
12504149120,501,718,562,67,1.7,0.6977715877437326,1,1,Severe Stress (50%+),315,305,103.27868852459017,1,0,64,34,0.0,315,315,0.0,1,4.5,32.1,0.0,0.0,0.7544204322200393,0.045,1.0,25.53840864440079,20.9,Moderate (25-50),Low (0-25),33.2979764243615,Moderate Priority,0.1951,-32.65,142.85,788.7433064338545,605.3417996359085,1135.2392643909498,467.2536887563508,2531.066129134224,1203.4083793959396,2556.014728607224,648.6590166477683,768.8610954560272,835.242044185428,770.9700521660315,626.6929286565766,1135.223997453817,1190.5778268628928,1540.524102242054,1773.7969057560986,467.2536887563508,3,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.2785515320334262,0.9763231197771588,1,28.64898821218075,50,50,147.05882352941177,265
12703173206,199,468,450,68,1.1,0.4252136752136752,1,0,Moderate Stress (30-50%),28,28,100.0,1,3,21,14,21.428571428571427,28,25,0.1071428571428571,1,100.0,0.8,0.0,0.0,0.564505566470203,1.0,0.9285714285714286,30.575825615118347,38.57142857142858,Moderate (25-50),Moderate (25-50),39.16549724015343,Moderate Priority,0.0316,-33.19,147.31,369.2068292318514,556.2293104180484,839.5615787602461,824.9579479656536,2939.2162236388685,1077.7133941635827,2847.454494032846,286.4253554844596,349.17016759996784,417.7151907609506,358.4913173385268,612.3588778713635,818.5778803522237,914.2846447844636,1549.830562522044,1815.7924098888243,286.4253554844596,7,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.4273504273504273,0.8525641025641025,1,31.582748620076718,50,53,378.57142857142856,-25
20302148716,375,704,535,74,1.7,0.5326704545454546,1,1,Severe Stress (50%+),308,313,98.40255591054311,1,0,29,17,0.0,308,308,0.0,1,4.3,27.7,0.0,0.0,0.7498362802881466,0.043,1.0,25.426725605762933,20.86,Moderate (25-50),Low (0-25),33.095778650949576,Moderate Priority,0.1946,-37.19,140.31,1052.3760973994356,416.2409516895125,1608.179657338868,294.6791063138474,2306.005938696292,869.7145538322427,2906.5547906118645,818.6908712779796,1037.1964779224695,1145.5831791382368,1001.881216132464,372.2061935489557,1592.1340681318463,1677.0837753389274,2091.766201130951,2317.0122299161253,294.6791063138474,3,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.2840909090909091,0.8167613636363638,1,28.047889325474788,50,50,294.11764705882354,258
20504109508,180,561,454,53,1.5,0.320855614973262,1,0,Moderate Stress (30-50%),287,245,117.14285714285715,1,38,262,130,29.23076923076924,287,249,0.1324041811846689,1,18.3,32.9,0.0,0.0,0.7111984282907662,0.183,0.9025641025641026,25.07960959145636,21.71128205128205,Moderate (25-50),Low (0-25),33.197796685305526,Moderate Priority,1.7506,-37.07,140.43,1038.2898672325252,408.614214641391,1591.5455036805508,289.4390870584932,2314.9018448906536,872.9167248508624,2898.050573344815,805.5033120586386,1022.988168282424,1130.8923931012102,988.2530437013736,366.51977131257377,1575.683663797625,1660.3198196246865,2075.6600276195304,2301.402171948653,289.4390870584932,3,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.35650623885918,0.677361853832442,1,28.098898342652763,50,88,67.6923076923077,199
20604111737,413,522,323,23,1.7,0.7911877394636015,1,1,Severe Stress (50%+),365,675,54.07407407407408,1,0,994,496,0.0,365,365,0.0,1,23.2,48.6,0.0,0.0,0.7871643745907008,0.2319999999999999,1.0,28.063287491814016,24.64,Moderate (25-50),Low (0-25),37.16024623444663,Moderate Priority,0.0049,-42.88,139.62,1420.3011141053678,722.4408954519305,2096.6764250302717,888.534095133221,2412.404617529468,627.7639199141955,3486.1080239409803,1176.5447006075842,1412.0352450047244,1534.0714071086095,1354.7236658952493,661.0427140421854,2065.1758048485267,2176.833354981254,2711.889264410816,2945.1025681653487,627.7639199141955,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.3831417624521073,1.1743295019157087,1,30.08012311722332,50,50,10.080645161290322,315
20604111743,340,826,523,25,1.7,0.4116222760290557,1,0,Moderate Stress (30-50%),320,535,59.813084112149525,1,0,919,459,0.0,320,320,0.0,1,13.4,65.9,0.0,0.0,0.7576948264571054,0.134,1.0,26.49389652914211,22.68,Moderate (25-50),Low (0-25),34.66840340537001,Moderate Priority,0.0261,-42.92,139.58,1425.6787922898914,727.9387010693528,2102.180717568536,892.6240305747436,2411.0908971614144,630.8289243154297,3489.4404124529983,1181.956363006978,1417.4283715082486,1539.471741908946,1360.0829338237938,666.5503046088318,2070.667498016367,2182.343078592512,2717.084954983101,2950.1820126275343,630.8289243154297,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.2421307506053268,0.6537530266343826,1,28.834201702685004,50,50,10.893246187363834,270
20604150404,361,928,518,25,1.8,0.3890086206896552,1,0,Moderate Stress (30-50%),207,368,56.25,1,0,570,286,0.0,207,207,0.0,1,16.6,67.3,0.0,0.0,0.6836935166994106,0.166,1.0,25.33387033398821,23.32,Moderate (25-50),Low (0-25),32.304353634577595,Moderate Priority,0.0027,-43.01,139.49,1437.7743432375637,740.3038778655414,2114.560064620461,901.8884955906794,2408.1929131866564,637.8296094388149,3496.9661979581188,1194.1284843911849,1429.5584724251105,1551.617702277208,1372.137556309243,678.9374418375604,2083.018256020688,2194.73486455232,2728.7804893229054,2961.617931926468,637.8296094388149,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.2155172413793103,0.6045258620689655,1,27.6521768172888,50,50,17.482517482517483,157
20604150406,385,1062,651,25,1.7,0.3625235404896422,1,0,Moderate Stress (30-50%),291,563,51.68738898756661,1,0,868,433,0.0,291,291,0.0,1,10.6,70.0,0.0,0.0,0.7387033398821218,0.106,1.0,25.83406679764244,22.12,Moderate (25-50),Low (0-25),33.55472691552063,Moderate Priority,0.0055,-42.99,139.51,1435.0869508791927,737.5566462720213,2111.8097351005017,899.8223966349796,2408.829975000435,636.2615883657528,3495.2904722761687,1191.4240639016389,1426.8634269927638,1548.9191750647983,1369.459200669393,676.1853365457098,2080.27430822435,2191.9817448012427,2726.180863082621,2959.0757663365885,636.2615883657528,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.1883239171374764,0.5508474576271186,1,28.27736345776032,50,50,11.547344110854503,241
20604150414,420,713,414,23,1.6,0.5890603085553997,1,1,Severe Stress (50%+),327,659,49.6206373292868,0,0,1058,528,0.0,327,327,0.0,1,16.4,46.1,0.0,0.0,0.762278978388998,0.1639999999999999,1.0,26.88557956777996,23.28,Moderate (25-50),Low (0-25),35.26260117878193,Moderate Priority,0.0151,-43.01,139.49,1437.7743432375637,740.3038778655414,2114.560064620461,901.8884955906794,2408.1929131866564,637.8296094388149,3496.9661979581188,1194.1284843911849,1429.5584724251105,1551.617702277208,1372.137556309243,678.9374418375604,2083.018256020688,2194.73486455232,2728.7804893229054,2961.617931926468,637.8296094388149,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.2805049088359046,0.8695652173913043,1,29.131300589390964,50,50,9.469696969696969,277
20604150518,437,1413,763,27,1.8,0.3092710544939844,1,0,Moderate Stress (30-50%),304,752,40.42553191489361,0,14,1225,611,2.2913256955810146,304,290,0.0460526315789473,1,9.6,76.8,0.0,0.0,0.7380484610347086,0.096,0.9923622476813966,25.64459169750814,21.76724495362793,Moderate (25-50),Low (0-25),33.35929051004451,Moderate Priority,0.0405,-42.97,139.53,1432.39926772566,734.809079905441,2109.05904161989,897.760459104958,2409.4710015167807,634.7005564533741,3493.6166459914584,1188.719359697125,1424.1680767252226,1546.2203188204865,1366.7805874830412,673.4328928932559,2077.5299801676924,2189.228275918224,2723.581588452412,2956.5340845840838,634.7005564533741,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.1415428167020523,0.4508138711960368,0,28.17964525502225,50,64,10.474631751227497,240
20604150614,435,75,75,22,1.1,5.8,1,1,Severe Stress (50%+),20,37,54.054054054054056,1,0,58,33,0.0,20,20,0.0,1,43.8,37.2,0.0,0.0,0.5612311722331369,0.4379999999999999,1.0,25.60462344466274,28.76,Moderate (25-50),Moderate (25-50),31.458784544859203,Moderate Priority,0.006,-43.01,139.49,1437.7743432375637,740.3038778655414,2114.560064620461,901.8884955906794,2408.1929131866564,637.8296094388149,3496.9661979581188,1194.1284843911849,1429.5584724251105,1551.617702277208,1372.137556309243,678.9374418375604,2083.018256020688,2194.73486455232,2728.7804893229054,2961.617931926468,637.8296094388149,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,2.6666666666666665,8.466666666666667,1,27.2293922724296,50,50,151.5151515151515,-30
21101125924,141,657,470,85,1.4,0.2146118721461187,0,0,Affordable (<30%),177,147,120.40816326530611,1,0,6,3,0.0,0,0,0.0,0,50.0,0.6,0.0,0.0,0.5481335952848723,0.5,1.0,25.962671905697444,30.000000000000004,Moderate (25-50),Moderate (25-50),31.82907662082515,Moderate Priority,0.1259,-37.51,144.99,692.1218375290971,33.84172037755636,1345.675780593814,640.8257339241984,2721.1163500978746,629.3971268654201,3119.776142281109,445.7343972473232,680.681648661663,799.7135210197112,631.9957826941081,90.0425566266699,1314.9883095895368,1425.917571100385,2037.1477277975723,2290.95935034604,33.84172037755636,1,18.079139811221825,Limited (40-60km),66.15827962244364,2,1.15,76.08202156581018,93.44602132144723,0.1422313870950491,0.3568432592411678,0,36.55468456694116,50,50,1666.6666666666667,-50
21203155815,222,657,452,75,1.4,0.3378995433789954,1,0,Moderate Stress (30-50%),231,200,115.5,1,0,13,9,0.0,231,231,0.0,1,11.1,2.9,0.0,0.0,0.6994106090373281,0.111,1.0,25.09821218074656,22.22,Moderate (25-50),Low (0-25),32.13160314341847,Moderate Priority,0.1141,-42.5,145.0,1101.7884387517645,521.1133233828607,1822.0349658768357,1007.7923810191772,2815.636772267407,194.88392154172783,3608.396751578312,878.4170345984955,1098.3188333435896,1219.0878092568569,1033.232903170806,486.7216641507754,1779.661987817255,1908.6366443381044,2589.9251185276617,2845.4814472980315,194.88392154172783,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.30441400304414,0.6423135464231354,1,27.565801571709237,50,50,555.5555555555555,181
21204131751,208,495,468,81,1.2,0.4202020202020202,1,0,Moderate Stress (30-50%),291,219,132.87671232876713,1,0,26,15,0.0,291,291,0.0,1,10.5,5.1,0.0,0.0,0.7387033398821218,0.105,1.0,25.82406679764244,22.1,Moderate (25-50),Low (0-25),33.54072691552062,Moderate Priority,0.0898,-42.94,139.56,1428.3671993112791,730.6871032262748,2104.9323196319096,894.6754250419564,2410.439969711565,632.3722364429982,3491.109475369542,1184.6617731132442,1420.1244811247714,1542.171418589394,1362.762186824856,669.3035933799201,2073.41277563765,2185.0974187490074,2719.683340709236,2952.7224743586044,632.3722364429982,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.404040404040404,0.8242424242424242,1,28.27036345776031,50,50,333.33333333333337,241
21304136016,351,814,543,55,2.1,0.4312039312039312,1,0,Moderate Stress (30-50%),243,278,87.41007194244604,1,0,62,31,0.0,243,243,0.0,1,9.2,36.4,0.0,0.0,0.7072691552062869,0.092,1.0,25.065383104125736,21.84,Moderate (25-50),Low (0-25),32.1642278978389,Moderate Priority,0.1695,-37.39,140.11,1075.9809881541262,430.07770574529377,1635.8827108559535,305.39747720908446,2291.454562674513,865.0220409221575,2920.938093899132,840.9124876398367,1061.0010578652534,1170.150757715999,1024.7574478535485,383.106060864173,1619.5362572926238,1704.9993916746398,2118.6449191360443,2343.0813560542515,305.39747720908446,3,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.2457002457002457,0.6769041769041769,1,27.58211394891945,50,50,161.29032258064515,193
21304146112,316,606,439,79,1.6,0.5214521452145214,1,1,Severe Stress (50%+),296,240,123.33333333333334,1,0,21,13,0.0,296,296,0.0,1,14.8,14.9,0.0,0.0,0.741977734119188,0.148,1.0,26.31955468238376,22.96,Moderate (25-50),Low (0-25),34.26715389652915,Moderate Priority,0.1469,-37.43,140.07,1080.7201836152562,433.0038241184138,1641.4201897265502,307.8200999611191,2288.585985994823,864.1809414498601,2923.8458697367287,845.391194776925,1065.7796281463973,1175.0760538241573,1029.3558973449883,385.4882280288147,1625.0143443722134,1710.5788357345557,2124.0257052676766,2348.3027886166237,307.8200999611191,3,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.33003300330033,0.8514851485148515,1,28.633576948264576,50,50,384.61538461538464,246
21305158033,341,756,486,75,1.6,0.451058201058201,1,0,Moderate Stress (30-50%),269,268,100.37313432835822,1,0,6,3,0.0,269,269,0.0,1,10.9,10.1,0.0,0.0,0.7242960052390308,0.109,1.0,25.57592010478061,22.18,Moderate (25-50),Low (0-25),33.04924819908317,Moderate Priority,0.1875,-37.22,145.28,652.9536413915961,71.6788859955927,1304.519116211995,651.9291206802134,2744.467135794289,653.2051045217141,3105.266836876101,406.98225201753473,641.2091372722253,759.7908909564948,593.5531227110757,131.22938168022466,1273.7990207150417,1384.8357501388325,2002.7518424502189,2257.9412602618745,71.6788859955927,1,7.832111400440731,Poor (>60km),50.0,2,1.15,57.49999999999999,193.3577719911854,0.2557642486655891,0.70682244972379,1,30.374257519673804,50,50,1666.6666666666667,219
21402138227,473,954,637,71,1.7,0.4958071278825995,1,0,Moderate Stress (30-50%),354,450,78.66666666666666,1,0,89,46,0.0,354,354,0.0,1,2.5,30.7,0.0,0.0,0.7799607072691552,0.025,1.0,25.849214145383105,20.5,Moderate (25-50),Low (0-25),33.9885068762279,Moderate Priority,0.4239,-42.18,140.32,1326.0114977441233,626.015460790777,2000.118898252474,820.0196265779856,2437.933720411648,579.2839541857742,3429.057671148209,1081.6657627040126,1317.465192001668,1439.3579488767225,1260.7802412297308,564.4426979266464,1968.827614538792,2080.190993242283,2621.2172589762536,2856.5517736353613,564.4426979266464,11,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.2096436058700209,0.7054507337526205,1,28.49425343811395,50,50,108.69565217391303,304
21402138406,274,598,461,81,1.3,0.4581939799331103,1,0,Moderate Stress (30-50%),289,260,111.15384615384616,1,0,13,9,0.0,289,289,0.0,1,14.3,1.8,0.0,0.0,0.7373935821872953,0.143,1.0,26.17787164374591,22.860000000000003,Moderate (25-50),Low (0-25),34.022956123117226,Moderate Priority,0.1914,-42.19,140.31,1327.3608085874644,627.3957845856886,2001.5013547893047,820.9537578654599,2437.5354955432285,579.9012935899905,3429.8554440517523,1083.0234100302075,1318.8186542545805,1440.713707211451,1262.1242593961415,565.8255724318923,1970.207235386369,2081.574519401254,2622.508954035672,2857.811996185266,565.8255724318923,11,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.334448160535117,0.7926421404682273,1,28.511478061558613,50,50,555.5555555555555,239
21402159114,270,832,563,75,1.7,0.3245192307692308,1,0,Moderate Stress (30-50%),377,425,88.70588235294117,1,0,123,63,0.0,377,377,0.0,1,6.6,20.4,0.0,0.0,0.7950229207596594,0.066,1.0,26.56045841519319,21.32,Moderate (25-50),Low (0-25),35.13487098886705,Moderate Priority,0.3964,-42.11,140.39,1316.5645189698564,616.350935704991,1990.439244524888,813.5205087006226,2440.748233053687,575.0294050182606,3423.487558781406,1072.1605064319947,1307.989025590006,1429.8654925431435,1251.370618495093,554.7602595972367,1959.1676792946123,2070.50397333954,2612.178556810697,2847.7343377637267,554.7602595972367,11,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.2403846153846154,0.5649038461538461,1,29.067435494433525,50,50,79.36507936507937,327
21603159409,222,711,452,74,1.6,0.3122362869198312,1,0,Moderate Stress (30-50%),323,279,115.7706093189964,1,0,21,13,0.0,323,323,0.0,1,6.1,7.1,0.0,0.0,0.7596594629993452,0.061,1.0,25.8031892599869,21.22,Moderate (25-50),Low (0-25),33.72105959397511,Moderate Priority,0.1948,-42.06,145.44,1041.1910266189282,473.9230723456677,1762.2472341298062,990.7683651618964,2838.633946331634,179.7582107891113,3581.196562485151,818.8266119404749,1037.8376475629784,1158.4939657337702,972.6190720653922,444.3384333635223,1719.535003482775,1849.0353367391376,2538.680526664483,2795.781574375072,179.7582107891113,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.2812939521800281,0.5935302390998594,1,28.36052979698756,50,50,384.61538461538464,273
30102101305,410,866,540,79,1.6,0.4734411085450346,1,0,Moderate Stress (30-50%),286,343,83.38192419825073,1,0,60,29,0.0,286,286,0.0,1,4.8,12.1,0.0,0.0,0.7354289456450557,0.048,1.0,25.188578912901114,20.96,Moderate (25-50),Low (0-25),32.61829993451212,Moderate Priority,0.4254,-27.4,148.1,778.2598399896111,1194.413676401203,486.0851869317773,1230.749860777976,3143.7464421731024,1722.9427270565634,2446.031124660661,881.7406899739639,765.3195596271469,709.1925317557701,825.5205451486713,1245.0541375020098,526.1944310249356,498.9492335344265,914.6441998251828,1189.6534387284917,486.0851869317773,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.23094688221709,0.7043879907621247,1,26.30914996725606,50,50,172.41379310344826,236
30102155104,250,711,446,64,1.8,0.3516174402250351,1,0,Moderate Stress (30-50%),250,261,95.78544061302682,1,0,108,54,0.0,250,250,0.0,1,15.3,26.1,0.0,0.0,0.7118533071381794,0.153,1.0,25.76706614276359,23.06,Moderate (25-50),Low (0-25),33.19242567125082,Moderate Priority,0.7778,-27.01,148.49,805.8841573918054,1245.8008671980847,451.23354264852605,1288.7057673973625,3193.5550826497106,1768.0260351075378,2449.096179502156,921.6893838904098,793.9727553426792,730.363488517199,856.1234939494308,1297.2785157330509,496.9486372705671,455.8569736196978,878.6478157321334,1156.3062315208806,451.23354264852605,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2812939521800281,0.6329113924050632,1,26.59621283562541,50,50,92.5925925925926,200
