SA1_CODE_2021,Median_rent_weekly,Median_tot_hhd_inc_weekly,Median_tot_prsnl_inc_weekly,Median_age_persons,Average_household_size,rent_to_income_ratio,rental_stress,severe_rental_stress,stress_category,low_income_households,total_households,low_income_pct,high_low_income_concentration,public_housing_dwellings,total_rental_dwellings,total_dwellings,public_housing_rate,estimated_demand,public_housing_gap,supply_demand_ratio,critical_housing_gap,unemployment_rate,labour_force_participation,norm_rent_income_ratio,norm_low_income_pct,norm_public_housing_gap,norm_unemployment,norm_public_housing_rate,rental_stress_score,displacement_risk_score,stress_risk_category,displacement_risk_category,investment_priority_score,investment_priority,Area sqkm,latitude,longitude,dist_to_0,dist_to_1,dist_to_2,dist_to_3,dist_to_4,dist_to_5,dist_to_6,dist_to_7,dist_to_8,dist_to_9,dist_to_10,dist_to_11,dist_to_12,dist_to_13,dist_to_14,dist_to_15,nearest_employment_center_km,nearest_center_name,employment_accessibility_score,accessibility_category,estimated_pt_quality,state_code,pt_multiplier,public_transport_score,estimated_weekly_transport_cost,transport_to_income_ratio,housing_transport_burden,severe_combined_burden,optimal_location_score
11201123614,335,672,473,84,1.4,0.4985119047619047,1,0,Moderate Stress (30-50%),247,225,109.77777777777776,1,0,33,16,0.0,247,247,0.0,1,4.0,5.3,0.0,0.0,0.7098886705959397,0.04,1.0,24.5977734119188,20.8,Low (0-25),Low (0-25),31.53576948264571,Moderate Priority,0.2463,-38.21,147.29,597.5216428939033,208.56114186328767,1308.1908420339582,857.0094979583868,2928.2573915995335,519.5233085867546,3293.3636145206383,364.6131241521053,591.6654293130264,713.8935406341064,530.0656345545851,256.0315162666538,1267.4714983106696,1394.2557273006244,2107.7510731569632,2372.0832099783993,208.56114186328767,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.2976190476190476,0.7961309523809523,1,27.767884741322852
11701163404,115,396,368,59,1.3,0.2904040404040404,0,0,Affordable (<30%),164,103,159.2233009708738,1,167,196,98,170.40816326530611,0,-167,0.0,0,17.6,9.8,0.0,0.0,0.4387688277668631,0.176,0.4319727891156463,14.855104446493728,12.159455782312929,Low (0-25),Low (0-25),20.865106611603387,Low Priority,0.0324,-33.21,147.29,370.53442520150617,553.4743750284512,842.4589302413857,822.5589516952617,2937.1335934317053,1075.4933500019763,2847.972830890032,285.6957803066777,350.51503009813274,419.68665421865467,359.3183806908505,609.558233525571,821.4557900763953,917.1838715958831,1551.9917957059608,1817.8391387103902,285.6957803066777,7,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.5050505050505051,0.7954545454545454,1,22.432553305801694
80104103712,715,1151,972,59,2.0,0.6211989574283232,1,1,Severe Stress (50%+),60,136,44.11764705882353,0,0,13,10,0.0,60,60,0.0,1,1.4,33.9,0.0,0.0,0.587426326129666,0.0139999999999999,1.0,21.88852652259332,20.28,Low (0-25),Low (0-25),26.518200392927312,Moderate Priority,0.043,-35.529999999999994,144.37,651.789672964735,259.3738422682225,1214.0486680112274,528.1954367615764,2656.600820294777,856.1440798653063,2902.3667307122732,432.2539291956366,635.491167561422,739.9990758828588,606.6932415090815,291.3205242450221,1193.294731048889,1287.455012719362,1825.1134617998703,2074.1816023309298,259.3738422682225,1,0.0,Poor (>60km),50.0,8,1.1,55.00000000000001,200.0,0.1737619461337967,0.7949609035621199,1,24.259100196463656
30908126234,443,809,165,80,1.8,0.5475896168108776,1,1,Severe Stress (50%+),51,85,60.0,1,0,127,61,0.0,51,51,0.0,1,6.3,19.8,0.0,0.0,0.581532416502947,0.063,1.0,22.26064833005894,21.26,Low (0-25),Low (0-25),26.980231827111982,Moderate Priority,0.1169,-26.91,148.59,813.449381791147,1259.0614568305593,443.03354822987825,1303.5840086008798,3206.4026754181677,1779.6870626236384,2450.138042474537,932.2153840231449,801.7984973168494,736.3930335294244,864.3917432890287,1310.7409586685421,490.22728771821636,445.31116970027443,869.8273867830703,1148.098567527121,443.03354822987825,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.24721878862793573,0.7948084054388134,1,23.49011591355599
50501107613,299,628,488,71,1.4,0.4761146496815286,1,0,Moderate Stress (30-50%),70,60,116.66666666666669,1,0,28,14,0.0,70,70,0.0,1,11.1,27.8,0.0,0.0,0.5939751146037983,0.111,1.0,22.989502292075965,22.22,Low (0-25),Low (0-25),28.12505435494433,Moderate Priority,0.264,-31.82,116.68,3218.695591304652,2655.3478902319594,3529.1892964205526,2060.350090538974,78.7230264278903,2953.538306934018,2594.0783211723365,3018.161585056866,3200.1138155159256,3283.500686074052,3184.2086120794934,2607.295896433345,3547.41933951746,3560.436108626949,3315.2665839837773,3364.4972073504778,78.7230264278903,4,7.12769735721097,Poor (>60km),50.0,5,0.85,42.5,200.0,0.3184713375796178,0.7945859872611465,1,24.700836384635455
11903137330,175,472,384,49,1.9,0.3707627118644068,1,0,Moderate Stress (30-50%),115,85,135.29411764705884,1,118,171,86,137.2093023255814,115,-3,1.0260869565217392,0,19.4,19.0,0.0,0.0,0.5461689587426326,0.1939999999999999,0.5426356589147286,18.289735763999936,14.732713178294574,Low (0-25),Low (0-25),25.64096306787896,Moderate Priority,0.0216,-32.85,147.65,349.4151635986902,603.2715198469309,790.2621162771178,866.3138640497941,2974.9377306248743,1115.8758703563644,2839.177691873006,302.725240080704,329.244054664357,385.8623475863985,347.7030458852698,660.1083624805203,769.6198013282005,864.959668436853,1513.5215104461743,1781.4189712833816,302.725240080704,7,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.423728813559322,0.7944915254237288,1,24.82048153393948
31605143509,365,712,537,78,1.5,0.5126404494382022,1,1,Severe Stress (50%+),347,339,102.35988200589972,1,0,81,44,0.0,347,347,0.0,1,3.8,20.1,0.0,0.0,0.7753765553372626,0.038,1.0,25.887531106745254,20.76,Moderate (25-50),Low (0-25),33.99630910281598,Moderate Priority,0.245,-32.16,153.34,274.89038756614315,987.963893287508,522.4095951133036,1398.8166581923717,3513.9374337338822,1303.943390712849,3171.9644199387244,521.4684555105706,285.4140187172435,169.21264490599472,339.5479211342252,1052.5706876947793,460.75007227609734,613.2549096360441,1575.377120926667,1857.82864116162,169.21264490599472,9,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2808988764044944,0.7935393258426966,1,26.99815455140799
10402108503,375,725,574,30,1.4,0.5172413793103449,1,1,Severe Stress (50%+),12,5,240.0,1,0,5,0,0.0,12,12,0.0,1,0.0,72.7,0.0,0.0,0.555992141453831,0.0,1.0,21.11984282907662,20.0,Low (0-25),Low (0-25),25.12770137524558,Moderate Priority,1.0893,-37.72,142.78,872.0465184243241,192.17365784163516,1487.9705652706302,486.24934120497,2529.5682677407917,691.2499483580351,3048.1823566193057,628.8649863987372,858.9471860195363,974.3688388388409,815.472855743534,146.71898826585047,1463.4834793424463,1563.7174672692288,2089.7245712001372,2331.5219077873467,146.71898826585047,11,0.32810117341495193,Poor (>60km),50.0,1,1.2,60.0,200.0,0.27586206896551724,0.7931034482758621,1,24.662281039647276
20604150424,692,1125,1125,27,1.0,0.6151111111111112,1,1,Severe Stress (50%+),0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,100.0,0.0,0.0,0.5481335952848723,0.0,1.0,20.962671905697448,20.0,Low (0-25),Low (0-25),24.82907662082515,Low Priority,0.0864,-43.01,139.49,1437.7743432375637,740.3038778655414,2114.560064620461,901.8884955906794,2408.1929131866564,637.8296094388149,3496.9661979581188,1194.1284843911847,1429.5584724251105,1551.6177022772079,1372.137556309243,678.9374418375604,2083.018256020688,2194.7348645523202,2728.7804893229054,2961.617931926468,637.8296094388149,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.17777777777777778,0.792888888888889,1,23.914538310412574
10804162020,385,738,424,82,1.6,0.521680216802168,1,1,Severe Stress (50%+),148,142,104.22535211267603,1,0,24,13,0.0,148,148,0.0,1,5.7,16.2,0.0,0.0,0.6450556647020301,0.057,1.0,23.47111329404061,21.14,Low (0-25),Low (0-25),29.310115258677143,Moderate Priority,0.541,-38.35,142.15,953.546840430961,253.3262590581778,1576.8277124552253,494.9157666221984,2484.1364658927523,666.7449828247082,3088.171206482918,708.6089446838923,941.0606825689468,1057.8284102701389,895.351624641559,194.4055879613762,1551.9214759631689,1652.7718082061212,2170.1281962936523,2409.146440822458,194.4055879613762,11,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.27100271002710025,0.7926829268292683,1,26.65505762933857
21402138406,274,598,461,81,1.3,0.4581939799331103,1,0,Moderate Stress (30-50%),289,260,111.15384615384616,1,0,13,9,0.0,289,289,0.0,1,14.3,1.8,0.0,0.0,0.7373935821872953,0.143,1.0,26.17787164374591,22.860000000000003,Moderate (25-50),Low (0-25),34.022956123117226,Moderate Priority,0.1914,-42.19,140.31,1327.3608085874644,627.3957845856886,2001.5013547893047,820.9537578654599,2437.5354955432285,579.9012935899905,3429.8554440517523,1083.0234100302077,1318.8186542545805,1440.713707211451,1262.1242593961417,565.8255724318923,1970.2072353863687,2081.574519401254,2622.5089540356716,2857.811996185266,565.8255724318923,11,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.33444816053511706,0.7926421404682273,1,28.511478061558613
20904143635,425,790,539,70,1.9,0.5379746835443038,1,1,Severe Stress (50%+),218,246,88.6178861788618,1,0,29,15,0.0,218,218,0.0,1,5.2,29.2,0.0,0.0,0.6908971840209561,0.052,1.0,24.337943680419123,21.04,Low (0-25),Low (0-25),30.98209299279633,Moderate Priority,0.1523,-37.7,139.8,1112.8574813040393,454.0194285294663,1678.770254116055,326.36421638578565,2269.5919324377232,859.3603811831131,2943.7406244138065,875.899678277658,1098.1778562631355,1208.4168573690915,1060.5839690870382,403.19040167112405,1661.97001310268,1748.207611146054,2160.387334508464,2383.6108271599815,326.36421638578565,3,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.25316455696202533,0.7911392405063291,1,26.991046496398162
31602142321,360,708,473,75,1.5,0.5084745762711864,1,1,Severe Stress (50%+),305,294,103.74149659863944,1,6,165,80,7.5,305,299,0.0196721311475409,1,4.4,19.9,0.0,0.0,0.7439423706614277,0.044,0.975,25.06884741322856,20.380000000000003,Moderate (25-50),Low (0-25),32.78581008513425,Moderate Priority,0.3531,-32.34,148.16,330.9890206372318,674.4662442097066,716.1569068954373,930.1603839441126,3029.6104176512554,1174.503117415214,2828.6741228558258,339.0646633010232,311.3552264272873,345.37054775574404,343.9047166861104,732.1645583774826,696.0725581479912,790.842241773932,1460.6965273686214,1731.4348695465767,311.3552264272873,8,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2824858757062147,0.7909604519774012,1,26.392905042567126
31102130618,215,525,468,50,1.6,0.4095238095238095,1,0,Moderate Stress (30-50%),272,247,110.12145748987854,1,177,399,199,88.94472361809045,272,95,0.6507352941176471,1,15.3,36.5,0.0,0.0,0.610347085789129,0.153,0.7035175879396984,20.77211759517957,17.13035175879397,Low (0-25),Low (0-25),28.1492596117457,Moderate Priority,0.1607,-27.47,148.03,773.6335950603595,1185.2486201576655,492.77366997083686,1220.3594633396622,3134.8575263376015,1714.9194236224569,2445.6493463169163,874.7674844912807,760.5072419955717,705.8034738452051,820.3184183772656,1235.7298341240478,531.9127601871475,506.9725360573745,921.3582629956219,1195.8545738402938,492.77366997083686,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.38095238095238093,0.7904761904761904,1,24.07462980587285
12701150416,116,401,353,53,1.4,0.2892768079800499,0,0,Affordable (<30%),214,140,152.85714285714283,1,232,262,133,174.4360902255639,0,-232,0.0,0,40.7,10.6,0.0,0.0,0.3962017026850032,0.407,0.418546365914787,16.179497712847937,16.510927318295742,Low (0-25),Low (0-25),22.42785016568927,Low Priority,0.1042,-33.49,147.01,390.8145268729717,515.0678635441984,882.9910995166391,789.4017277562909,2908.1987830682765,1044.719418840157,2855.5940166896485,278.37664327419,371.119580278166,448.2614408424456,372.97880829076576,570.454900486374,861.7223892616759,957.7462530173772,1582.5308757704136,1846.7706277974926,278.37664327419,7,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.49875311720698257,0.7880299251870324,1,23.213925082844636
21203155511,411,777,525,70,1.7,0.528957528957529,1,1,Severe Stress (50%+),214,229,93.44978165938863,1,0,18,10,0.0,214,214,0.0,1,5.3,21.1,0.0,0.0,0.6882776686313032,0.053,1.0,24.295553372626067,21.06,Low (0-25),Low (0-25),30.896551407989524,Moderate Priority,0.1116,-42.54,144.96,1107.293550966702,525.5517671686122,1827.4709704327975,1009.5284296335881,2813.625013154186,197.10836500850252,3610.9252732763985,883.840533219969,1103.8144856226165,1224.5924994588026,1038.7394290894601,490.77908453233283,1785.1269649168867,1914.0565139403495,2594.6105569774036,2850.028195159623,197.10836500850252,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.2574002574002574,0.7863577863577864,1,26.94827570399476
21203155726,400,764,465,74,1.6,0.5235602094240838,1,1,Severe Stress (50%+),220,224,98.21428571428572,1,0,49,25,0.0,220,220,0.0,1,3.8,13.9,0.0,0.0,0.6922069417157826,0.038,1.0,24.224138834315653,20.76,Low (0-25),Low (0-25),30.83586378519973,Moderate Priority,0.1606,-42.49,145.01,1100.41205602252,520.0072059341624,1820.6759757228263,1007.3631787412204,2816.1417803763534,194.34767757472608,3607.7660604505286,877.0612954501503,1096.9448428566907,1217.7115301211702,1031.856164725058,485.7121418903048,1778.2957072339925,1907.2817087974313,2588.7544391159763,2844.3454871795657,194.34767757472608,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.2617801047120419,0.7853403141361257,1,26.917931892599867
31607154601,405,771,476,67,1.9,0.5252918287937743,1,1,Severe Stress (50%+),206,229,89.95633187772926,1,0,32,13,0.0,206,206,0.0,1,6.6,33.3,0.0,0.0,0.6830386378519974,0.066,1.0,24.32077275703995,21.32,Low (0-25),Low (0-25),30.879468238375903,Moderate Priority,1.0134,-32.14,153.36,277.7913202600054,990.8501412793446,520.3058093654834,1401.2607809327765,3516.1733823007185,1306.7139100918828,3172.0534445152302,524.3615194792878,288.2927167271834,171.97040470478456,342.46129292673135,1055.456292529586,458.5061816636366,611.1201027376808,1574.205550365167,1856.656017718545,171.97040470478456,9,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2594033722438392,0.7846952010376136,1,25.439734119187953
20703116351,492,785,413,27,1.9,0.6267515923566879,1,1,Severe Stress (50%+),155,283,54.77031802120141,1,0,384,190,0.0,155,155,0.0,1,11.5,37.2,0.0,0.0,0.6496398166339227,0.115,1.0,24.14279633267845,22.3,Low (0-25),Low (0-25),30.29631303208906,Moderate Priority,0.0044,-37.44,145.06,682.6568085058946,42.409856922882305,1335.7461167364424,643.2632134332267,2726.697864011852,634.9937283019158,3116.218294423792,436.35110542320234,671.1456443294353,790.0751877149228,622.6963331118737,99.97853528646934,1305.051871365432,1416.0049885903288,2028.817365347932,2282.9595910132416,42.409856922882305,1,13.795071538558847,Limited (40-60km),57.590143077117695,2,1.15,66.22866453868535,123.43449923008806,0.15724140029310582,0.7839929926497937,1,32.53241088534926
31302136605,248,572,492,60,1.6,0.4335664335664335,1,0,Moderate Stress (30-50%),182,176,103.40909090909092,1,26,222,114,22.807017543859647,182,156,0.1428571428571428,1,27.1,23.1,0.0,0.0,0.650294695481336,0.271,0.9239766081871346,24.95565999149807,23.89953216374269,Low (0-25),Low (0-25),32.20110486103931,Moderate Priority,0.228,-26.9,148.6,814.216267392153,1260.3893285034956,442.2317251195271,1305.0722231653147,3207.689112426176,1780.8553761898063,2450.2479678398354,933.2740034686298,802.5913397398451,737.0089867386562,865.2276133633476,1312.0887443131726,489.5739158049262,444.2693190492048,868.9550352189596,1147.2857971768708,442.2317251195271,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.34965034965034963,0.7832167832167831,1,26.100552430519656
11103123211,250,575,524,43,1.7,0.4347826086956521,1,0,Moderate Stress (30-50%),0,3,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,33.3,0.0,0.0,0.5481335952848723,0.0,1.0,20.962671905697448,20.0,Low (0-25),Low (0-25),24.82907662082515,Low Priority,1.708,-33.24,147.26,372.55753341091014,549.344725485882,846.804409873375,818.9678535055626,2934.013580253104,1072.1686359143102,2848.756863397733,284.65178171586075,352.56569433655335,422.66232980872076,360.59737225571894,605.3590738194349,825.7722306959436,921.5322375881152,1555.2387775599047,1820.9142631351874,284.65178171586075,7,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.34782608695652173,0.7826086956521738,1,24.414538310412574
31305138009,400,767,468,76,1.9,0.5215123859191656,1,1,Severe Stress (50%+),353,368,95.92391304347828,1,0,120,61,0.0,353,353,0.0,1,5.3,18.4,0.0,0.0,0.779305828421742,0.053,1.0,26.116116568434844,21.06,Moderate (25-50),Low (0-25),34.3556214800262,Moderate Priority,2.1237,-26.66,153.84,840.3533642136105,1493.3165872579714,120.90849078395635,1718.5054314308438,3710.3396369594507,1897.8131489606951,2871.6814271922526,1058.1816311901462,840.9389292640525,724.6957144294141,908.5349713400615,1554.8942724061728,156.99332110148174,76.85660567429466,1092.2939378875428,1365.1235942587355,76.85660567429466,13,7.314339432570534,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2607561929595828,0.7822685788787485,1,29.37211256978426
31605154406,523,928,551,73,1.9,0.5635775862068966,1,1,Severe Stress (50%+),188,252,74.60317460317461,1,0,36,17,0.0,188,188,0.0,1,7.1,26.2,0.0,0.0,0.6712508185985593,0.071,1.0,24.135016371971187,21.42,Low (0-25),Low (0-25),30.50153110674525,Moderate Priority,0.4003,-32.09,153.41,285.04631481811947,998.0681252401599,515.0825875984222,1407.3817958111224,3521.770435496295,1313.642841562689,3172.29050435162,531.5967724534385,295.49419770025725,178.88872561795702,349.74600003726744,1062.6726464670796,452.9313164286797,605.8131354120659,1571.2990122318965,1853.7437454717922,178.88872561795702,9,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.21551724137931033,0.7790948275862069,1,25.250765553372624
60104102235,270,604,463,77,1.3,0.4470198675496689,1,0,Moderate Stress (30-50%),275,220,125.0,1,0,86,43,0.0,275,275,0.0,1,15.6,11.5,0.0,0.0,0.7282252783235101,0.156,1.0,26.1245055664702,23.12,Moderate (25-50),Low (0-25),33.85656057629339,Moderate Priority,0.2058,-42.3,142.2,1223.5139345549971,551.4312669967517,1918.307794088872,877.0706728768128,2588.7660984526715,424.6147139501054,3494.427174382108,984.078697270242,1216.704430906304,1339.1005600609801,1156.5662661481642,496.57672947174757,1882.7263667252462,2001.1527052552422,2598.675075084136,2842.716115956578,424.6147139501054,5,0.0,Poor (>60km),50.0,6,0.7,35.0,200.0,0.33112582781456956,0.7781456953642385,1,23.928280288146695
10202104410,210,527,505,83,1.2,0.3984819734345351,1,0,Moderate Stress (30-50%),136,101,134.65346534653466,1,0,38,23,0.0,136,136,0.0,1,17.6,8.0,0.0,0.0,0.6371971185330714,0.176,1.0,24.50394237066143,23.520000000000003,Low (0-25),Low (0-25),30.67749050425672,Moderate Priority,0.0894,-38.15,142.35,927.5933447445636,232.05022007961375,1548.6558420534368,490.33015837172564,2498.2097380732,673.4414360952961,3075.190096649722,683.1167696330439,914.9207418741789,1031.2972321203874,869.8737386523832,175.90630739464055,1523.8818889113443,1624.536471023069,2144.514260848112,2384.3962944232844,175.90630739464055,11,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.3795066413662239,0.7779886148007591,1,27.338745252128362
10501109214,150,450,342,32,2.3,0.3333333333333333,1,0,Moderate Stress (30-50%),15,16,93.75,1,12,29,17,70.58823529411765,15,3,0.8,0,100.0,3.6,0.0,0.0,0.550098231827112,1.0,0.7647058823529411,28.649023460071653,35.294117647058826,Moderate (25-50),Moderate (25-50),37.96255633884202,Moderate Priority,1.7732,-32.61,147.89,338.9279869227333,636.689801096208,755.4122444575509,896.1083789322998,3000.506160457587,1143.2687786394229,2833.9474513265136,318.24672057395316,318.8838476761121,365.5665240331436,344.0082952835011,693.9577540081466,735.0248190406954,830.0997665644616,1488.4065567572595,1757.6527633651292,318.24672057395316,7,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.4444444444444444,0.7777777777777777,1,30.98127816942101
40203117504,180,489,448,49,1.7,0.3680981595092024,1,0,Moderate Stress (30-50%),148,108,137.03703703703704,1,43,153,79,54.43037974683544,148,105,0.2905405405405405,1,13.4,37.6,0.0,0.0,0.6168958742632613,0.134,0.8185654008438819,21.863571493704047,19.05130801687764,Low (0-25),Low (0-25),28.59230482537945,Moderate Priority,0.0695,-39.81,139.19,1255.4855911147029,547.1075460791004,1872.4160742701656,545.2863543754114,2267.735467830204,759.8687159479317,3149.1533341689874,1009.839136588278,1243.2798308413417,1360.4292253943568,1196.4039935901742,483.5519956460948,1849.867198105137,1946.2681587542772,2398.8984617765345,2623.7533370824926,483.5519956460948,11,0.0,Poor (>60km),50.0,4,0.9,45.0,200.0,0.40899795501022496,0.7770961145194273,1,23.296152412689725
11203125116,245,573,484,80,1.3,0.4275741710296684,1,0,Moderate Stress (30-50%),240,195,123.07692307692308,1,0,42,25,0.0,240,240,0.0,1,8.0,6.3,0.0,0.0,0.7053045186640472,0.08,1.0,24.906090373280943,21.6,Low (0-25),Low (0-25),31.921571709233792,Moderate Priority,0.2512,-37.99,147.51,566.3972190826406,224.31704193937472,1277.8162994096313,865.9604146776721,2945.8268358656796,544.1962350110891,3284.0085094133415,334.10806499795433,560.5763875275903,682.7898323546988,498.9370621149768,276.1590466242088,1236.815450532302,1364.0436472119661,2083.8719032919016,2349.1287841201256,224.31704193937472,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.34904013961605584,0.7766143106457242,1,27.960785854616894
11703164225,115,406,372,66,1.3,0.2832512315270936,0,0,Affordable (<30%),306,221,138.46153846153845,1,402,425,210,191.42857142857144,0,-402,0.0,0,45.7,14.5,0.0,0.0,0.2848722986247544,0.457,0.3619047619047618,13.88649359154271,16.378095238095234,Low (0-25),Low (0-25),18.67076639535972,Low Priority,0.0136,-33.1,147.4,363.44746554741124,568.6441897398004,826.519888699539,835.8013319693002,2948.6138929119834,1087.738472161842,2845.165125792524,290.0350759337605,343.34472475654127,408.96985940973894,355.02721139914036,624.973429929056,805.6245158982571,901.23501053569,1540.139261123535,1806.6156351796744,290.0350759337605,7,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.49261083743842365,0.7758620689655172,1,21.33538319767986
20801117343,391,762,503,83,1.4,0.5131233595800525,1,1,Severe Stress (50%+),77,98,78.57142857142857,1,0,49,23,0.0,77,77,0.0,1,1.9,24.7,0.0,0.0,0.5985592665356909,0.019,1.0,22.161185330713817,20.380000000000003,Low (0-25),Low (0-25),27.01125212835625,Moderate Priority,0.0546,-42.32,145.18,1077.0073619560844,501.42809446954016,1797.5740832413073,1000.3641835128644,2824.853070667711,186.52259765946798,3597.1328111375924,854.0227932737915,1073.5825319029484,1194.3084617561212,1008.4452899288561,468.8607479867381,1755.0669409797647,1884.2500314170575,2568.8950982356846,2825.0791872307673,186.52259765946798,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.26246719160104987,0.7755905511811023,1,25.005626064178124
40602113902,90,374,187,38,2.9,0.2406417112299465,0,0,Affordable (<30%),0,8,0.0,0,6,8,5,120.0,0,-6,0.0,0,0.0,0.0,0.0,0.0,0.5442043222003929,0.0,0.6,16.88408644400786,12.0,Low (0-25),Low (0-25),23.07976424361493,Low Priority,2.2018,-40.23,133.77,1697.7049092104974,1002.7936169421299,2266.034036160446,726.8621205722585,1848.8503396569738,1164.525448617732,3100.755098654027,1455.6917625905419,1683.9746312895038,1796.9432965549881,1642.182916623287,941.0146346206079,2251.616685028591,2332.814542119093,2643.331423294181,2838.4350660917576,726.8621205722585,3,0.0,Poor (>60km),50.0,4,0.9,45.0,200.0,0.5347593582887701,0.7754010695187166,1,20.539882121807466
31904151826,335,690,441,78,1.6,0.4855072463768116,1,0,Moderate Stress (30-50%),265,232,114.22413793103448,1,5,35,18,27.77777777777778,265,260,0.0188679245283018,1,14.0,10.4,0.0,0.0,0.7184020956123117,0.14,0.9074074074074074,24.842115986320312,20.94814814814815,Low (0-25),Low (0-25),32.88890926289748,Moderate Priority,0.2553,-27.39,148.11,778.9292369352098,1195.7244682543983,485.13963904137614,1232.2345049489427,3145.0175748694132,1724.0906526569756,2446.0898491773924,882.7419558665497,766.0155175714463,709.6871510030877,826.271165369277,1246.3874457634129,525.3884925648749,497.80957607266066,913.6910782548576,1188.7727631779865,485.13963904137614,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2898550724637681,0.7753623188405797,1,26.44445463144874
11901135423,390,762,450,37,3.2,0.5118110236220472,1,1,Severe Stress (50%+),12,7,171.42857142857142,1,0,3,0,0.0,12,12,0.0,1,0.0,33.3,0.0,0.0,0.555992141453831,0.0,1.0,21.11984282907662,20.0,Low (0-25),Low (0-25),25.12770137524558,Moderate Priority,1.4643,-33.02,147.48,358.63342117978203,579.7030208765274,814.9223289361581,845.5040394939175,2957.0026445667713,1096.6967531569082,2843.1895302165517,293.680939765757,338.4892067668016,401.37796544840484,352.3095751800734,636.2018882347724,794.1066608267,889.6310894532904,1531.5725284453201,1798.5050917670048,293.680939765757,7,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.26246719160104987,0.7742782152230971,1,24.56385068762279
11203125402,370,737,516,69,1.5,0.5020352781546812,1,1,Severe Stress (50%+),191,201,95.02487562189054,1,5,119,58,8.620689655172415,191,186,0.0261780104712041,1,9.6,27.2,0.0,0.0,0.6699410609037328,0.096,0.971264367816092,24.07146489623558,21.34528735632184,Low (0-25),Low (0-25),30.686817785606216,Moderate Priority,0.1971,-38.03,147.47,572.0586723839788,221.20130117550508,1283.3369314244283,864.2476837683248,2942.6080826468096,539.6639117049541,3285.6836131822174,339.6468143688909,566.2308146272388,688.4471781380258,504.59951176678237,272.3372428474119,1242.3886183110906,1369.5341757837093,2088.1962077947574,2353.2849361176513,221.20130117550508,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.27137042062415195,0.7734056987788331,1,27.343408892803108
31602158104,260,595,485,71,1.3,0.4369747899159664,1,0,Moderate Stress (30-50%),254,185,137.2972972972973,1,0,76,38,0.0,254,254,0.0,1,11.4,12.1,0.0,0.0,0.7144728225278324,0.114,1.0,25.429456450556646,22.28,Moderate (25-50),Low (0-25),32.74596725605763,Moderate Priority,0.1172,-31.71,148.79,329.7746739105679,763.2383366523379,624.3610256961205,1011.5218216919218,3098.8677121777646,1248.943065316873,2818.9091175359868,398.3147429061893,312.2578032202384,312.0456115631537,360.16115639947833,821.7664141689803,605.0702837113624,699.0874207697168,1398.488724395724,1672.5550140607074,312.0456115631537,9,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.33613445378151263,0.773109243697479,1,26.372983628028816
20604150607,129,426,389,44,1.7,0.3028169014084507,1,0,Moderate Stress (30-50%),271,209,129.66507177033492,1,388,393,199,194.9748743718593,271,-117,1.4317343173431734,0,25.3,21.1,0.0,0.0,0.4715127701375246,0.253,0.3500837520938024,15.461092923688517,12.061675041876049,Low (0-25),Low (0-25),22.859820273601144,Low Priority,0.0165,-42.98,139.52,1433.7431456074596,736.1829049191075,2110.4344338364544,898.7909057115943,2409.1499928244393,635.4801952549295,3494.453321496805,1190.0717472156755,1425.515789924439,1547.5697880411137,1368.1199262119644,674.8091570033707,2078.9021917130462,2190.6050539790235,2724.881181675541,2957.8048648320782,635.4801952549295,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.4694835680751174,0.772300469483568,1,22.929910136800572
