rank,SA1_CODE_2021,state,gentrification_risk_score,local_morans_i,spatial_lag,lisa_category,total_population,median_personal_income,pct_year12,pct_young_professionals,edu_income_mismatch
4611,11703133625,NSW,60.997954235879305,0.039725865185753925,60.80088438766187,LL (Coldspot),555,1586,92.48434237995824,56.93693693693693,0.6174138610503519
4612,21205132528,VIC,60.997013936201,0.12327503844449535,57.398395609723444,LL (Coldspot),696,547,66.36197440585009,30.17241379310345,51.83772072319482
4613,40203103608,SA,60.99672218474787,0.049951678254937376,60.38580040323038,LL (Coldspot),623,470,60.29411764705882,33.547351524879616,45.32781614953463
4614,21305136326,VIC,60.99551563426083,0.040869799819554666,60.75710444010713,LL (Coldspot),629,980,85.65121412803532,48.807631160572335,19.32607962287601
4615,20604111806,VIC,60.99549849547484,-0.09043094492461472,66.10025880976812,LH (Low-High Outlier),273,1569,85.58558558558559,54.21245421245421,-3.826567429060376
4616,12102157736,NSW,60.99465578369991,-0.13882315518228003,68.06618534190953,LH (Low-High Outlier),358,1192,83.0827067669173,50.0,1.0711464821896044
4617,21103126621,VIC,60.99400477886335,-0.02176953095064518,63.30523293827186,LH (Low-High Outlier),381,784,68.98954703832753,39.107611548556434,22.317318723086608
4618,21205156801,VIC,60.99383647078028,-0.3335845304691327,75.9793003924178,LH (Low-High Outlier),425,843,75.07418397626114,37.88235294117647,23.370633981153915
4619,20701152208,VIC,60.99365921455821,0.0988804408856087,58.40163520265249,LL (Coldspot),439,1187,88.65435356200527,47.380410022779046,6.73148591580275
4620,11703133311,NSW,60.99298916896656,0.06284686925770692,59.86728895764016,LL (Coldspot),292,1277,86.34686346863468,45.20547945205479,1.7281168068588926
4621,30503113115,QLD,60.992070528933766,0.03059111295865146,61.17839184019701,LH (Low-High Outlier),519,1110,83.78378378378379,47.59152215799615,6.432215156084098
4622,30910156117,QLD,60.98720797837096,-0.06323492510579522,64.97866094239548,LH (Low-High Outlier),284,638,62.01550387596899,34.859154929577464,31.846529582237185
4623,20601149610,VIC,60.98711330456332,0.05112119646457553,60.35212713306121,LL (Coldspot),555,1137,85.625,51.35135135135135,6.723977198306343
4624,80101101807,ACT,60.98551777146113,0.013742822083501317,61.86491627966031,LH (Low-High Outlier),571,1341,92.37472766884532,54.290718038528894,4.002373689093346
4625,11501129151,NSW,60.98321258470416,0.06432775174560244,59.82490974566704,LL (Coldspot),215,1187,83.70786516853933,47.44186046511628,2.095007173966166
4626,21303134844,VIC,60.98128342673176,-0.14077777362928512,68.09247385108671,LH (Low-High Outlier),713,1489,91.88712522045856,58.62552594670407,1.4471460047852105
4627,12302170501,NSW,60.98047867806845,0.08381019179045372,59.04529272254245,LL (Coldspot),576,745,67.79661016949152,37.32638888888889,27.255710555767884
4628,11802156722,NSW,60.97619126649543,0.07108260174006788,59.566322937570405,LL (Coldspot),274,861,73.89162561576354,38.68613138686132,18.541296909317616
4629,12101168616,NSW,60.974794958785296,0.08171404891685367,59.14264176838905,LL (Coldspot),277,1315,84.51882845188284,54.51263537906137,-1.1321002106385976
4630,20802118217,VIC,60.96726487986444,-0.007938700546924525,62.73705346586101,LH (Low-High Outlier),383,1101,82.46153846153847,45.16971279373368,5.385516013312071
4631,11703164227,NSW,60.967069292892575,0.06858692539060587,59.68380949856626,LL (Coldspot),489,1557,89.85148514851485,62.16768916155419,-0.2905759610719087
4632,30303106102,QLD,60.96631587052742,-0.20629093550940694,70.64655644588679,LH (Low-High Outlier),406,670,69.6319018404908,30.541871921182267,43.570633822759376
4633,30302105407,QLD,60.96397849848802,-0.020047396299564438,63.21842314370399,LH (Low-High Outlier),558,1031,87.47252747252747,43.01075268817204,16.198968464562242
4634,11703132911,NSW,60.96363858697227,0.037369490657710565,60.93282687425723,LH (Low-High Outlier),173,1228,88.38709677419355,53.75722543352601,4.9116638977015725
4635,50302129722,WA,60.96316075255128,-0.03631995406887595,63.86547236969728,LH (Low-High Outlier),787,1205,79.64601769911505,53.62134688691233,-4.095965918133274
4636,21305158710,VIC,60.96193277965696,0.035949941923539196,60.991004062283785,LH (Low-High Outlier),421,967,85.86572438162544,47.26840855106889,20.92750345749147
4637,30909154129,QLD,60.96121905921866,-0.09550087151066525,66.21526794972355,LH (Low-High Outlier),387,575,64.64285714285715,28.68217054263566,45.411930710848864
4638,30501111036,QLD,60.96011451703569,-0.20369883778359452,70.50869280449251,LH (Low-High Outlier),324,1029,79.26829268292683,47.53086419753087,6.543777204465755
4639,11703133615,NSW,60.95871118036681,0.040795200057114865,60.801945010783825,LL (Coldspot),360,1476,90.990990990991,53.888888888888886,1.1854574514227778
4640,11703132907,NSW,60.95760271673405,0.037518482331558925,60.933059023112534,LH (Low-High Outlier),324,1182,84.33333333333334,54.629629629629626,3.0145483667188278
4641,30203104034,QLD,60.95556535031604,0.09843530901826034,58.52377145663511,LL (Coldspot),419,1042,79.14438502673798,49.16467780429594,5.287574956132076
4642,40204117103,SA,60.95490968417958,-0.019989631691742716,63.21119802562896,LH (Low-High Outlier),893,959,81.11888111888112,45.016797312430015,16.240651783066895
4643,21204156505,VIC,60.95139212908863,0.10511897965767118,58.27102430661971,LL (Coldspot),338,529,66.14785992217898,30.473372781065088,52.88420754380597
4644,30908126225,QLD,60.94894543637575,-0.044299047178172866,64.16593607461724,LH (Low-High Outlier),999,835,75.22697795071336,37.83783783783784,24.82872688546078
4645,21303134744,VIC,60.948515601652005,-0.07262572951666736,65.28135004413238,LH (Low-High Outlier),363,625,70.31802120141343,28.09917355371901,50.92256836544969
4646,20602111216,VIC,60.94783853886408,0.09293203234109605,58.76091965367031,LL (Coldspot),456,880,75.46174142480211,39.25438596491228,18.17386510232958
4647,21103126721,VIC,60.94735469863117,0.11043584276078376,58.07310620756845,LL (Coldspot),530,688,63.17016317016317,37.735849056603776,27.44590226475774
4648,11801133939,NSW,60.94734894484686,0.0801048700604078,59.26705916507225,LL (Coldspot),484,1594,91.44893111638956,59.50413223140496,0.1471350935244828
4649,11601130448,NSW,60.94646150546389,0.1156210706315823,57.8717544936038,LL (Coldspot),324,1095,89.64143426294821,48.45679012345679,12.612326669430232
4650,20601149603,VIC,60.94545532701555,0.05256639070100662,60.35372936296689,LL (Coldspot),276,1343,90.2834008097166,57.2463768115942,3.017923150106128
4651,20802118115,VIC,60.94065013710549,0.02529457086360693,61.429097150078654,LH (Low-High Outlier),509,1090,84.08551068883611,41.650294695481335,8.086662582373748
4652,31802147401,QLD,60.940332982714,-0.06405410060239193,64.92972058727835,LH (Low-High Outlier),221,689,71.97452229299363,28.50678733031674,45.16716016362385
4653,11802165105,NSW,60.93854072626648,0.11721376488278187,57.833747657979224,LL (Coldspot),413,1272,90.06211180124224,51.57384987893463,4.6863691834382735
4654,12702151134,NSW,60.93831452461335,0.08692956880562926,59.01927508591011,LL (Coldspot),562,457,65.77017114914425,27.22419928825623,58.32344396228277
4655,20701114716,VIC,60.93523100421435,0.077373346358834,59.39943456848178,LL (Coldspot),503,704,77.85888077858881,21.272365805168985,52.43836190917737
4656,20605151221,VIC,60.93483108054899,0.06623477374024338,59.83500720778891,LL (Coldspot),633,1449,86.01769911504424,57.187993680884674,-2.133711205544742
4657,21305158222,VIC,60.930923898397104,-0.009087408802535984,62.774042491129606,LH (Low-High Outlier),375,1036,91.6,56.00000000000001,18.300028473459108
4658,20802117637,VIC,60.92954111435757,-0.004971278150383283,62.6136241687077,LH (Low-High Outlier),346,1067,83.51254480286738,43.35260115606936,9.206534285738456
4659,12003167617,NSW,60.92911872635887,-0.11674405953498423,66.95955758390647,LH (Low-High Outlier),352,1133,87.8048780487805,45.73863636363637,8.927836077853442
4660,21204131224,VIC,60.92884091323235,0.08093835845739483,59.273787225423405,LL (Coldspot),400,469,57.00325732899023,38.25,38.53104061813973
4661,12503148106,NSW,60.92880824930821,-0.10469574365115493,66.49024335493513,LH (Low-High Outlier),600,536,67.70833333333334,29.0,55.67160144845107
4662,50702116534,WA,60.928677367922994,0.14559130113379556,56.76101784518211,LL (Coldspot),520,792,70.28985507246377,37.11538461538461,23.285492917102545
4663,11902166120,NSW,60.92746427756277,-0.024791788568339114,63.38316904482963,LH (Low-High Outlier),431,736,68.95522388059702,36.65893271461717,31.3148281077996
4664,20606151622,VIC,60.92623435729545,0.07394777849958892,59.550562110439984,LL (Coldspot),478,1415,90.63231850117096,50.836820083682014,1.85362014632193
4665,30403109707,QLD,60.92584291052243,-0.12162913428800239,67.13913422697081,LH (Low-High Outlier),367,1079,88.88888888888889,38.96457765667575,13.30027365840401
4666,12101139910,NSW,60.92373391879927,0.023402164083114275,61.51361743184501,LH (Low-High Outlier),458,1304,86.62952646239555,50.87336244541485,1.3006132595561155
4667,20601149608,VIC,60.921858790641984,0.05338397786025373,60.354636922058184,LL (Coldspot),398,1239,87.5,53.015075376884425,3.883683682452841
4668,21304135911,VIC,60.91836526560392,0.08157325749638698,59.271224005589815,LL (Coldspot),92,1286,91.42857142857144,57.60869565217392,4.945536242743785
4669,21205132227,VIC,60.91687991592524,-0.01760474347512736,63.099215716505,LH (Low-High Outlier),468,654,73.04582210242587,25.427350427350422,52.15284767412973
4670,11703164317,NSW,60.91652097760114,0.001934556764802006,62.34568448274582,LH (Low-High Outlier),468,1627,87.17339667458432,68.16239316239316,-2.819499048375405
4671,20703116414,VIC,60.91621916131677,-0.015367698329708591,63.01268187874156,LH (Low-High Outlier),529,835,77.35849056603774,32.89224952741021,28.249025432708564
4672,12104141721,NSW,60.916118364658935,0.06726275627492324,59.827544763283456,LL (Coldspot),479,1949,89.90384615384616,45.51148225469729,-1.9806897546462068
4673,20607151809,VIC,60.91553149563316,0.05604228533281062,60.26089479781385,LL (Coldspot),413,1709,94.30051813471503,74.09200968523002,0.2771452882540615
4674,80105105120,ACT,60.914749119270624,0.050710468636143965,60.46735179416272,LL (Coldspot),566,1773,95.357833655706,65.37102473498233,0.1583765334020057
4675,11703164310,NSW,60.9145941833524,0.0019339082350949576,62.34580490738636,LH (Low-High Outlier),547,1383,87.69574944071589,55.94149908592322,0.4434931491750404
4676,30303106419,QLD,60.91335055732367,0.08282176115083462,59.23366655627565,LL (Coldspot),325,970,88.93617021276596,43.07692307692308,23.133754829359603
4677,11703164429,NSW,60.90984980039916,-0.001069111539776977,62.461313684849415,LH (Low-High Outlier),63,2050,89.28571428571429,60.31746031746032,-2.427660725303923
4678,30503112839,QLD,60.908782088438734,0.035803664929223517,61.04687453705152,LH (Low-High Outlier),341,1369,88.56209150326796,59.2375366568915,1.3910872798638536
4679,20601149501,VIC,60.908298583093625,0.01873598041675556,61.7018070656889,LH (Low-High Outlier),609,984,80.97087378640776,43.51395730706076,13.269611497065782
4680,11801134142,NSW,60.907973586426266,0.07703460350567488,59.46686855922333,LL (Coldspot),345,1412,83.83458646616542,54.492753623188406,-3.828315933285268
4681,20607151820,VIC,60.9070064191868,0.05635184465018688,60.261199264829784,LL (Coldspot),495,1620,93.82978723404256,73.93939393939394,0.7787502902947523
4682,12504171717,NSW,60.90492699569205,-0.113243482516988,66.75315258005365,LH (Low-High Outlier),628,1382,94.79392624728852,62.261146496815286,3.714247087246946
4683,30903123617,QLD,60.90491901244621,-0.043611174112411756,64.0888994485841,LH (Low-High Outlier),636,772,67.75510204081633,40.56603773584906,22.13692865580224
4684,20607113919,VIC,60.90481826787434,0.04798534124275736,60.58440966791017,LL (Coldspot),721,1584,86.90292758089369,62.69070735090153,-2.710729601812787
4685,12003139332,NSW,60.90437709490466,0.0483247801326251,60.57196119359961,LL (Coldspot),526,924,79.13669064748201,38.21292775665399,17.66189574974551
4686,11701132332,NSW,60.90086197205808,0.030404296765595282,61.26006936818646,LH (Low-High Outlier),351,925,78.59922178988327,50.997150997151,16.758136082330935
4687,11703133037,NSW,60.90061168327157,0.06904401560083068,59.78604073031673,LL (Coldspot),244,2031,92.34234234234236,65.57377049180327,-0.913477172228383
4688,20601110616,VIC,60.90051181979725,0.0769105738834366,59.48610104815231,LL (Coldspot),913,1438,90.39190897597976,58.15991237677984,1.3391407710378471
4689,12102140639,NSW,60.89793522597543,0.11733089670270422,57.95162345943938,LL (Coldspot),505,1073,86.5079365079365,41.38613861386138,11.865069172853596
4690,20601110627,VIC,60.89722415402914,0.0770733542234216,59.486238034225984,LL (Coldspot),501,1356,92.37875288683604,58.48303393213573,3.674904415428969
4691,11703164006,NSW,60.894393947732524,0.05904588543085243,60.176678734691215,LL (Coldspot),467,1003,81.09452736318407,39.186295503212,11.878295035004058
4692,21202129702,VIC,60.89309500948726,0.13589118536760578,57.26114170581557,LL (Coldspot),306,599,69.86301369863014,27.77777777777778,53.29222109245005
4693,21205131904,VIC,60.89269233698987,0.0004250738803883501,62.40414068239128,LH (Low-High Outlier),748,891,76.93574958813838,39.97326203208556,19.00181661387556
4694,40203103617,SA,60.888190129054856,0.05367038724915377,60.38919202997077,LL (Coldspot),622,467,56.82926829268292,33.60128617363344,38.35970173720922
4695,40205105212,SA,60.88689901877809,-0.01261847981636627,62.89740146183272,LH (Low-High Outlier),697,670,64.13662239089184,36.15494978479197,32.245997010817504
4696,21205132320,VIC,60.88652796658388,0.04517950660399099,60.71237070485513,LL (Coldspot),385,603,70.75471698113208,24.935064935064936,54.57306124352513
4697,11801134002,NSW,60.88468927705,0.0870830997840755,59.1322468486102,LL (Coldspot),277,1870,96.29629629629628,60.64981949458483,0.0101026729714988
4698,40403110629,SA,60.88392564594197,0.07705443795902477,59.512348683854086,LL (Coldspot),392,888,74.60815047021944,39.54081632653062,15.58045139372986
4699,21005124207,VIC,60.88207250403198,0.05411472722212683,60.380521341994154,LL (Coldspot),534,538,60.85790884718498,37.07865168539326,40.59867488926997
4700,11703133618,NSW,60.88148103495956,0.04289545286119707,60.804032312011046,LL (Coldspot),419,1705,89.03394255874673,55.36992840095465,-1.8808274697145464
4701,11902136233,NSW,60.88124814400372,-0.022551448799313912,63.26985366510268,LH (Low-High Outlier),408,640,67.3780487804878,30.637254901960787,43.127821443504594
4702,12101168501,NSW,60.8805611395652,0.06633330837602269,59.92241912927197,LL (Coldspot),465,1925,92.56410256410255,56.344086021505376,-0.756536109725019
4703,30909154117,QLD,60.879683038997456,-0.10095808430367031,66.21979772862473,LH (Low-High Outlier),511,586,65.5440414507772,25.440313111545983,45.97722440060976
4704,20902152302,VIC,60.87878502113609,0.04947512302501766,60.559379665470075,LL (Coldspot),462,906,75.0,45.67099567099567,13.61833617447411
4705,11802157008,NSW,60.87806608181566,0.02084696944783148,61.63652839689327,LH (Low-High Outlier),243,1557,91.86602870813395,54.32098765432099,0.690698195931958
4706,11701132133,NSW,60.87511649212368,0.12670677657956356,57.66580080967071,LL (Coldspot),351,1532,87.19723183391004,60.3988603988604,-1.919804486928584
4707,40203103625,SA,60.87493320649306,0.05412374815635377,60.389606308800836,LL (Coldspot),935,816,74.44933920704845,41.283422459893046,26.805388275140004
4708,12104141735,NSW,60.874086463145865,0.06908334159970926,59.82975696862624,LL (Coldspot),714,1738,88.83333333333333,49.57983193277311,-2.2106889091133155
4709,12502171223,NSW,60.87228771652422,-0.04770270075473987,64.20697270024863,LH (Low-High Outlier),335,656,82.32931726907631,22.388059701492537,66.1183188245571
4710,21104127225,VIC,60.867311057381,0.16260236273883596,56.34954165860094,LL (Coldspot),111,912,85.8974358974359,34.23423423423424,27.90668756592765
4711,11801133940,NSW,60.86547400048257,0.08445782945514484,59.27078075345244,LL (Coldspot),652,1189,86.25235404896422,54.90797546012271,4.671674375255208
4712,21305158713,VIC,60.86247765341848,0.03825318156985958,60.99652934707481,LH (Low-High Outlier),442,996,88.33333333333333,47.05882352941176,19.97441434273304
4713,12702151506,NSW,60.8615411233655,0.08030200872728682,59.433309865709475,LL (Coldspot),234,486,58.38926174496645,31.1965811965812,39.73987097964865
4714,21205132234,VIC,60.85930291917101,-0.01831420012373699,63.10052428461305,LH (Low-High Outlier),369,653,74.0506329113924,23.577235772357724,54.147380417268685
4715,12104141431,NSW,60.85829707076689,0.1085340143009496,58.39155884477524,LL (Coldspot),489,1633,91.8158567774936,51.94274028629857,-0.0097798420450345
4716,11802156902,NSW,60.85151582560625,0.13470980736382981,57.4415444730755,LL (Coldspot),429,1279,88.09523809523809,46.620046620046615,3.182003519755213
4717,20605113415,VIC,60.84886093801407,0.07875835007011174,59.51436811705821,LL (Coldspot),392,1193,87.17948717948718,50.255102040816325,5.335445989863473
4718,30502111515,QLD,60.84812183411697,0.059995768515302667,60.20768211213016,LL (Coldspot),192,1231,83.13953488372093,66.14583333333334,-0.3846189205441561
4719,20601110735,VIC,60.84658934696313,0.0070845027126928,62.15925849909905,LH (Low-High Outlier),528,1106,78.92561983471074,64.96212121212122,0.0679383559816386
4720,10503110137,NSW,60.8462739048292,-0.0,0.0,LL (Coldspot),146,612,61.29032258064516,36.3013698630137,33.711973962354946
4721,30909154134,QLD,60.84603515865213,-0.10321385346184384,66.22166705531059,LH (Low-High Outlier),336,630,64.47876447876449,29.464285714285715,38.34041952932132
4722,11901136146,NSW,60.84473479108041,0.07920450625338442,59.50555984850722,LL (Coldspot),450,653,69.5945945945946,32.44444444444444,46.00480411445648
4723,60105103114,TAS,60.844499447119055,-0.15942411220450178,68.2861829149479,LH (Low-High Outlier),416,880,84.41176470588235,32.69230769230769,30.89877513831518
4724,12104141713,NSW,60.8439119213592,0.0703883550370488,59.831345102404484,LL (Coldspot),153,1713,88.98305084745762,47.7124183006536,-1.9664384511653024
4725,50604113358,WA,60.843744985770336,0.1498561636958767,56.909051215849715,LL (Coldspot),827,632,63.98659966499163,32.889963724304714,36.99223981892989
4726,50101100407,WA,60.84246717718308,0.21176974210420346,54.63837817660108,LL (Coldspot),350,608,67.21991701244814,28.57142857142857,46.99898693630448
4727,20902152315,VIC,60.84188991572088,0.0506090759262063,60.561224420740835,LL (Coldspot),679,679,62.65560165975104,39.76435935198822,27.78067969087788
4728,12104141442,NSW,60.841100622725385,0.10971427298154628,58.392096233776535,LL (Coldspot),357,1459,91.98717948717947,48.17927170868347,1.7853892095044586
4729,12003139440,NSW,60.841053362879656,0.14852255327563174,56.96740680764926,LL (Coldspot),486,1731,92.38845144356956,70.78189300411523,-0.3404026774489779
4730,21005144230,VIC,60.832769048313146,0.09542390960236419,58.935156515163726,LL (Coldspot),403,804,79.5539033457249,34.49131513647642,36.97266858183623
4731,30302105203,QLD,60.832365437146194,-0.06370959170519444,64.74651535137164,LH (Low-High Outlier),364,1075,85.85858585858585,46.97802197802198,11.082499696356052
4732,30909126333,QLD,60.83151301903871,-0.001476918843826682,62.474172529233385,LH (Low-High Outlier),494,492,61.245674740484425,27.732793522267208,45.2338736562877
4733,12702151127,NSW,60.83058273176573,0.09315664958743335,59.022641704436595,LL (Coldspot),463,446,64.19753086419753,23.542116630669547,55.7577673414829
4734,21204156341,VIC,60.83047281736669,-0.07629054863034307,65.20257011651522,LH (Low-High Outlier),446,603,70.33639143730886,24.887892376681613,53.76421811411024
4735,21301133713,VIC,60.82936004427819,0.07469489469007347,59.698077204498205,LL (Coldspot),542,527,64.13043478260869,29.335793357933586,48.80295406953611
4736,11903137204,NSW,60.82928132990654,-0.0623508150150991,64.69248887382372,LH (Low-High Outlier),11,699,100.0,0.0,69.1954586294209
4737,60103101728,TAS,60.82243225686571,0.18569488924833769,55.6821108748578,LL (Coldspot),540,603,60.526315789473685,40.92592592592592,33.0766598041009
4738,11703164406,NSW,60.82028207212417,-0.0012698256417763266,62.46628966975358,LH (Low-High Outlier),286,1906,89.08296943231441,47.2027972027972,-2.436480239236488
4739,21204146034,VIC,60.81958367783372,-0.001953519762842995,62.49103411134456,LH (Low-High Outlier),543,578,66.74757281553399,29.83425414364641,49.4428835098322
4740,11602156351,NSW,60.81942934827033,0.14476849036449752,57.177028644398526,LL (Coldspot),311,1030,87.03703703703704,49.19614147909968,15.921987735168116
4741,11703133619,NSW,60.81733082991985,0.04463577248779076,60.805766101336445,LL (Coldspot),410,1320,83.60215053763442,48.53658536585365,-2.2495617043552443
4742,11703133628,NSW,60.81700284583896,0.04464466045222859,60.805774965771064,LL (Coldspot),536,1334,86.88172043010752,53.73134328358209,0.8248119113867034
4743,21204131701,VIC,60.81621886756866,-0.08036060582410384,65.32496096896197,LH (Low-High Outlier),252,555,66.3157894736842,32.142857142857146,50.97236058610942
4744,20607151811,VIC,60.815334073965445,0.05967495783028073,60.26447327715911,LL (Coldspot),487,1502,88.39907192575406,60.98562628336756,-0.6097289500437597
4745,31802147402,QLD,60.81455262171828,-0.07019475147514281,64.95487665947749,LH (Low-High Outlier),492,787,73.71007371007371,29.8780487804878,30.484849799359843
4746,21305158212,VIC,60.80897965753318,-0.0099928397222878,62.77984935974217,LH (Low-High Outlier),259,1093,87.29281767955801,57.52895752895753,11.06379877192306
4747,30503112838,QLD,60.807729495990245,0.038117060876458844,61.04976175397863,LH (Low-High Outlier),336,1814,92.01277955271566,67.55952380952381,-0.7490230649551819
4748,20604111703,VIC,60.80757108558231,-0.4742231010208469,79.46946231243956,LH (Low-High Outlier),215,1228,89.55223880597015,42.7906976744186,5.694684022984788
4749,20701115233,VIC,60.80670404768043,0.06290089914970654,60.160087201707974,LL (Coldspot),353,1175,87.37541528239203,42.77620396600567,6.373185227256812
4750,12101168721,NSW,60.80585636138969,0.1680909695568985,56.383515272638846,LL (Coldspot),290,1004,81.43459915611815,39.310344827586206,12.124539100475149
4751,30501111236,QLD,60.80512935173102,0.01332028359378385,61.94210984484747,LH (Low-High Outlier),432,1359,87.25212464589235,57.638888888888886,0.6277510640765342
4752,21204156413,VIC,60.80180130980762,-0.05720950334754466,64.46972837945536,LH (Low-High Outlier),401,529,60.83333333333333,37.90523690773068,41.3204996936127
4753,50502109101,WA,60.80077914283508,-0.0,0.0,LL (Coldspot),219,1211,83.05084745762711,59.81735159817352,0.2755962876631628
4754,21005154405,VIC,60.7991060379556,0.10653645034764944,58.610093740227654,LL (Coldspot),424,478,69.02356902356902,22.87735849056604,63.34016434265957
4755,11802156712,NSW,60.79626564751762,0.07937917405104465,59.58631467301238,LL (Coldspot),450,1244,85.6763925729443,52.888888888888886,2.009828960680707
4756,20802117459,VIC,60.791320691292135,0.08273070550357009,59.4756259780879,LL (Coldspot),324,1034,82.50950570342205,36.11111111111111,10.682413916733395
4757,20802117722,VIC,60.79110856083238,0.03015387520711804,61.34714203315795,LH (Low-High Outlier),416,1104,84.91124260355029,40.625,8.072239780066099
4758,11703164421,NSW,60.7903628865217,-0.0013402976247518217,62.467951846731495,LH (Low-High Outlier),318,1706,87.94326241134752,46.22641509433962,-2.672080355148637
4759,80101100304,ACT,60.78721337159861,-0.022661816761589727,63.22485173756061,LH (Low-High Outlier),858,1306,88.21917808219179,50.58275058275058,2.583524255902475
4760,21205132231,VIC,60.78615533982497,-0.019219263823814385,63.10218672959819,LH (Low-High Outlier),433,615,73.57954545454545,22.86374133949192,58.21616093413978
4761,20606151615,VIC,60.78586119568756,0.08070714253628572,59.557246546707034,LL (Coldspot),330,1329,88.92733564013841,54.84848484848485,2.5111638755426497
4762,31802146716,QLD,60.7846475658232,0.09699985487368226,58.981827495317546,LL (Coldspot),116,525,55.00000000000001,36.206896551724135,29.35613151619201
4763,21305146858,VIC,60.78338077953568,0.14344155688586976,57.33949895795115,LL (Coldspot),220,853,78.26086956521739,49.09090909090909,26.74452893023956
4764,30503112008,QLD,60.78223419698111,0.09371466642497035,59.10317510565089,LL (Coldspot),408,1057,84.04907975460122,46.32352941176471,10.577856091084769
4765,12302144313,NSW,60.7808944316595,0.10914846979635212,58.560041632841184,LL (Coldspot),565,867,82.98429319371728,37.16814159292036,31.165832817408045
4766,21104127320,VIC,60.780252574302,0.1527363259708615,57.020592469667335,LL (Coldspot),420,700,75.69832402234637,25.23809523809524,49.75407513217861
4767,50502109014,WA,60.77915706015071,0.07348291624736067,59.82416964344554,LL (Coldspot),620,877,72.5531914893617,42.58064516129032,13.674111503809812
4768,20604111712,VIC,60.77858659095128,-0.48276772691740255,79.47022506229827,LH (Low-High Outlier),359,1167,89.77635782747603,52.92479108635098,8.433793884226915
4769,20703116529,VIC,60.77847210350136,-0.27150393835267767,72.00833445531116,LH (Low-High Outlier),378,566,75.39432176656152,18.51851851851852,66.89942119207205
4770,40401109314,SA,60.777249673915975,0.04369073815275801,60.87850031034573,LL (Coldspot),433,788,69.88950276243095,36.25866050808314,23.24114563110473
4771,40101100216,SA,60.77579624980458,0.016248520459106394,61.84739770090087,LH (Low-High Outlier),472,676,84.19864559819413,13.559322033898304,65.59508341562501
4772,21305158608,VIC,60.7757525126824,0.019800797242660387,61.722173066773586,LH (Low-High Outlier),410,922,82.81786941580756,49.02439024390244,23.083760492372534
4773,20802117929,VIC,60.77021548424693,0.15409307190240207,57.005764793390924,LL (Coldspot),273,1565,87.04453441295547,67.03296703296702,-2.3749334702123406
4774,11703133149,NSW,60.76889312584633,0.03497626196467511,61.192265554626566,LH (Low-High Outlier),616,1807,91.36276391554703,51.13636363636363,-1.0002261041184966
4775,21205132106,VIC,60.7682162921678,0.03029748638214623,61.356972142208186,LH (Low-High Outlier),247,711,76.06382978723404,24.696356275303643,48.489656983731045
4776,20607113902,VIC,60.76771900668415,0.05206593656277057,60.59354961865619,LL (Coldspot),407,963,80.53892215568862,39.06633906633907,14.969487456181469
4777,21202129501,VIC,60.76700736418231,0.11135804195713615,58.514977604354506,LL (Coldspot),220,533,59.02777777777778,35.90909090909091,37.08938110617062
4778,12503148158,NSW,60.766904308945485,-0.116170764277318,66.49409821065805,LH (Low-High Outlier),275,708,68.2051282051282,38.18181818181819,34.94226425251184
4779,20604111805,VIC,60.76580244588361,-0.10528292313102616,66.1098294785011,LH (Low-High Outlier),596,1362,85.25641025641025,53.69127516778524,-1.3193234917092551
4780,40403110820,SA,60.76250311350016,0.09313126900282077,59.16305980280044,LL (Coldspot),694,870,76.42857142857142,41.210374639769455,21.28118780258869
4781,20604112518,VIC,60.76187629542991,0.10948997188747951,58.59237058052928,LL (Coldspot),340,1381,86.86131386861314,44.41176470588235,-0.2070410911025533
4782,11703164716,NSW,60.76019780699355,-0.06643496104829105,64.74057383396777,LH (Low-High Outlier),366,1856,89.7196261682243,59.2896174863388,-1.9338052576078155
4783,12103141122,NSW,60.759628625526126,0.07315573326567942,59.86612188410079,LL (Coldspot),454,786,80.61224489795919,25.991189427312776,41.41348079734048
4784,30501110601,QLD,60.7586735938436,-0.07398737901899585,65.00197825622227,LH (Low-High Outlier),140,1168,88.69565217391305,44.285714285714285,7.635248236734071
4785,30501110903,QLD,60.7542772680782,0.09418696434735879,59.14240221253128,LL (Coldspot),543,1003,81.49882903981265,46.04051565377532,12.413081120569828
4786,20605113434,VIC,60.751136740200494,0.08357585073959406,59.517160236995736,LL (Coldspot),510,1224,88.32116788321169,45.68627450980392,5.06042396404176
4787,20604112501,VIC,60.75040373847099,0.11021436548234967,58.593517836225175,LL (Coldspot),404,1331,89.91596638655463,45.79207920792079,3.087642138276621
4788,40203103810,SA,60.74803456674061,0.0529543775921993,60.584248661223725,LL (Coldspot),540,785,70.60240963855422,39.62962962962963,25.211686419118543
4789,20604111902,VIC,60.747393987311824,0.16431002581021648,56.7255247764182,LL (Coldspot),321,1184,90.74733096085409,44.54828660436137,8.150678183353804
4790,12503171614,NSW,60.7473775218948,0.17510275900864256,56.35152386683379,LL (Coldspot),573,795,72.01946472019465,35.95113438045375,25.89739286022094
4791,30306108031,QLD,60.74650376932206,-0.047117495027195894,64.0524306350204,LH (Low-High Outlier),507,720,72.60981912144703,32.938856015779095,41.06612631431949
4792,30306108038,QLD,60.74537137105788,-0.04715030725609805,64.05246298925651,LH (Low-High Outlier),460,652,70.39106145251397,27.608695652173918,47.78437420261824
