rank,SA1_CODE_2021,state,total_population,gentrification_risk_score,gentrification_risk_percentile,cbd_proximity_score,coastal_score,school_access_score,public_transport_score,parks_score,composite_amenity_index,amenity_percentile,amenity_category,premium_opportunity_score,premium_percentile
90,20803119201,VIC,26,90.52414712568373,99.85608951555528,70.0,63.581646260152745,39.912619129020484,24.517152445980127,19.07449387804582,44.01023295802891,52.850611023360216,Moderate,67.26719004185631,99.81710865408596
95,20604111721,VIC,244,90.3513322681827,99.8480046568786,70.0,63.98371519780176,35.39493613701995,25.306784928993007,19.195114559340528,43.382507923223585,47.76955690414831,Moderate,66.86692009570314,99.7938315736969
103,20604111740,VIC,315,90.04119885271055,99.83506888299593,70.0,63.98371519780176,38.48831625286288,28.43968952006216,19.195114559340528,44.784410094159455,59.31332612852274,Moderate,67.412804473435,99.82209659988361
105,12702151716,NSW,4,89.99925117576663,99.83183493952524,68.38838838838838,64.74630726019923,39.896119129020484,23.953088381916057,19.42389217805977,43.69012293411905,50.24357801978552,Moderate,66.84468705494284,99.79050627649846
107,11802156423,NSW,240,89.89417020459305,99.8286009960546,69.01901901901901,66.56489320859181,37.81036478905965,26.447644802869892,19.969467962577543,44.40889308895956,56.19419735638873,Moderate,67.1515316467763,99.8121207082883
109,20703116347,VIC,3,89.61584443943298,99.82536705258391,70.0,63.783690952438675,39.89536912902048,24.575222775141768,19.135107285731603,44.06069925531507,53.21306841798986,Moderate,66.83827184737402,99.78884362789925
111,20604111746,VIC,567,89.57914132972472,99.82213310911324,70.0,63.98371519780176,37.32371317256946,27.092085902755965,19.195114559340528,44.21458857377422,54.5614764319561,Moderate,66.89686495174948,99.79881951949456
115,20703116350,VIC,517,89.37742139928947,99.81566522217192,70.0,63.783690952438675,37.28621317256946,28.43968952006216,19.135107285731603,44.50498475025498,56.944051874636294,Moderate,66.94120307477223,99.80380746529221
117,21103126605,VIC,5,89.33575069172294,99.81243127870124,69.78978978978978,62.975512183294946,39.89686912902048,24.673586973320795,18.892653654988482,43.87544289232425,51.75991354227284,Moderate,66.60559679202359,99.76057860171252
120,50607114608,WA,264,89.06526655007227,99.80758036349523,69.92992992992993,68.97765385703318,37.513033026852995,24.662912445402895,20.693296157109952,44.601459701325275,57.772050877047135,Moderate,66.83336312569877,99.78551833070081
126,21205156711,VIC,206,88.73104520850691,99.79787853308324,69.71971971971972,62.76942659716329,39.72332530620373,27.647640655683706,18.830827979148985,44.52654334153845,57.11696732895503,Moderate,66.62879427502268,99.76390389891097
127,20504109412,VIC,64,88.6956606264065,99.7962615613479,69.92992992992993,64.1857598900877,39.941119129020485,24.63646048051788,19.255727967026306,44.146044606983146,53.99285061102336,Moderate,66.42085261669482,99.75060271011722
131,21205156715,VIC,535,88.44465120574557,99.78979367440655,69.71971971971972,62.76942659716329,39.70685626680386,27.29632549705458,18.830827979148985,44.435420744001185,56.41034167428713,Moderate,66.44003597487338,99.75226535871643
137,21303134820,VIC,385,88.1931787862702,99.78009184399455,69.64964964964965,62.57142279872308,36.981085778537526,25.43256278911874,18.77142683961692,43.36819771115061,47.66314739379832,Moderate,65.7806882487104,99.71069914373597
145,20703116354,VIC,358,87.48404107522175,99.7671560701119,70.0,63.783690952438675,33.79689645500714,25.75254186850067,19.135107285731603,43.13533449385214,45.69955939812121,Moderate,65.30968778453695,99.67079557735474
153,20703116312,VIC,777,87.17830033119677,99.75422029622922,70.0,63.783690952438675,36.71445909815116,28.588688478516044,19.135107285731603,44.427883674984784,56.35048632471528,Moderate,65.80309200309077,99.71568708953362
156,12504148923,NSW,553,87.06086176163866,99.74936938102324,68.52852852852853,65.1463961688456,37.393539789889466,27.29396046732003,19.54391885065368,44.137877459864924,53.91470612686009,Moderate,65.5993696107518,99.69739795494222
160,21202145606,VIC,14,86.84549501024692,99.74290149408188,69.71971971971972,62.77548793793187,39.903619129020484,24.562886906944307,18.83264638137956,43.79259563036681,51.07323967079558,Moderate,65.31904532030687,99.67245822595395
162,12102140347,NSW,3,86.77933671775737,99.73966755061122,68.8088088088088,65.95869789246095,39.89536912902048,25.360836980614785,19.787609367738284,44.38343136218988,55.98304098428797,Moderate,65.58138403997363,99.69407265774379
172,20101100505,VIC,136,86.39276852096951,99.72349783325788,69.64964964964965,65.0,39.99511912902048,24.49000488411436,19.5,44.2089374592451,54.50993432538033,Moderate,65.3008529901073,99.66913292875552
178,21205156714,VIC,350,86.29181034211578,99.71379600284588,69.71971971971972,62.76942659716329,39.71149923656521,28.42425381222974,18.830827979148985,44.718331416747255,58.744700307589994,Moderate,65.50507087943151,99.69074736054534
183,20604150428,VIC,302,85.89961278847721,99.7057111441692,70.0,63.98371519780176,34.30191408039301,28.186329293897863,19.195114559340528,43.88378960312441,51.83473272923768,Moderate,64.8917011958008,99.63421730817191
185,21205156807,VIC,291,85.77533374797072,99.70247720069854,69.71971971971972,62.76942659716329,37.97906256016198,27.679052363984663,18.830827979148985,44.18554371940533,54.333693573863165,Moderate,64.98043873368803,99.6408679025688
188,11303126808,NSW,433,85.73240480898049,99.69762628549252,69.36936936936937,67.5731980844228,40.102358125601626,24.406992672239745,20.271959425326838,44.64133576198505,58.1178817856846,Moderate,65.18687028548277,99.6591570371602
192,21205156705,VIC,244,85.62485987405726,99.6911583985512,69.71971971971972,62.76942659716329,36.91948222524646,28.876003775031663,18.830827979148985,44.27286550518399,55.05528306592402,Moderate,64.94886268962063,99.63754260537036
195,20703116523,VIC,716,85.48112637865079,99.6863074833452,70.0,63.783690952438675,38.0322700235669,29.182204440623607,19.135107285731603,44.83982485059482,59.76889184470862,Moderate,65.16047561462281,99.65583173996177
196,21205156821,VIC,529,85.46608982533328,99.68469051160986,69.71971971971972,62.76942659716329,39.64393690875295,28.83880569941211,18.830827979148985,44.80845692298039,59.50619336603209,Moderate,65.13727337415683,99.65250644276333
201,12502147721,NSW,8,85.15680403397116,99.67660565293318,68.52852852852853,65.15043747095314,39.899119129020484,24.07198715073961,19.54513124128594,43.83428805245699,51.40244409344085,Moderate,64.49554604321408,99.58932579599302
204,12501158322,NSW,269,84.97069741738339,99.67175473772718,68.52852852852853,65.1524581220069,36.167495012779234,25.959376176480678,19.54573743660207,43.56020451259949,49.255964751849696,Moderate,64.26545096499144,99.5610607698063
205,20902120526,VIC,412,84.83723027847724,99.67013776599184,69.92992992992993,63.38162201478967,40.09059126365055,24.570123912329674,19.0144866044369,44.002548006179,52.794080970986776,Moderate,64.41988914232812,99.58433785019535
211,20703116356,VIC,295,84.60335161676083,99.66043593557986,70.0,63.783690952438675,37.70125132771268,26.098277315786863,19.135107285731603,44.002639330214805,52.795743619586,Moderate,64.30299547348781,99.56438606700473
213,12003167810,NSW,401,84.45936672307565,99.65720199210918,68.87887887887888,66.15874234678414,36.112812269724834,28.462675638754792,19.847622704035242,44.4589058409763,56.579931831407436,Moderate,64.45913628202598,99.5876631473938
222,20703116511,VIC,356,84.07760483864861,99.64264924649116,70.0,63.783690952438675,36.20785039997345,28.186329293897863,19.135107285731603,44.225972139194695,54.64294621331781,Moderate,64.15178848892165,99.54443428381413
223,12504171920,NSW,357,84.04088920043628,99.64103227475584,68.52852852852853,65.1463961688456,38.37741906761377,28.459086858114745,19.54391885065368,44.62593491310846,57.96159281735805,Moderate,64.33341205677237,99.56771136420318
225,10704114602,NSW,689,83.8566257882026,99.63779833128515,69.78978978978978,68.78356806563075,33.809809381949755,25.583493234170234,20.635070419689225,44.01807840517796,52.910466372932085,Moderate,63.93735209669028,99.53279574361959
231,21205156802,VIC,413,83.60534671402877,99.62809650087316,69.71971971971972,62.76942659716329,38.285652014804,29.27505646403922,18.830827979148985,44.64586263534738,58.14115886607365,Moderate,64.12560467468808,99.5427716352149
233,12501158303,NSW,96,83.57074723824005,99.6248625574025,68.52852852852853,65.1524581220069,36.00687569290006,26.51114763150407,19.54573743660207,43.6660235123795,50.06068667387148,Moderate,63.61838537530977,99.49122952863912
243,12703173119,NSW,309,83.17733405263832,99.60869284004914,68.38838838838838,64.74428660914546,36.350181971321405,28.737794186469102,19.42328598274364,44.17671792676202,54.24058525230693,Moderate,63.67702598970017,99.50120542023443
246,12404146606,NSW,133,83.10015869466255,99.60384192484317,68.5985985985986,65.34846127422256,38.01457723138713,24.603232127592733,19.604538382266767,43.64632307629866,49.92434948873555,Moderate,63.373240885480605,99.45631390805552
251,20302104249,VIC,636,82.84485260469675,99.59575706616648,69.78978978978978,64.59389016850527,38.07483582832675,28.13817440533098,19.37816705055158,44.69276679730406,58.53853188128689,Moderate,63.76880970100041,99.51783190622662
255,12503171407,NSW,380,82.76198999403316,99.58928917922516,68.52852852852853,65.14841681989937,33.669339628904304,27.374349641853403,19.54452504596981,43.413528748256724,48.002327708038905,Moderate,63.08775937114494,99.4164103416743
256,21303134806,VIC,404,82.75903601752152,99.5876722074898,69.64964964964965,62.57142279872308,36.670046171208554,31.092249994633974,18.77142683961692,44.72091159106361,58.76132679358218,Moderate,63.73997380429257,99.51118131182974
257,20604111720,VIC,609,82.75334514640777,99.58605523575449,70.0,63.98371519780176,31.492033964550075,25.94535189379536,19.195114559340528,42.761569229930195,42.670213650345005,Moderate,62.757457188168985,99.34159115470945
258,20302103937,VIC,220,82.75056873606754,99.58443826401916,69.78978978978978,64.59389016850527,35.58206774653966,29.61369807157331,19.37816705055158,44.56309409750723,57.43453321140577,Moderate,63.656831416787384,99.49621747443678
259,11901157205,NSW,692,82.74614678389695,99.5828212922838,68.94894894894894,66.36484875426862,38.72592402164172,27.656029829157937,19.909454626280585,44.837575005937445,59.748940061518,Moderate,63.79186089491719,99.51949455482584
263,12602172305,NSW,582,82.58733744269081,99.57635340534247,68.45845845845845,64.94837236557619,36.13769826069639,29.538931867539663,19.484511709672855,44.39181984492616,56.057860171252806,Moderate,63.489578643808485,99.47460304264693
264,11802157028,NSW,396,82.579429737247,99.57473643360714,69.01901901901901,66.56489320859181,40.06730570584525,24.23043283996877,19.969467962577543,44.3059782815914,55.33294538199351,Moderate,63.4427040094192,99.46296450245241
273,11903166415,NSW,408,82.23432905277606,99.56018368798914,68.94894894894894,66.36080745216108,37.22968971354599,27.050527820461852,19.908242235648324,44.38616458823331,56.00964336187547,Moderate,63.31024682050469,99.44301271926179
276,12003167816,NSW,403,82.16565615741511,99.55533277278312,68.87887887887888,66.15874234678414,35.64330619543931,28.980762169744924,19.847622704035242,44.49452625886673,56.85925679607615,Moderate,63.33009120814092,99.44966331365865
