rank,SA1_CODE_2021,state,total_population,gentrification_risk_score,gentrification_risk_percentile,cbd_proximity_score,coastal_score,school_access_score,public_transport_score,parks_score,composite_amenity_index,amenity_percentile,amenity_category,premium_opportunity_score,premium_percentile
306,30501110523,QLD,469,81.50690055214918,99.50682362072313,70.0,79.19182123085626,39.49736688850533,36.245499032850034,23.75754636925688,49.903253275930545,94.50993432538033,Very High,65.70507691403986,99.70238590073987
319,30909154038,QLD,1241,81.09247615502878,99.48580298816375,69.85985985985985,78.36747888632965,37.65196352939224,32.178024537010764,23.510243665898894,48.321522187930384,84.98129520325878,Very High,64.70699917147958,99.61426552498129
325,60105102723,TAS,510,80.94850878158016,99.47610115775176,70.0,89.99191821230856,35.0626872074883,30.078471407079206,26.997575463692566,49.58057934466763,92.5895751932829,Very High,65.26454406312389,99.66580763155707
331,30503112627,QLD,381,80.76098578377618,99.46639932733976,70.0,79.18778033701055,39.76528662827364,36.19982806222825,23.756334101103164,49.94463150692884,94.76930750685842,Very High,65.35280864535251,99.67910882035082
338,30503112610,QLD,529,80.52338480315116,99.4550805251924,70.0,79.18778033701055,37.31712043183855,30.177459619422354,23.756334101103164,47.949406156940356,82.7782858092942,Very High,64.23639548004576,99.55939812120708
340,30501110706,QLD,409,80.51083310564967,99.45184658172175,70.0,79.19182123085626,37.36121941281907,30.76518921421132,23.75754636925688,48.10594632613361,83.75093523983706,Very High,64.30838971589164,99.56604871560396
341,30503112623,QLD,182,80.48289461265577,99.45022960998642,70.0,79.18778033701055,38.4901362731105,34.348397176252746,23.756334101103164,49.226743714402346,90.44475850029097,Very High,64.85481916352906,99.62424141657661
355,30403109618,QLD,726,80.18113987074531,99.42759200569176,69.92992992992993,79.38982502929647,39.38009597703057,32.2930643788762,23.816947508788942,48.91278365332046,88.53437525978885,Very High,64.54696176203288,99.5959763903899
366,30504113714,QLD,638,79.99004221198739,99.40980531660306,70.0,79.1857598900877,40.02309454973944,35.23701787160878,23.755727967026306,49.75509655641718,93.66863413417575,Very High,64.87256938420228,99.63089201097348
380,30304106714,QLD,498,79.82059465601414,99.38716771230838,69.85985985985985,79.58984927465956,35.93562035715471,32.52830641576157,23.876954782397867,48.30418624889491,84.8748856929088,Very High,64.06239045245452,99.54110898661568
386,30403109416,QLD,276,79.64795026411718,99.37746588189638,69.92992992992993,79.38982502929647,38.13842363992432,32.77291955436846,23.816947508788942,48.78441297977227,87.7778701471444,Very High,64.21618162194473,99.551084878211
389,30503112622,QLD,650,79.6048302064222,99.3726149666904,70.0,79.18778033701055,40.0825476316925,36.690222692479374,23.756334101103164,50.1306823651754,95.75692077479425,Very High,64.8677562857988,99.62922936237426
401,30501110530,QLD,430,79.39036380189346,99.35321130586637,70.0,79.19182123085626,39.3997396853321,37.259146593482896,23.75754636925688,50.13713972545412,95.79349904397706,Very High,64.76375176367378,99.62091611937817
413,30403109433,QLD,368,79.09628185804362,99.33380764504236,69.92992992992993,79.38982502929647,36.737645699870555,33.46707697662448,23.816947508788942,48.67779674732553,87.13775043644526,Very High,63.88703930268458,99.52614514922271
