SAL_CODE_2021,Suburb_Name,PCA_X,PCA_Y,PCA_Z,tSNE_X,tSNE_Y,UMAP_X,UMAP_Y,UMAP_Z
SAL22261,Serpentine (Vic.),-2.1783608709477447,0.07311466299342205,-0.6775782717097171,-35.280933,-8.297536,0.45405003,2.2577708,-0.5627703
SAL22262,Serviceton,-2.121403247481478,0.18585052430731214,0.5924973921313058,-45.113247,42.602127,-1.8565824,0.25619623,-0.90931094
SAL22263,Seville,-0.11573787556085251,-0.13103204949155003,1.3415549478437097,30.53018,19.461155,-1.932346,8.2869215,-1.8282259
SAL22264,Seville East,-1.5839927830922813,-0.09001625765528187,1.1515418987017456,33.159428,29.979284,-2.293966,7.272816,-2.3121953
SAL22265,Seymour (Vic.),2.3441686380687634,-0.9124159513213058,-0.25080011597104357,48.964302,-29.04211,-1.6997472,10.640633,-1.6168178
SAL22266,Shady Creek,-2.0134012671461123,0.18149294112397524,0.7835554717677914,-4.5352964,41.68288,-2.292959,4.678732,-1.7044374
SAL22267,Shays Flat,-2.4976128281306647,0.1560447599868639,-2.3711681595334633,-76.16462,-19.561907,2.3810298,-0.8078568,2.4306262
SAL22268,She Oaks,-1.9096280728571984,0.27223451186873876,1.5323862945323168,18.445793,45.217922,-3.0096216,6.1154985,-1.8412237
SAL22269,Sheans Creek,-2.2122972456636982,0.26143101986373823,-0.3735323700915275,-1.063703,-51.93768,2.9569364,4.6956534,0.9387375
SAL22270,Sheep Hills,-2.227841203617508,0.2967241353448753,-0.03415983247385422,-62.54476,19.018444,-0.9913556,0.2495185,0.757565
SAL22271,Shelbourne,-1.7970046100586776,0.14178274144464048,0.5687641139381601,-3.4204497,5.3960423,-0.8738982,4.790858,-1.2989595
SAL22272,Shelford,-2.0503878786938436,0.10278352111423901,0.4431256488657353,3.0992072,26.373308,-1.3403137,5.53835,-2.1393728
SAL22273,Shelley (Vic.),-2.352518652273529,0.2941106003033913,-1.202592512012455,-64.360565,-7.766901,1.1645826,0.15431204,1.7648816
SAL22274,Shepherds Flat,-2.2012991244852875,0.19847410476614474,-0.4922122023494093,-24.232733,-7.2896304,1.128036,3.5705774,0.48617485
SAL22275,Shepparton,24.032064464284037,-4.027367060456503,-1.5590867874787586,87.70284,-16.475779,-5.243796,18.41679,-3.3031368
SAL22276,Shepparton East,-1.4557280990306594,-0.16905885417599112,0.674168384375149,21.651443,23.258575,-1.8357204,5.8936076,-2.0061183
SAL22277,Shepparton North,-0.5119683799110497,-0.5293796541910673,1.948983045319169,35.516247,40.610577,-2.7807202,7.5709524,-2.1830902
SAL22278,Sherbrooke,-1.338834982036212,0.39913628432927467,1.9339122342755595,21.884605,44.3486,-2.9333951,6.967236,-1.7402381
SAL22279,Shoreham,0.05005134164611922,1.5553812409631655,1.0738578624296364,35.866886,10.367758,-2.3945794,9.450364,-2.10266
SAL22280,Sidonia,-2.018968572728978,0.24643190988564415,1.317890574761525,18.352991,63.380207,-3.401075,4.976411,-1.6306016
SAL22281,Silvan,-0.4651503572951401,0.44707067953437846,1.497648566323971,45.303696,4.61198,-4.421481,14.378687,-3.0308871
SAL22282,Silverleaves,-1.8378808655233807,0.3524410016133637,-0.23537051758210928,0.70374435,-51.783184,2.7962189,5.069734,0.72053206
SAL22283,Simpson (Vic.),-2.027142093279551,0.03345340042460114,0.07363325208433197,-2.909597,-1.3384204,-0.50402796,4.272689,-1.7427542
SAL22284,Simpsons Creek,-2.2143044473970854,0.299547937663857,0.15142634211551562,-56.161587,0.07419828,-1.0400118,1.1775118,0.93908465
SAL22285,Simson,-2.2268607056371232,0.20429506573436257,-0.3830040145319695,-25.230253,-8.484654,1.6235125,3.5709991,0.52434766
SAL22286,Skenes Creek,-1.7664918648180479,0.3629758446497779,-0.4426370219131698,27.138618,-50.087536,0.22503048,8.722432,-1.2515916
SAL22287,Skenes Creek North,-2.248037718569031,0.19526290581984007,-0.36943147196007653,-50.213684,-0.73312956,-0.49125233,1.5791503,0.9092598
SAL22288,Skibo,-2.1192591851356797,0.24143715743380936,0.48940565754568033,-13.873224,12.405752,-0.89107925,4.133444,-0.30321634
SAL22289,Skinners Flat,-2.3332978446674146,0.11118067351051727,-0.9837670324366063,-39.81407,-9.193723,1.2640873,1.6921042,0.2543826
SAL22290,Skipton,-2.050034746448166,0.045464112858912824,-1.2573715938927454,-21.079264,-54.861973,3.3163996,3.098658,1.2300024
SAL22291,Skye (Vic.),2.8277189675859136,-2.1025110219984002,1.4102524541114798,58.8506,-20.072744,-2.106622,11.612814,-1.6723307
SAL22292,Slaty Creek,-2.235244996826187,0.2634437646722067,0.25001266559651925,-61.28945,23.672844,-1.1197063,0.25905287,0.5344551
SAL22293,Smeaton,-1.8828449966338079,0.22445456144500364,-0.4857073287366867,-24.729645,0.6085405,0.8005149,3.7117796,0.50266474
SAL22294,Smiths Beach,-1.8776298870271821,0.25156555296358785,-0.5263704310280887,27.363028,-50.65185,0.19143203,8.70195,-1.2646407
SAL22295,Smiths Gully,-1.5786948073576805,0.30058850475882254,1.8426268625390974,14.558249,53.480717,-3.3430674,5.756706,-1.5332835
SAL22296,Smokeytown,-2.1877940353237406,0.24284887189629947,0.06795752689706461,-3.0391994,-39.57877,1.5269634,5.104334,-0.48664182
SAL22297,Smoko,-2.198894262709635,0.20037751635942286,-0.5797194341968672,-25.86641,4.0028563,0.91024,3.6625297,0.6375991
SAL22298,Smythes Creek,-0.31689019663546525,-0.24647033461093243,1.4384354844880454,39.848965,17.463955,-2.261517,8.875814,-1.8251528
SAL22299,Smythesdale,-1.5528309447428228,-0.03489242686041251,0.33563040074570033,24.109573,5.1569686,-1.0308865,7.7602415,-1.3319108
SAL22300,Snake Island,-2.589232584252714,-0.25470000586470437,-5.716893601960289,17.079073,-84.05253,16.395151,2.331336,-1.1342422
SAL22301,Snake Valley,-1.925347344289335,-0.005773920534184881,-0.3883421086883502,7.394532,-27.503798,1.0651538,4.7634964,-0.8537468
SAL22302,Soldiers Hill (Vic.),3.709203867038316,0.2621473386368832,0.2919448250194969,59.107216,0.67954904,-4.6287107,15.902862,-2.864967
SAL22303,Somers,2.753983317693407,2.100193732876945,0.9867956591496673,65.8761,6.552991,-4.59146,15.30564,-3.101025
SAL22304,Somerton (Vic.),-2.259086057185385,0.17107817988156027,-0.5768054711941054,-58.466927,-11.051657,0.93937033,0.50490075,1.1762977
SAL22305,Somerville (Vic.),8.559309403838242,-2.025097165784068,0.9614278537109927,71.35187,-29.625423,-5.035552,17.021338,-2.7211466
SAL22306,Sorrento (Vic.),5.356298473336431,8.600709685984983,-1.3823444150215032,74.28852,12.093842,-5.384536,16.484533,-3.497986
SAL22307,South Dudley,-2.102886185937781,0.029331565693156415,-0.8570632166337493,-23.720493,-28.244268,1.4148704,3.6036167,-0.5878093
SAL22308,South Geelong,-0.5362495356322088,-0.37609531547819375,0.7513082345593667,33.95781,-2.635372,-1.9302049,8.671514,-1.6026738
SAL22309,South Kingsville,2.129108964215567,-0.9398087079807383,2.474643112637224,54.186443,14.345182,-2.7871044,10.632655,-1.923024
SAL22310,South Melbourne,30.97806436618939,-1.1904838227673975,1.7021737230193807,95.86757,-6.3500514,-5.777478,18.40212,-3.769257
SAL22311,South Morang,22.09510706368715,-11.20418723594087,0.6540503249845303,91.23321,-16.806988,-5.244356,18.491373,-3.3084052
SAL22312,South Purrumbete,-2.090331438584711,0.1925860833088,0.547827918482123,-10.54949,39.816814,-1.7613842,4.475134,-1.5723401
SAL22313,South Wharf,-1.6759255040032388,0.33085570296601197,3.3490471772153123,27.645357,56.637226,-3.8402143,6.368479,-1.8117876
SAL22314,South Yarra,78.18917937751735,3.943901941399152,-14.930850112762744,103.072205,-2.59093,-5.9933324,18.448498,-3.8960867
SAL22315,Southbank,55.50664480868421,-23.132411057430566,-10.068934890906117,101.48016,-9.805905,-5.664364,18.630777,-3.731371
SAL22316,Southern Cross (Vic.),-2.138304192483004,0.16185258796267604,0.06762991253601557,2.5249512,-0.7395404,0.020609384,5.248383,-0.97530925
SAL22317,Spargo Creek,-2.220003113359507,0.1438218936355656,0.1318593585134666,-26.803125,38.419334,-1.1829379,1.4659607,-0.1955113
SAL22318,Speed,-2.2666606202892114,0.22586922809266086,-0.45526784741292176,-60.501675,17.50377,-0.54776746,0.25190556,0.8516133
SAL22319,Spotswood,3.97090883333622,-1.3480224529389324,3.1658072133093067,54.517742,14.661319,-2.9430113,10.741821,-2.034719
SAL22320,Spring Gully (Vic.),2.945006507397305,0.9520312443908034,0.10286420047419768,67.15421,-34.950607,-5.462242,16.234852,-2.397015
SAL22321,Spring Hill (Vic.),-1.754918701098324,0.34121971898127557,1.0274743837879934,16.266928,28.027624,-1.9573025,5.8583403,-1.046017
SAL22322,Springbank,-2.1435612990162474,0.2106868708246562,0.2878690460996796,-14.486207,11.494067,-0.83899283,4.191269,-0.4266418
SAL22323,Springdallah,-2.284172183597581,0.08810297473930702,-0.41623637281049414,-48.724472,7.631354,-0.7778085,1.4640784,0.1162215
SAL22324,Springfield (Buloke - Vic.),-1.4317657810059916,0.9637212087172788,6.885439334918109,2.5884042,79.13142,4.256407,6.4733324,0.40814576
SAL22325,Springfield (Macedon Ranges - Vic.),-1.7798931492391599,0.3381030072622104,1.7993344215019904,17.724424,49.99414,-3.0805757,6.1679215,-1.6425093
SAL22326,Springhurst,-1.9923788904964619,0.010979201190262428,-0.26232575931700264,-5.6456723,-11.660815,0.85684085,4.4952817,-1.0566009
SAL22327,Springmount,-1.9160428275593937,0.1612747246154008,1.0629552273451983,0.59966093,45.481274,-2.6103687,5.049648,-2.0431943
SAL22328,Springvale (Vic.),14.555767091555404,-9.050072238852904,-2.6248762962418084,89.004395,-20.80925,-5.024961,18.440826,-3.0910025
SAL22329,Springvale South,4.942101775756797,-3.595948247848809,0.13490460225688272,61.858356,-22.10731,-3.7666614,16.445406,-2.1952858
SAL22330,St Albans (Vic.),20.867452694743207,-15.80761337042062,-6.00076398282624,90.89154,-21.292374,-5.1088214,18.550364,-3.370921
SAL22331,St Albans Park,0.31618344590938824,-0.9522634426478184,-0.1338188991177825,43.259647,-29.034864,-1.248089,10.189874,-1.3673958
SAL22332,St Andrews (Vic.),0.05039545114543504,0.9769485907033162,1.2930805508791674,45.642982,5.3101377,-4.4780016,14.361588,-3.0728936
SAL22333,St Andrews Beach,-1.1316004694889723,0.07932603467539366,1.1792010912715356,28.827667,25.71705,-2.1615565,7.6322756,-1.8319646
SAL22334,St Arnaud,-0.8512925421923533,-0.6080687759478991,-1.236316277059119,19.817305,-52.4331,0.17078821,9.278319,-0.73889744
SAL22335,St Arnaud East,-2.283039382405445,0.14327155555383844,-0.5445915055052453,-54.85605,-14.691966,0.51312196,0.89396375,0.8454054
SAL22336,St Arnaud North,-2.247296159570371,0.23460964344682048,-0.678094725330093,-26.139263,1.2888844,1.1043266,3.789444,0.91955614
SAL22337,St Clair (Vic.),-2.1049766014538824,0.17657567779352967,0.7621545728649426,-7.656233,46.973858,-2.3377311,4.093792,-1.8363087
SAL22338,St Germains,-2.1892811214969865,0.1117101774684158,-0.14693879188562167,-1.1254942,-12.306558,0.5322554,4.1673207,-1.5542029
SAL22339,St Helena,3.052643055846976,0.2527819585009128,1.7108925571053473,62.19938,4.9765472,-2.7399712,10.735281,-2.164899
SAL22340,St Helens (Vic.),-2.2415922272380198,0.2285118237638889,-0.2096035688876475,-57.995243,21.352293,-0.9973768,0.4489195,0.32240975
SAL22341,St Helens Plains,-2.2397032339984153,0.20416737909588706,-0.0909293473266235,-33.09074,8.765393,-0.3763271,2.1020741,-0.04536306
SAL22342,St James (Vic.),-2.290989821258339,0.1408415007083054,-1.0857756755459345,-23.438128,-57.077873,3.5542104,3.1565087,1.2130959
SAL22343,St Kilda (Vic.),45.367373187373985,-7.740136425085535,-1.154351082013445,100.07457,-8.314968,-5.82154,18.597155,-3.7826774
SAL22344,St Kilda East,25.71599713660259,-1.5557969120782849,0.5125030758818147,94.8031,-6.9078107,-5.71284,18.394136,-3.7224035
SAL22345,St Kilda West,6.700151624039818,1.2385522481065057,1.8925167474484004,69.05257,4.7164397,-4.796575,16.038157,-3.210236
SAL22346,St Leonards (Vic.),2.673474616791974,1.0343789431639303,-0.3196855652631556,47.83606,-0.42905307,-4.364803,14.820645,-2.9550388
SAL22347,Staceys Bridge,-2.276750838669747,0.18227605454512225,-1.0283646068264323,-16.314629,-59.95453,2.9309309,3.8483164,1.0317044
SAL22348,Staffordshire Reef,-2.349444056658261,0.15047803424426695,-1.5347339642314868,-25.587162,-62.623722,3.7958457,2.8242579,1.6147542
SAL22349,Staghorn Flat,-1.890753982374776,0.16267671936796876,1.4153653567098108,15.513692,46.004227,-2.8792427,6.097375,-1.6710663
SAL22350,Stanhope (Vic.),-2.0410716671822864,-0.054097487214452046,-0.9302188895925786,19.878256,-30.02503,2.1276057,2.651507,0.78863275
SAL22351,Stanley (Vic.),-1.7920700809331587,0.1838564132036479,0.0966721744340251,-4.0799975,-21.828032,0.73094404,5.1150374,-0.48441896
SAL22352,Staughton Vale,-1.8556290733236973,0.3230683290437672,1.80284573072946,-30.753176,54.131413,-2.6860478,1.1825362,-0.41816592
SAL22353,Stavely,-2.131709204802829,0.30834922394616454,0.6696737737615877,-25.692371,62.45909,-1.9258676,1.0188228,-0.30496588
SAL22354,Stawell,1.5217082627730234,-0.23848462772839255,-1.1391845155048346,54.598198,-5.697299,-5.850615,16.781689,-3.6183221
SAL22355,Steels Creek,-1.5376227499553747,0.2277607133041535,1.6210103409172463,25.741732,38.800262,-2.2874227,6.858239,-1.9490671
SAL22356,Steiglitz (Vic.),-2.3182970575453545,0.12647448396249036,-0.9073289157149508,-54.986492,-16.320795,0.9207909,0.7882147,1.0137677
SAL22357,Stewarton (Vic.),-1.8607730304597712,0.3044945272991727,1.2803315193958635,-1.2814004,52.9038,-2.9513159,4.3095894,-1.1715782
SAL22358,Stirling (Vic.),-2.589232584252714,-0.25470000586470437,-5.716893601960289,17.079073,-84.05253,16.669956,2.243443,-1.2338824
SAL22359,Stockdale,-2.2513175722161956,0.14879041743679963,-0.8115697839199453,-35.816647,-22.637112,2.193471,3.2309136,0.6899659
SAL22360,Stockyard Hill,-1.9846013891566652,0.3752043942953299,0.5990372567595402,-45.120533,44.695274,-1.8415215,0.057311203,-0.81790316
SAL22361,Stonehaven,-1.8720044312584567,0.34731142926399855,2.3576356750242407,25.920862,51.997787,-3.5419326,6.6578393,-1.6749557
SAL22362,Stoneleigh (Vic.),-2.033860678888288,0.28102408431859416,1.092541005646377,-0.08914487,67.536865,-2.8538158,4.3405275,-0.47568554
SAL22363,Stony Creek (Central Goldfields - Vic.),-2.4543664510836303,0.04355595993862121,-1.6888114146926143,-73.11948,-2.8283303,1.3403918,-0.47397584,1.3238078
SAL22364,Stony Creek (South Gippsland - Vic.),-1.9431098401792108,0.029202608603357706,0.251647383521252,-2.1238663,-0.23549864,-0.82591796,4.7168107,-1.8757862
SAL22365,Stonyford,-2.147896971840879,0.2672738940221872,0.18552592443649335,-23.629482,12.513826,-0.37067,3.5239809,0.19962227
SAL22366,Stradbroke,-2.1140953492302494,0.16767947829256333,-0.16142818538509,5.4831934,-38.216522,1.4208592,5.4567547,-0.039892413
SAL22367,Strangways,-2.139778846783284,0.19685450357381007,-0.2399755433520197,-11.393797,-38.25896,1.7873333,3.9010575,-0.05038989
SAL22368,Straten,-2.068411048408305,-0.00047404826213773624,1.9729210884812058,-69.46458,41.904663,-1.1170566,-1.7487649,-0.30271375
SAL22369,Stratford (Vic.),-0.37284924817694765,-0.5152361190387497,0.003047113629155139,39.53076,-16.171555,-1.2401236,9.532485,-1.4092244
SAL22370,Strath Creek,-2.0845373943627563,0.18557268731278098,0.09874980065046947,6.5805197,-7.6082892,0.21582484,4.8140564,-0.67564416
SAL22371,Strathallan,-2.053366334929384,0.18045298776510516,0.7376064608920616,-5.3020754,38.79746,-2.0393445,4.350616,-1.7306129
SAL22372,Strathbogie,-2.190912737562559,0.12075887294676904,-0.7613295997814651,-11.598377,-53.4447,2.9677472,4.0859523,0.92945796
SAL22373,Strathdale,7.236787115221397,2.31591257796407,0.1434406551262067,74.33047,3.8705447,-5.005619,16.420444,-3.1038306
SAL22374,Strathdownie,-2.134641559090607,0.16996150329840934,0.47959631672869407,-56.582035,30.634562,-1.3997512,-0.21417819,-0.16570878
SAL22375,Strathewen,-1.8627444882604733,0.2428062396108155,1.4816774030730622,11.891179,38.9759,-2.907619,6.199937,-2.064826
SAL22376,Strathfieldsaye,7.872974370412147,-1.7499877311665444,2.416045651332544,74.608925,-10.630175,-4.445091,16.985945,-2.8442752
SAL22377,Strathkellar,-2.2041248615672857,0.18584632319737893,-0.19597480172728507,-19.575424,-1.9848948,0.541556,3.8286092,0.17063002
SAL22378,Strathlea,-2.2652130802308803,0.09028967499163,-1.164049811038792,-27.175533,-27.641706,1.5593426,3.0946853,-0.5773998
SAL22379,Strathmerton,-1.8749446703675812,-0.14832158019837677,-0.19971404753107014,-1.8101472,-4.3211827,-0.15947816,4.200914,-1.622717
SAL22380,Strathmore (Vic.),17.17555459329371,1.765975372977886,2.845020783706045,90.7652,-3.470052,-5.536898,17.829605,-3.566799
SAL22381,Strathmore Heights,-0.6645123700903512,-0.05208775965986364,1.1790203347724746,26.807365,14.168057,-1.593849,8.074056,-1.7721503
SAL22382,Strathtulloh,0.8239530420117157,-1.8754414815993237,1.3393393880525928,49.142204,-5.413397,-2.2733307,10.170483,-1.5239505
SAL22383,Streatham,-2.271494009093873,0.06359745052655293,-1.0213532640276193,-33.63756,-25.582304,1.6797587,2.393238,0.18660885
SAL22384,Strzelecki (Vic.),-2.003898618282164,0.22187762526158783,0.5844828992264638,9.923735,14.637673,-1.0514461,5.694965,-1.248292
SAL22385,Stuart Mill,-2.262342992349192,0.1705341998337218,-1.0374008153110403,-19.74036,-56.723526,3.3920264,3.1453695,1.2176508
SAL22386,Sugarloaf (Vic.),-2.4366619382084536,0.004156096511396628,-1.802497524126312,-76.437065,-1.752852,1.2999175,-0.48652077,1.0352857
SAL22387,Sugarloaf Creek,-1.972828836414309,0.22106087262557644,1.151018700024553,-1.6714214,38.12629,-2.4200847,4.898649,-1.8205707
SAL22388,Suggan Buggan,-2.4345142237069526,0.16021317034686733,-2.327918363036605,-32.681816,-64.15957,3.8853495,2.2292223,1.8455334
SAL22389,Sulky,-1.944804886583563,0.22533739020131707,1.3193873601389123,-0.5528384,48.632195,-3.0878742,4.836661,-1.4783866
SAL22390,Summerlands,-2.589232584252714,-0.25470000586470437,-5.716893601960289,17.079073,-84.05253,16.794016,2.5318654,-1.2453678
SAL22391,Sunbury,39.409514282404196,-11.13926506090883,1.0409025083684411,94.559654,-16.143604,-5.6375256,18.577894,-3.6222692
SAL22392,Sunday Creek,-1.8818427622529872,0.1682154708424624,1.105888588104326,12.075303,43.674343,-2.4968405,5.83531,-1.9637047
SAL22393,Sunderland Bay,-1.8845594017478773,0.10527380538870378,-0.20835842218031542,-11.693235,0.47841334,-0.12491159,4.996359,-0.7816172
SAL22394,Sunset Strip (Vic.),-2.003713095491742,-0.03954137419385393,-0.5680896455995622,21.219017,-21.269426,-0.2632891,7.7463193,-0.77284527
SAL22395,Sunshine (Vic.),8.666268791319126,-4.056462728348954,-0.5653695797635367,73.599464,-27.771235,-5.00421,17.126104,-2.665208
SAL22396,Sunshine North,5.2923991704559405,-4.859964051328868,-0.760783011383646,63.440384,-19.24597,-4.151035,17.70652,-2.4380617
SAL22397,Sunshine West,10.680604631340916,-8.39578319262249,-1.4000978494775582,87.56287,-20.85784,-4.78202,18.231234,-2.89875
SAL22398,Surf Beach (Vic.),-1.351111146945682,0.1711421302031365,-0.03769031226080331,16.039629,-16.422258,-0.12941878,6.2180796,-0.5265496
SAL22399,Surrey Hills,41.498217366244326,8.272415459276074,3.2767206838958174,100.01591,-3.626352,-6.0375905,18.363113,-3.890583
SAL22400,Sutherland (Vic.),-2.218698349306252,0.40595196301092923,0.46648564381774793,-65.433815,19.187195,-1.407309,-0.17214501,0.6301485
SAL22401,Sutherlands Creek,-1.9057809051334724,0.3375484243769146,2.5478464389039672,22.166975,61.567554,-3.9604099,5.6778617,-1.4772689
SAL22402,Sutton (Vic.),-2.2779358726499956,0.246010569413347,-0.360547919749542,-58.37215,26.200808,-0.8484431,0.083139636,0.37867475
SAL22403,Sutton Grange,-1.9522595436042716,0.23588159407723708,0.2773771274305694,7.973795,-6.844358,-0.16270798,5.3885407,-1.1226804
SAL22404,Swan Bay (Vic.),-2.2173200351282976,0.21306460451942388,-0.6617503863366329,-3.4028957,-45.082695,2.5410216,4.763704,0.6367886
SAL22405,Swan Hill,6.624610168893915,-1.202548735194886,-0.11645243974964925,64.41418,-8.605377,-4.2424045,16.52934,-2.5857515
SAL22406,Swan Hill West,-1.6898353675949782,0.4804317501958272,5.756102306001067,-46.46629,65.24645,-3.4212067,-1.0535208,-0.46552238
SAL22407,Swan Island,-2.589232584252714,-0.25470000586470437,-5.716893601960289,17.079073,-84.05253,16.383038,2.2773366,-1.3147694
SAL22408,Swan Marsh,-2.141332994100176,0.14478142941130578,0.002599076365652329,-6.168628,-2.5042524,-0.19019035,3.80234,-1.210925
SAL22409,Swan Reach (Vic.),-1.9151518996800285,-0.058457834093754754,-0.6825197862092466,-16.668863,-35.02027,2.1134999,4.008625,-0.31556755
SAL22410,Swanpool,-2.1744875948714757,0.1297850033915228,-0.8445965158039018,-13.476186,-50.36435,2.8306532,3.9279761,0.89613605
SAL22411,Swanwater,-2.2837736403325097,0.3759951827060952,-0.3170143128311174,-64.72195,18.433348,-1.2538682,-0.08237894,0.75921744
SAL22412,Swanwater West,-1.8456645568976915,0.42857468159772577,4.262287090416915,-46.97539,64.30611,-3.33427,-1.001611,-0.42525592
SAL22413,Swifts Creek,-2.0926147367788777,0.1446403864942844,-0.43287897711294093,-27.30391,-2.8735812,0.5043543,3.0996056,0.25960803
SAL22414,Sydenham (Vic.),6.648960673994013,-5.160131180585784,-0.13169846323946827,81.33402,-28.036003,-4.1451674,17.85824,-2.3432024
SAL22415,Sylvaterre,-2.1989644238202186,0.04333563768852188,-0.05414802987142091,-60.353184,36.537342,-1.138331,-0.55098987,-0.9165361
SAL22416,Tabberabbera,-2.589232584252714,-0.25470000586470437,-5.716893601960289,17.079073,-84.05253,16.90421,2.3140032,-0.99014914
SAL22417,Tabilk,-2.165226006228404,0.15704538734649498,-0.16996878901205736,-15.843617,1.695116,0.07785852,4.1135874,-0.22576654
SAL22418,Tabor,-2.1752389917273467,0.11772731094425923,-0.21015378734346418,-10.572966,3.4528387,-0.4510574,3.346944,-0.9647546
SAL22419,Taggerty,-1.995530536844818,0.16669081726069898,-0.42848518025844085,-10.162591,-35.941635,1.8087943,4.743687,-0.5304052
SAL22420,Tahara,-2.056235726125226,0.3595165725302957,0.7123401896768784,-26.815363,63.167618,-2.1522083,0.96540314,-0.15443255
SAL22421,Tahara Bridge,-2.0527816088845228,0.3284524192858916,1.6767263927900626,-44.606297,48.71283,-2.2954113,-0.21316381,-0.44921243
SAL22422,Tahara West,-2.159393318568694,0.4097578488477826,0.3564312774404086,-12.487045,73.73825,-2.3591955,2.1683378,0.5576667
SAL22423,Talbot (Vic.),-2.024455784102604,0.1863668099039082,-1.3844541693820094,21.424149,-43.870697,0.4835748,8.086722,-0.7873867
SAL22424,Talgarno,-1.883668428824851,0.07796708814778396,0.7206475600284887,-5.885704,41.2753,-2.062183,4.733735,-1.6510623
SAL22425,Tallandoon,-2.2849698053896272,0.11954717236578707,-0.8380479679021227,-36.15995,-12.861528,1.4147027,2.3165293,0.19430816
SAL22426,Tallangatta,-1.581842499948746,-0.22159848832021203,-0.6578121129817323,20.708378,-25.54245,-0.051972702,8.332781,-0.7552256
SAL22427,Tallangatta East,-2.140638585078713,0.1958760557107571,0.48084654914111075,-26.986713,47.213486,-2.01444,1.4048213,-0.31873274
SAL22428,Tallangatta South,-2.1463718855469964,0.19021219684516488,0.12284099890943925,-15.633811,14.646833,-1.2571468,3.7812307,-0.6570975
SAL22429,Tallangatta Valley,-2.0983723649883608,0.17531943837450692,0.15735639479726768,-13.93396,9.672357,-0.5798677,4.507129,-0.26562867
SAL22430,Tallarook,-1.0844540402021459,1.2568849577458812,0.27463456290574934,63.93834,14.607818,-5.379988,15.483082,-3.5627203
SAL22431,Tallygaroopna,-1.8659871634182488,-0.017390587345667664,0.6184699287899328,5.021376,29.30863,-1.7488296,5.718584,-2.1200864
SAL22432,Tambo Crossing,-2.233245769450342,0.28399756750772776,-0.020449282194019425,-59.40501,4.383736,0.1325583,0.693113,1.1184138
SAL22433,Tambo Upper,-2.005563373079435,0.13636746243495765,0.35394676588281554,5.69589,7.1743636,-0.66215354,5.5830536,-1.487273
SAL22434,Tamboon,-2.378468461772317,0.30797106388477596,-1.1712174976176066,-71.3261,-9.254963,1.6986237,-0.21344441,1.9742459
SAL22435,Tamboritha,-2.589232584252714,-0.25470000586470437,-5.716893601960289,17.079073,-84.05253,16.659594,2.1185634,-1.2979194
SAL22436,Taminick,-2.010954992475321,0.2407972383562337,0.42285229353715775,-6.545139,9.341592,-0.51382715,5.1405463,-0.48332572
SAL22437,Tamleugh,-2.325949499710839,0.1391174363835159,-0.960054035326911,-57.930237,-13.536524,1.0142214,0.67775035,1.2557725
SAL22438,Tamleugh North,-2.401845705156937,0.14706548019450202,-1.344647033725409,-60.95739,-17.009869,1.5666709,0.45717472,1.5778903
SAL22439,Tandarook,-2.167637816848253,0.09021796973172021,-0.04180587061974534,5.2504916,-5.1676826,-0.30061823,3.8666854,-1.9085536
SAL22440,Tandarra,-2.1568341052793727,0.1876511410690474,0.8011301760427691,-26.84202,41.89138,-1.8564605,1.6943989,-0.2588602
SAL22441,Tangambalanga,-1.5171650641426357,0.066253199051395,0.763774891018461,5.7081633,33.54656,-2.1192477,6.3134165,-2.135041
SAL22442,Tanjil,-2.589232584252714,-0.25470000586470437,-5.716893601960289,17.079073,-84.05253,16.756948,2.3608603,-1.2766557
SAL22443,Tanjil Bren,-2.5142616036784555,0.11369543943509233,-2.7168695043561897,-75.83882,-30.702496,2.0786104,-1.6195278,2.2794096
SAL22444,Tanjil South,-1.8159726542677657,0.15899698831997972,0.5931528633176841,23.678936,21.390627,-1.2050724,6.1870584,-1.3843094
SAL22445,Tanwood,-2.2329688555439215,0.24110899998163318,-0.6643472016644961,-0.28254822,-55.89602,2.915062,4.434478,0.9766366
SAL22446,Tanybryn,-2.1421198055483353,0.409652203258107,0.6817215994224145,-12.382252,73.818474,-2.374858,2.1560655,0.5340989
SAL22447,Taradale (Vic.),-1.4947438996190066,0.1604335422340222,0.12567811201067083,9.99371,-26.942175,0.9831761,5.3581843,-0.5720509
SAL22448,Tarcombe,-1.980442682417191,0.4330513412246872,1.2536704956350393,5.378134,62.698013,-3.0030842,4.963718,-0.50367796
SAL22449,Tarilta,-2.2831169646689253,0.23465466848065228,-0.16928574724692208,-54.956123,-12.245579,0.49123943,0.68468904,1.0331823
SAL22450,Tarnagulla,-2.3355003558625644,0.09335560816674111,-1.5239291787546976,-32.80893,-53.025043,3.5330298,2.5743918,1.0357997
SAL22451,Tarneit,55.70912165451043,-40.5525624484162,-7.3373731940803735,95.32597,-18.59573,-5.6210923,18.710138,-3.5774295
SAL22452,Tarnook,-2.2372190752675785,0.20307155144090544,-0.2796438448633758,-55.892384,6.4298306,-0.5675514,1.0560325,0.88820326
SAL22453,Taroon,-1.7680369417577628,0.479900642171992,2.689244707237142,0.25631946,80.02861,4.2386694,6.44231,0.621522
SAL22454,Tarra Valley,-2.187057273821048,0.18989922407380716,-0.23082357230367806,-22.08093,-3.4261992,0.7820908,4.047458,0.36048508
