SA1_CODE_2021,SA2_CODE,SA3_CODE,total_commuters,total_car,total_public_transit,total_active_transport,car_dependency_ratio,public_transit_ratio,active_transport_ratio,total_population,sa2_employment,sa2_employment_density,sa3_employment,sa3_employment_density,car_dependency_score,commuter_volume_score,employment_proximity_score,transit_gap_score,tod_score,commute_pain_score,state,tod_category,car_dep_category,transit_category,investment_priority
40204104401,402041044,40204,292,277,11,0,0.9486301369863014,0.0376712328767123,0.0,638,8053,0.4520094297260889,63433,0.4388308543756485,94.86301369863014,97.82355604424036,28.3782581980467,91.28940701820228,82.09686463415373,5.388382920197698,SA,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
40204104418,402041044,40204,320,289,14,6,0.903125,0.04375,0.01875,756,8053,0.4520094297260889,63433,0.4388308543756485,90.3125,98.6094043076127,28.3782581980467,86.361328125,80.01960574439315,5.212332764326796,SA,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
40204104419,402041044,40204,227,221,3,0,0.973568281938326,0.013215859030837,0.0,631,8053,0.4520094297260889,63433,0.4388308543756485,97.3568281938326,92.59912036737596,28.3782581980467,96.0701740767335,82.00513643502853,5.285838696030536,SA,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
40204104422,402041044,40204,338,318,14,6,0.940828402366864,0.0414201183431952,0.0177514792899408,780,8053,0.4520094297260889,63433,0.4388308543756485,94.0828402366864,98.95947868831252,28.3782581980467,90.18591786001892,82.01522312677955,5.481266373215926,SA,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
40204104436,402041044,40204,576,547,18,0,0.9496527777777778,0.03125,0.0,1279,8053,0.4520094297260889,63433,0.4388308543756485,94.9652777777778,99.89004592199728,28.3782581980467,91.9976128472222,82.82853781204187,6.037742569062379,SA,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
40204104611,402041046,40204,330,316,8,3,0.9575757575757576,0.0242424242424242,0.009090909090909,877,6764,0.3637732601914596,63433,0.4388308543756485,95.75757575757576,98.82688700601511,14.870884806933576,93.43617998163452,80.26889136438501,5.555967898845914,SA,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
40204104705,402041047,40204,275,260,12,0,0.9454545454545454,0.0436363636363636,0.0,628,8109,0.4394169285791698,63433,0.4388308543756485,94.54545454545456,97.074089644913,25.40545566263502,90.4198347107438,81.0634833152571,5.313833545768941,SA,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
40204104739,402041047,40204,232,220,5,4,0.9482758620689656,0.021551724137931,0.0172413793103448,613,8109,0.4394169285791698,63433,0.4388308543756485,94.82758620689656,93.2677381799366,25.40545566263502,92.78388822829965,80.27083589209658,5.169088188726095,SA,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
40204104811,402041048,40204,246,246,0,0,1.0,0.0,0.0,632,7546,0.4081787201817493,63433,0.4388308543756485,100.0,94.89036931634436,19.572634370351206,100.0,82.38163766897355,5.5093883366279774,SA,Very High (75-85),Extreme (>90%),,Priority 1
40204104821,402041048,40204,243,240,3,0,0.9876543209876544,0.0123456790123456,0.0,699,7546,0.4081787201817493,63433,0.4388308543756485,98.76543209876544,94.5677834551452,19.572634370351206,97.54610577655843,81.54564532777584,5.429301950906866,SA,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
40204104823,402041048,40204,213,209,0,4,0.9812206572769951,0.0,0.0187793427230046,578,7546,0.4081787201817493,63433,0.4388308543756485,98.12206572769952,90.2690640967596,19.572634370351206,98.12206572769952,80.05627896694789,5.265206512392332,SA,Very High (75-85),Extreme (>90%),,Priority 1
40204104842,402041048,40204,296,290,0,0,0.9797297297297296,0.0,0.0,686,7546,0.4081787201817493,63433,0.4388308543756485,97.97297297297295,97.97716835909708,19.572634370351206,97.97297297297295,82.29416386828586,5.578318649502645,SA,Very High (75-85),Extreme (>90%),,Priority 1
40204117103,402041171,40204,444,393,42,5,0.8851351351351351,0.0945945945945946,0.0112612612612612,893,7739,0.5585709130277878,63433,0.4388308543756485,88.51351351351352,99.72834874846389,57.69880667485933,80.14061358655952,84.8777327235724,5.397619803809307,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 2
40204117106,402041171,40204,229,206,20,0,0.8995633187772926,0.0873362445414847,0.0,556,7739,0.5585709130277878,63433,0.4388308543756485,89.95633187772926,92.89987711014813,57.69880667485933,82.09988367880094,83.60224558698809,4.891896670909076,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 2
40204117110,402041171,40204,238,217,18,3,0.9117647058823528,0.0756302521008403,0.0126050420168067,496,7739,0.5585709130277878,63433,0.4388308543756485,91.17647058823528,94.0260979238083,57.69880667485933,84.2807711319822,84.6462560606067,4.99324617970226,SA,Very High (75-85),Extreme (>90%),Low (5-10%),Priority 2
40204117111,402041171,40204,219,198,9,12,0.9041095890410958,0.0410958904109589,0.0547945205479452,468,7739,0.5585709130277878,63433,0.4388308543756485,90.41095890410958,91.33707392794774,57.69880667485933,86.6954400450366,83.77481107950369,4.876430384373368,SA,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 2
40204117112,402041171,40204,284,256,22,3,0.9014084507042254,0.0774647887323943,0.0105633802816901,656,7739,0.5585709130277878,63433,0.4388308543756485,90.14084507042254,97.50177866890888,57.69880667485933,83.15810355088277,85.16244331890182,5.095201514608362,SA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
40204117113,402041171,40204,359,317,22,16,0.883008356545961,0.0612813370473537,0.0445682451253481,777,7739,0.5585709130277878,63433,0.4388308543756485,88.3008356545961,99.247299657202,57.69880667485933,82.8896423832838,84.92324973229928,5.197479047269358,SA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 2
40204117115,402041171,40204,205,195,7,0,0.951219512195122,0.0341463414634146,0.0,435,7739,0.5585709130277878,63433,0.4388308543756485,95.1219512195122,88.6771554233232,57.69880667485933,91.87388459250444,85.37907690902416,5.06797977031204,SA,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
40204117116,402041171,40204,258,239,19,0,0.9263565891472868,0.0736434108527131,0.0,600,7739,0.5585709130277878,63433,0.4388308543756485,92.63565891472868,95.95918763340016,57.69880667485933,85.8136530256595,85.96314649344936,5.147604289713913,SA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
40204117117,402041171,40204,451,404,35,4,0.8957871396895787,0.0776053215077605,0.0088691796008869,1055,7739,0.5585709130277878,63433,0.4388308543756485,89.57871396895787,99.76068818317056,57.69880667485933,82.62692907114517,85.5621462846207,5.476557872843063,SA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
