SA2_CODE,SA3_CODE,state,total_population,total_commuters,total_car,total_public_transit,total_active_transport,sa2_employment,sa2_employment_density,tod_score,car_dependency_ratio,public_transit_ratio,active_transport_ratio,sa1_count,tod_category
308031211,30803,QLD,4879,1895,1805,11,33,2231,0.4571721311475409,72.62719238227884,0.9614724787850546,0.004435411713577208,0.011894421514398769,13,High
308031212,30803,QLD,2936,595,547,4,33,759,0.2577249575551782,49.28894332516099,0.8262947140966009,0.0036036036036036,0.05465587285398604,10,Low
308031213,30803,QLD,10706,4252,4081,63,78,5196,0.4851993650200765,77.31360000160366,0.9150407884709014,0.013261403289339491,0.01810038892294732,22,Very High
308031214,30803,QLD,5292,1852,1771,11,51,2271,0.4291383219954648,71.50252052525278,0.955033208408196,0.006700557578059999,0.02851934975109144,13,High
308031215,30803,QLD,7479,2887,2730,45,71,3483,0.4658285408586331,72.56112589167647,0.9382214155740816,0.012670226066471842,0.03500078519717399,17,High
308031216,30803,QLD,5895,2262,2118,20,94,2808,0.4756903269523971,63.068332740130685,0.8414004496678221,0.007644938853749543,0.03824296089132837,21,Medium
308031217,30803,QLD,3363,1072,899,3,137,1308,0.3888228299643281,58.88046089652996,0.8520910907875041,0.00218978102189781,0.11119270609434637,10,Medium
308031218,30803,QLD,3499,1184,1125,9,18,1613,0.4599372683205018,65.8528837682875,0.9561337018611525,0.005539772727272727,0.012608964731820481,11,High
308031219,30803,QLD,4598,1441,1302,16,79,2124,0.4619399739016964,54.3814064007698,0.7570226906424082,0.008094643693020966,0.09490789429511516,17,Medium
308031220,30803,QLD,2996,1058,963,8,40,1476,0.491672218520986,69.4744982283349,0.9048717976928268,0.008317986494782062,0.04307204183235195,8,High
308031221,30803,QLD,22,6,6,0,0,6,0.2727272727272727,54.29386844317961,1.0,0.0,0.0,1,Medium
308031222,30803,QLD,7973,2918,2659,20,201,3679,0.4605081987733133,68.38373520241875,0.9023596264205551,0.007347815387722592,0.07641523817138252,22,High
308031223,30803,QLD,20241,7126,6744,141,171,9369,0.4628037937166568,70.20751400661585,0.9182331451278141,0.01637018779691148,0.03592796820053922,49,High
308041528,30804,QLD,8802,2927,2476,16,293,4330,0.4910967449245775,62.016318588452066,0.8182894555791621,0.007459207459207455,0.09616949825073376,33,Medium
308041529,30804,QLD,5687,2246,2080,23,126,2712,0.476290832455216,68.08707076249016,0.8803286993790305,0.006989935011775665,0.05381484272397924,20,High
308051530,30805,QLD,6800,1641,1421,26,153,2433,0.3574261789334508,52.17639588590847,0.7775339881851563,0.0118093692885248,0.08531739734862533,19,Medium
308051531,30805,QLD,10069,3752,3560,29,100,4851,0.4820630030805922,73.87881589375138,0.9089404946384284,0.005790088333642622,0.02617542824746169,23,High
308051532,30805,QLD,30,0,0,0,0,11,0.3666666666666666,4.209785912942242,0.0,0.0,0.0,1,Low
308051533,30805,QLD,14160,5335,5192,31,48,6659,0.4702351528846832,70.87938567403654,0.905473146321162,0.003661844244429211,0.009963605442187334,28,High
308051534,30805,QLD,6173,2118,1913,16,137,2639,0.427437641723356,62.17752528670561,0.8131813266944503,0.004885368064644559,0.10349539283488152,17,Medium
308051535,30805,QLD,11525,3956,3693,75,122,5183,0.4495619741521381,68.79498572805086,0.9144129337420706,0.014321956799721982,0.05647205358428427,29,High
308051536,30805,QLD,3537,1291,1263,0,17,1663,0.4707047834701386,72.63545906295353,0.9747481826173268,0.0,0.016439794921106442,10,High
308051537,30805,QLD,0,0,0,0,0,0,0.0,3.494356768643684,0.0,0.0,0.0,1,Low
308051538,30805,QLD,6386,2459,2370,9,24,3038,0.4756536715202755,74.83834847630683,0.9671834957718305,0.0032301026378326377,0.008216194936621568,16,High
308051539,30805,QLD,4830,1678,1522,4,124,2108,0.4362582781456953,63.036910382837306,0.8523708091524428,0.002481389578163769,0.05757497951871483,13,Medium
309011224,30901,QLD,8175,2850,2583,67,153,4107,0.503062224399804,78.05237840279636,0.9128631726390892,0.02162762720818717,0.050905169975354284,20,Very High
309011225,30901,QLD,9175,3162,2814,46,234,4597,0.5009808195292066,75.84416665358022,0.8964928623852514,0.010855821230674063,0.07324461878486643,24,Very High
309011226,30901,QLD,14435,4941,4646,45,215,6950,0.4822035662249358,76.12091859102188,0.9049536847697139,0.007839096099347541,0.05362164368145167,36,Very High
309011227,30901,QLD,13989,5421,4427,277,630,7678,0.5485461170250768,78.45783913953078,0.81177169691804,0.04877977127903963,0.12389045333707067,30,Very High
309011228,30901,QLD,13191,4650,4281,113,182,6627,0.5018553578190079,80.82408017156122,0.9264917182475852,0.022372516675977443,0.03636626290167456,30,Very High
309011229,30901,QLD,7445,2975,2649,84,192,4149,0.5572867696440564,81.74818028634097,0.841296024894167,0.023016961788922645,0.058695819976986245,16,Very High
309021230,30902,QLD,6503,2246,1882,51,265,3111,0.4792790016946541,70.26148628878587,0.8162912260423894,0.02298484908472999,0.13847458207443658,16,High
309021231,30902,QLD,12346,4442,4076,79,222,6251,0.5066050733446795,77.54825372764329,0.889669848679947,0.0158336281181877,0.04757583453127129,28,Very High
309021232,30902,QLD,9810,3364,3193,8,107,4658,0.475451668878228,72.90892927140065,0.9180522551815575,0.0015231889907551517,0.0307490868163612,27,High
309021233,30902,QLD,12537,4345,4169,36,73,6054,0.4828136215009171,72.45112480188827,0.8916502098510057,0.005867842942241252,0.0295882582288396,33,High
309021234,30902,QLD,16335,6158,5693,135,238,8630,0.5278610312557342,81.23531855608789,0.9009658095024886,0.018935941605788487,0.03882547590670801,35,Very High
309031235,30903,QLD,11177,3852,3590,120,73,5196,0.465132933488497,61.12360775908302,0.7754383360883862,0.02642688417282672,0.017327014151003687,30,Medium
309031236,30903,QLD,9967,3555,3233,115,139,4691,0.4703699989972927,69.9058098809073,0.8559554502060125,0.023150074040950545,0.056124071431116564,20,High
309031237,30903,QLD,10292,3072,2927,46,51,4098,0.397941347834531,62.56317245260531,0.8847230865938674,0.011025785919240085,0.019218206855617287,27,Medium
309031238,30903,QLD,18639,6205,5571,233,269,8309,0.4456900713404495,67.88499739258992,0.8816706213663156,0.034623171052096134,0.040885519733929246,42,High
309031239,30903,QLD,9988,3133,2996,25,67,4525,0.4529076168551696,74.74463647181726,0.9564742062706754,0.006672394127534622,0.02215906929008091,19,High
309031240,30903,QLD,9309,2678,2551,40,62,3909,0.4199613235926085,63.621346275282605,0.9117942580057895,0.015506140040999856,0.022225693112750067,24,Medium
309041241,30904,QLD,4426,1451,1361,10,39,2138,0.483710407239819,67.30130838027605,0.8660922928167019,0.004744016619710292,0.02601293959768877,13,High
309041242,30904,QLD,15709,4914,4517,6,206,7348,0.4682640836094825,71.0152773575285,0.9178702160352494,0.0009723461195361262,0.04586492243033761,38,High
309051243,30905,QLD,7680,2465,2373,9,54,3673,0.4786291373468856,77.25368935577333,0.96405950316104,0.0032739417207731498,0.022924467315008138,18,Very High
309051244,30905,QLD,19553,6882,6600,50,107,9702,0.4962152209492635,77.27843663828824,0.9197748245073613,0.007025175877069045,0.01470373423380855,47,Very High
309051245,30905,QLD,8820,3323,3203,54,22,4563,0.5179341657207719,86.04390206765923,0.9734680155134792,0.011181032699003446,0.0036198301538203467,15,Extreme
309061246,30906,QLD,13175,4786,4586,53,76,6543,0.4976800791054993,74.34646757018474,0.8987403238476556,0.0086663544677385,0.022303691239438653,35,High
309061247,30906,QLD,8438,3101,2979,32,40,4135,0.4903355863868137,75.04382256466458,0.92265446607357,0.0114787236333847,0.011090737489729127,24,Very High
309061248,30906,QLD,21247,7657,7294,110,109,10195,0.4795390404515522,76.80685242919213,0.9360105107246715,0.012786688677646721,0.013643829984233101,50,Very High
309061249,30906,QLD,18312,7151,6893,92,64,9551,0.521684509504042,83.53648755508038,0.9412545449491381,0.010621223771234404,0.009796300265926346,39,Very High
309061250,30906,QLD,8534,2932,2803,12,30,4167,0.4878248653711075,81.71290461910972,0.957836736395034,0.004766642834866836,0.009610368949460582,17,Very High
309071251,30907,QLD,20235,7358,6890,280,59,9831,0.4860815822002472,81.02498442129811,0.9401981042672789,0.03487833403801516,0.008971976914635978,40,Very High
309071252,30907,QLD,18935,6781,6355,235,86,9415,0.4968599926117473,78.22682583351599,0.9338527657999517,0.034691605992138996,0.016325039424183493,44,Very High
309071253,30907,QLD,14665,4335,4119,52,83,6664,0.4544152744630071,71.07678250095988,0.9081172524877716,0.009562926417413737,0.030287401408106793,33,High
309071254,30907,QLD,4615,1767,1621,22,57,2378,0.5161710440633818,74.14394363734257,0.8141434340239831,0.00994644699098705,0.04057862648013298,10,High
309071256,30907,QLD,17922,7014,6694,84,58,9426,0.5260044642857142,79.93644162365867,0.8893746724845645,0.010732816172168614,0.00790340231428196,43,Very High
309071552,30907,QLD,10667,3835,3656,56,31,5143,0.4815092219829604,76.18305449569313,0.9155007402282336,0.010798859948236837,0.007641281248389424,24,Very High
309071553,30907,QLD,11870,4610,4352,80,44,6271,0.5279063894267194,80.0771830195462,0.925950205730564,0.01672723672465149,0.009188942368910156,29,Very High
309071554,30907,QLD,9895,3357,3195,79,27,4552,0.4593340060544904,72.72586858799865,0.9173075158592695,0.020685796647006732,0.0058699107216102124,24,High
309071555,30907,QLD,10492,3716,3557,71,19,4830,0.4603946239633972,77.27418842026589,0.9172074342775975,0.01757029213931552,0.004743331521450609,23,Very High
309071556,30907,QLD,11416,4258,4089,51,33,5885,0.5153239929947461,78.03501296694326,0.8929295723238562,0.011067742168771707,0.00790306362724882,28,Very High
309071557,30907,QLD,20295,7446,7098,125,64,9826,0.4843495834771035,78.22400675392616,0.935918414335505,0.01404209640245396,0.010289102844824856,47,Very High
309071558,30907,QLD,7033,2761,2611,24,38,3612,0.5140173616052369,77.23248944736949,0.8963620763030833,0.005726484071287039,0.0663657914354338,18,Very High
309081259,30908,QLD,4397,1253,1220,6,13,1860,0.4232081911262799,69.35273508134087,0.8790235211185113,0.0033724895793861205,0.0086817794364964,10,High
309081260,30908,QLD,7199,2742,2607,42,46,3612,0.5009708737864078,83.44407371535331,0.9492140454316499,0.015989722938582755,0.017077768125717326,15,Very High
309081262,30908,QLD,16653,6238,5738,146,241,8591,0.5163170863633632,80.49906690306256,0.8966821956423284,0.020809800633727622,0.037811239933614293,35,Very High
309081559,30908,QLD,16851,5914,5624,87,133,8460,0.5017495996678726,80.8762714303231,0.9544556769536171,0.012739861348672337,0.021632630147239814,38,Very High
309081560,30908,QLD,8805,3193,2927,87,133,4400,0.4997728305315765,79.82401423501618,0.9209498190531366,0.02382239934814046,0.04243201307285914,19,Very High
309091263,30909,QLD,12405,4214,3960,79,99,5792,0.466532420459122,72.05922070840279,0.9135744968765175,0.018158402119908924,0.021667192827106826,32,High
309091264,30909,QLD,6437,2361,2259,27,29,3164,0.4905426356589147,73.14384112235206,0.8307070253029686,0.008794412278283226,0.009901061203562525,15,High
309091265,30909,QLD,8843,3329,3040,145,87,4492,0.5083173022518954,80.65374596087229,0.9152478790535576,0.041544250715630046,0.02589138815799196,18,Very High
309091540,30909,QLD,17895,6371,4920,571,755,8429,0.4711307361243083,66.15933793248037,0.7512551358467637,0.08999678583318552,0.11516294388068568,37,High
309091541,30909,QLD,18902,6504,5458,533,379,8808,0.4662044143333509,71.01929506584297,0.8382467901357306,0.06564413768192384,0.052279696295055855,40,High
309101267,30910,QLD,9884,3168,3007,37,83,4523,0.4573768834058044,73.74229905589215,0.9542022158108274,0.009558259213340525,0.023009352194168872,23,High
309101268,30910,QLD,4903,1711,1597,30,48,2443,0.4990806945863125,70.89250395922313,0.8581675889974453,0.017615955402774264,0.023680591858737967,12,High
309101269,30910,QLD,4009,1155,993,52,86,1849,0.4624812406203101,67.31593118196979,0.8590640620278194,0.04615928843141071,0.07596589192740015,9,High
309101561,30910,QLD,12212,4187,3014,448,641,5824,0.4772205834152737,61.68413950199078,0.7194684745715697,0.10563894771627183,0.1548616493806407,30,Medium
309101562,30910,QLD,14216,4874,3635,556,554,6777,0.476917663617171,67.28185945660279,0.745148036449971,0.09220630596228671,0.09927113608310088,27,High
310011271,31001,QLD,4697,1656,1362,199,55,2209,0.4701000212811236,50.152514524394796,0.6095783912656619,0.08014290737829093,0.06358283225879391,15,Medium
310011272,31001,QLD,8253,2562,2303,213,17,3283,0.3977465471286648,66.41571875873818,0.9048224407553609,0.08042611338377201,0.005439220498808965,17,High
310011274,31001,QLD,19888,5524,4901,423,99,6726,0.3381428786888542,59.333979533703854,0.8800739015858586,0.06021862064935861,0.018740749018146943,44,Medium
310011275,31001,QLD,8564,3000,2422,444,68,4479,0.522149685241315,69.47947673894697,0.8154892830774081,0.14241876757539706,0.023606908955766507,17,High
310011276,31001,QLD,6228,736,623,83,16,925,0.1487138263665595,35.57389487309426,0.5452689946401512,0.049645944879352734,0.010041237906309093,13,Low
310011563,31001,QLD,8589,3245,2977,224,19,4180,0.4861595719934868,74.60990498910792,0.9160000318166122,0.07135348173418926,0.0047720641569922945,18,High
310011564,31001,QLD,22475,8214,7359,643,95,11319,0.5035590355013791,70.55733474433342,0.8969081473481518,0.07613222052070753,0.01118264425027116,57,High
310021277,31002,QLD,12625,4081,3744,18,174,5730,0.4541491638265831,67.08678908353843,0.9246288461124499,0.003310347845607278,0.040114736616286305,32,High
310021278,31002,QLD,5059,1312,1184,0,92,1869,0.3699524940617577,56.1172576104299,0.8966540584889163,0.0,0.0793732699704561,15,Medium
310021279,31002,QLD,0,0,0,0,0,0,0.0,1.921528361684238,0.0,0.0,0.0,1,Low
310021280,31002,QLD,21250,6571,6161,46,133,8660,0.4083364768012071,63.7731176284769,0.9346812458097891,0.006845299038846009,0.024073083242502662,55,Medium
310021281,31002,QLD,14204,4366,4020,53,125,5807,0.4090300767767838,62.369657908511805,0.9129975222316854,0.011264868880778408,0.03659200983456348,36,Medium
310021282,31002,QLD,14199,4573,4143,90,131,6039,0.4247731588942815,61.801138084373164,0.889997335496338,0.015519328278146666,0.024346381423594646,38,Medium
310031283,31003,QLD,12103,3965,3814,76,39,5165,0.4263309946347503,65.94808292439726,0.9034815064459031,0.015735422602581813,0.009606821646524419,32,High
310031284,31003,QLD,9325,3110,2863,168,11,4056,0.4345403899721448,67.18455263907295,0.9181717460874893,0.05483035710226836,0.004681945257333608,24,High
310031285,31003,QLD,6820,2527,2373,67,25,3276,0.4805632976382573,76.4542184285232,0.9333268612046216,0.03507120663393921,0.007895040770458942,14,Very High
310031286,31003,QLD,6705,1997,1721,96,154,2806,0.4178704393149665,53.001835156611975,0.7296492696282317,0.03688104485632874,0.07798205327847804,21,Medium
310031287,31003,QLD,17981,5557,5007,325,130,7457,0.4148539638386648,64.59804735473729,0.9021994328491828,0.0565487407297012,0.02376202343886447,46,Medium
310031288,31003,QLD,4571,1788,1685,27,17,2477,0.543082657311993,77.68818633440969,0.929409350722235,0.017351951915262655,0.012594551569655747,11,Very High
310031289,31003,QLD,6704,2512,2344,82,12,3593,0.5367493277561995,78.7366345285113,0.9351694121021495,0.032635124195145075,0.0013736263736263668,12,Very High
310031290,31003,QLD,6021,2115,1989,51,13,3283,0.5442639257294429,77.16003287155198,0.9456010880393705,0.02134677782942378,0.005138276144658113,15,Very High
310031291,31003,QLD,8270,2389,2218,99,35,3043,0.3680454765360426,59.94635697769435,0.8327014408631734,0.03905396498646174,0.015296999484295415,20,Medium
310031292,31003,QLD,6404,1979,1857,58,27,2648,0.412718204488778,60.79281757277367,0.8920729837985697,0.026670872842067577,0.0131300931383532,20,Medium
310031293,31003,QLD,15165,5348,5031,142,57,6820,0.4500461924244424,71.04236937351442,0.9447140058503555,0.024335819823055275,0.010581045313608959,39,High
310031294,31003,QLD,12782,5299,5072,115,21,7037,0.5508846093627682,78.106513447925,0.9265096485004747,0.01768931616702596,0.006033366012433065,34,Very High
310031295,31003,QLD,3067,697,608,53,20,878,0.2862732311705249,45.51369414015871,0.7067031497271079,0.049877314924552406,0.02770981511508036,10,Low
310041297,31004,QLD,9251,3289,3043,135,24,4424,0.4783219807546762,70.40663256159313,0.8849799320896042,0.04102844427509236,0.00582110189693445,24,High
310041298,31004,QLD,8,0,0,0,0,4,0.5,11.257518918569303,0.0,0.0,0.0,1,Low
310041299,31004,QLD,11663,4044,3737,183,22,5308,0.4542187232586,66.4929989505937,0.8683201811531114,0.04040760812096201,0.00552451095308748,31,High
310041300,31004,QLD,10881,3220,2890,225,38,4016,0.3689480937069361,66.81424257944123,0.9044246860567946,0.06538481984171692,0.011878715110327155,22,High
310041301,31004,QLD,3,0,0,0,0,0,0.0,4.791572343315439,0.0,0.0,0.0,1,Low
310041302,31004,QLD,24332,7916,7448,267,29,9960,0.4090517064355826,70.89362616673733,0.9275706594481209,0.030160938889854733,0.0026400794685546313,51,High
310041303,31004,QLD,7326,2715,2460,188,23,3809,0.5202130565419284,76.7535341790118,0.9071004154881999,0.06782940980055496,0.009179529668110954,18,Very High
310041304,31004,QLD,23546,8971,7906,792,71,12249,0.5206579954093343,74.11458542332346,0.8322440755988791,0.0808276928624771,0.008651435489475069,52,High
310041565,31004,QLD,8995,3530,3240,196,26,4971,0.5531323022143095,83.31028220793473,0.9197814564139889,0.05377734385378992,0.008410316367934639,18,Very High
310041566,31004,QLD,9187,3263,3016,165,25,4303,0.4681753889674682,77.20158144673412,0.925028696805221,0.0502198878992218,0.0075551085333720935,18,Very High
311011305,31101,QLD,14683,4188,3872,8,172,5696,0.3881695515878424,60.6689622689421,0.916416002249699,0.0019215723181213514,0.045913910425413984,37,Medium
311021306,31102,QLD,8429,2666,2449,102,66,3322,0.3943026706231454,61.368784471060565,0.8844133386632211,0.03234772555889459,0.024377787615803698,23,Medium
311021307,31102,QLD,13591,3593,3356,112,33,4546,0.334412240694424,62.39520887014477,0.9302300478668718,0.02925832548970013,0.010828767993547709,32,Medium
311021308,31102,QLD,9552,3631,3399,144,21,4599,0.4816211121583412,71.39812286390746,0.8981585028421799,0.035354251479602854,0.005234733717652313,23,High
311021309,31102,QLD,5741,1989,1870,48,25,2576,0.4490934449093445,68.1079690287256,0.9467655748692958,0.022756352712436374,0.011234780516369494,16,High
311021310,31102,QLD,9008,3624,3462,79,20,4790,0.5312777284826974,80.67886562058865,0.9548201509290948,0.02041114531058604,0.006274683387299721,19,Very High
311031311,31103,QLD,19147,6661,6248,166,57,8368,0.4366064906605447,68.95730022108812,0.9167038289285735,0.01844604535761256,0.015338745974020199,41,High
311031312,31103,QLD,8164,2617,2444,83,26,3276,0.4014213944369562,64.14092110329977,0.877081653896471,0.029242884588288907,0.011038665942749482,17,Medium
311031313,31103,QLD,8872,3088,2856,72,33,3984,0.4492050964032021,69.1955167675375,0.9130829053080738,0.023808524676372855,0.01633151786502528,20,High
311031314,31103,QLD,12178,3857,3595,143,23,4724,0.3885507484783682,63.49299280738393,0.8644998059405539,0.03347534694513998,0.005721766723083941,27,Medium
311031315,31103,QLD,0,0,0,0,0,0,0.0,2.6042138283422807,0.0,0.0,0.0,1,Low
311031316,31103,QLD,8834,3366,3139,106,39,4328,0.490036231884058,71.94409145895519,0.888928429225062,0.02520666815950951,0.011216044009882544,20,High
311031317,31103,QLD,15983,4718,4491,117,35,5774,0.3611458593945459,65.05697352511831,0.9269767284580117,0.02144149445484612,0.007367158933647446,36,High
311031318,31103,QLD,4417,1727,1576,9,10,2299,0.5191960252935862,70.94336275927017,0.9099344895974116,0.0040422256679925285,0.007331717029303049,14,High
311031319,31103,QLD,16037,6212,5875,170,35,7952,0.4960079840319361,73.75915510782208,0.8950602658550197,0.023287883601798776,0.005108370731231202,35,High
311041322,31104,QLD,8613,3034,2839,27,36,4174,0.4848977695167286,73.99200890593477,0.942526707592734,0.007304254318091674,0.013406657454159853,23,High
311041567,31104,QLD,6632,2412,2274,24,14,3104,0.4680337756332931,80.43098979413756,0.9434567842358094,0.010027940292065125,0.005430340935745408,13,Very High
311041568,31104,QLD,10040,4008,3785,73,16,5373,0.5345736742612676,85.84259434942709,0.9528810415606832,0.01622887848505845,0.0026551460564051524,19,Extreme
311041569,31104,QLD,7632,2749,2518,81,37,3760,0.4923399240539479,70.558284659277,0.8732315421440744,0.02410243310099548,0.01589401133053418,21,High
311041570,31104,QLD,18006,6761,6340,49,60,8908,0.4945317270859934,79.02285663718654,0.9369738030777169,0.006699740314674791,0.009580539814249008,41,Very High
311041571,31104,QLD,10701,3459,3299,69,40,4361,0.4073416775639828,72.25617997097915,0.9591477783743045,0.017180587888850987,0.00990934580235318,26,High
311051323,31105,QLD,12125,3657,3442,105,37,4714,0.3887835051546391,63.08220664020785,0.885453458688414,0.021046279200824566,0.012956511476143455,31,Medium
311051324,31105,QLD,9062,3356,3151,74,36,4786,0.5273248126928162,76.3532590758804,0.940567860374525,0.021888315167548994,0.00920432554497323,23,Very High
311051325,31105,QLD,11601,4342,4121,120,33,5794,0.5,72.5746363254087,0.8860486663407819,0.02276260539250586,0.04207164072642522,28,High
311051326,31105,QLD,11787,3576,3229,220,54,4518,0.3836616847826087,62.39345942058677,0.7931939323624486,0.05271070146454976,0.013329079581953047,24,Medium
311051327,31105,QLD,12087,4657,4365,200,26,6493,0.5378116458212541,79.24866173984032,0.9415560402230481,0.04129325822569823,0.004954858821240648,29,Very High
311051328,31105,QLD,7809,2279,2061,112,41,2815,0.3602047344849648,67.05406669521959,0.9136465757184901,0.04687117464661119,0.015151297725983266,15,High
311061329,31106,QLD,6897,2513,2320,118,31,3536,0.5126866753661012,69.3040704359152,0.871459282974809,0.04325436511451838,0.012157024637001353,17,High
311061330,31106,QLD,10376,2646,2443,111,22,3268,0.3151094397840131,57.85820014856018,0.8982681302203201,0.033641379156988116,0.006440483328192904,26,Medium
311061331,31106,QLD,6361,1456,1311,99,23,1786,0.2809943360604153,53.74685921370357,0.839834639404481,0.06751803108533003,0.0118413634596882,15,Medium
311061332,31106,QLD,15399,5458,4985,344,57,7723,0.5016889697284657,70.0169009898114,0.9130097862926816,0.06507823545390543,0.00915567807966892,40,High
311061333,31106,QLD,10399,3080,2874,104,33,4019,0.3861452728670254,62.48857437833088,0.9416324856489547,0.03059174880098151,0.008852983758610596,27,Medium
311061334,31106,QLD,9861,3442,3116,200,61,4810,0.4887218045112781,71.11845037740031,0.9086522957564536,0.05728925990009978,0.015695873192284056,22,High
311061335,31106,QLD,6811,2579,2311,156,50,3336,0.4899397855779115,67.7176451145907,0.8380449440016567,0.0472016976366277,0.01617973831497071,13,High
311061336,31106,QLD,12996,3228,2915,210,51,3915,0.3015714065629333,57.69884894666457,0.9101726339309908,0.058956964658377006,0.01593791941919201,31,Medium
312011337,31201,QLD,9864,3625,3277,108,182,4282,0.4336641685233948,71.59728263350976,0.9037538440121206,0.0239278619511983,0.05352321594150936,21,High
312011338,31201,QLD,8723,2893,2303,208,311,3892,0.4458190148911798,53.17584428663847,0.733137468734589,0.06238886228916566,0.09008194365100722,32,Medium
312011339,31201,QLD,3888,1487,1212,34,158,2004,0.51477010017981,70.50940452055922,0.8405448196328639,0.016485428447150927,0.0935580358062944,11,High
312011340,31201,QLD,3908,1218,1013,45,105,1616,0.4145715751667522,53.74077914473771,0.8119314620416843,0.02888427708282144,0.06696547287772821,15,Medium
312011341,31201,QLD,9416,3826,3515,93,167,4733,0.5021750663129974,71.41019270064898,0.8532725993436131,0.028346534520031552,0.05930817412436679,22,High
312021342,31202,QLD,15819,6199,5973,103,72,7544,0.4767441860465116,78.61704629408867,0.9668540300327907,0.015597289539146231,0.009012507751729373,34,Very High
312021343,31202,QLD,3768,1569,1489,21,40,1837,0.489084132055378,71.24548820388885,0.8710545140382365,0.012081477972868425,0.023468900399818703,12,High
312021344,31202,QLD,13488,5707,5484,128,45,6977,0.517006298629122,82.10884183898085,0.9300046878316127,0.021890767557187198,0.006903161617453672,29,Very High
312021345,31202,QLD,9,3,3,0,0,11,1.2222222222222223,66.82297393441561,1.0,0.0,0.0,1,High
312021346,31202,QLD,4027,1566,1330,29,195,1835,0.4557873820168902,72.06319585931278,0.8591006773071946,0.016325260070180442,0.11727618710453622,10,High
312021347,31202,QLD,615,250,239,0,8,325,0.5284552845528455,90.40672013453208,0.956,0.0,0.032,1,Extreme
312021348,31202,QLD,11560,4740,4587,51,73,5935,0.5134971448347465,81.71995367939769,0.9697717635014532,0.009031457844198057,0.015402413619184627,28,Very High
312021349,31202,QLD,6280,2430,2268,50,90,2906,0.4625179054591755,72.48437466358499,0.9328172600289288,0.016186655019233567,0.04035930711657756,19,High
312021350,31202,QLD,5944,2533,2380,41,62,3039,0.5115300454468945,79.05093418519573,0.917219468321964,0.01399007523547043,0.0466973705271226,10,Very High
312021351,31202,QLD,8898,3211,2932,63,134,4091,0.4598179161515117,73.77798778944322,0.8981018247767418,0.020024384012795632,0.05575010398240475,18,High
312021352,31202,QLD,11847,4092,3842,53,139,5283,0.4468787007274573,68.35184254181988,0.8835175479566963,0.008200845529113456,0.03326115178238567,30,High
312021353,31202,QLD,8187,2931,2711,46,88,3820,0.4669355824471336,64.5642122077419,0.850608840726173,0.014336049385374883,0.03605101923027758,28,Medium
312021354,31202,QLD,6093,2510,2376,68,36,3071,0.5047666009204471,80.17368870547843,0.9468124610857175,0.0274385430328451,0.014702802777174836,14,Very High
312021355,31202,QLD,3457,1282,1225,25,18,1567,0.4535455861070911,61.320536444936096,0.8037847616378418,0.016824796070381245,0.014569911380761693,13,Medium
312021356,31202,QLD,6919,2745,2566,31,105,3341,0.4829430471234461,76.4749380575132,0.9417672185910626,0.009577153871208754,0.036107705316619686,19,Very High
312021357,31202,QLD,8443,3392,3205,40,65,4304,0.5089275156674944,76.3723049713672,0.9393096415144596,0.012117992946491308,0.023427130000485366,24,Very High
312021358,31202,QLD,6357,2515,2337,26,131,3066,0.4817724701445631,76.48246763163682,0.9286106471913587,0.011036997671268759,0.05289386542974275,17,Very High
312031359,31203,QLD,14529,6040,4251,317,1079,7967,0.5485781174688426,73.19854406375539,0.74009194777162,0.0360889136865329,0.1545708702540112,30,High
312031360,31203,QLD,0,0,0,0,0,0,0.0,8.624118750404243,0.0,0.0,0.0,1,Low
312031361,31203,QLD,8875,3151,2842,42,218,4095,0.4622939715511402,73.00172262527168,0.8819636823695182,0.010804472783482873,0.09454835799453672,23,High
313011362,31301,QLD,16473,4357,4039,78,95,5967,0.3623170805756269,60.86159614654405,0.9054227006419303,0.012985160250695663,0.022913003166525482,34,Medium
313011363,31301,QLD,20619,4104,3775,75,159,6046,0.2933242771201242,51.043765859112405,0.8529444053509307,0.01663646247899052,0.035591531062762895,53,Medium
313021364,31302,QLD,6660,2575,2385,63,23,3496,0.5250826073896064,64.74582097766141,0.7775999264655813,0.0196489188215264,0.013404170579185594,19,Medium
313021366,31302,QLD,23627,7111,6488,337,90,8993,0.3806560846560846,65.57146148259334,0.9005634276208545,0.04177523439233343,0.013178200594879797,47,High
313021367,31302,QLD,4291,1614,1451,50,36,2192,0.5109557109557109,74.48010869437485,0.8966809026890761,0.03117304548836285,0.02150762815720986,10,High
313021368,31302,QLD,11075,3923,3613,189,50,4957,0.4474634410543419,68.69485142760873,0.9113262930556237,0.04203803982945808,0.027851707158133385,25,High
313021369,31302,QLD,4233,1506,1307,20,84,2102,0.4971617786187323,70.42603170694204,0.8537010116918791,0.00907089234295115,0.07154248158321537,8,High
313021572,31302,QLD,17736,5482,5014,216,114,7099,0.4002593594948128,66.46950381339927,0.9152408449000731,0.04253481007312957,0.02152916457321487,35,High
313021573,31302,QLD,12162,3641,3341,113,89,4738,0.3894780106863953,63.316330538140214,0.9223851171980034,0.02752207052075591,0.02468766040898866,29,Medium
313031370,31303,QLD,5807,1885,1743,19,71,2562,0.4418003103983445,64.2858270664235,0.9039486025754806,0.0099800428835064,0.05248653218655798,15,Medium
313031371,31303,QLD,9096,2447,2218,38,76,3424,0.3762637362637362,59.63896796548109,0.8638387556320836,0.008809605753737794,0.03184147825044399,18,Medium
