SA1_CODE_2021,SA2_CODE,SA3_CODE,total_commuters,total_car,total_public_transit,total_active_transport,car_dependency_ratio,public_transit_ratio,active_transport_ratio,total_population,sa2_employment,sa2_employment_density,sa3_employment,sa3_employment_density,car_dependency_score,commuter_volume_score,employment_proximity_score,transit_gap_score,tod_score,commute_pain_score
30201102518,302011025,30201,378,315,46,8,0.8333333333333334,0.12169312169312169,0.021164021164021163,841,5774,0.5748705694942254,24454,0.5301680216802168,83.33333333333334,99.4259750339564,91.21782226246685,73.19223985890653,88.72391428190429,4.947946837568689
30201102607,302011026,30201,329,290,19,5,0.8814589665653495,0.057750759878419454,0.015197568389057751,819,4335,0.5474867390755241,24454,0.5301680216802168,88.14589665653494,98.80182394411746,88.91404178254965,83.05540414445542,90.98725461680469,5.111662218217484
30202102917,302021029,30202,350,308,28,0,0.88,0.08,0.0,749,3459,0.5232188776281954,39539,0.5319386519574869,88.0,99.13492012159627,84.64644913006921,80.96,89.96576586249273,5.157491876649962
30202103106,302021031,30202,407,340,42,21,0.8353808353808354,0.10319410319410319,0.051597051597051594,836,8628,0.5978381374722838,39539,0.5319386519574869,83.53808353808354,99.59171463682814,92.97264083823814,74.91744592481695,89.37902056641119,5.021697393851142
30203103708,302031037,30203,411,342,38,25,0.8321167883211679,0.09245742092457421,0.06082725060827251,916,1367,0.6584778420038536,24203,0.5632403248702613,83.21167883211679,99.61192678351982,96.46368281482441,75.51814161649529,90.01280029251708,5.010194611867489
30305107420,303051074,30305,307,273,20,5,0.8892508143322475,0.06514657980456026,0.016286644951140065,703,5466,0.5348336594911938,32828,0.4835469141257917,88.92508143322475,98.29894573442857,70.80840501908025,83.13191651900816,87.53458894933533,5.095495898214286
30404109804,304041098,30404,538,206,8,298,0.3828996282527881,0.01486988847583643,0.5539033457249071,887,5287,0.5847157708471578,28149,0.5195555473522951,38.28996282527881,99.86902528943794,89.79205743483604,37.72059534832299,67.00716373874242,2.4083297539168282
30501111102,305011111,30501,319,125,44,132,0.39184952978056425,0.13793103448275862,0.41379310344827586,722,4245,0.6188046647230321,52616,0.601552585546549,39.18495297805642,98.58434124571502,97.69541103421511,33.780131877634844,68.16637895954358,2.2603138698251457
30501111107,305011111,30501,302,129,42,123,0.4271523178807947,0.1390728476821192,0.40728476821192056,746,4245,0.6188046647230321,52616,0.601552585546549,42.71523178807947,98.15907767932217,97.69541103421511,36.774702863909475,69.7503685122624,2.4406342116248627
30503112802,305031128,30503,390,224,55,93,0.5743589743589743,0.14102564102564102,0.23846153846153847,806,12755,0.7079817939609236,60875,0.6083667289607547,57.43589743589743,99.4971217903111,99.48944117456827,49.33596318211703,77.65498006457766,3.428180752401851
30601113813,306011138,30601,325,313,3,0,0.963076923076923,0.009230769230769232,0.0,904,2994,0.5407260249232436,29713,0.5142970886557967,96.3076923076923,98.72097535735075,83.83634629066684,95.41869822485206,94.44850861090073,5.573227324208553
30601114108,306011141,30601,333,320,4,9,0.960960960960961,0.012012012012012012,0.02702702702702703,835,7294,0.5291642484039466,29713,0.5142970886557967,96.09609609609609,98.88994890369315,81.20795873488132,94.94178863548234,93.84119372007088,5.5842796328905235
30601114123,306011141,30601,449,420,0,10,0.9354120267260579,0.0,0.022271714922048998,1102,7294,0.5291642484039466,29713,0.5142970886557967,93.54120267260579,99.75341181036156,81.20795873488132,93.54120267260579,92.93821662638763,5.7146636631648855
30602115306,306021153,30602,306,292,0,10,0.954248366013072,0.0,0.032679738562091505,737,4509,0.5195897672274717,48355,0.458389026343979,95.42483660130719,98.26903175732488,56.408463230062736,95.42483660130719,88.4748204738636,5.4648351055407245
30801119206,308011192,30801,684,625,47,8,0.9137426900584795,0.06871345029239766,0.011695906432748537,1584,7504,0.532614096103343,14388,0.49873479150057193,91.37426900584795,99.93208718711597,76.03284069594463,85.09562771451044,90.24546466911394,5.9662087337922385
