SA1_CODE_2021,SA2_CODE,SA3_CODE,total_commuters,total_car,total_public_transit,total_active_transport,car_dependency_ratio,public_transit_ratio,active_transport_ratio,total_population,sa2_employment,sa2_employment_density,sa3_employment,sa3_employment_density,car_dependency_score,commuter_volume_score,employment_proximity_score,transit_gap_score,tod_score,commute_pain_score,state
70101100401,701011004,70101,415,371,12,15,0.8939759036144578,0.0289156626506024,0.036144578313253,751,2047,0.5682953914491949,16782,0.6205442981807425,89.39759036144578,99.62324558566716,96.40264213181554,86.81259979677746,93.60779822631932,5.391287304956454,NT
70101100402,701011004,70101,378,332,16,20,0.8783068783068783,0.0423280423280423,0.0529100529100529,935,2047,0.5682953914491949,16782,0.6205442981807425,87.83068783068782,99.4259750339564,96.40264213181554,84.1129867584894,92.6518947446741,5.214978889120014,NT
70101100403,701011004,70101,215,185,3,22,0.8604651162790697,0.013953488372093,0.1023255813953488,431,2047,0.5682953914491949,16782,0.6205442981807425,86.04651162790698,90.62479787853307,96.40264213181554,84.8458626284478,89.37115870393062,4.625239560100328,NT
70101100404,701011004,70101,251,222,3,17,0.8844621513944223,0.0119521912350597,0.0677290836653386,529,2047,0.5682953914491949,16782,0.6205442981807425,88.44621513944223,95.37950326628292,96.40264213181554,87.38908906207838,92.01177436823272,4.890570746723251,NT
70101100405,701011004,70101,346,275,7,49,0.7947976878612717,0.0202312138728323,0.1416184971098266,726,2047,0.5682953914491949,16782,0.6205442981807425,79.47976878612717,99.07994308259492,96.40264213181554,77.87179658525176,88.58359852411762,4.649029810651405,NT
40602114313,406021143,40602,305,291,0,5,0.9540983606557376,0.0,0.0163934426229508,675,2255,0.5671529175050302,10734,0.4199530516431924,95.40983606557376,98.23345837914754,53.91105038483928,95.40983606557376,87.95716562349901,5.46086316284637,SA
40602114311,406021143,40602,205,199,3,0,0.9707317073170731,0.0146341463414634,0.0,444,2255,0.5671529175050302,10734,0.4199530516431924,97.07317073170732,88.6771554233232,53.91105038483928,95.65258774538964,85.7798837711867,5.171938329703057,SA
31401138511,314011385,31401,289,262,17,3,0.9065743944636678,0.0588235294117647,0.0103806228373702,765,4434,0.5668626949629251,48196,0.5367874724344552,90.65743944636678,97.70794256516396,92.12373067718777,85.32464889069816,92.53256957260324,5.140168864432167,QLD
31401138515,314011385,31401,211,190,14,0,0.9004739336492891,0.0663507109004739,0.0,562,4434,0.5668626949629251,48196,0.5367874724344552,90.04739336492891,89.90120302697109,92.12373067718777,84.07268480043125,89.82133286954358,4.823466313685699,QLD
31802147024,318021470,31802,281,270,0,6,0.9608540925266904,0.0,0.0213523131672597,533,4813,0.565237815619495,94017,0.4875894616741002,96.08540925266904,97.3732294159498,76.90357997542203,96.08540925266904,92.63538944620387,5.421049498766159,QLD
