SAL_CODE,Suburb_Name,Top_Non_Australia_Country,Top_Non_Australia_Count,Australia_Count,Total_Population,Percentage_Non_Aus,SAL_CODE_2021,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_tot_hhd_inc_weekly,Average_household_size,Total_Population_G01,Tertiary_Total,Tertiary_Percentage,Unemployment_Rate
SAL13706,Sun Valley (NSW),England,27,280,316,8.544303797468354,SAL13706,47,942,2374,2.9,234,69,51.8796992481203,4.0
SAL14292,White Rock (NSW),England,27,1069,1132,2.385159010600707,SAL14292,38,697,2562,3.2,807,146,38.726790450928384,3.0
SAL12238,La Perouse,England,27,381,454,5.947136563876652,SAL12238,45,733,2062,2.8,366,71,35.858585858585855,1.9
SAL13173,Paxton,New_Zealand,27,1671,1733,1.5579919215233695,SAL13173,33,730,1692,2.9,1215,74,14.42495126705653,5.7
SAL12508,Marmong Point,England,26,986,1088,2.389705882352941,SAL12508,47,845,1916,2.5,765,147,35.08353221957041,4.0
SAL12666,Modanville,England,26,776,830,3.132530120481928,SAL12666,48,722,1687,2.7,614,97,29.66360856269113,3.6
SAL12886,Mylestom,England,26,430,462,5.627705627705628,SAL12886,50,619,1083,2.2,336,47,24.867724867724867,7.9
SAL11399,Elizabeth Beach,England,26,298,336,7.738095238095238,SAL11399,51,731,1583,2.4,259,52,36.87943262411347,3.5
SAL10018,Adelong,England,26,1216,1294,2.009273570324575,SAL10018,49,599,1158,2.3,938,81,19.10377358490566,5.4
SAL14429,Wooloweyah,New_Zealand,26,522,591,4.39932318104907,SAL14429,49,824,1674,2.4,419,115,41.66666666666667,3.5
SAL11464,Eureka (NSW),England,26,362,448,5.803571428571429,SAL11464,47,855,1944,2.5,353,68,31.92488262910798,5.8
SAL12814,Mount White,England,26,183,220,11.818181818181818,SAL12814,58,646,1147,1.9,171,19,19.791666666666664,0.0
SAL12109,Kentlyn,China,25,755,963,2.596053997923157,SAL12109,43,733,2066,3.2,726,129,36.03351955307262,5.0
SAL13210,Picketts Valley,England,25,294,322,7.763975155279502,SAL13210,42,927,2971,3.5,221,51,49.51456310679612,3.1
SAL13189,Pelican (NSW),England,25,1196,1246,2.0064205457463884,SAL13189,48,706,1448,2.5,874,70,16.129032258064516,5.8
SAL10631,Bucketty,England,25,178,242,10.330578512396697,SAL10631,50,700,1375,2.1,165,33,33.0,0.0
SAL11807,Gumma,England,25,625,668,3.74251497005988,SAL11807,52,496,1204,2.5,486,53,22.083333333333332,1.6
SAL13727,Swansea Heads,England,25,824,870,2.8735632183908044,SAL13727,46,804,2083,2.7,609,112,32.0,2.7
SAL10762,Cambewarra,England,25,283,319,7.836990595611286,SAL10762,55,846,2295,2.6,234,71,45.22292993630573,3.0
SAL14467,Wyrallah,England,25,641,687,3.6390101892285296,SAL14467,43,802,1976,2.9,493,85,31.835205992509362,4.9
SAL11026,Coolangatta (NSW),England,25,427,468,5.3418803418803416,SAL11026,51,822,2058,2.8,324,57,29.381443298969074,2.2
SAL10354,Billinudgel,England,25,229,300,8.333333333333332,SAL10354,43,700,1474,2.7,261,46,30.065359477124183,3.8
SAL13515,Scarborough (NSW),England,25,410,453,5.518763796909492,SAL13515,41,953,2571,3.1,325,100,52.083333333333336,3.8
SAL11012,Conjola Park,England,25,382,413,6.053268765133172,SAL11012,51,618,1181,2.2,298,50,30.67484662576687,4.6
SAL10090,Arrawarra Headland,England,25,760,876,2.853881278538813,SAL10090,47,678,1605,2.7,615,140,41.17647058823529,3.8
SAL11608,Georgica,England,25,243,323,7.739938080495357,SAL11608,51,578,1212,2.1,240,55,37.41496598639456,7.9
SAL12332,Lillian Rock,England,24,222,284,8.450704225352112,SAL12332,52,444,860,2.4,234,48,36.36363636363637,11.8
SAL13810,Terara,England,24,344,388,6.185567010309279,SAL13810,59,558,825,1.8,305,30,20.0,3.9
SAL13783,Tarraganda,England,24,447,480,5.0,SAL13783,50,793,1612,2.4,346,56,31.11111111111111,1.6
SAL11439,Erowal Bay,England,24,839,926,2.591792656587473,SAL11439,49,652,1407,2.3,652,98,28.000000000000004,5.8
SAL10310,Berowra Waters,England,24,176,226,10.619469026548671,SAL10310,56,1097,1812,2.1,169,58,49.572649572649574,2.6
SAL11909,Highfields (NSW),England,24,1233,1327,1.808590806330068,SAL11909,37,959,2198,2.7,936,246,47.49034749034749,4.2
SAL13724,Swanhaven,England,24,223,253,9.486166007905137,SAL13724,65,462,809,1.8,196,8,7.6190476190476195,7.4
SAL13780,Taree South,England,24,401,441,5.442176870748299,SAL13780,53,497,1067,2.2,326,31,19.745222929936308,7.4
SAL10603,Broughton Vale,England,23,205,248,9.274193548387096,SAL10603,62,864,2143,2.6,180,51,42.14876033057851,2.7
SAL14200,Waterfall,England,23,660,723,3.18118948824343,SAL14200,41,828,2232,3.0,522,76,29.80392156862745,2.6
SAL10261,Belimbla Park,England,23,752,828,2.7777777777777777,SAL10261,39,789,2213,3.3,576,69,25.18248175182482,1.7
SAL12926,Neath,England,23,540,585,3.931623931623931,SAL12926,55,535,792,2.1,430,9,4.972375690607735,11.9
SAL12377,Lochinvar,New_Zealand,23,1429,1504,1.5292553191489362,SAL12377,40,889,2287,2.8,1095,114,20.32085561497326,2.9
SAL13415,Rosebank,England,23,477,532,4.323308270676692,SAL13415,49,694,1660,2.4,423,117,44.48669201520912,5.8
SAL10070,Arakoon,England,22,567,595,3.697478991596639,SAL10070,59,596,1321,2.2,445,100,34.96503496503497,5.6
SAL10148,Bald Hills (NSW),England,22,413,460,4.782608695652174,SAL10148,44,683,1487,2.7,321,48,27.27272727272727,1.2
SAL14335,Windella,England,22,1141,1247,1.7642341619887731,SAL14335,41,1009,2886,3.3,845,133,29.424778761061948,1.9
SAL12696,Montefiores,England,22,789,825,2.666666666666667,SAL12696,39,869,1640,2.6,630,62,21.305841924398624,4.8
SAL10595,Brooklet,England,22,309,371,5.929919137466308,SAL10595,51,900,2083,2.5,253,63,42.857142857142854,2.3
SAL12060,Kalkite,England,22,318,372,5.913978494623656,SAL12060,37,878,1589,2.6,294,52,31.137724550898206,5.1
SAL10366,Bingie,England,22,225,269,8.178438661710038,SAL10366,61,600,1125,2.1,205,64,41.29032258064516,6.3
SAL13993,Turlinjah,England,22,155,181,12.154696132596683,SAL13993,53,669,1416,2.4,144,20,22.727272727272727,2.8
SAL10332,Bexhill,England,22,620,676,3.2544378698224854,SAL10332,44,773,1704,2.6,528,104,35.738831615120276,3.8
SAL11475,Eviron,England,22,269,314,7.006369426751593,SAL11475,40,614,1666,3.4,229,27,23.684210526315788,3.5
SAL12997,North Casino,England,22,1346,1436,1.532033426183844,SAL12997,43,793,1968,3.1,1000,98,21.21212121212121,3.6
SAL13743,Talarm,England,21,296,331,6.3444108761329305,SAL13743,50,612,1292,2.5,242,27,22.88135593220339,3.6
SAL10619,Brushgrove,England,21,217,243,8.641975308641975,SAL10619,61,587,1135,2.0,181,25,23.14814814814815,0.0
SAL11047,Coopernook,England,21,808,834,2.5179856115107917,SAL11047,46,535,1142,2.5,625,34,11.929824561403509,6.4
SAL11461,Eungai Creek,England,21,503,537,3.910614525139665,SAL11461,47,502,1075,2.4,397,35,18.229166666666664,6.3
SAL14100,Wadeville,England,21,184,237,8.860759493670885,SAL14100,56,408,564,2.0,177,36,33.9622641509434,15.7
SAL14011,Tyagarah,England,21,139,198,10.606060606060606,SAL14011,47,690,2374,3.0,194,79,53.37837837837838,2.2
SAL13796,Telegraph Point,New_Zealand,21,740,787,2.6683608640406606,SAL13796,47,680,1514,2.7,604,58,18.471337579617835,4.0
SAL13989,Tuntable Creek,England,20,222,275,7.272727272727272,SAL13989,45,585,1125,2.2,215,59,42.7536231884058,5.2
SAL14082,Vale Of Clwydd,England,20,583,642,3.115264797507788,SAL14082,39,569,995,2.1,465,47,22.065727699530516,9.0
SAL14127,Wallarah,New_Zealand,20,416,463,4.319654427645788,SAL14127,42,670,1887,3.2,344,22,16.05839416058394,4.0
SAL13850,The Pocket,England,20,206,269,7.434944237918216,SAL13850,44,660,1812,2.9,231,48,34.285714285714285,2.9
SAL14033,Upper Burringbar,England,20,303,354,5.649717514124294,SAL14033,49,565,1042,2.2,289,55,35.256410256410255,10.6
SAL12654,Minto Heights,England,20,454,524,3.816793893129771,SAL12654,44,791,2178,3.3,384,46,27.058823529411764,1.3
SAL13739,Tacoma,England,20,797,859,2.328288707799768,SAL13739,40,688,1679,3.0,615,36,13.382899628252787,3.6
SAL12072,Kangy Angy,England,20,392,443,4.514672686230249,SAL12072,50,618,1199,2.5,331,31,19.49685534591195,3.8
SAL11426,Englorie Park,New_Zealand,20,321,460,4.3478260869565215,SAL11426,36,767,1653,2.5,361,73,40.10989010989011,1.1
SAL12824,Mulbring,England,20,904,937,2.134471718249733,SAL12824,46,758,2067,2.9,682,102,26.02040816326531,2.5
SAL10370,Binna Burra (NSW),England,20,223,277,7.220216606498194,SAL10370,39,807,2113,3.0,223,55,45.45454545454545,5.8
SAL14505,Yarrawonga Park,England,20,515,560,3.571428571428571,SAL14505,46,677,1316,2.3,390,52,24.528301886792452,7.0
SAL10754,Callaghan,India,20,1240,1380,1.4492753623188406,SAL10754,20,302,0,0.0,1358,24,4.715127701375246,18.1
SAL13214,Piggabeen,England,19,432,483,3.9337474120082816,SAL13214,43,748,1921,3.1,333,42,26.25,2.9
SAL13809,Terania Creek,England,19,207,242,7.851239669421488,SAL13809,49,515,949,2.2,207,54,38.297872340425535,6.0
SAL12617,Middle Pocket,England,19,146,176,10.795454545454543,SAL12617,44,862,1718,2.7,141,25,34.24657534246575,1.9
SAL10318,Berrilee,England,19,246,316,6.012658227848101,SAL10318,51,815,2349,2.9,212,42,35.8974358974359,2.8
SAL11561,Foxground,England,19,191,213,8.92018779342723,SAL11561,60,978,2166,2.4,164,66,54.54545454545454,1.2
SAL11603,Geneva,England,19,852,898,2.1158129175946545,SAL11603,50,631,1158,2.2,699,61,17.63005780346821,5.9
SAL11978,Ilarwill,England,19,296,330,5.757575757575758,SAL11978,52,583,1162,2.4,233,28,22.76422764227642,5.2
SAL13365,Repentance Creek,England,19,108,145,13.10344827586207,SAL13365,51,656,1187,2.5,118,36,48.64864864864865,6.3
SAL13042,Nulkaba,England,19,989,1049,1.811248808388942,SAL13042,42,847,2217,3.0,715,94,26.478873239436616,4.3
SAL11498,Fassifern (NSW),England,19,754,821,2.3142509135200973,SAL11498,47,700,1343,2.3,586,71,23.509933774834437,5.3
SAL13858,The Slopes,England,19,430,462,4.112554112554113,SAL13858,45,900,2272,3.1,327,38,23.89937106918239,3.1
SAL11312,Dunbible,England,19,456,512,3.7109375,SAL11312,47,702,1949,2.7,380,70,37.83783783783784,4.4
SAL13382,Riverside (NSW),England,19,344,397,4.785894206549118,SAL13382,53,730,1461,2.5,298,41,22.905027932960895,3.4
SAL11146,Cudmirrah,England,18,342,371,4.851752021563343,SAL11146,56,654,1093,2.0,284,32,18.93491124260355,5.3
SAL13239,Pitt Town Bottoms,China,18,96,114,15.789473684210526,SAL13239,29,1104,3250,4.4,85,0,0.0,0.0
SAL14403,Woodhill (NSW),England,18,106,124,14.516129032258066,SAL14403,57,900,1875,2.4,94,33,50.76923076923077,0.0
SAL14250,Werri Beach,England,18,637,672,2.6785714285714284,SAL14250,47,873,1941,2.5,510,152,46.34146341463415,3.6
SAL11726,Gormans Hill,New_Zealand,18,1084,1149,1.5665796344647518,SAL11726,53,488,1083,2.1,887,83,22.133333333333333,6.7
SAL10242,Beaumont (NSW),England,18,138,166,10.843373493975903,SAL10242,63,900,1875,2.4,117,47,54.02298850574713,5.2
SAL12179,Kirkconnell,England,18,345,396,4.545454545454546,SAL12179,43,637,2583,3.3,219,4,1.9704433497536946,0.0
SAL11769,Greenhill (NSW),England,18,960,1003,1.794616151545364,SAL11769,42,491,1284,2.8,757,43,14.776632302405499,10.5
SAL11432,Eraring,England,18,269,305,5.901639344262295,SAL11432,60,679,1981,2.5,221,44,32.35294117647059,0.0
SAL12556,McLeods Shoot,England,17,108,129,13.178294573643411,SAL12556,39,1014,2200,2.7,113,29,43.28358208955223,2.0
SAL14241,Wendoree Park,England,17,145,179,9.497206703910614,SAL14241,46,982,2349,2.4,131,27,36.486486486486484,1.3
SAL13896,Tintinhull,England,17,593,613,2.7732463295269167,SAL13896,43,718,1787,2.9,433,50,23.474178403755868,1.9
SAL13442,Rous,England,17,265,315,5.396825396825397,SAL13442,48,794,1687,2.8,230,61,46.56488549618321,2.1
SAL13403,Rocky Point (NSW),England,17,357,384,4.427083333333334,SAL13403,42,654,1678,2.8,275,23,17.692307692307693,6.1
SAL11879,Hawkesbury Heights,England,17,584,645,2.635658914728682,SAL11879,35,970,2279,2.9,468,71,30.34188034188034,2.3
SAL11272,Dombarton,England,17,152,172,9.883720930232558,SAL11272,54,752,2094,2.7,130,26,35.13513513513514,1.5
SAL11288,Doyalson,England,17,382,415,4.096385542168675,SAL11288,38,714,1433,2.7,299,14,13.333333333333334,4.9
SAL10120,Aylmerton,England,17,227,285,5.964912280701754,SAL10120,51,780,1825,2.3,195,30,28.57142857142857,4.9
SAL11493,Farley,India,17,732,796,2.135678391959799,SAL11493,30,912,2015,2.6,605,69,24.295774647887324,5.1
SAL12923,Nashua,England,17,303,324,5.246913580246913,SAL12923,48,830,2025,2.7,267,62,38.9937106918239,3.8
SAL13832,The Channon,England,17,391,431,3.944315545243619,SAL13832,48,656,1300,2.4,325,82,40.0,1.9
SAL12360,Little Forest,England,17,215,245,6.938775510204081,SAL12360,59,619,1218,2.6,185,47,37.6,0.0
SAL12187,Knockrow,England,17,183,234,7.264957264957266,SAL12187,53,1009,2343,2.5,186,49,40.49586776859504,4.6
SAL10269,Bellbird Heights,England,17,1085,1151,1.4769765421372718,SAL10269,40,694,1487,2.6,805,66,18.591549295774648,4.5
SAL14533,Yippin Creek,England,17,992,1052,1.6159695817490494,SAL14533,37,756,1553,2.7,758,58,16.524216524216524,2.6
SAL13171,Patonga,England,17,256,287,5.923344947735192,SAL13171,65,720,1069,1.8,235,52,32.098765432098766,5.9
SAL14117,Wallabi Point,England,17,1156,1221,1.3923013923013925,SAL14117,45,845,1763,2.6,938,150,27.985074626865668,2.5
SAL12948,New Brighton,England,17,394,463,3.67170626349892,SAL12948,45,742,1634,2.4,368,100,43.290043290043286,4.9
SAL11093,Couridjah,New_Zealand,17,352,381,4.461942257217848,SAL11093,40,781,1791,2.9,282,27,18.0,4.6
SAL13181,Pearces Creek,England,16,252,275,5.818181818181818,SAL13181,42,854,2285,2.9,210,56,44.44444444444444,6.2
SAL13965,Tuckombil,England,16,344,381,4.199475065616798,SAL13965,43,729,2027,3.0,285,62,39.490445859872615,2.1
SAL14006,Twelve Mile Creek,England,16,198,214,7.476635514018691,SAL14006,49,556,933,1.9,159,7,9.859154929577464,14.0
SAL11527,Fishermans Reach,England,16,168,198,8.080808080808081,SAL11527,59,492,739,1.9,144,11,14.666666666666666,6.3
SAL10770,Camden Head,England,16,176,201,7.960199004975125,SAL10770,59,629,1218,2.1,149,52,46.017699115044245,5.7
SAL12145,Killingworth (NSW),England,16,996,1015,1.5763546798029555,SAL12145,39,779,2091,3.1,690,59,16.80911680911681,4.3
SAL10202,Barkers Vale,England,16,209,252,6.349206349206349,SAL10202,50,443,784,2.4,196,42,35.294117647058826,6.6
SAL12404,Louth Park,England,16,1308,1356,1.1799410029498525,SAL12404,35,1033,3293,3.5,922,152,33.18777292576419,3.0
SAL13474,Sackville North,England,16,503,564,2.8368794326241136,SAL13474,41,1017,2833,3.3,388,40,20.100502512562816,1.5
SAL13530,Seelands,England,16,491,522,3.065134099616858,SAL13530,53,623,1468,2.6,376,41,20.2970297029703,5.4
SAL10606,Brownlow Hill,England,16,392,507,3.155818540433925,SAL10606,37,796,2349,3.2,384,79,39.5,4.7
SAL13443,Rous Mill,England,16,252,283,5.653710247349824,SAL13443,49,816,1562,2.7,204,47,41.964285714285715,1.9
SAL12743,Morts Estate,England,16,718,766,2.088772845953003,SAL12743,46,575,1133,2.2,545,35,13.461538461538462,7.1
SAL11329,Duns Creek,England,16,761,820,1.951219512195122,SAL11329,42,845,2236,2.9,582,105,34.42622950819672,1.6
SAL13951,Tregeagle,England,16,559,597,2.680067001675042,SAL13951,53,780,1955,2.7,428,101,41.735537190082646,2.2
SAL12088,Kearsley,England,15,1182,1219,1.2305168170631664,SAL12088,38,668,1467,2.8,838,44,11.956521739130435,5.0
SAL10288,Bendalong,England,15,168,193,7.772020725388601,SAL10288,55,749,1224,2.3,135,30,36.144578313253014,2.3
SAL11008,Congo,England,15,313,328,4.573170731707317,SAL11008,48,805,1550,2.3,253,54,34.83870967741935,0.8
SAL10886,Charlotte Bay,England,15,210,240,6.25,SAL10886,47,644,1187,2.7,175,21,21.0,5.2
SAL14492,Yarrahapinni,England,15,249,268,5.597014925373134,SAL14492,59,492,1078,2.3,196,27,24.770642201834864,2.4
SAL13602,South Guyra,England,15,370,420,3.571428571428571,SAL13602,40,644,827,2.1,385,26,15.204678362573098,4.5
SAL12417,Lower Macdonald,England,15,285,312,4.807692307692308,SAL12417,53,634,1278,2.0,244,25,18.65671641791045,9.5
SAL11856,Hannam Vale,England,15,255,273,5.494505494505495,SAL11856,51,694,1406,2.4,218,40,32.0,5.3
SAL13994,Turners Flat,England,15,197,219,6.849315068493151,SAL13994,43,714,1781,3.0,169,12,13.333333333333334,2.4
SAL10665,Bundabah,England,15,163,187,8.02139037433155,SAL10665,59,494,924,2.1,140,15,20.0,8.6
SAL10821,Carool,England,15,202,217,6.912442396313365,SAL10821,49,612,1521,2.5,204,30,24.0,4.6
SAL11463,Eungella (NSW),New_Zealand,15,359,407,3.6855036855036856,SAL11463,48,571,1012,2.4,350,74,34.90566037735849,3.9
SAL11271,Dolphin Point,England,15,453,496,3.024193548387097,SAL11271,47,734,1488,2.4,354,65,31.25,5.4
SAL11268,Dolans Bay,England,15,889,959,1.5641293013555788,SAL11268,41,1215,3542,3.2,699,175,46.2962962962963,3.1
SAL11076,Corndale (NSW),England,15,423,455,3.296703296703297,SAL11076,49,774,1821,2.7,358,84,40.97560975609756,3.7
SAL10457,Bombo,England,14,219,245,5.714285714285714,SAL10457,40,949,2594,2.9,175,38,37.62376237623762,5.2
SAL12436,Lynwood (NSW),England,14,271,292,4.794520547945205,SAL12436,50,749,1946,2.8,215,45,35.43307086614173,0.0
SAL10588,Broken Head,England,14,400,476,2.941176470588235,SAL10588,43,785,1687,2.5,385,116,48.333333333333336,2.9
SAL10011,Abernethy,England,14,440,465,3.010752688172043,SAL10011,37,737,2069,3.0,317,22,15.068493150684931,3.4
SAL13932,Toothdale,England,14,267,290,4.827586206896552,SAL13932,48,710,1978,2.7,210,40,32.0,4.9
SAL11327,Dunolly (NSW),New_Zealand,14,165,179,7.82122905027933,SAL11327,42,661,933,2.1,136,3,5.660377358490567,9.5
SAL11842,Hallsville,England,14,903,928,1.5086206896551724,SAL11842,42,843,2008,2.8,642,93,28.267477203647417,1.4
SAL11282,Dorroughby,England,14,184,198,7.07070707070707,SAL11282,53,612,1625,2.4,158,46,43.80952380952381,5.7
SAL11307,Dum Dum,England,14,129,149,9.395973154362416,SAL11307,59,657,1771,2.4,125,28,32.55813953488372,12.5
SAL11974,Hyams Beach,England,14,138,165,8.484848484848486,SAL11974,65,982,1850,1.8,137,51,50.495049504950494,4.8
SAL11175,Curramore (NSW),England,14,281,306,4.57516339869281,SAL11175,52,818,2178,3.0,220,59,46.82539682539682,7.5
SAL13596,South Durras,England,14,379,416,3.3653846153846154,SAL13596,57,788,1398,2.1,319,90,41.0958904109589,2.0
SAL10943,Coalcliff,England,14,261,292,4.794520547945205,SAL10943,47,1125,3299,2.8,212,74,56.48854961832062,1.9
SAL12369,Littleton,England,14,998,1034,1.3539651837524178,SAL12369,47,713,1161,2.1,737,56,16.91842900302115,5.7
SAL11345,Eagleton,England,14,269,283,4.946996466431095,SAL11345,50,675,1421,2.6,205,31,28.971962616822427,4.3
SAL12894,Mystery Bay,England,14,207,248,5.64516129032258,SAL12894,63,601,1125,2.0,199,52,42.62295081967213,5.1
SAL13590,South Arm (Clarence Valley - NSW),England,14,273,292,4.794520547945205,SAL13590,56,560,1452,2.5,196,25,23.364485981308412,3.3
SAL14102,Wagstaffe,England,14,287,323,4.3343653250774,SAL14102,60,1038,1892,2.1,240,105,65.21739130434783,1.0
SAL13052,Numulgi,England,14,245,267,5.243445692883896,SAL13052,50,732,1602,2.4,207,40,33.89830508474576,4.2
SAL11037,Coomba Bay,England,14,171,191,7.329842931937172,SAL11037,58,594,1583,2.4,168,33,27.500000000000004,8.5
SAL11145,Cudgera Creek,England,14,427,450,3.111111111111111,SAL11145,45,691,1800,2.8,339,43,25.294117647058822,1.9
SAL13709,Sunshine (NSW),England,14,609,664,2.108433734939759,SAL13709,50,729,1575,2.5,475,72,29.1497975708502,4.8
SAL11514,Fernvale (NSW),England,14,292,323,4.3343653250774,SAL11514,44,610,1485,2.8,261,23,17.692307692307693,9.6
SAL12154,Kingfisher Shores,England,14,203,220,6.363636363636363,SAL12154,41,864,1531,2.2,160,22,23.655913978494624,4.7
SAL10903,Chillingham,England,14,260,291,4.810996563573884,SAL10903,53,484,1050,2.3,228,36,29.75206611570248,8.9
SAL13580,Smithtown,New_Zealand,14,807,834,1.6786570743405276,SAL13580,43,662,1178,2.4,625,28,11.200000000000001,6.3
SAL12161,Kings Point,New_Zealand,14,787,835,1.6766467065868262,SAL12161,48,702,1383,2.4,609,77,24.137931034482758,4.5
SAL13682,Stony Chute,England,14,177,202,6.930693069306932,SAL13682,53,458,919,2.2,156,37,33.94495412844037,5.8
SAL14145,Wandandian,England,13,456,487,2.6694045174537986,SAL14145,45,739,1718,2.7,359,43,21.71717171717172,3.4
SAL12008,James Creek,England,13,295,329,3.951367781155015,SAL12008,52,779,1774,2.7,257,40,27.77777777777778,3.8
SAL10119,Awaba,England,13,601,618,2.103559870550162,SAL10119,40,780,1726,2.8,430,45,23.809523809523807,5.3
SAL11373,Eatonsville,England,13,280,305,4.2622950819672125,SAL11373,47,584,1449,2.6,214,29,29.896907216494846,4.8
SAL14337,Windera (NSW),England,13,375,400,3.25,SAL14337,41,1095,3222,3.2,292,84,57.534246575342465,1.1
SAL10211,Barragga Bay,England,13,110,123,10.569105691056912,SAL10211,63,658,1187,2.1,91,38,56.71641791044776,7.5
SAL11003,Condong,England,13,394,420,3.095238095238096,SAL11003,40,713,1696,2.9,314,28,20.0,3.8
SAL14068,Uralba,England,13,336,371,3.5040431266846364,SAL14068,55,794,1812,2.6,266,67,42.405063291139236,1.5
SAL11923,Hinton,New_Zealand,13,638,671,1.9374068554396424,SAL11923,44,975,2131,2.7,471,68,27.755102040816325,2.3
SAL10415,Blue Knob,England,13,207,252,5.158730158730158,SAL10415,58,464,739,1.9,210,37,26.618705035971225,6.3
SAL10714,Burrundulla,England,13,168,185,7.027027027027027,SAL10714,49,962,2562,2.6,140,17,21.25,2.8
SAL12580,Menangle Park,England,13,280,301,4.318936877076411,SAL12580,39,792,1687,2.9,224,9,9.183673469387756,2.1
SAL12517,Marshall Mount,England,13,224,246,5.284552845528456,SAL12517,40,840,2175,3.0,177,22,23.655913978494624,2.1
SAL11953,Howards Grass,India,13,100,122,10.655737704918032,SAL11953,48,778,1850,2.6,78,23,53.48837209302325,4.1
SAL12488,Manning Point,England,13,305,321,4.049844236760125,SAL12488,64,527,693,1.6,229,14,13.592233009708737,7.7
SAL11368,East Wardell,England,13,408,432,3.009259259259259,SAL11368,44,727,1550,2.6,312,30,18.29268292682927,3.6
SAL11467,Euroka,England,13,470,489,2.658486707566462,SAL11467,48,666,1875,2.8,348,51,25.247524752475247,4.5
SAL11419,Empire Vale,England,13,227,248,5.241935483870968,SAL11419,48,669,1428,2.7,185,17,18.478260869565215,2.0
SAL14090,Verges Creek,England,13,372,411,3.1630170316301705,SAL14090,46,626,1525,2.9,298,22,15.714285714285714,4.5
SAL11869,Hartley Vale,England,13,91,111,11.711711711711713,SAL11869,57,787,1708,2.2,84,16,36.36363636363637,2.3
SAL10935,Clothiers Creek,New_Zealand,13,347,399,3.258145363408521,SAL10935,43,758,1728,3.1,293,68,41.21212121212121,6.8
SAL11122,Croobyar,England,13,212,225,5.777777777777778,SAL11122,57,596,1516,2.5,174,34,34.34343434343434,1.1
SAL10456,Bombira,England,13,668,699,1.859799713876967,SAL10456,40,1117,2903,3.0,504,117,39.795918367346935,0.8
SAL10419,Blueys Beach,England,13,278,302,4.304635761589404,SAL10419,64,641,1275,2.0,242,45,32.142857142857146,2.0
SAL11220,Daruka,New_Zealand,12,1065,1110,1.0810810810810811,SAL11220,44,976,2327,2.9,770,142,32.64367816091954,1.6
SAL14416,Woodville (NSW),England,12,574,594,2.0202020202020203,SAL14416,48,904,2107,2.8,440,72,30.37974683544304,1.7
SAL11208,Dargan,England,12,100,112,10.714285714285714,SAL11208,62,615,1160,1.8,83,26,50.98039215686274,0.0
SAL13265,Potato Point,New_Zealand,12,187,210,5.714285714285714,SAL13265,63,745,1281,1.9,156,41,35.3448275862069,0.0
SAL13266,Pottery Estate,England,12,128,146,8.21917808219178,SAL13266,50,519,949,1.9,112,10,19.230769230769234,5.1
SAL13051,Numinbah,England,12,91,119,10.084033613445378,SAL13051,50,515,1125,2.3,89,18,32.142857142857146,15.0
SAL11491,Far Meadow,England,12,247,275,4.363636363636364,SAL11491,60,850,1930,2.4,209,61,39.869281045751634,1.0
SAL14088,Varroville,China,12,157,196,6.122448979591836,SAL14088,36,617,2549,3.9,134,23,37.704918032786885,10.6
SAL13974,Tullera,England,12,340,361,3.32409972299169,SAL13974,49,728,1468,2.8,271,46,32.3943661971831,0.0
SAL12698,Mooball,England,12,249,266,4.511278195488721,SAL12698,39,639,1354,2.5,193,27,25.961538461538463,3.4
SAL12427,Lucknow (NSW),England,12,366,378,3.1746031746031744,SAL12427,48,854,1928,2.6,277,42,28.965517241379313,1.8
SAL10604,Broughton Village,England,12,114,131,9.16030534351145,SAL10604,56,778,1937,2.4,95,21,35.0,1.6
SAL13068,Oakhampton Heights,England,12,191,211,5.687203791469194,SAL13068,47,1075,4187,3.2,139,24,38.095238095238095,9.5
SAL14039,Upper Crystal Creek,England,12,223,247,4.8582995951417,SAL14039,48,565,1468,2.6,212,29,22.137404580152673,4.7
SAL11334,Duranbah,England,12,261,315,3.8095238095238098,SAL11334,43,885,1850,2.6,226,38,30.89430894308943,4.3
SAL12094,Keith Hall,England,12,199,217,5.529953917050691,SAL12094,46,610,1286,2.7,156,20,25.0,1.1
SAL14163,Wardrop Valley,New_Zealand,12,117,129,9.30232558139535,SAL14163,39,743,1312,2.5,80,9,24.324324324324326,7.0
SAL12345,Lindendale,England,12,317,350,3.428571428571429,SAL12345,49,766,1771,2.6,263,74,47.43589743589743,1.4
SAL11673,Glenmore (NSW),England,11,136,151,7.28476821192053,SAL11673,44,687,2166,3.1,108,8,15.686274509803921,6.1
SAL10883,Charles Sturt University,India,11,498,540,2.037037037037037,SAL10883,20,317,2750,2.0,433,29,24.576271186440678,19.0
SAL10875,Central Mangrove,England,11,290,312,3.525641025641025,SAL10875,46,772,2388,3.1,253,43,32.82442748091603,3.4
SAL10918,Clarence,England,11,240,254,4.330708661417323,SAL10918,52,814,1791,2.5,200,14,14.000000000000002,0.0
SAL10267,Bellawongarah,England,11,130,159,6.918238993710692,SAL10267,62,825,2187,2.2,116,31,36.04651162790697,0.0
SAL14078,Urliup,New_Zealand,11,247,264,4.166666666666666,SAL14078,49,506,1474,2.7,193,30,28.037383177570092,4.5
SAL12978,Nobbys Creek,England,11,348,381,2.8871391076115485,SAL12978,48,701,1949,2.8,306,39,22.807017543859647,1.5
SAL13627,Spring Creek (NSW),England,11,166,177,6.214689265536723,SAL13627,54,974,2050,2.6,131,20,27.77777777777778,1.5
