SA1_CODE_2021,separate_house,semi_attached,flat_apartment,other_dwelling,total_dwellings,pct_separate,pct_semi_attached,pct_apartment,pct_other,pct_low_density,pct_medium_density,pct_high_density,median_age,pct_age_55_plus,total_population,median_personal_income,median_household_income,median_family_income,tertiary_qualified,total_qualified,pct_tertiary,urban_proximity_score,subdivision_potential_score,high_subdivision_potential,luxury_apartment_demand_score,high_luxury_demand,downsizing_wave_score,high_downsizing_potential,transform_prob_5yr,transform_prob_10yr,transform_prob_15yr,redevelopment_readiness_score,readiness_percentile,readiness_category
50704118124,243,16,0,0,267,91.01,5.99,0.0,0.0,91.01,5.99,0.0,42,30.05,732,982,2588,3083,215,411,52.31,96.76,80.17,False,89.47,True,86.16,True,47.04,71.95,85.15,87.31,99.75,Very High
21102126133,191,0,0,0,197,96.95,0.0,0.0,0.0,96.95,0.0,0.0,45,29.06,640,996,3345,3345,186,351,52.99,92.57,78.31,False,93.12,True,88.07,False,47.41,72.34,85.45,87.3,99.74,Very High
40303106830,239,0,0,3,253,94.47,0.0,0.0,1.19,94.47,0.0,0.0,41,25.1,729,1125,2880,3197,224,394,56.85,96.68,80.13,False,93.01,True,82.69,False,47.04,71.96,85.15,87.3,99.74,Very High
12203169219,184,3,0,0,191,96.34,1.57,0.0,0.0,96.34,1.57,0.0,44,33.84,597,1069,3324,3402,172,321,53.58,88.68,76.67,False,93.33,True,92.81,True,47.73,72.68,85.72,87.27,99.74,Very High
50501107501,183,0,0,0,197,92.89,0.0,0.0,0.0,92.89,0.0,0.0,46,38.05,586,1038,3312,3374,158,330,47.88,87.43,76.14,False,90.78,True,96.99,True,47.84,72.8,85.81,87.27,99.74,Very High
20701115021,144,56,0,0,217,66.36,25.81,0.0,0.0,66.36,25.81,0.0,42,32.11,598,1280,3473,4187,268,372,72.04,88.78,74.63,False,98.69,True,89.79,True,47.69,72.64,85.69,87.26,99.73,Very High
30402109017,220,0,0,0,224,98.21,0.0,0.0,0.0,98.21,0.0,0.0,41,26.27,651,1121,2849,3195,271,390,69.49,93.33,78.63,False,96.31,True,83.73,False,47.32,72.25,85.38,87.26,99.73,Very High
50501107205,208,9,0,0,231,90.04,3.9,0.0,0.0,90.04,3.9,0.0,42,30.62,676,1109,2986,3178,189,395,47.85,94.7,79.23,False,89.62,True,88.58,True,47.2,72.12,85.28,87.26,99.73,Very High
50502108951,192,3,0,0,203,94.58,1.48,0.0,0.0,94.58,1.48,0.0,39,26.45,741,988,3329,3432,178,391,45.52,97.01,80.29,False,89.66,True,85.43,False,47.0,71.91,85.11,87.26,99.73,Very High
12103141140,165,3,0,0,179,92.18,1.68,0.0,0.0,92.18,1.68,0.0,46,34.91,550,1080,4613,4777,223,315,70.79,82.52,74.11,False,99.27,True,94.76,True,48.26,73.23,86.15,87.24,99.73,Very High
30602114907,270,3,0,0,300,90.0,1.0,0.0,0.0,90.0,1.0,0.0,46,33.5,788,976,2542,2829,188,443,42.44,97.96,80.76,False,84.39,False,89.31,True,46.91,71.81,85.03,87.24,99.73,Very High
50502108930,184,7,0,0,198,92.93,3.54,0.0,0.0,92.93,3.54,0.0,44,33.22,611,1160,3125,3303,181,342,52.92,90.16,77.29,False,92.42,True,91.65,True,47.59,72.53,85.6,87.24,99.73,Very High
50301103016,174,6,0,0,186,93.55,3.23,0.0,0.0,93.55,3.23,0.0,48,40.04,527,1239,4671,4896,218,312,69.87,78.57,72.48,False,99.2,True,99.89,True,48.59,73.57,86.41,87.23,99.73,Very High
12103141230,166,0,0,0,175,94.86,0.0,0.0,0.0,94.86,0.0,0.0,46,34.78,552,1080,3874,3718,242,332,72.89,82.8,74.22,False,99.17,True,94.37,True,48.22,73.19,86.12,87.21,99.72,Very High
12602159006,152,37,4,0,202,75.25,18.32,1.98,0.0,75.25,18.32,1.98,42,36.88,602,1073,3013,3015,195,363,53.72,89.26,76.91,False,90.25,True,94.87,True,47.65,72.6,85.65,87.2,99.72,Very High
20701115503,171,28,0,0,209,81.82,13.4,0.0,0.0,81.82,13.4,0.0,44,30.24,582,1239,3481,4399,252,353,71.39,86.95,75.94,False,98.64,True,89.49,True,47.85,72.81,85.82,87.2,99.72,Very High
50701115216,230,4,0,0,241,95.44,1.66,0.0,0.0,95.44,1.66,0.0,47,37.55,703,913,2625,2928,144,379,37.99,95.85,79.75,False,82.54,False,93.88,True,47.07,71.98,85.17,87.2,99.72,Very High
30103101924,276,0,0,0,277,99.64,0.0,0.0,0.0,99.64,0.0,0.0,36,15.76,971,1398,3891,3897,276,473,58.35,99.35,81.68,False,95.9,True,75.36,False,46.76,71.66,84.91,87.19,99.72,Very High
31602142315,241,8,0,0,271,88.93,2.95,0.0,0.0,88.93,2.95,0.0,37,22.45,784,1220,3190,3315,230,438,52.51,97.89,80.72,False,92.49,True,81.08,False,46.88,71.79,85.01,87.19,99.72,Very High
50704118112,199,7,5,0,225,88.44,3.11,2.22,0.0,88.44,3.11,2.22,41,31.88,643,1166,3150,3553,195,373,52.28,92.79,78.4,False,90.05,True,90.4,True,47.33,72.26,85.39,87.19,99.72,Very High
50501107906,195,0,0,0,208,93.75,0.0,0.0,0.0,93.75,0.0,0.0,47,35.54,619,900,3021,3125,158,336,47.02,90.91,77.6,False,89.29,True,93.58,True,47.49,72.43,85.53,87.18,99.71,Very High
50704117820,182,16,0,0,213,85.45,7.51,0.0,0.0,85.45,7.51,0.0,46,38.04,560,1038,3087,3365,199,323,61.61,84.01,74.72,False,95.49,True,96.35,True,48.1,73.06,86.02,87.18,99.71,Very High
30504113225,223,0,0,0,232,96.12,0.0,0.0,0.0,96.12,0.0,0.0,35,16.44,742,1365,3821,4083,282,408,69.12,97.03,80.3,False,98.7,True,76.0,False,46.95,71.86,85.07,87.17,99.71,Very High
20302104206,215,8,0,0,233,92.27,3.43,0.0,0.0,92.27,3.43,0.0,49,42.38,623,920,2404,2697,193,367,52.59,91.25,77.75,False,87.76,True,94.55,True,47.45,72.39,85.49,87.15,99.7,Very High
30402109010,235,0,0,0,238,98.74,0.0,0.0,0.0,98.74,0.0,0.0,41,24.55,672,1134,2821,3180,266,383,69.45,94.49,79.14,False,96.15,True,81.88,False,47.16,72.08,85.25,87.15,99.7,Very High
40303106918,166,14,9,0,200,83.0,7.0,4.5,0.0,83.0,7.0,4.5,48,42.52,548,1356,4511,4583,212,313,67.73,82.22,73.98,False,94.25,True,99.79,True,48.24,73.21,86.13,87.15,99.7,Very High
50403106809,312,5,0,0,339,92.04,1.47,0.0,0.0,92.04,1.47,0.0,43,31.02,1025,1002,2901,2989,191,550,34.73,99.49,81.85,False,82.09,False,88.7,True,46.73,71.62,84.88,87.15,99.7,Very High
12502171202,180,0,0,0,187,96.26,0.0,0.0,0.0,96.26,0.0,0.0,43,37.69,597,806,2472,2437,229,358,63.97,88.68,76.67,False,92.65,True,92.97,True,47.67,72.62,85.67,87.14,99.7,Very High
30304107109,217,16,7,0,256,84.77,6.25,2.73,0.0,84.77,6.25,2.73,40,28.49,716,1128,2765,3067,241,417,57.79,96.3,79.95,False,90.03,True,85.57,False,47.0,71.91,85.12,87.14,99.7,Very High
21001123109,170,18,0,0,205,82.93,8.78,0.0,0.0,82.93,8.78,0.0,43,32.05,596,1113,3424,4049,196,350,56.0,88.56,76.62,False,94.52,True,91.21,True,47.68,72.62,85.68,87.13,99.7,Very High
11501155507,144,38,0,0,184,78.26,20.65,0.0,0.0,78.26,20.65,0.0,39,26.92,624,1062,3750,3675,202,349,57.88,91.34,77.78,False,95.65,True,86.44,False,47.43,72.36,85.47,87.12,99.69,Very High
12103141119,175,16,0,0,201,87.06,7.96,0.0,0.0,87.06,7.96,0.0,43,28.55,613,1133,3083,3643,235,360,65.28,90.38,77.38,False,96.47,True,86.85,False,47.51,72.45,85.54,87.12,99.69,Very High
30101100310,206,0,0,0,215,95.81,0.0,0.0,0.0,95.81,0.0,0.0,47,37.33,667,889,2517,2676,149,332,44.88,94.27,79.04,False,85.34,True,92.87,True,47.17,72.09,85.26,87.12,99.69,Very High
30404110303,186,0,0,0,195,95.38,0.0,0.0,0.0,95.38,0.0,0.0,39,24.5,645,1172,3694,3833,214,362,59.12,92.94,78.47,False,96.0,True,83.97,False,47.29,72.22,85.35,87.12,99.69,Very High
11501162112,198,0,0,0,206,96.12,0.0,0.0,0.0,96.12,0.0,0.0,40,24.27,717,971,3437,3367,192,385,49.87,96.33,79.97,False,91.97,True,83.45,False,46.99,71.89,85.1,87.11,99.69,Very High
20703116121,209,19,0,0,240,87.08,7.92,0.0,0.0,87.08,7.92,0.0,44,35.33,634,902,2351,2615,260,386,67.36,92.14,78.12,False,91.77,True,89.21,True,47.35,72.28,85.41,87.11,99.69,Very High
20703116427,170,60,0,0,242,70.25,24.79,0.0,0.0,70.25,24.79,0.0,42,30.91,647,897,2466,2865,262,379,69.13,93.06,78.52,False,93.63,True,86.13,True,47.27,72.2,85.34,87.11,99.69,Very High
31401138225,201,0,0,0,212,94.81,0.0,0.0,0.0,94.81,0.0,0.0,44,29.42,656,1135,3272,3227,177,369,47.97,93.64,78.77,False,90.72,True,88.27,False,47.22,72.14,85.3,87.11,99.69,Very High
30404110338,196,18,0,0,220,89.09,8.18,0.0,0.0,89.09,8.18,0.0,44,36.87,613,1079,2770,3194,184,374,49.2,90.38,77.38,False,89.26,True,93.97,True,47.5,72.44,85.53,87.1,99.68,Very High
11501155311,187,20,0,0,215,86.98,9.3,0.0,0.0,86.98,9.3,0.0,40,28.74,668,976,2687,2750,221,377,58.62,94.32,79.06,False,92.57,True,85.41,False,47.15,72.06,85.23,87.08,99.68,Very High
50301103617,160,5,4,0,176,90.91,2.84,2.27,0.0,90.91,2.84,2.27,28,24.56,627,1116,4125,4797,261,333,78.38,91.6,77.89,False,97.31,True,84.26,False,47.39,72.32,85.44,87.08,99.68,Very High
60105102907,209,4,0,0,224,93.3,1.79,0.0,0.0,93.3,1.79,0.0,42,24.88,647,1236,3316,3392,236,391,60.36,93.06,78.52,False,95.82,True,83.83,False,47.26,72.18,85.33,87.08,99.68,Very High
30304107107,229,0,0,0,238,96.22,0.0,0.0,0.0,96.22,0.0,0.0,44,32.91,623,1143,2708,3159,223,388,57.47,91.25,77.75,False,92.29,True,89.69,True,47.41,72.35,85.46,87.07,99.67,Very High
30504113518,202,15,6,0,228,88.6,6.58,2.63,0.0,88.6,6.58,2.63,37,21.49,670,1399,4250,4528,289,402,71.89,94.4,79.1,False,96.62,True,81.23,False,47.14,72.05,85.23,87.07,99.67,Very High
12101168201,167,15,4,0,201,83.08,7.46,1.99,0.0,83.08,7.46,1.99,41,27.91,609,1075,3321,3944,276,346,79.77,89.97,77.21,False,96.75,True,86.87,False,47.52,72.46,85.55,87.06,99.67,Very High
30306108017,155,0,0,0,167,92.81,0.0,0.0,0.0,92.81,0.0,0.0,43,36.39,621,678,2539,2524,161,295,54.58,91.07,77.67,False,90.02,True,92.18,True,47.43,72.36,85.47,87.06,99.67,Very High
11602163308,259,0,0,0,268,96.64,0.0,0.0,0.0,96.64,0.0,0.0,35,13.11,984,1241,3769,3619,335,511,65.56,99.39,81.72,False,97.98,True,72.64,False,46.69,71.58,84.85,87.05,99.67,Very High
11801134424,168,13,15,0,203,82.76,6.4,7.39,0.0,82.76,6.4,7.39,41,25.55,677,1375,4625,4799,256,365,70.14,94.76,79.26,False,91.82,True,85.41,False,47.09,72.0,85.19,87.04,99.66,Very High
20303105302,199,0,0,0,212,93.87,0.0,0.0,0.0,93.87,0.0,0.0,42,25.48,730,1066,3183,3183,189,392,48.21,96.7,80.14,False,90.56,True,84.09,False,46.92,71.83,85.05,87.04,99.66,Very High
30905124303,266,5,0,0,281,94.66,1.78,0.0,0.0,94.66,1.78,0.0,45,34.97,815,846,2342,2472,223,489,45.6,98.33,80.96,False,83.61,True,88.73,True,46.78,71.67,84.92,87.04,99.66,Very High
31401138712,187,0,5,0,196,95.41,0.0,2.55,0.0,95.41,0.0,2.55,44,33.23,620,1133,3463,3545,185,367,50.41,90.99,77.64,False,89.74,True,92.46,True,47.42,72.36,85.46,87.04,99.66,Very High
80105105011,203,17,0,0,239,84.94,7.11,0.0,0.0,84.94,7.11,0.0,43,31.18,587,1304,3116,3750,243,359,67.69,87.53,76.19,False,97.12,True,89.58,True,47.72,72.67,85.71,87.04,99.66,Very High
11602130924,202,0,0,0,204,99.02,0.0,0.0,0.0,99.02,0.0,0.0,36,18.68,787,891,3225,3042,255,425,60.0,97.94,80.75,False,95.41,True,77.39,False,46.8,71.69,84.94,87.01,99.66,Very High
50502109730,168,0,0,0,172,97.67,0.0,0.0,0.0,97.67,0.0,0.0,43,30.07,572,1128,4554,4764,203,289,70.24,85.63,75.4,False,99.17,True,89.89,True,47.88,72.83,85.84,87.01,99.66,Very High
12102140642,177,9,0,0,201,88.06,4.48,0.0,0.0,88.06,4.48,0.0,41,30.62,601,1076,3017,3328,214,336,63.69,89.14,76.86,False,95.75,True,88.63,True,47.56,72.5,85.58,86.98,99.66,Very High
11501129413,172,33,0,0,216,79.63,15.28,0.0,0.0,79.63,15.28,0.0,43,30.23,655,1077,3014,3291,169,343,49.27,93.58,78.74,False,90.32,True,88.22,True,47.16,72.08,85.25,86.97,99.65,Very High
11601130604,787,8,0,0,807,97.52,0.99,0.0,0.0,97.52,0.99,0.0,33,11.49,3177,1077,2928,2752,978,1575,62.1,99.99,86.35,False,95.01,True,69.27,False,46.67,71.56,84.83,86.97,99.65,Very High
12602159007,151,26,0,0,196,77.04,13.27,0.0,0.0,77.04,13.27,0.0,47,35.95,573,1092,3353,3457,175,322,54.35,85.77,75.45,False,93.73,True,94.98,True,47.84,72.8,85.81,86.97,99.65,Very High
30402108812,219,0,4,0,233,93.99,0.0,1.72,0.0,93.99,0.0,1.72,42,30.52,639,1037,2632,2805,256,378,67.72,92.51,78.28,False,93.03,True,86.88,True,47.25,72.18,85.32,86.96,99.65,Very High
50403106109,354,0,0,0,366,96.72,0.0,0.0,0.0,96.72,0.0,0.0,40,26.49,1008,1217,2592,2919,258,539,47.87,99.45,81.8,False,87.49,True,82.62,False,46.64,71.53,84.81,86.96,99.65,Very High
21204156622,201,0,0,0,213,94.37,0.0,0.0,0.0,94.37,0.0,0.0,42,28.52,775,706,2587,2591,164,332,49.4,97.72,80.64,False,88.18,True,84.62,False,46.78,71.68,84.93,86.94,99.65,Very High
30201102322,217,0,0,0,226,96.02,0.0,0.0,0.0,96.02,0.0,0.0,36,18.56,722,1184,3322,3326,258,404,63.86,96.49,80.04,False,96.91,True,77.53,False,46.88,71.78,85.01,86.92,99.64,Very High
50502108926,250,4,0,0,256,97.66,1.56,0.0,0.0,97.66,1.56,0.0,38,17.11,830,1292,3538,3619,245,428,57.24,98.5,81.06,False,95.15,True,76.41,False,46.7,71.59,84.86,86.91,99.64,Very High
20101100126,239,3,0,0,253,94.47,1.19,0.0,0.0,94.47,1.19,0.0,48,40.45,660,1093,2236,2650,193,361,53.46,93.9,78.88,False,85.51,True,92.31,True,47.1,72.01,85.19,86.9,99.64,Very High
20202103102,342,4,0,0,359,95.26,1.11,0.0,0.0,95.26,1.11,0.0,41,27.78,936,1003,2350,2737,281,494,56.88,99.21,81.56,False,88.68,True,81.66,False,46.63,71.52,84.8,86.9,99.64,Very High
11501155801,171,14,0,0,191,89.53,7.33,0.0,0.0,89.53,7.33,0.0,42,33.33,585,963,2924,3318,225,356,63.2,87.31,76.09,False,95.33,True,91.09,True,47.68,72.62,85.67,86.89,99.64,Very High
12201141815,151,34,0,0,195,77.44,17.44,0.0,0.0,77.44,17.44,0.0,41,23.84,625,1164,4545,4634,203,327,62.08,91.43,77.82,False,97.38,True,83.65,False,47.31,72.24,85.37,86.89,99.64,Very High
40105101718,163,45,0,0,225,72.44,20.0,0.0,0.0,72.44,20.0,0.0,41,35.74,596,988,2466,3194,240,342,70.18,88.56,76.62,False,93.79,True,90.96,True,47.56,72.5,85.58,86.89,99.64,Very High
30502111715,236,0,0,0,253,93.28,0.0,0.0,0.0,93.28,0.0,0.0,38,19.87,750,1263,3387,3833,228,410,55.61,97.23,80.39,False,94.3,True,78.96,False,46.79,71.69,84.94,86.88,99.63,Very High
12103140710,163,7,0,0,177,92.09,3.95,0.0,0.0,92.09,3.95,0.0,42,27.8,590,1137,3791,3874,220,331,66.47,87.89,76.34,False,98.2,True,87.34,False,47.61,72.55,85.62,86.86,99.63,Very High
12601149622,188,3,0,0,192,97.92,1.56,0.0,0.0,97.92,1.56,0.0,40,27.91,602,1102,3319,3433,223,350,63.71,89.26,76.91,False,96.86,True,86.87,False,47.49,72.42,85.52,86.86,99.63,Very High
30101100604,241,11,12,0,292,82.53,3.77,4.11,0.0,82.53,3.77,4.11,50,41.33,709,1042,2423,2750,186,420,44.29,96.07,79.85,False,80.01,True,94.76,True,46.89,71.79,85.02,86.86,99.63,Very High
12504149408,181,72,0,0,263,68.82,27.38,0.0,0.0,68.82,27.38,0.0,38,24.44,757,1217,2712,3039,251,422,59.48,97.35,79.78,False,93.01,True,80.73,False,46.75,71.65,84.9,86.84,99.62,Very High
12801152908,205,17,0,0,224,91.52,7.59,0.0,0.0,91.52,7.59,0.0,41,29.99,687,1099,2945,3166,183,407,44.96,95.18,79.45,False,88.05,True,87.83,False,46.96,71.87,85.08,86.84,99.62,Very High
20402106608,227,0,0,0,242,93.8,0.0,0.0,0.0,93.8,0.0,0.0,47,38.55,677,1014,2456,2607,147,359,40.95,94.76,79.26,False,82.78,False,93.66,True,46.99,71.9,85.11,86.84,99.62,Very High
11501162108,216,0,0,0,226,95.58,0.0,0.0,0.0,95.58,0.0,0.0,38,20.5,761,978,3272,3263,211,391,53.96,97.42,80.49,False,93.34,True,79.35,False,46.74,71.64,84.89,86.8,99.62,Very High
12103141234,163,0,17,0,196,83.16,0.0,8.67,0.0,83.16,0.0,8.67,44,34.17,600,985,4250,4531,226,336,67.26,89.02,76.81,False,89.91,True,93.91,True,47.48,72.42,85.52,86.8,99.62,Very High
12302144417,179,5,0,0,185,96.76,2.7,0.0,0.0,96.76,2.7,0.0,44,36.67,619,981,3137,3034,130,325,40.0,90.91,77.6,False,86.19,False,95.14,True,47.31,72.24,85.37,86.79,99.62,Very High
12101168522,161,0,0,0,172,93.6,0.0,0.0,0.0,93.6,0.0,0.0,45,34.07,546,1425,4657,4708,224,324,69.14,81.88,73.84,False,99.07,True,93.95,True,48.1,73.06,86.02,86.78,99.61,Very High
12601172009,178,4,0,0,190,93.68,2.11,0.0,0.0,93.68,2.11,0.0,46,33.51,570,1163,3321,3528,211,346,60.98,85.36,75.28,False,96.03,True,92.47,True,47.79,72.74,85.77,86.78,99.61,Very High
30401108422,171,30,0,0,201,85.07,14.93,0.0,0.0,85.07,14.93,0.0,44,30.1,588,1159,3160,3345,223,339,65.78,87.64,76.23,False,96.89,True,88.65,True,47.59,72.54,85.61,86.78,99.61,Very High
31607154705,258,0,4,5,277,93.14,0.0,1.44,1.81,93.14,0.0,1.44,48,36.77,805,930,2285,2312,220,474,46.41,98.18,80.88,False,81.73,True,89.8,True,46.67,71.55,84.83,86.78,99.61,Very High
11501155813,164,9,0,0,175,93.71,5.14,0.0,0.0,93.71,5.14,0.0,44,33.8,577,969,2941,3104,217,341,63.64,86.33,75.69,False,95.51,True,91.62,True,47.7,72.64,85.69,86.76,99.61,Very High
30202103111,220,0,0,0,223,98.65,0.0,0.0,0.0,98.65,0.0,0.0,37,20.4,657,1360,3416,3853,246,363,67.77,93.7,78.79,False,98.0,True,79.54,False,47.05,71.96,85.15,86.76,99.61,Very High
31701145725,215,0,3,0,234,91.88,0.0,1.28,0.0,91.88,0.0,1.28,47,40.0,600,1142,2446,2852,210,371,56.6,89.02,76.81,False,88.63,True,95.02,True,47.46,72.4,85.5,86.76,99.61,Very High
11501155602,159,54,0,0,223,71.3,24.22,0.0,0.0,71.3,24.22,0.0,41,29.86,663,940,2620,2629,219,397,55.16,94.08,78.96,False,90.84,True,86.15,False,47.01,71.92,85.12,86.75,99.6,Very High
20703116142,189,40,8,0,260,72.69,15.38,3.08,0.0,72.69,15.38,3.08,39,25.75,664,1089,2888,3333,285,405,70.37,94.13,78.98,False,93.54,True,83.37,False,47.01,71.92,85.12,86.75,99.6,Very High
50704117801,178,39,0,0,220,80.91,17.73,0.0,0.0,80.91,17.73,0.0,40,28.59,647,1023,2654,3052,219,357,61.34,93.06,78.52,False,93.26,True,85.06,False,47.1,72.02,85.2,86.75,99.6,Very High
12201141812,171,12,0,6,187,91.44,6.42,0.0,3.21,91.44,6.42,0.0,43,27.33,589,1305,4629,4789,207,323,64.09,87.77,76.29,False,98.02,True,87.19,False,47.56,72.51,85.58,86.74,99.6,Very High
12801160508,174,10,0,0,196,88.78,5.1,0.0,0.0,88.78,5.1,0.0,41,29.98,627,1190,3659,4035,156,334,46.71,91.6,77.89,False,90.79,True,89.41,False,47.22,72.15,85.3,86.74,99.6,Very High
30402108910,189,0,0,0,199,94.97,0.0,0.0,0.0,94.97,0.0,0.0,39,16.89,669,1404,4706,4847,261,339,76.99,94.36,79.08,False,99.77,True,76.79,False,46.98,71.89,85.1,86.74,99.6,Very High
31601141318,328,6,4,0,350,93.71,1.71,1.14,0.0,93.71,1.71,1.14,45,33.51,925,1035,2230,2421,287,541,53.05,99.15,81.51,False,84.09,True,85.73,True,46.56,71.44,84.74,86.74,99.6,Very High
12703152308,1018,75,0,0,1129,90.17,6.64,0.0,0.0,90.17,6.64,0.0,34,13.54,3826,1157,2936,2929,927,1854,50.0,99.99,87.65,False,90.42,True,71.34,False,46.58,71.46,84.75,86.73,99.59,Very High
80108109304,246,10,8,0,275,89.45,3.64,2.91,0.0,89.45,3.64,2.91,39,23.87,754,1432,3226,3656,225,423,53.19,97.3,80.43,False,89.96,True,82.59,False,46.72,71.61,84.87,86.73,99.59,Very High
21305146407,182,66,0,0,271,67.16,24.35,0.0,0.0,67.16,24.35,0.0,41,25.79,760,920,2682,2836,243,403,60.3,97.4,78.86,False,93.1,True,81.22,False,46.68,71.57,84.84,86.72,99.59,Very High
11903166603,175,3,11,22,226,77.43,1.33,4.87,9.73,77.43,1.33,4.87,44,35.01,617,1066,2874,3234,226,388,58.25,90.75,77.53,False,88.62,True,92.58,True,47.29,72.21,85.35,86.71,99.59,Very High
30503112703,191,5,5,0,215,88.84,2.33,2.33,0.0,88.84,2.33,2.33,39,28.1,605,1182,3457,3981,240,364,65.93,89.56,77.03,False,95.36,True,87.31,False,47.38,72.31,85.43,86.69,99.59,Very High
11501155520,178,11,0,0,195,91.28,5.64,0.0,0.0,91.28,5.64,0.0,46,34.94,581,935,2921,2968,203,352,57.67,86.83,75.89,False,93.5,True,92.69,True,47.62,72.56,85.63,86.68,99.58,Very High
21401137631,248,15,0,0,278,89.21,5.4,0.0,0.0,89.21,5.4,0.0,41,29.38,793,1133,2819,3022,158,399,39.6,98.03,80.8,False,84.61,False,86.71,False,46.63,71.51,84.8,86.68,99.58,Very High
12103140936,152,28,12,0,204,74.51,13.73,5.88,0.0,74.51,13.73,5.88,46,37.26,569,1183,3399,3468,228,342,66.67,85.24,75.23,False,91.86,True,96.37,True,47.75,72.7,85.74,86.67,99.58,Very High
30503113120,177,0,0,0,182,97.25,0.0,0.0,0.0,97.25,0.0,0.0,39,25.42,598,1472,4675,4809,211,324,65.12,88.78,76.71,False,98.29,True,85.31,False,47.44,72.38,85.48,86.67,99.58,Very High
11501162211,187,0,0,0,196,95.41,0.0,0.0,0.0,95.41,0.0,0.0,42,29.23,633,982,2921,2774,184,337,54.6,92.06,78.09,False,92.32,True,86.98,False,47.15,72.07,85.24,86.66,99.58,Very High
11602130919,166,0,0,0,174,95.4,0.0,0.0,0.0,95.4,0.0,0.0,37,24.07,648,960,3957,3562,181,337,53.71,93.13,78.55,False,94.15,True,83.71,False,47.05,71.96,85.15,86.66,99.58,Very High
20801116813,192,11,0,0,216,88.89,5.09,0.0,0.0,88.89,5.09,0.0,49,39.34,572,1003,2656,3353,183,321,57.01,85.63,75.4,False,91.78,True,95.83,True,47.71,72.66,85.7,86.65,99.57,Very High
12103141007,186,4,0,0,202,92.08,1.98,0.0,0.0,92.08,1.98,0.0,41,26.37,622,963,2957,3146,233,354,65.82,91.16,77.71,False,96.11,True,84.25,False,47.21,72.14,85.29,86.64,99.57,Very High
30302105931,244,4,3,0,259,94.21,1.54,1.16,0.0,94.21,1.54,1.16,38,24.02,691,1346,3078,3437,240,425,56.47,95.34,79.52,False,92.51,True,82.3,False,46.84,71.74,84.98,86.63,99.57,Very High
31701145502,217,4,0,0,231,93.94,1.73,0.0,0.0,93.94,1.73,0.0,40,28.23,666,1019,2588,2849,217,369,58.81,94.22,79.02,False,91.98,True,84.34,False,46.94,71.85,85.06,86.63,99.57,Very High
10503110215,286,0,0,0,299,95.65,0.0,0.0,0.0,95.65,0.0,0.0,41,31.0,887,1024,2567,2620,157,402,39.05,98.94,81.35,False,82.73,False,86.98,True,46.52,71.4,84.71,86.62,99.57,Very High
12104168819,153,4,4,0,184,83.15,2.17,2.17,0.0,83.15,2.17,2.17,44,33.33,555,1507,4833,4822,234,328,71.34,83.28,74.42,False,97.28,True,93.28,True,47.9,72.86,85.86,86.62,99.57,Very High
21305146408,217,30,0,0,268,80.97,11.19,0.0,0.0,80.97,11.19,0.0,39,22.15,781,1074,3042,3125,217,431,50.35,97.83,80.69,False,91.0,True,80.29,False,46.61,71.49,84.78,86.6,99.56,Very High
50302104329,187,6,0,0,206,90.78,2.91,0.0,0.0,90.78,2.91,0.0,38,20.03,634,1295,4533,4706,239,342,69.88,92.14,78.12,False,99.11,True,79.84,False,47.11,72.03,85.21,86.6,99.56,Very High
20801116809,161,16,0,0,189,85.19,8.47,0.0,0.0,85.19,8.47,0.0,45,32.67,554,1222,3681,4514,205,299,68.56,83.13,74.36,False,98.49,True,92.13,True,47.9,72.85,85.86,86.59,99.56,Very High
50302104331,181,27,5,0,238,76.05,11.34,2.1,0.0,76.05,11.34,2.1,37,24.77,650,1344,3166,3769,244,388,62.89,93.27,78.61,False,94.08,True,83.34,False,47.01,71.92,85.12,86.59,99.56,Very High
11602163324,199,12,0,0,215,92.56,5.58,0.0,0.0,92.56,5.58,0.0,36,14.47,760,1215,3656,3514,251,381,65.88,97.4,80.48,False,97.94,True,73.9,False,46.64,71.53,84.81,86.58,99.55,Very High
12602150115,193,7,0,0,205,94.15,3.41,0.0,0.0,94.15,3.41,0.0,41,28.15,611,1024,2890,3147,227,348,65.23,90.16,77.29,False,95.68,True,85.78,False,47.28,72.2,85.35,86.58,99.55,Very High
21402138130,175,0,0,0,207,84.54,0.0,0.0,0.0,84.54,0.0,0.0,51,44.78,536,1204,3424,3769,190,329,57.75,80.24,73.17,False,95.17,True,99.16,True,48.15,73.11,86.06,86.58,99.55,Very High
30301104709,250,0,0,0,258,96.9,0.0,0.0,0.0,96.9,0.0,0.0,37,16.38,763,1359,3360,3607,252,409,61.61,97.46,80.51,False,96.33,True,75.42,False,46.63,71.52,84.8,86.58,99.55,Very High
11501129143,202,0,5,0,205,98.54,0.0,2.44,0.0,98.54,0.0,2.44,39,28.04,649,1035,3036,2944,205,359,57.1,93.2,78.58,False,91.27,True,86.16,False,47.0,71.91,85.12,86.57,99.55,Very High
20101148209,277,0,0,0,287,96.52,0.0,0.0,0.0,96.52,0.0,0.0,42,27.62,793,1083,2685,3010,193,430,44.88,98.03,80.8,False,86.63,True,84.27,False,46.58,71.46,84.75,86.57,99.55,Very High
30503112111,171,0,9,0,195,87.69,0.0,4.62,0.0,87.69,0.0,4.62,41,27.35,607,1449,4726,5087,230,329,69.91,89.77,77.12,False,94.61,True,87.26,False,47.3,72.23,85.36,86.56,99.55,Very High
