SA1_CODE_2021,Median_rent_weekly,Median_tot_hhd_inc_weekly,Median_tot_prsnl_inc_weekly,Median_age_persons,Average_household_size,rent_to_income_ratio,rental_stress,severe_rental_stress,stress_category,low_income_households,total_households,low_income_pct,high_low_income_concentration,public_housing_dwellings,total_rental_dwellings,total_dwellings,public_housing_rate,estimated_demand,public_housing_gap,supply_demand_ratio,critical_housing_gap,unemployment_rate,labour_force_participation,norm_rent_income_ratio,norm_low_income_pct,norm_public_housing_gap,norm_unemployment,norm_public_housing_rate,rental_stress_score,displacement_risk_score,stress_risk_category,displacement_risk_category,investment_priority_score,investment_priority,Median_rent_weekly_2016,Median_tot_hhd_inc_weekly_2016,public_housing_dwellings_2016,unemployment_rate_2016,rent_to_income_ratio_2016,rental_stress_2016,rent_change_5yr,income_change_5yr,unemployment_change_5yr,rent_pct_change,income_pct_change,affordability_deterioration,stress_transition,stress_trend,stress_acceleration,high_acceleration
21305136125,0,824,1187,69,1.5,0.0,0,0,No Data,0,3,0.0,0,0,0,0,0.0,0,0,0.0,0,20.0,71.4,0.0,0.0,0.5481335952848723,0.2,1.0,22.962671905697448,24.000000000000004,Low (0-25),Low (0-25),27.629076620825145,Moderate Priority,0.0,735.7142857142857,0.0,19.995,0.0,0,0.0,88.28571428571433,0.004999999999999005,0.0,12.000000000000007,-12.000000000000007,0,Remained Affordable,22.962671905697448,1
30201102219,0,3749,749,51,3.0,0.0,0,0,No Data,0,6,0.0,0,0,0,0,0.0,0,0,0.0,0,20.0,38.5,0.0,0.0,0.5481335952848723,0.2,1.0,22.962671905697448,24.000000000000004,Low (0-25),Low (0-25),27.629076620825145,Moderate Priority,0.0,3347.3214285714284,0.0,19.995,0.0,0,0.0,401.67857142857156,0.004999999999999005,0.0,12.000000000000004,-12.000000000000004,0,Remained Affordable,22.962671905697448,1
50605114035,0,2250,900,48,3.5,0.0,0,0,No Data,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,20.0,71.4,0.0,0.0,0.5481335952848723,0.2,1.0,22.962671905697448,24.000000000000004,Low (0-25),Low (0-25),27.629076620825145,Moderate Priority,0.0,2008.9285714285713,0.0,19.995,0.0,0,0.0,241.07142857142867,0.004999999999999005,0.0,12.000000000000005,-12.000000000000005,0,Remained Affordable,22.962671905697448,1
50701115501,0,450,1875,53,1.3,0.0,0,0,No Data,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,20.0,55.6,0.0,0.0,0.5481335952848723,0.2,1.0,22.962671905697448,24.000000000000004,Low (0-25),Low (0-25),27.629076620825145,Moderate Priority,0.0,401.7857142857142,0.0,19.995,0.0,0,0.0,48.21428571428578,0.004999999999999005,0.0,12.000000000000018,-12.000000000000018,0,Remained Affordable,22.962671905697448,1
30502111708,0,1375,850,42,2.3,0.0,0,0,No Data,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,16.7,85.7,0.0,0.0,0.5481335952848723,0.1669999999999999,1.0,22.63267190569745,23.34,Low (0-25),Low (0-25),27.16707662082515,Moderate Priority,0.0,1227.6785714285713,0.0,16.695,0.0,0,0.0,147.32142857142867,0.004999999999999005,0.0,12.000000000000009,-12.000000000000009,0,Remained Affordable,22.63267190569745,1
50604113529,0,1312,900,58,1.6,0.0,0,0,No Data,0,6,0.0,0,0,0,0,0.0,0,0,0.0,0,16.7,75.0,0.0,0.0,0.5481335952848723,0.1669999999999999,1.0,22.63267190569745,23.34,Low (0-25),Low (0-25),27.16707662082515,Moderate Priority,0.0,1171.4285714285713,0.0,16.695,0.0,0,0.0,140.57142857142867,0.004999999999999005,0.0,12.000000000000009,-12.000000000000009,0,Remained Affordable,22.63267190569745,1
60403109412,0,1124,374,51,1.8,0.0,0,0,No Data,8,3,266.66666666666663,1,0,0,0,0.0,0,0,0.0,0,16.7,42.9,0.0,0.0,0.5481335952848723,0.1669999999999999,1.0,22.63267190569745,23.34,Low (0-25),Low (0-25),27.16707662082515,Moderate Priority,0.0,1003.5714285714284,0.0,16.695,0.0,0,0.0,120.42857142857156,0.004999999999999005,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,22.63267190569745,1
12501158235,0,1454,522,37,3.5,0.0,0,0,No Data,43,127,33.85826771653544,0,0,77,38,0.0,0,0,0.0,0,16.4,38.8,0.0,0.0,0.5481335952848723,0.1639999999999999,1.0,22.60267190569745,23.28,Low (0-25),Low (0-25),27.125076620825148,Moderate Priority,0.0,1298.2142857142856,0.0,16.395,0.0,0,0.0,155.78571428571445,0.004999999999999005,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,22.60267190569745,1
80101100308,0,900,400,21,1.0,0.0,0,0,No Data,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,15.5,73.1,0.0,0.0,0.5481335952848723,0.155,1.0,22.51267190569745,23.1,Low (0-25),Low (0-25),26.999076620825143,Moderate Priority,0.0,803.5714285714284,0.0,15.495,0.0,0,0.0,96.42857142857156,0.005000000000000782,0.0,12.000000000000018,-12.000000000000018,0,Remained Affordable,22.51267190569745,1
50301103004,0,4750,13,15,3.0,0.0,0,0,No Data,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,15.4,41.9,0.0,0.0,0.5481335952848723,0.154,1.0,22.502671905697447,23.08,Low (0-25),Low (0-25),26.985076620825147,Moderate Priority,0.0,4241.071428571428,0.0,15.395,0.0,0,0.0,508.92857142857156,0.005000000000000782,0.0,12.000000000000004,-12.000000000000004,0,Remained Affordable,22.502671905697447,1
