SA1_CODE_2021,New_Zealand_population,total_population,concentration_ratio,is_cluster
30903123721,172,855,0.20116959064327486,True
31602141712,172,1686,0.10201660735468565,True
30102100726,172,1399,0.12294496068620443,True
31004130452,172,1272,0.13522012578616352,True
30907125115,172,1226,0.1402936378466558,True
31102131016,172,1284,0.13395638629283488,True
31402157924,172,1355,0.12693726937269373,True
31304137314,172,1341,0.12826249067859807,True
50601111058,172,1224,0.14052287581699346,True
31402157804,172,1071,0.16059757236227826,True
31004130221,172,1177,0.14613423959218352,True
30905124303,171,1597,0.10707576706324358,True
31106133415,171,1023,0.16715542521994134,True
30101100311,171,869,0.19677790563866512,True
31001127406,171,1618,0.10568603213844252,True
30907155503,171,1023,0.16715542521994134,True
30906124632,171,1192,0.14345637583892618,True
31402157601,171,1011,0.16913946587537093,True
31402157715,171,887,0.1927846674182638,True
31105132814,171,690,0.24782608695652175,True
31004130451,171,1065,0.16056338028169015,True
30906124914,171,1248,0.13701923076923078,True
30908155911,171,815,0.2098159509202454,True
30909154113,171,1662,0.10288808664259928,True
30903123835,171,1262,0.13549920760697307,True
30907125230,170,1062,0.160075329566855,True
30102100940,170,1453,0.1169993117687543,True
50201102440,170,1277,0.1331245105716523,True
31302136406,170,1369,0.1241782322863404,True
31105132813,170,1054,0.16129032258064516,True
31004130230,170,821,0.20706455542021923,True
31004130321,170,826,0.20581113801452786,True
11102121832,170,797,0.21329987452948557,True
31103131703,170,1288,0.13198757763975155,True
21305157918,170,1118,0.1520572450805009,True
31103131219,170,1053,0.16144349477682812,True
30901122808,170,867,0.19607843137254902,True
30204104529,169,944,0.17902542372881355,True
30907125405,169,1137,0.148636763412489,True
50403129824,169,1231,0.1372867587327376,True
30907155403,169,853,0.1981242672919109,True
31305157521,169,1156,0.14619377162629757,True
51002127010,169,806,0.20967741935483872,True
31402157929,169,799,0.21151439299123906,True
30907155205,169,791,0.213653603034134,True
31002128135,169,1481,0.11411208642808914,True
31001127216,169,1468,0.11512261580381472,True
50703116937,169,1416,0.1193502824858757,True
30903123726,169,891,0.18967452300785634,True
30906124902,169,633,0.2669826224328594,True
30906124709,169,553,0.30560578661844484,True
30906124634,169,738,0.22899728997289973,True
31104156805,169,1566,0.10791826309067688,True
31104157001,168,997,0.16850551654964896,True
30903123829,168,786,0.21374045801526717,True
30903123813,168,851,0.19741480611045828,True
30908156006,168,955,0.17591623036649215,True
30102101322,168,1215,0.1382716049382716,True
31104157016,168,1254,0.1339712918660287,True
31403139129,168,1045,0.16076555023923444,True
30903123517,168,772,0.21761658031088082,True
31102130816,168,919,0.18280739934711643,True
50705131349,168,1152,0.14583333333333334,True
50601111706,168,1242,0.13526570048309178,True
31004130315,168,709,0.23695345557122707,True
31103131925,168,1046,0.16061185468451242,True
50503110039,168,1171,0.14346712211784798,True
30909126329,167,1005,0.16616915422885573,True
31302136650,167,1571,0.10630171865054105,True
31105132618,167,893,0.187010078387458,True
21305146429,167,741,0.2253711201079622,True
30907125629,167,813,0.2054120541205412,True
30907155321,167,698,0.23925501432664756,True
50902124324,167,1187,0.14069081718618365,True
30902123117,167,952,0.17542016806722688,True
30907125329,167,835,0.2,True
31106133613,167,792,0.21085858585858586,True
30909126309,167,996,0.1676706827309237,True
30910126706,167,1000,0.167,True
31103131207,167,1052,0.15874524714828897,True
30903123612,167,1170,0.14273504273504273,True
30903123825,167,907,0.18412348401323042,True
31105132524,166,666,0.24924924924924924,True
30907155618,166,1035,0.1603864734299517,True
30908155918,166,1148,0.1445993031358885,True
30305107515,166,1061,0.15645617342130066,True
30305107425,166,1149,0.144473455178416,True
30907125112,166,842,0.19714964370546317,True
51103128009,166,949,0.1749209694415174,True
30901122608,166,1085,0.15299539170506912,True
31004130259,166,814,0.20393120393120392,True
30103101805,166,1038,0.1599229287090559,True
31105132517,166,676,0.2455621301775148,True
21305158306,166,1195,0.1389121338912134,True
30907125110,166,1039,0.15976900866217517,True
30908126221,166,927,0.1790722761596548,True
50705131219,166,1443,0.11503811503811504,True
31102131002,166,1127,0.14729370008873113,True
21203155805,165,1422,0.1160337552742616,True
30903123715,165,838,0.19689737470167065,True
50503109955,165,876,0.18835616438356165,True
30101100612,165,1309,0.12605042016806722,True
31105132515,165,905,0.18232044198895028,True
31105132802,165,1072,0.15391791044776118,True
30903123508,165,965,0.17098445595854922,True
31004130006,165,944,0.17478813559322035,True
30909126315,165,780,0.21153846153846154,True
30907155813,165,641,0.2574102964118565,True
30907125228,165,964,0.17116182572614108,True
30903123831,165,1067,0.15463917525773196,True
30906124840,165,1003,0.16450648055832504,True
30907125144,165,649,0.2542372881355932,True
30908155930,165,876,0.18835616438356165,True
30910156208,165,1597,0.10331872260488416,True
31105132312,165,1177,0.14018691588785046,True
31004129925,165,961,0.1716961498439126,True
50705131321,165,1112,0.14838129496402877,True
31302136809,165,1234,0.13371150729335493,True
31304137549,165,1503,0.10978043912175649,True
31602158125,164,1507,0.10882548108825481,True
30903123909,164,1115,0.14708520179372198,True
30907125314,164,1461,0.11225188227241616,True
50201102520,164,1234,0.13290113452188007,True
30102101311,164,1039,0.15784408084696824,True
31402157807,164,1168,0.1404109589041096,True
31004130460,164,1173,0.13981244671781756,True
31102130609,164,984,0.16666666666666666,True
31004129931,164,516,0.3178294573643411,True
31106133021,164,975,0.1682051282051282,True
30907125610,164,924,0.1774891774891775,True
30906125009,164,1029,0.15937803692905733,True
51103127902,164,1213,0.13520197856553998,True
31603142621,163,1477,0.1103588354773189,True
21305146418,163,1066,0.1529080675422139,True
31003129122,163,1241,0.1313456889605157,True
31105132806,163,873,0.18671248568155785,True
31302136818,163,1323,0.12320483749055178,True
31103131411,163,1012,0.16106719367588934,True
30909126506,163,721,0.2260748959778086,True
31106133411,163,1176,0.13860544217687074,True
30502111727,163,1142,0.14273204903677758,True
30103101802,163,1177,0.13848768054375532,True
30909126415,163,1002,0.1626746506986028,True
51103127917,162,1046,0.15487571701720843,True
30908126236,162,1113,0.14555256064690028,True
30902123408,162,1459,0.11103495544893763,True
31004130013,162,903,0.17940199335548174,True
31402157830,162,1029,0.15743440233236153,True
30903123720,162,793,0.2042875157629256,True
30306108011,162,1095,0.14794520547945206,True
51103128007,162,854,0.18969555035128804,True
30910156209,161,1579,0.1019632678910703,True
30907125325,161,656,0.24542682926829268,True
31103131740,161,1030,0.1563106796116505,True
30907155624,161,903,0.17829457364341086,True
31103131715,161,1010,0.1594059405940594,True
31102130734,161,1122,0.14349376114081996,True
21305158616,161,1344,0.11979166666666667,True
30907155217,161,879,0.1831626848691695,True
31102130702,161,1115,0.14439461883408072,True
50705131355,161,606,0.26567656765676567,True
30906124611,161,1030,0.1563106796116505,True
30908126010,161,1104,0.14583333333333334,True
30101100316,161,1516,0.10620052770448549,True
31305137803,161,1021,0.15768854064642507,True
31302136608,161,1321,0.12187736563209689,True
31402138937,161,1007,0.15988083416087387,True
31106133012,161,1041,0.15465898174831894,True
50705131333,160,1005,0.15920398009950248,True
51103127926,160,980,0.16326530612244897,True
31102130736,160,1116,0.14336917562724014,True
31103131106,160,1134,0.14109347442680775,True
30103102137,160,1241,0.128928283642224,True
50503109915,160,1209,0.13234077750206782,True
31004156602,160,892,0.17937219730941703,True
31305138046,160,886,0.18058690744920994,True
30906124635,160,1134,0.14109347442680775,True
31104156705,160,1121,0.14272970561998216,True
30908155902,160,1146,0.13961605584642234,True
30907125222,160,693,0.23088023088023088,True
30305107330,160,1399,0.11436740528949249,True
30102100713,160,1173,0.13640238704177324,True
31106133419,160,868,0.18433179723502305,True
30102100926,160,1508,0.10610079575596817,True
31004156617,160,849,0.18845700824499412,True
30903123712,160,1033,0.15488867376573087,True
30909126406,160,927,0.1725997842502697,True
30907125324,160,951,0.16824395373291273,True
31103131901,160,987,0.16210739614994935,True
31103131902,160,932,0.17167381974248927,True
31004129908,160,983,0.16276703967446593,True
30907155520,160,894,0.1789709172259508,True
31004130456,160,1333,0.12003000750187547,True
21304157815,160,1276,0.12539184952978055,True
51103127817,159,706,0.22521246458923513,True
11301125639,159,1086,0.1464088397790055,True
30103102119,159,774,0.2054263565891473,True
31103131904,159,881,0.18047673098751418,True
31103131928,159,1152,0.13802083333333334,True
31004130453,159,956,0.16631799163179917,True
50605113928,159,1325,0.12,True
31103131744,159,886,0.17945823927765236,True
31601141631,159,1250,0.1272,True
30903124005,159,869,0.18296892980437285,True
51103128017,159,1062,0.1497175141242938,True
30908126215,159,1202,0.13227953410981697,True
30908155916,159,1125,0.14133333333333334,True
30909154016,159,1071,0.1484593837535014,True
31301136359,159,1352,0.11760355029585799,True
31102130807,159,868,0.18317972350230416,True
31305138032,159,862,0.18445475638051045,True
30907155224,159,809,0.1965389369592089,True
21305158401,159,1001,0.15884115884115885,True
31103131136,158,747,0.21151271753681392,True
31106133318,158,1034,0.1528046421663443,True
30905124446,158,1205,0.13112033195020747,True
30906125001,158,1237,0.12772837510105092,True
30908155917,158,1153,0.1370338248048569,True
30909154103,158,916,0.17248908296943233,True
50503125512,158,931,0.16970998925886144,True
30907155320,158,1147,0.13775065387968613,True
30907155515,158,546,0.2893772893772894,True
31402157813,158,1053,0.15004748338081672,True
30907125622,158,802,0.1970074812967581,True
31104157109,158,901,0.1753607103218646,True
31001156417,158,767,0.20599739243807041,True
30910126708,158,999,0.15815815815815815,True
31104157110,158,857,0.18436406067677946,True
31402157947,158,827,0.19105199516324062,True
31101130530,157,971,0.16168898043254376,True
21305158342,157,1150,0.13652173913043478,True
31402138941,157,1368,0.11476608187134503,True
30901122513,157,1134,0.1384479717813051,True
30907125638,157,842,0.18646080760095013,True
31103131911,157,771,0.20363164721141375,True
31103131724,157,1070,0.14672897196261683,True
31104157118,157,696,0.22557471264367815,True
31602158027,157,1030,0.1524271844660194,True
31104157026,157,1178,0.133276740237691,True
31602142418,157,1025,0.15317073170731707,True
31402157922,157,949,0.1654373024236038,True
31004130257,157,734,0.21389645776566757,True
31105132421,157,1033,0.15198451113262343,True
30103101612,157,990,0.15858585858585858,True
31003128423,157,1114,0.14093357271095153,True
31001156446,157,765,0.20522875816993463,True
31301136205,157,1255,0.1250996015936255,True
30909126407,157,952,0.16491596638655462,True
30906124701,157,861,0.18234610917537747,True
31106133303,157,843,0.18623962040332148,True
30909154020,157,1056,0.14867424242424243,True
30903123505,156,789,0.19771863117870722,True
30907155411,156,1093,0.14272644098810613,True
31004130429,156,1278,0.12206572769953052,True
30906124705,156,1140,0.1368421052631579,True
50705118614,156,577,0.2703639514731369,True
30908155903,156,1039,0.15014436958614052,True
30903123607,156,896,0.17410714285714285,True
31602158008,156,1236,0.1262135922330097,True
30907125108,156,1303,0.11972371450498849,True
30907155218,156,612,0.2549019607843137,True
31102130608,156,1120,0.1392857142857143,True
30907125339,156,1234,0.12641815235008103,True
30201102229,156,780,0.2,True
31304137239,156,1254,0.12440191387559808,True
30903123515,156,1336,0.11676646706586827,True
30102100715,156,1328,0.11746987951807229,True
31106133024,156,637,0.24489795918367346,True
30901122622,156,1025,0.1521951219512195,True
50503125525,156,1201,0.1298917568692756,True
30901122718,156,1006,0.1550695825049702,True
30901122720,156,1014,0.15384615384615385,True
31104156812,155,667,0.23238380809595202,True
30906124819,155,1032,0.1501937984496124,True
30909126515,155,802,0.19326683291770574,True
31106133407,155,904,0.17146017699115043,True
31601141620,155,1021,0.15181194906953965,True
31602141907,155,1507,0.1028533510285335,True
30903123826,155,1032,0.1501937984496124,True
30907125225,155,793,0.19546027742749053,True
31003128720,155,1314,0.11796042617960426,True
30102101116,155,1339,0.1157580283793876,True
31402157752,155,1162,0.1333907056798623,True
12701150526,155,1328,0.11671686746987951,True
31403139403,155,1063,0.1458137347130762,True
31105132708,155,1070,0.14485981308411214,True
31402157746,155,1172,0.13225255972696245,True
31402157610,155,947,0.16367476240760295,True
50605113833,155,1316,0.11778115501519756,True
31102130722,155,874,0.17734553775743708,True
30901122910,155,913,0.16976998904709747,True
51103127803,155,898,0.17260579064587972,True
30906125012,154,1165,0.13218884120171673,True
50705118814,154,1227,0.12550937245313773,True
50705119153,154,1092,0.14102564102564102,True
30907155216,154,892,0.1726457399103139,True
30903123513,154,632,0.24367088607594936,True
31105132326,154,893,0.17245240761478164,True
30907155742,154,650,0.23692307692307693,True
30102100806,154,1168,0.13184931506849315,True
50703116917,154,1535,0.1003257328990228,True
30907155727,154,779,0.19768934531450577,True
31003129410,154,861,0.17886178861788618,True
31004130450,154,974,0.15811088295687886,True
30910156218,154,1035,0.14879227053140096,True
30906124605,154,615,0.25040650406504067,True
30102101209,154,1089,0.1414141414141414,True
51002127023,154,1192,0.12919463087248323,True
31102130728,154,1019,0.15112855740922473,True
31106133401,154,1206,0.12769485903814262,True
30907155717,154,832,0.18509615384615385,True
30903123727,154,580,0.2655172413793103,True
30907125310,153,1072,0.14272388059701493,True
31104132214,153,1007,0.1519364448857994,True
31305138042,153,869,0.1760644418872267,True
30907125227,153,767,0.19947848761408082,True
31103131609,153,914,0.1673960612691466,True
31104157104,153,915,0.16721311475409836,True
31601141625,153,1386,0.11038961038961038,True
30908126223,153,1180,0.12966101694915255,True
31103131214,153,786,0.1946564885496183,True
51002127009,153,1096,0.1395985401459854,True
31601141505,153,1175,0.1302127659574468,True
31004156514,153,1047,0.14613180515759314,True
51003127219,153,1248,0.12259615384615384,True
30909154107,153,1219,0.12551271534044298,True
31106133114,153,1032,0.14825581395348839,True
30909154108,153,1092,0.1401098901098901,True
30906124804,152,1198,0.12687813021702837,True
31102130617,152,1050,0.14476190476190476,True
31105132319,152,929,0.16361679224973089,True
21305146614,152,1409,0.1078779276082328,True
31103131914,152,850,0.17882352941176471,True
12104141435,152,1193,0.12740989103101424,True
50705118713,152,984,0.15447154471544716,True
51002127022,152,917,0.16575790621592149,True
30906124937,152,686,0.22157434402332363,True
31004130434,152,1346,0.11292719167904904,True
31103131312,152,619,0.2455573505654281,True
31004130222,152,653,0.2327718223583461,True
31106133619,152,895,0.16983240223463686,True
30907125216,152,896,0.16964285714285715,True
30501110607,152,1376,0.11046511627906977,True
50201102218,152,994,0.1529175050301811,True
30907155804,152,733,0.2073669849931787,True
30305107427,152,759,0.2002635046113307,True
31105132403,152,1398,0.10872675250357654,True
31106133319,152,969,0.1568627450980392,True
31305137915,151,907,0.16648291069459759,True
31102131019,151,738,0.2046070460704607,True
31102130729,151,541,0.27911275415896486,True
51103127801,151,685,0.22043795620437956,True
30909154136,151,925,0.16324324324324324,True
30903123816,151,928,0.1627155172413793,True
21305158115,151,1175,0.12851063829787235,True
30907155806,151,717,0.2105997210599721,True
30903123719,151,1008,0.1498015873015873,True
30905124432,151,1038,0.14547206165703275,True
30906124905,151,647,0.23338485316846985,True
31305138023,151,930,0.16236559139784945,True
31301136348,151,1142,0.13222416812609458,True
30907155219,151,608,0.24835526315789475,True
30907155303,150,930,0.16129032258064516,True
50705118715,150,896,0.16741071428571427,True
51103128003,150,962,0.15592515592515593,True
30907155617,150,723,0.2074688796680498,True
31104132223,150,853,0.17584994138335286,True
50403129813,150,1137,0.13192612137203166,True
50503110008,150,1158,0.12953367875647667,True
30907125330,150,1189,0.1261564339781329,True
30907155744,150,903,0.16611295681063123,True
30102100709,150,836,0.17942583732057416,True
30901122705,150,1320,0.11363636363636363,True
30907125321,150,652,0.23006134969325154,True
30907155518,150,1185,0.12658227848101267,True
30901122728,150,1241,0.12087026591458501,True
30909126507,150,992,0.15120967741935484,True
31004130018,150,1031,0.1454898157129001,True
31103131614,150,828,0.18115942028985507,True
31001156438,150,1047,0.14326647564469913,True
30903124004,150,660,0.22727272727272727,True
30901122601,149,1057,0.14096499526963102,True
30905124445,149,880,0.1693181818181818,True
30907155805,149,774,0.1925064599483204,True
30805153116,149,1182,0.1260575296108291,True
31103131318,149,943,0.15800636267232238,True
12302170327,149,1484,0.10040431266846361,True
30305107424,149,1140,0.1307017543859649,True
30910156202,149,1471,0.10129163834126445,True
31001156315,149,1012,0.14723320158102768,True
31304137505,149,1072,0.13899253731343283,True
31402138952,149,1185,0.1257383966244726,True
30907155605,149,1170,0.12735042735042734,True
30903123803,149,996,0.1495983935742972,True
30907155721,149,746,0.19973190348525469,True
31105132702,149,727,0.20495185694635487,True
30907125219,149,542,0.27490774907749077,True
31305137824,149,782,0.19053708439897699,True
30102155113,149,931,0.16004296455424274,True
31103131730,149,913,0.16319824753559695,True
31103131909,148,909,0.1628162816281628,True
31601141508,148,1107,0.13369467028003612,True
30905124439,148,673,0.2199108469539376,True
31302157304,148,1045,0.1416267942583732,True
30907125630,148,838,0.1766109785202864,True
30907125202,148,903,0.1638981173864895,True
31602142123,148,1240,0.11935483870967742,True
50703116926,148,1297,0.1141094834232845,True
31304137543,148,1091,0.13565536205316223,True
50703126121,148,1015,0.1458128078817734,True
31102130716,148,897,0.16499442586399107,True
31102130717,148,902,0.164079822616408,True
31304137353,148,924,0.16017316017316016,True
30301104814,148,1024,0.14453125,True
30909154123,148,1119,0.1322609472743521,True
31602158030,148,1409,0.1050390347764372,True
30909126408,148,942,0.15711252653927812,True
31402157805,148,1305,0.11340996168582375,True
12302143615,148,1275,0.11607843137254902,True
30305107402,148,1016,0.14566929133858267,True
31004130461,148,1041,0.14217098943323728,True
30305107629,148,1259,0.11755361397934869,True
50601111059,148,1404,0.10541310541310542,True
31304137552,147,714,0.20588235294117646,True
31105132333,147,1150,0.12782608695652173,True
31402157817,147,1058,0.1389413988657845,True
30901122714,147,1242,0.11835748792270531,True
30907125248,147,1103,0.13327289211242066,True
30901122511,147,743,0.19784656796769853,True
31106133323,147,730,0.20136986301369864,True
30907155501,147,726,0.2024793388429752,True
31103131404,147,676,0.21745562130177515,True
31001156307,147,1391,0.10567936736161035,True
30907125332,147,864,0.1701388888888889,True
50605113911,147,1255,0.11713147410358565,True
30902123210,147,1185,0.1240506329113924,True
31105132514,146,1082,0.13493530499075784,True
50606114241,146,1188,0.12289562289562289,True
31105132324,146,865,0.16878612716763006,True
30101100508,146,1067,0.13683223992502344,True
30908155933,146,998,0.1462925851703407,True
30905124443,146,1130,0.12920353982300886,True
31001156430,146,1174,0.12436115843270869,True
30906124811,146,833,0.1752701080432173,True
30905124516,146,1099,0.13284804367606914,True
31102130804,146,862,0.16937354988399073,True
30906124706,146,708,0.2062146892655367,True
31302136649,146,1410,0.10354609929078014,True
31602142124,146,1236,0.11812297734627832,True
50703116935,146,1204,0.1212624584717608,True
31004130318,146,1153,0.1266261925411969,True
31004130437,146,1125,0.12977777777777777,True
30904124211,145,1360,0.10661764705882353,True
50705131206,145,1070,0.13551401869158877,True
31103131128,145,1133,0.12797881729920565,True
30102101239,145,875,0.1657142857142857,True
30906124721,145,920,0.15760869565217392,True
30103102004,145,1237,0.11721907841552143,True
30910156120,145,1096,0.1322992700729927,True
31104157105,145,914,0.1586433260393873,True
30904124111,145,862,0.16821345707656613,True
30906124917,145,664,0.2183734939759036,True
31305157520,145,1308,0.11085626911314984,True
30909154121,145,1069,0.13564078578110383,True
30903123908,145,811,0.17879161528976573,True
31304137333,145,1294,0.11205564142194745,True
31602142118,145,1139,0.1273046532045654,True
31305137806,145,1220,0.11885245901639344,True
30909154017,145,1284,0.11292834890965732,True
21305158326,144,1423,0.10119465917076599,True
31402138938,144,1003,0.14356929212362912,True
31004130227,144,1381,0.10427226647356988,True
31603142719,144,1358,0.10603829160530191,True
30901122804,144,882,0.16326530612244897,True
31102130726,144,930,0.15483870967741936,True
31304137511,144,1381,0.10427226647356988,True
31601141437,144,1202,0.11980033277870217,True
31304137236,144,1268,0.11356466876971609,True
30908126011,144,991,0.14530776992936428,True
30908156003,144,1003,0.14356929212362912,True
30908126228,144,1056,0.13636363636363635,True
30903124024,144,686,0.2099125364431487,True
51002126804,144,654,0.22018348623853212,True
31402157919,144,618,0.23300970873786409,True
31001156454,144,1075,0.13395348837209303,True
51003127221,144,591,0.2436548223350254,True
30901122624,144,877,0.16419612314709237,True
30901122819,144,999,0.14414414414414414,True
30902123414,144,1378,0.10449927431059507,True
31601141302,144,1418,0.10155148095909731,True
31304137238,144,1240,0.11612903225806452,True
31106133310,143,384,0.3723958333333333,True
31106133320,143,1145,0.12489082969432315,True
21305146630,143,1209,0.11827956989247312,True
30907155414,143,829,0.17249698431845598,True
30102101114,143,1032,0.1385658914728682,True
31305137924,143,1415,0.1010600706713781,True
31602141814,143,990,0.14444444444444443,True
30102100808,143,1395,0.1025089605734767,True
30103101904,143,1414,0.10113154172560113,True
31103131717,143,834,0.17146282973621102,True
30903123520,143,863,0.1657010428736964,True
31602142323,143,1332,0.10735735735735735,True
30903123842,143,982,0.14562118126272913,True
30901122812,143,1146,0.12478184991273997,True
31106132907,143,1101,0.1298819255222525,True
30101100123,143,1052,0.1359315589353612,True
31304137316,143,641,0.22308892355694226,True
30908126008,143,1197,0.11946532999164577,True
31004130431,143,1100,0.13,True
31102130909,143,1006,0.14214711729622267,True
31102130910,143,598,0.2391304347826087,True
21305158351,143,1031,0.13870029097963144,True
31304137306,143,851,0.16803760282021152,True
31104157008,142,1035,0.13719806763285025,True
21305146718,142,1274,0.11145996860282574,True
31106133325,142,858,0.1655011655011655,True
31102130905,142,932,0.15236051502145923,True
31004130216,142,1004,0.14143426294820718,True
50201102756,142,1145,0.1240174672489083,True
30101100213,142,1115,0.1273542600896861,True
31304137318,142,1176,0.12074829931972789,True
31601141429,142,1071,0.13258636788048553,True
31402157920,142,1044,0.1360153256704981,True
31305137909,142,751,0.18908122503328895,True
31106133005,142,1151,0.12337098175499565,True
30907125631,142,700,0.20285714285714285,True
30903123904,142,1097,0.12944393801276208,True
51002126816,141,823,0.17132442284325639,True
31003129005,141,1112,0.12679856115107913,True
50705131211,141,1224,0.11519607843137254,True
31102130718,141,964,0.1462655601659751,True
31106133011,141,840,0.16785714285714284,True
31103131410,141,948,0.14873417721518986,True
31004129912,141,834,0.16906474820143885,True
30906124839,141,929,0.15177610333692143,True
31102131008,141,1052,0.13403041825095058,True
31305137905,141,867,0.16262975778546712,True
30909126318,141,1258,0.11208267090620032,True
30906124610,141,919,0.15342763873775844,True
31402157710,141,1274,0.11067503924646782,True
30910126804,141,1210,0.11652892561983472,True
30910126723,141,1112,0.12679856115107913,True
31304137530,141,961,0.14672216441207075,True
30102101307,141,1100,0.12818181818181817,True
30906124829,140,1126,0.12433392539964476,True
30103101607,140,925,0.15135135135135136,True
31402157907,140,853,0.16412661195779601,True
31402157741,140,774,0.18087855297157623,True
30903123524,140,743,0.18842530282637954,True
30903124010,140,954,0.14675052410901468,True
30907125639,140,673,0.20802377414561665,True
30907125644,140,767,0.18252933507170796,True
30909126517,140,636,0.22012578616352202,True
31106132912,140,809,0.173053152039555,True
30909126334,140,671,0.20864381520119224,True
31602158028,140,1104,0.12681159420289856,True
31301136336,140,1357,0.10316875460574797,True
30909154132,140,716,0.19553072625698323,True
31202134701,140,1215,0.11522633744855967,True
30901122632,140,771,0.1815823605706874,True
30903123714,139,709,0.19605077574047955,True
30202102708,139,894,0.15548098434004473,True
30101100319,139,913,0.15224534501642936,True
31608154932,139,1388,0.10014409221902017,True
30908156005,139,969,0.1434468524251806,True
30102100920,139,1166,0.11921097770154374,True
31305137828,139,949,0.1464699683877766,True
31402157906,139,835,0.1664670658682635,True
30907155307,139,862,0.16125290023201855,True
31105132502,139,781,0.17797695262483995,True
31104157029,139,1348,0.10311572700296735,True
31104157106,139,837,0.16606929510155316,True
31105132710,139,837,0.16606929510155316,True
30907125643,139,1133,0.12268314210061783,True
30907155814,139,1134,0.12257495590828923,True
31004156603,139,1198,0.11602671118530884,True
30907155410,139,999,0.13913913913913914,True
21305146419,139,851,0.16333725029377202,True
31304137349,139,891,0.15600448933782268,True
31103131926,139,1063,0.13076199435559738,True
31102131003,139,1144,0.1215034965034965,True
50201102753,139,957,0.1452455590386625,True
30908126003,139,1004,0.13844621513944222,True
31105132715,139,1195,0.11631799163179916,True
30909126321,138,652,0.2116564417177914,True
30903123805,138,703,0.19630156472261737,True
31004130432,138,1305,0.10574712643678161,True
31004130003,138,997,0.13841524573721165,True
31903151430,138,1270,0.10866141732283464,True
31602158024,138,1354,0.1019202363367799,True
31603142717,138,1205,0.11452282157676348,True
31102130721,138,955,0.14450261780104712,True
50705118738,138,1014,0.13609467455621302,True
30906124814,138,854,0.16159250585480095,True
30102100906,138,1192,0.11577181208053691,True
50403129827,138,1378,0.10014513788098693,True
31602142128,138,770,0.17922077922077922,True
31602142326,138,1158,0.11917098445595854,True
50403130010,138,962,0.14345114345114346,True
50403129806,138,733,0.1882673942701228,True
30501110822,138,1014,0.13609467455621302,True
31104157103,138,773,0.17852522639068563,True
21203130041,138,1313,0.1051028179741051,True
31103131316,138,1054,0.13092979127134724,True
30901122726,138,1040,0.1326923076923077,True
31402157735,138,798,0.17293233082706766,True
31601141321,138,1044,0.13218390804597702,True
31104156819,138,1245,0.1108433734939759,True
50606114232,138,1304,0.1058282208588957,True
51003127105,138,1126,0.12255772646536411,True
31104156816,138,1034,0.13346228239845262,True
31305137826,138,1314,0.1050228310502283,True
31106133309,137,824,0.1662621359223301,True
31402157711,137,850,0.16117647058823528,True
30907155614,137,557,0.2459605026929982,True
30907125328,137,694,0.19740634005763688,True
30907125613,137,1062,0.12900188323917136,True
31102130723,137,996,0.13755020080321284,True
31004130219,137,737,0.18588873812754408,True
31004130210,137,955,0.14345549738219895,True
50401104419,137,1260,0.10873015873015873,True
30909126328,137,860,0.15930232558139534,True
31301136323,137,999,0.13713713713713713,True
31301136352,137,897,0.1527313266443701,True
31402138909,137,932,0.14699570815450644,True
31102130809,137,658,0.20820668693009117,True
30908155915,137,1049,0.1306005719733079,True
30901122703,137,1362,0.10058737151248165,True
21305146839,137,997,0.1374122367101304,True
11203155204,137,1302,0.10522273425499232,True
31402157928,137,867,0.1580161476355248,True
31001127215,137,1184,0.11570945945945946,True
31601141504,137,977,0.14022517911975435,True
30908126238,137,831,0.1648616125150421,True
31103131710,137,625,0.2192,True
30903123912,137,1292,0.10603715170278638,True
31001156450,137,561,0.24420677361853832,True
30907155739,136,632,0.21518987341772153,True
31103131929,136,844,0.16113744075829384,True
51002127021,136,685,0.19854014598540146,True
30906124943,136,806,0.1687344913151365,True
31104156712,136,1248,0.10897435897435898,True
30203103802,136,1360,0.1,True
31403139116,136,1130,0.12035398230088495,True
30102100904,136,1196,0.11371237458193979,True
50403129818,136,942,0.14437367303609341,True
50503109953,136,893,0.1522956326987682,True
30906124850,136,1059,0.12842304060434373,True
21304135858,136,745,0.1825503355704698,True
21305146617,136,1164,0.11683848797250859,True
31403139434,136,696,0.19540229885057472,True
20605151306,136,1131,0.12024756852343059,True
30909154009,136,819,0.16605616605616605,True
31105132804,136,1212,0.11221122112211221,True
31106133324,136,680,0.2,True
30907125235,136,1234,0.11021069692058347,True
31203135914,136,998,0.13627254509018036,True
30909154102,136,730,0.1863013698630137,True
31305138050,136,816,0.16666666666666666,True
30201102425,136,830,0.163855421686747,True
30901122417,136,1112,0.1223021582733813,True
30907155514,136,793,0.17150063051702397,True
31003128411,136,1280,0.10625,True
30909154006,136,1254,0.10845295055821372,True
50403130026,136,1044,0.13026819923371646,True
30402108628,136,882,0.15419501133786848,True
50502109212,136,1148,0.11846689895470383,True
31105132620,136,774,0.17571059431524547,True
31602142311,136,1019,0.13346418056918546,True
50503109954,136,991,0.13723511604439959,True
50503109952,136,890,0.15280898876404495,True
50503109948,135,922,0.14642082429501085,True
21305136832,135,819,0.16483516483516483,True
31305137820,135,938,0.1439232409381663,True
50503109907,135,1071,0.12605042016806722,True
30910126718,135,1003,0.1345962113659023,True
30903123812,135,805,0.16770186335403728,True
30901122609,135,1052,0.12832699619771862,True
31102130913,135,809,0.1668726823238566,True
31603142801,135,851,0.15863689776733256,True
31105132729,135,958,0.1409185803757829,True
