SA1_CODE_2021,England_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
11801134505,138,963,0.14330218068535824,True,846,4333,3656,2.2,0.2314004376367615,0.2735019357010604,Affordable,Affordable
31904152031,138,705,0.19574468085106383,True,225,498,624,1.4,0.3605769230769231,0.1841715976331361,Moderately_Affordable,Affordable
50201102307,138,655,0.21068702290076335,True,300,1401,909,2.1,0.33003300330033003,0.3556740289413557,Moderately_Affordable,Moderately_Affordable
50702116413,138,817,0.1689106487148103,True,350,3000,2625,2.7,0.13333333333333333,0.26373626373626374,Affordable,Affordable
31904152106,138,951,0.14511041009463724,True,350,1300,933,2.0,0.37513397642015006,0.3215434083601286,Moderately_Affordable,Moderately_Affordable
11502129735,138,921,0.1498371335504886,True,510,4000,1300,2.1,0.3923076923076923,0.7100591715976331,Moderately_Affordable,Very_Expensive
21401137316,138,933,0.14790996784565916,True,652,2550,2160,2.9,0.30185185185185187,0.2724358974358974,Moderately_Affordable,Affordable
40302105927,138,576,0.23958333333333334,True,365,1633,1728,2.6,0.21122685185185186,0.21808226495726496,Affordable,Affordable
40701114709,138,869,0.15880322209436135,True,330,1560,1625,2.6,0.20307692307692307,0.22153846153846155,Affordable,Affordable
21401137528,138,1093,0.1262580054894785,True,351,1757,1463,2.1,0.23991797676008203,0.2771439087228561,Affordable,Affordable
40304107607,138,633,0.21800947867298578,True,350,2000,2125,2.6,0.16470588235294117,0.2171945701357466,Affordable,Affordable
50603113132,138,1172,0.11774744027303755,True,428,2300,2391,3.2,0.17900460058552906,0.22198629475919313,Affordable,Affordable
30903123907,138,965,0.14300518134715026,True,400,1539,1397,2.0,0.2863278453829635,0.2542260888717582,Affordable,Affordable
50502108811,138,1108,0.12454873646209386,True,490,2167,2340,2.4,0.2094017094017094,0.21370808678500985,Affordable,Affordable
11703164219,138,953,0.14480587618048268,True,700,2877,3263,2.6,0.21452650934722647,0.20347014309625402,Affordable,Affordable
40302106109,138,1127,0.12244897959183673,True,195,1600,1074,2.0,0.18156424581005587,0.3437902879243661,Affordable,Moderately_Affordable
50603112441,138,606,0.22772277227722773,True,430,1788,1812,2.5,0.23730684326710816,0.22771268466632705,Affordable,Affordable
10201103703,138,1298,0.10631741140215717,True,410,1945,1562,2.3,0.26248399487836105,0.2873534915788437,Affordable,Affordable
50402105106,138,695,0.1985611510791367,True,300,1900,1678,2.7,0.17878426698450536,0.26130008251581555,Affordable,Affordable
40205105109,138,784,0.1760204081632653,True,520,2167,2672,2.9,0.19461077844311378,0.18715453707968677,Affordable,Affordable
40205105312,138,930,0.14838709677419354,True,390,1517,1812,2.7,0.2152317880794702,0.1931991849210392,Affordable,Affordable
30103101504,138,971,0.14212152420185376,True,385,1890,1644,2.1,0.23418491484184914,0.2653003930376193,Affordable,Affordable
11703164014,138,981,0.14067278287461774,True,610,3067,2413,2.1,0.25279734769995854,0.29331505626574006,Affordable,Affordable
20803118622,138,1182,0.116751269035533,True,430,2167,2014,2.3,0.2135054617676266,0.24830035902528455,Affordable,Affordable
50704117726,138,919,0.1501632208922742,True,360,2250,2211,2.5,0.1628222523744912,0.23483978707859304,Affordable,Affordable
30503112808,138,1304,0.1058282208588957,True,425,1800,2172,2.0,0.19567219152854512,0.19124521886952825,Affordable,Affordable
60202105609,138,845,0.16331360946745563,True,220,1229,925,2.0,0.23783783783783785,0.3066112266112266,Affordable,Moderately_Affordable
10202104711,138,893,0.15453527435610304,True,320,1500,697,1.6,0.45911047345767575,0.49663392561527425,Expensive,Expensive
50704118224,138,1318,0.1047040971168437,True,430,1905,1916,2.7,0.2244258872651357,0.22944435522723622,Affordable,Affordable
12202142108,138,686,0.20116618075801748,True,1200,3640,3625,3.0,0.3310344827586207,0.2317241379310345,Moderately_Affordable,Affordable
20605113007,138,1040,0.1326923076923077,True,678,3875,3432,2.4,0.19755244755244755,0.2605567509413663,Affordable,Affordable
30906124835,138,1196,0.11538461538461539,True,375,1517,1190,2.0,0.31512605042016806,0.29418228829993537,Moderately_Affordable,Affordable
30601114114,138,1274,0.10832025117739404,True,450,2167,2206,2.7,0.20398912058023572,0.22668944835762606,Affordable,Affordable
21105128614,138,911,0.15148188803512624,True,390,1900,1937,2.6,0.20134228187919462,0.2263611453079703,Affordable,Affordable
12103141230,138,1100,0.12545454545454546,True,1027,4500,3874,3.3,0.2651006711409396,0.2680592510225964,Affordable,Affordable
50901123301,138,1002,0.1377245508982036,True,310,1674,1232,2.5,0.25162337662337664,0.3135614385614386,Affordable,Moderately_Affordable
12103140712,138,1123,0.12288512911843277,True,723,3950,2865,3.0,0.2523560209424084,0.31816351188078934,Affordable,Moderately_Affordable
10703113718,138,618,0.22330097087378642,True,160,1975,1837,2.7,0.08709853021230267,0.2481051882249487,Affordable,Affordable
50605114108,138,1000,0.138,True,415,1842,1854,2.6,0.2238403451995685,0.2292755787901419,Affordable,Affordable
30907125634,138,919,0.1501632208922742,True,355,1300,1057,2.0,0.3358561967833491,0.28382213812677387,Moderately_Affordable,Affordable
31603142517,138,1239,0.11138014527845036,True,500,2264,2137,2.7,0.2339728591483388,0.24448363989777186,Affordable,Affordable
40201102517,138,835,0.16526946107784432,True,425,1831,2416,3.3,0.17591059602649006,0.17489174732552215,Affordable,Affordable
11401128225,138,835,0.16526946107784432,True,310,1500,1375,2.1,0.22545454545454546,0.2517482517482518,Affordable,Affordable
31003129013,138,893,0.15453527435610304,True,480,2053,2631,2.8,0.18244013683010263,0.1800719235154811,Affordable,Affordable
10701113157,138,1029,0.13411078717201166,True,320,1733,1160,2.1,0.27586206896551724,0.3447612732095491,Affordable,Moderately_Affordable
50605114011,138,431,0.32018561484918795,True,445,3000,1850,2.7,0.24054054054054055,0.37422037422037424,Affordable,Moderately_Affordable
40703116409,138,1043,0.13231064237775647,True,220,1031,736,1.8,0.29891304347826086,0.32326505016722407,Affordable,Moderately_Affordable
31104132205,138,1247,0.11066559743384122,True,445,1950,2075,3.2,0.21445783132530122,0.21686746987951808,Affordable,Affordable
10201104029,138,878,0.1571753986332574,True,400,1577,868,1.8,0.4608294930875576,0.41926621765331445,Expensive,Expensive
30204104213,138,914,0.15098468271334792,True,405,2240,2460,2.6,0.16463414634146342,0.2101313320825516,Affordable,Affordable
31401138225,138,1299,0.10623556581986143,True,550,1850,3272,3.2,0.16809290953545233,0.1304777129960504,Affordable,Affordable
11801164903,138,1044,0.13218390804597702,True,622,3106,2451,1.9,0.2537739698082415,0.29243950663779306,Affordable,Affordable
50701126005,138,584,0.2363013698630137,True,475,1932,2250,2.6,0.2111111111111111,0.19815384615384615,Affordable,Affordable
11402128916,138,873,0.15807560137457044,True,400,2165,1226,2.1,0.3262642740619902,0.40751662692935126,Moderately_Affordable,Expensive
30905124416,138,1106,0.12477396021699819,True,590,2167,2369,3.5,0.24905023216547068,0.21109198947949476,Affordable,Affordable
10603112411,138,1133,0.12180052956751986,True,310,1534,1087,1.8,0.28518859245630174,0.32566697332106714,Affordable,Moderately_Affordable
50301103210,138,841,0.16409036860879905,True,590,3925,3071,2.7,0.19211983067404753,0.2949427648222829,Affordable,Affordable
50403106607,138,1031,0.1338506304558681,True,300,1300,1214,1.9,0.2471169686985173,0.2471169686985173,Affordable,Affordable
40205105515,137,1003,0.1365902293120638,True,330,1300,1516,2.5,0.21767810026385223,0.19788918205804748,Affordable,Affordable
30102100718,137,893,0.1534154535274356,True,440,2338,1552,2.5,0.28350515463917525,0.3476407613005551,Affordable,Moderately_Affordable
50402105004,137,726,0.1887052341597796,True,435,2167,1839,2.6,0.2365415986949429,0.27192872380474337,Affordable,Affordable
10805117008,137,1200,0.11416666666666667,True,358,1560,922,2.1,0.3882863340563991,0.39045553145336226,Moderately_Affordable,Moderately_Affordable
20801116901,137,776,0.17654639175257733,True,664,3859,2639,2.6,0.25161045850701025,0.3374529979304515,Affordable,Moderately_Affordable
31601141413,137,503,0.27236580516898606,True,720,2253,2463,3.0,0.292326431181486,0.2110934132858615,Affordable,Affordable
50607114712,137,1134,0.12081128747795414,True,420,2200,2074,2.2,0.20250723240115717,0.24478896224315705,Affordable,Affordable
40107102407,137,760,0.18026315789473685,True,320,1950,1604,2.0,0.19950124688279303,0.2805486284289277,Affordable,Affordable
20202102810,137,940,0.14574468085106382,True,270,1425,1012,1.8,0.26679841897233203,0.3249467923380967,Affordable,Moderately_Affordable
20303104817,137,1197,0.11445279866332497,True,341,1300,1166,2.1,0.29245283018867924,0.25728987993138935,Affordable,Affordable
40304108907,137,807,0.1697645600991326,True,345,1556,1476,2.6,0.23373983739837398,0.24327704815509693,Affordable,Affordable
31601141503,137,1123,0.1219946571682992,True,540,1950,1851,2.7,0.2917341977309562,0.24311183144246354,Affordable,Affordable
30501111212,137,1153,0.11882046834345186,True,420,2317,2281,2.5,0.1841297676457694,0.23441135804134489,Affordable,Affordable
40104101628,137,1191,0.11502938706968933,True,365,2050,2404,2.6,0.15183028286189684,0.19678740560604122,Affordable,Affordable
50503125519,137,537,0.25512104283054005,True,380,1972,1645,2.6,0.23100303951367782,0.2766425064297405,Affordable,Affordable
50704118029,137,969,0.14138286893704852,True,465,2167,2433,2.8,0.19112207151664612,0.2055392203357678,Affordable,Affordable
50501107203,137,531,0.2580037664783427,True,430,1900,2214,2.6,0.1942186088527552,0.19804044194288098,Affordable,Affordable
50704117905,137,1264,0.10838607594936708,True,450,2587,2578,3.2,0.17455391776570986,0.23157486423584173,Affordable,Affordable
10402108926,137,842,0.16270783847980996,True,320,1192,771,1.7,0.4150453955901427,0.35677940736306496,Expensive,Moderately_Affordable
40202103024,137,811,0.16892725030826142,True,280,1135,1091,2.8,0.2566452795600367,0.2400761475005288,Affordable,Affordable
50201102215,137,697,0.19655667144906744,True,290,1436,1348,2.3,0.21513353115727002,0.24583428440995206,Affordable,Affordable
40304108406,137,830,0.1650602409638554,True,320,1364,1353,2.5,0.23651145602365115,0.2326454033771107,Affordable,Affordable
40304108411,137,696,0.1968390804597701,True,310,1196,1164,2.1,0.2663230240549828,0.23711340206185566,Affordable,Affordable
11801134503,137,837,0.16367980884109917,True,800,4240,3666,1.9,0.2182214948172395,0.266901674430316,Affordable,Affordable
31904151914,137,854,0.16042154566744732,True,335,1083,958,2.2,0.3496868475991649,0.26088003854183395,Moderately_Affordable,Affordable
40304107313,137,740,0.18513513513513513,True,315,1245,1212,2.4,0.2599009900990099,0.23705255140898704,Affordable,Affordable
11703132912,137,795,0.17232704402515722,True,636,3100,3087,1.7,0.20602526724975703,0.23174104806757867,Affordable,Affordable
50201102311,137,1042,0.13147792706333974,True,270,1348,1258,2.4,0.21462639109697934,0.2472789531613061,Affordable,Affordable
50702116510,137,891,0.1537598204264871,True,520,2353,2203,2.2,0.23604176123468,0.24648206990467544,Affordable,Affordable
12104141425,137,1273,0.10761979575805185,True,544,2513,2855,1.8,0.1905429071803853,0.20312542098881853,Affordable,Affordable
31104156813,137,1199,0.11426188490408674,True,470,2167,2587,3.5,0.18167761886354852,0.1933037970919687,Affordable,Affordable
31104157012,137,994,0.13782696177062373,True,565,2226,2736,3.4,0.2065058479532164,0.18775303643724697,Affordable,Affordable
50704117803,137,679,0.20176730486008837,True,500,2230,2230,2.9,0.2242152466367713,0.23076923076923078,Affordable,Affordable
31904152121,137,1182,0.11590524534686972,True,350,1950,2050,3.0,0.17073170731707318,0.21951219512195122,Affordable,Affordable
50201102727,137,1001,0.13686313686313686,True,380,1733,1983,2.9,0.19162884518406456,0.20167578261375538,Affordable,Affordable
30103101519,137,948,0.14451476793248946,True,410,2383,2120,2.6,0.19339622641509435,0.2593976777939042,Affordable,Affordable
12103140832,137,1036,0.13223938223938225,True,638,2555,2791,2.4,0.22859190254389108,0.2112559600915029,Affordable,Affordable
12002138722,137,628,0.21815286624203822,True,625,4183,4550,2.7,0.13736263736263737,0.2121555367709214,Affordable,Affordable
50301103541,137,1001,0.13686313686313686,True,800,3832,4695,3.1,0.1703940362087327,0.1883509461784222,Affordable,Affordable
30502111405,137,746,0.1836461126005362,True,645,2600,3399,2.7,0.18976169461606354,0.176522506619594,Affordable,Affordable
50705118730,137,714,0.19187675070028012,True,330,1490,1625,2.9,0.20307692307692307,0.21159763313609467,Affordable,Affordable
12103141030,137,1074,0.12756052141527002,True,825,3983,3968,3.4,0.2079133064516129,0.23164159429280398,Affordable,Affordable
21202155335,137,1339,0.10231516056758776,True,466,1800,2457,3.4,0.18966218966218967,0.16906170752324598,Affordable,Affordable
50705119014,137,739,0.18538565629228687,True,345,2000,1875,2.5,0.184,0.24615384615384617,Affordable,Affordable
31402157902,137,1076,0.12732342007434944,True,400,2019,2158,3.1,0.18535681186283595,0.21590504027946103,Affordable,Affordable
31605143827,137,907,0.15104740904079383,True,488,1733,1458,2.4,0.3347050754458162,0.27429566318455206,Moderately_Affordable,Affordable
50701116145,137,1347,0.10170749814402376,True,430,2000,2243,2.9,0.19170753455193937,0.20576837340100826,Affordable,Affordable
50503109930,137,742,0.18463611859838275,True,250,1400,1375,2.6,0.18181818181818182,0.23496503496503496,Affordable,Affordable
50501107222,137,604,0.22682119205298013,True,370,2167,1812,2.6,0.2041942604856512,0.27598064187468163,Affordable,Affordable
50302104226,137,868,0.1578341013824885,True,588,3500,3068,2.3,0.19165580182529335,0.26326346404573264,Affordable,Affordable
50301103513,137,1275,0.10745098039215686,True,625,4117,4022,3.0,0.15539532570860268,0.23622002065562483,Affordable,Affordable
21302134617,137,992,0.1381048387096774,True,471,3300,2583,2.6,0.18234610917537747,0.2948271240954168,Affordable,Affordable
11802156935,137,798,0.17167919799498746,True,555,2170,2432,2.3,0.22820723684210525,0.2059084008097166,Affordable,Affordable
11802156925,137,802,0.1708229426433915,True,570,2800,2750,2.4,0.20727272727272728,0.23496503496503496,Affordable,Affordable
50301103416,137,791,0.1731984829329962,True,520,3250,3175,2.5,0.16377952755905512,0.23622047244094488,Affordable,Affordable
11201124021,137,1134,0.12081128747795414,True,600,2600,1401,2.1,0.4282655246252677,0.4282655246252677,Expensive,Expensive
50503109917,137,985,0.13908629441624365,True,330,1517,1423,2.8,0.23190442726633873,0.24601329801610897,Affordable,Affordable
50501107318,137,648,0.21141975308641975,True,380,2050,2014,2.7,0.18867924528301888,0.23489420212359635,Affordable,Affordable
30907125117,137,967,0.14167528438469493,True,580,2200,2703,3.6,0.2145763965963744,0.18782549304191923,Affordable,Affordable
11801164915,137,839,0.1632896305125149,True,600,3017,3461,2.1,0.17336030049118753,0.201164625608428,Affordable,Affordable
50701116103,137,1110,0.12342342342342343,True,390,1811,2007,2.6,0.19431988041853512,0.20823272392779119,Affordable,Affordable
30504113518,137,1299,0.10546574287913779,True,600,3250,4250,3.0,0.1411764705882353,0.17647058823529413,Affordable,Affordable
30102100711,137,801,0.17103620474406991,True,490,2000,1490,2.5,0.3288590604026846,0.3097573567372225,Moderately_Affordable,Moderately_Affordable
50603112835,137,866,0.1581986143187067,True,300,1700,1605,2.3,0.18691588785046728,0.24442846872753415,Affordable,Affordable
50705119309,137,964,0.1421161825726141,True,348,1556,1441,2.8,0.24149895905621097,0.24918592857524155,Affordable,Affordable
30902123330,137,1067,0.12839737582005623,True,440,2227,1890,2.7,0.2328042328042328,0.2719169719169719,Affordable,Affordable
50703117427,137,707,0.19377652050919378,True,243,1224,1191,2.0,0.2040302267002519,0.23716334043789963,Affordable,Affordable
50703117410,137,803,0.1706102117061021,True,290,1300,1240,2.4,0.23387096774193547,0.24193548387096775,Affordable,Affordable
31608154937,137,799,0.17146433041301626,True,465,1690,1462,2.9,0.3180574555403557,0.2667578659370725,Moderately_Affordable,Affordable
30908156006,137,955,0.14345549738219895,True,550,1629,1444,2.2,0.3808864265927978,0.26033454080545493,Moderately_Affordable,Affordable
30908155902,137,1146,0.11954624781849912,True,623,2143,2052,2.8,0.30360623781676416,0.24100314889788574,Moderately_Affordable,Affordable
31602142329,137,888,0.15427927927927929,True,450,1980,2011,2.5,0.22376926902038788,0.22721187315916305,Affordable,Affordable
50402105326,137,495,0.2767676767676768,True,420,2046,1375,2.6,0.3054545454545455,0.3433846153846154,Moderately_Affordable,Moderately_Affordable
60105103101,137,1103,0.1242067089755213,True,435,2000,2513,2.5,0.17309988062077197,0.18366035079127002,Affordable,Affordable
31304137527,137,569,0.24077328646748683,True,500,1950,2150,3.2,0.23255813953488372,0.20930232558139536,Affordable,Affordable
11703133030,137,1009,0.13577799801783944,True,690,2600,3260,2.4,0.2116564417177914,0.18404907975460122,Affordable,Affordable
31607154838,137,664,0.2063253012048193,True,405,1885,1593,2.6,0.2542372881355932,0.2730696798493409,Affordable,Affordable
31301136341,137,810,0.16913580246913582,True,340,1534,992,2.1,0.34274193548387094,0.35685483870967744,Moderately_Affordable,Moderately_Affordable
30903123902,137,882,0.15532879818594103,True,453,1915,1283,2.2,0.35307872174590804,0.3444451106181426,Moderately_Affordable,Moderately_Affordable
50502108920,137,781,0.17541613316261204,True,385,2167,2270,3.0,0.1696035242290749,0.22029820399864453,Affordable,Affordable
40205105347,136,762,0.1784776902887139,True,310,1680,1902,2.5,0.16298633017875921,0.20383402086872118,Affordable,Affordable
50502108826,136,890,0.15280898876404495,True,420,2065,2250,2.1,0.18666666666666668,0.2117948717948718,Affordable,Affordable
21603159409,136,930,0.14623655913978495,True,222,893,711,1.6,0.31223628691983124,0.2898409607270367,Moderately_Affordable,Affordable
50603112805,136,674,0.20178041543026706,True,335,1415,1220,2.4,0.27459016393442626,0.2676544766708701,Affordable,Affordable
12203142910,136,629,0.21621621621621623,True,650,3136,2924,2.2,0.22229822161422708,0.24750078922445543,Affordable,Affordable
20102101214,136,1202,0.11314475873544093,True,315,1654,2008,2.7,0.15687250996015936,0.1900858106037389,Affordable,Affordable
50704117502,136,908,0.14977973568281938,True,770,3649,3583,2.8,0.21490371197320682,0.23502007342364584,Affordable,Affordable
50301103207,136,861,0.15795586527293845,True,520,2000,2656,1.9,0.19578313253012047,0.17377201112140872,Affordable,Affordable
11203125444,136,1231,0.11047928513403736,True,570,2093,1519,2.6,0.37524687294272546,0.31797235023041476,Moderately_Affordable,Moderately_Affordable
11203125446,136,1102,0.12341197822141561,True,400,2000,1482,2.2,0.2699055330634278,0.3114294612270321,Affordable,Moderately_Affordable
20605151223,136,834,0.1630695443645084,True,600,3475,2666,2.4,0.2250562640660165,0.30079635293438745,Affordable,Moderately_Affordable
11402128702,136,1163,0.11693895098882201,True,525,2354,2147,2.8,0.24452724732184444,0.2530185231629107,Affordable,Affordable
30602115604,136,1051,0.12940057088487156,True,270,1733,1333,1.8,0.20255063765941486,0.3000173120203128,Affordable,Moderately_Affordable
50403106008,136,589,0.23089983022071306,True,525,2073,2339,2.5,0.22445489525438223,0.20452527378564148,Affordable,Affordable
40202102841,136,807,0.16852540272614622,True,320,1382,1625,2.7,0.19692307692307692,0.1962603550295858,Affordable,Affordable
31401138703,136,670,0.20298507462686566,True,640,2600,3312,3.3,0.1932367149758454,0.18115942028985507,Affordable,Affordable
50604113741,136,700,0.19428571428571428,True,375,1733,1593,2.8,0.23540489642184556,0.25105026799942054,Affordable,Affordable
50705118601,136,726,0.18732782369146006,True,300,1386,1158,2.3,0.25906735751295334,0.27620565962534877,Affordable,Affordable
50501107407,136,599,0.2270450751252087,True,375,1872,1462,2.3,0.25649794801641584,0.2954856361149111,Affordable,Affordable
21201128945,136,886,0.15349887133182843,True,390,1638,1875,2.8,0.208,0.2016,Affordable,Affordable
50301103016,136,1042,0.13051823416506717,True,780,4333,4671,2.9,0.16698779704560052,0.2140704510646707,Affordable,Affordable
50503110136,136,771,0.17639429312581065,True,360,1848,1906,2.8,0.1888772298006296,0.22374687222536122,Affordable,Affordable
12103140907,136,988,0.13765182186234817,True,870,3850,3799,3.2,0.22900763358778625,0.2338672120193573,Affordable,Affordable
31601141332,136,1033,0.13165537270087124,True,500,2100,2116,2.9,0.23629489603024575,0.22902428384469972,Affordable,Affordable
50705131333,136,1005,0.13532338308457711,True,395,1888,2515,3.4,0.15705765407554673,0.17323749808839273,Affordable,Affordable
21402137709,136,876,0.1552511415525114,True,508,2000,1416,2.5,0.3587570621468927,0.3259452411994785,Moderately_Affordable,Moderately_Affordable
50705131407,136,695,0.19568345323741007,True,350,1778,1843,2.7,0.18990775908844276,0.2226303268082975,Affordable,Affordable
50705131348,136,927,0.14670981661272922,True,360,1900,1991,3.4,0.1808136614766449,0.22022176718309314,Affordable,Affordable
31004129704,136,960,0.14166666666666666,True,390,1810,2273,3.1,0.17157941047074352,0.18376256387695014,Affordable,Affordable
50701114836,136,887,0.15332581736189402,True,430,2000,2405,3.1,0.1787941787941788,0.19190788421557653,Affordable,Affordable
12002138728,136,687,0.19796215429403202,True,680,4333,3062,2.3,0.22207707380796865,0.32655881022961364,Affordable,Moderately_Affordable
11402128913,136,755,0.18013245033112582,True,320,1867,1166,2.2,0.274442538593482,0.36950785063992614,Affordable,Moderately_Affordable
50501107802,136,686,0.19825072886297376,True,400,1963,2524,2.9,0.15847860538827258,0.1794770206022187,Affordable,Affordable
11503130047,136,1107,0.12285456187895212,True,470,2275,2486,2.8,0.18905872888173772,0.21118262268704746,Affordable,Affordable
50502109631,136,1168,0.11643835616438356,True,600,3000,3611,3.3,0.16615895873719191,0.19172187546599068,Affordable,Affordable
50902124510,136,987,0.13779128672745694,True,320,1817,1577,2.4,0.20291693088142043,0.2658894688063997,Affordable,Affordable
30204104217,136,1250,0.1088,True,423,2167,2233,2.8,0.18943125839677563,0.22394846532777568,Affordable,Affordable
10201104214,136,1131,0.12024756852343059,True,450,2400,1786,2.3,0.251959686450168,0.3101042294771298,Affordable,Moderately_Affordable
31102131003,136,1144,0.11888111888111888,True,438,1733,1895,2.7,0.23113456464379947,0.2110412015425208,Affordable,Affordable
21105127825,136,1155,0.11774891774891776,True,366,2000,1974,2.5,0.18541033434650456,0.23380874444704233,Affordable,Affordable
31606144405,136,1033,0.13165537270087124,True,373,2030,1587,2.4,0.2350346565847511,0.2951868547331685,Affordable,Affordable
30905124408,136,1181,0.11515664690939881,True,485,2271,2625,3.3,0.18476190476190477,0.19964835164835165,Affordable,Affordable
31305157516,136,1204,0.11295681063122924,True,530,2385,2468,3.0,0.21474878444084278,0.2230083530731829,Affordable,Affordable
12104141613,136,837,0.16248506571087215,True,370,2050,1694,1.5,0.21841794569067297,0.27926618835709743,Affordable,Affordable
40403110503,136,1293,0.10518174787316319,True,398,2136,1958,2.6,0.20326864147088866,0.2517482517482518,Affordable,Affordable
10201104207,136,984,0.13821138211382114,True,490,2167,2083,2.6,0.23523763802208353,0.24007533513054397,Affordable,Affordable
40402110025,136,1101,0.12352406902815623,True,320,1560,1468,2.6,0.21798365122615804,0.2452316076294278,Affordable,Affordable
31401138418,136,1103,0.12330009066183137,True,425,2295,2703,2.9,0.15723270440251572,0.19593613933236576,Affordable,Affordable
11801134028,136,725,0.18758620689655173,True,710,5000,3583,2.9,0.19815796818308679,0.32203353442538485,Affordable,Moderately_Affordable
30903124002,136,526,0.2585551330798479,True,1035,3142,2333,2.6,0.44363480497213886,0.3107916515546177,Expensive,Moderately_Affordable
50704117704,136,804,0.1691542288557214,True,375,2350,2112,2.3,0.17755681818181818,0.2567744755244755,Affordable,Affordable
11703132924,136,665,0.20451127819548873,True,854,3250,4542,1.7,0.18802289740202555,0.16512549537648613,Affordable,Affordable
31901149920,136,868,0.15668202764976957,True,250,1420,1282,2.5,0.19500780031201248,0.25561022440897635,Affordable,Affordable
20801116903,136,1093,0.12442817932296432,True,681,3500,2321,2.4,0.2934080137871607,0.34799323898849965,Affordable,Moderately_Affordable
20607151732,136,1359,0.10007358351729213,True,451,2500,2310,1.9,0.19523809523809524,0.24975024975024976,Affordable,Affordable
50403105620,136,790,0.17215189873417722,True,400,1700,1765,2.9,0.22662889518413598,0.22227064719982567,Affordable,Affordable
40204104117,136,1034,0.13152804642166344,True,220,1276,995,2.1,0.22110552763819097,0.2959412446849633,Affordable,Affordable
12104168903,136,771,0.17639429312581065,True,1468,6000,4781,3.2,0.30704873457435683,0.2896079030778884,Moderately_Affordable,Affordable
31305137809,136,886,0.15349887133182843,True,325,1803,1375,2.0,0.23636363636363636,0.3026013986013986,Affordable,Moderately_Affordable
50102125113,136,1025,0.1326829268292683,True,365,1712,2229,2.8,0.16375056078959174,0.17724402112019877,Affordable,Affordable
31602142208,136,997,0.13640922768304914,True,232,1985,1166,2.2,0.19897084048027444,0.3928618551260061,Affordable,Moderately_Affordable
31602142120,136,769,0.17685305591677503,True,510,2040,1187,2.4,0.42965459140690815,0.3966042382217614,Expensive,Moderately_Affordable
30908155911,136,815,0.1668711656441718,True,545,2167,1461,2.5,0.3730321697467488,0.34228399936818826,Moderately_Affordable,Moderately_Affordable
50605114121,136,871,0.15614236509758897,True,308,1827,1862,2.8,0.16541353383458646,0.22643146327356853,Affordable,Affordable
40201102625,136,1182,0.11505922165820642,True,350,1491,1778,2.9,0.1968503937007874,0.193519079345851,Affordable,Affordable
30404110320,136,730,0.1863013698630137,True,556,2055,2096,2.5,0.2652671755725191,0.2262551379917792,Affordable,Affordable
12202169115,136,733,0.1855388813096862,True,930,2817,2349,2.7,0.3959131545338442,0.27674624226348365,Moderately_Affordable,Affordable
12202169119,136,865,0.15722543352601157,True,750,2817,3408,3.3,0.22007042253521128,0.19075027085590465,Affordable,Affordable
30102101233,136,811,0.16769420468557336,True,550,2392,2519,2.9,0.2183406113537118,0.21913457721317983,Affordable,Affordable
40205104911,135,677,0.19940915805022155,True,435,2000,2531,2.8,0.17186882655077046,0.18235419262681216,Affordable,Affordable
50603112826,135,970,0.13917525773195877,True,340,1600,1517,2.4,0.22412656558998023,0.24339536534658485,Affordable,Affordable
30102155111,135,742,0.18194070080862534,True,270,1000,805,2.0,0.33540372670807456,0.2866698518872432,Moderately_Affordable,Affordable
10201103709,135,1347,0.10022271714922049,True,420,2050,1666,2.5,0.25210084033613445,0.28395973774125033,Affordable,Affordable
21402159202,135,542,0.24907749077490776,True,486,2184,2195,2.6,0.2214123006833713,0.2296127562642369,Affordable,Affordable
12203169209,135,903,0.14950166112956811,True,895,3500,3295,3.2,0.2716236722306525,0.2451266487685304,Affordable,Affordable
40302105934,135,545,0.24770642201834864,True,310,1419,1275,2.1,0.24313725490196078,0.2568325791855204,Affordable,Affordable
21401137540,135,922,0.14642082429501085,True,341,1404,776,1.8,0.43943298969072164,0.4175257731958763,Expensive,Expensive
50606114414,135,1325,0.1018867924528302,True,300,2600,1625,2.5,0.18461538461538463,0.36923076923076925,Affordable,Moderately_Affordable
40201102502,135,963,0.14018691588785046,True,450,1781,2410,3.2,0.18672199170124482,0.17053941908713693,Affordable,Affordable
50403130032,135,987,0.13677811550151975,True,360,1600,1961,2.9,0.18357980622131564,0.18828698073981093,Affordable,Affordable
31901149913,135,1144,0.11800699300699301,True,310,1135,828,2.0,0.3743961352657005,0.3163322185061315,Moderately_Affordable,Moderately_Affordable
50702116533,135,669,0.20179372197309417,True,335,1873,1858,1.6,0.18030139935414424,0.23263227622753996,Affordable,Affordable
50502108418,135,1039,0.12993262752646775,True,400,2150,2068,2.6,0.19342359767891681,0.23991965481327182,Affordable,Affordable
40701114718,135,666,0.20270270270270271,True,390,1500,1645,2.8,0.23708206686930092,0.2104278700023381,Affordable,Affordable
30103102017,135,1256,0.10748407643312102,True,428,2000,2056,2.7,0.20817120622568094,0.22448368751870698,Affordable,Affordable
40103101307,135,1164,0.11597938144329897,True,320,2735,1949,2.7,0.1641867624422781,0.323834708134349,Affordable,Moderately_Affordable
50501107106,135,425,0.3176470588235294,True,400,1690,1958,2.8,0.20429009193054137,0.19918283963227784,Affordable,Affordable
