SA1_CODE_2021,New_Zealand_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
31301136306,121,1044,0.11590038314176246,True,400,1720,1034,2.1,0.38684719535783363,0.38387144770123494,Moderately_Affordable,Moderately_Affordable
30903123620,120,937,0.128068303094984,True,755,2500,2083,2.8,0.36245799327892464,0.27696739170574985,Moderately_Affordable,Affordable
31401138602,120,1184,0.10135135135135136,True,370,1625,1702,2.2,0.21739130434782608,0.22032902467685075,Affordable,Affordable
31402157606,120,1178,0.10186757215619695,True,390,1814,2178,3.0,0.1790633608815427,0.19220173765628312,Affordable,Affordable
31402138944,120,830,0.14457831325301204,True,430,1788,2024,3.0,0.2124505928853755,0.2038613560352691,Affordable,Affordable
51002127005,120,860,0.13953488372093023,True,400,1409,2750,2.8,0.14545454545454545,0.11823776223776224,Affordable,Affordable
11703163805,120,768,0.15625,True,0,0,0,0.0,,,Unknown,Unknown
50705118606,120,801,0.149812734082397,True,300,1539,1375,2.5,0.21818181818181817,0.2582937062937063,Affordable,Affordable
30906124818,120,1031,0.11639185257032007,True,403,1733,1848,3.0,0.21807359307359309,0.21640859140859142,Affordable,Affordable
50705119225,120,1131,0.10610079575596817,True,350,1733,1606,2.4,0.21793275217932753,0.24901810518248874,Affordable,Affordable
50503110135,120,961,0.12486992715920915,True,370,1602,1712,2.6,0.2161214953271028,0.21594176851186198,Affordable,Affordable
30202102705,120,1006,0.11928429423459244,True,515,2125,2240,2.8,0.22991071428571427,0.2189217032967033,Affordable,Affordable
31102130806,120,805,0.14906832298136646,True,310,1400,1516,2.6,0.20448548812664907,0.21311142683174344,Affordable,Affordable
30102155114,120,1061,0.11310084825636192,True,270,790,758,1.9,0.3562005277044855,0.2405114674243962,Moderately_Affordable,Affordable
31105132316,120,795,0.1509433962264151,True,340,1473,1355,2.5,0.25092250922509224,0.25086573942662505,Affordable,Affordable
30907155732,120,831,0.1444043321299639,True,460,1800,1854,3.5,0.2481121898597627,0.22404779686333084,Affordable,Affordable
31402157944,120,755,0.15894039735099338,True,560,2310,3187,3.2,0.17571383746470035,0.16726605681735898,Affordable,Affordable
31105132518,120,832,0.14423076923076922,True,390,1785,1670,2.7,0.23353293413173654,0.24666052510363887,Affordable,Affordable
31602158118,120,1017,0.11799410029498525,True,450,2000,1887,2.9,0.2384737678855326,0.24458847988259752,Affordable,Affordable
50403106825,120,929,0.12917115177610333,True,375,1989,2025,3.4,0.18518518518518517,0.22666666666666666,Affordable,Affordable
31302136637,120,1077,0.11142061281337047,True,340,1322,1203,2.8,0.2826267664172901,0.25359677728755037,Affordable,Affordable
30503112406,120,1080,0.1111111111111111,True,360,1717,1822,1.9,0.19758507135016465,0.21747023558220047,Affordable,Affordable
30907125220,120,867,0.1384083044982699,True,490,2020,1837,2.7,0.2667392487751769,0.25375821783007413,Affordable,Affordable
20606113622,120,963,0.12461059190031153,True,486,1975,2421,2.0,0.20074349442379183,0.1882566008960061,Affordable,Affordable
50102101206,120,668,0.17964071856287425,True,368,1517,1645,2.7,0.2237082066869301,0.2128127191956979,Affordable,Affordable
30903123830,120,706,0.16997167138810199,True,370,1352,1062,1.9,0.3483992467043315,0.2937853107344633,Moderately_Affordable,Affordable
31003128332,120,1150,0.10434782608695652,True,340,1405,1462,3.0,0.23255813953488372,0.22177207197727034,Affordable,Affordable
30101100117,120,1006,0.11928429423459244,True,380,1783,1383,2.5,0.274765003615329,0.2975137660604038,Affordable,Affordable
21305158834,120,1085,0.11059907834101383,True,371,1733,1625,3.5,0.2283076923076923,0.24610650887573965,Affordable,Affordable
50703117411,120,968,0.12396694214876033,True,280,1120,1050,2.3,0.26666666666666666,0.24615384615384617,Affordable,Affordable
30102100722,120,738,0.16260162601626016,True,503,2035,1652,1.9,0.30447941888619856,0.2842708139318309,Moderately_Affordable,Affordable
31402157940,120,895,0.1340782122905028,True,420,1959,1926,2.9,0.21806853582554517,0.2347232207045291,Affordable,Affordable
31104156702,120,1000,0.12,True,580,2000,2461,3.5,0.23567655424624137,0.18754102459913105,Affordable,Affordable
31302136828,120,1058,0.11342155009451796,True,340,1517,1352,2.6,0.2514792899408284,0.25893263541192535,Affordable,Affordable
31402138954,119,1014,0.11735700197238659,True,420,1844,1941,2.7,0.21638330757341576,0.21923671382713114,Affordable,Affordable
30903123820,119,1068,0.11142322097378277,True,315,1251,833,1.6,0.37815126050420167,0.34656939698956507,Moderately_Affordable,Moderately_Affordable
31305157519,119,1007,0.11817279046673287,True,330,2000,1118,2.0,0.295169946332737,0.4128250997660658,Affordable,Expensive
31301136235,119,974,0.12217659137577003,True,420,1724,1180,2.4,0.3559322033898305,0.33715775749674054,Moderately_Affordable,Moderately_Affordable
30907125201,119,791,0.1504424778761062,True,368,1564,1348,2.5,0.27299703264094954,0.26774708970554667,Affordable,Affordable
31102130620,119,889,0.13385826771653545,True,350,1510,1101,2.1,0.3178928247048138,0.31649549360721024,Moderately_Affordable,Moderately_Affordable
30907125618,119,647,0.1839258114374034,True,380,1644,1388,2.4,0.2737752161383285,0.2733318554644203,Affordable,Affordable
30907125609,119,1024,0.1162109375,True,950,2600,2924,3.6,0.32489740082079344,0.2051983584131327,Moderately_Affordable,Affordable
30601113923,119,1113,0.1069182389937107,True,350,980,1189,1.9,0.2943650126156434,0.19020508507472342,Affordable,Affordable
31106133022,119,782,0.15217391304347827,True,330,1278,1050,2.9,0.3142857142857143,0.28087912087912087,Moderately_Affordable,Affordable
31106133317,119,563,0.2113676731793961,True,328,1343,1375,2.9,0.23854545454545453,0.2253986013986014,Affordable,Affordable
31004156513,119,1175,0.10127659574468086,True,410,1900,2395,3.4,0.17118997912317327,0.18307371125742733,Affordable,Affordable
51103128301,119,918,0.12962962962962962,True,156,397,1083,2.0,0.1440443213296399,0.08459407628382698,Affordable,Affordable
30907155737,119,526,0.2262357414448669,True,460,2000,1728,3.0,0.2662037037037037,0.2670940170940171,Affordable,Affordable
30902123404,119,1013,0.11747285291214216,True,380,1820,1158,2.0,0.3281519861830743,0.3626943005181347,Moderately_Affordable,Moderately_Affordable
31304137527,119,569,0.20913884007029876,True,500,1950,2150,3.2,0.23255813953488372,0.20930232558139536,Affordable,Affordable
30907155807,119,545,0.21834862385321102,True,440,1697,1821,3.4,0.24162548050521693,0.21505512609301736,Affordable,Affordable
50602111819,119,907,0.13120176405733186,True,300,1799,1201,2.1,0.2497918401332223,0.34567347723051306,Affordable,Moderately_Affordable
50605113804,119,985,0.12081218274111676,True,420,1752,2154,3.1,0.19498607242339833,0.18770087850867795,Affordable,Affordable
31103131931,119,864,0.13773148148148148,True,360,1430,1611,2.7,0.22346368715083798,0.2048417132216015,Affordable,Affordable
30102155122,119,705,0.16879432624113475,True,260,843,696,1.8,0.3735632183908046,0.27950928381962864,Moderately_Affordable,Affordable
30102100707,119,823,0.1445929526123937,True,438,1781,1489,2.7,0.2941571524513096,0.27602417730020146,Affordable,Affordable
31601141401,119,727,0.16368638239339753,True,630,1950,1989,2.7,0.3167420814479638,0.22624434389140272,Moderately_Affordable,Affordable
31304137324,119,682,0.1744868035190616,True,405,1950,2083,3.1,0.1944311089774364,0.2160345655304849,Affordable,Affordable
31302136642,119,1056,0.11268939393939394,True,358,1400,1366,2.6,0.26207906295754024,0.23651312084694223,Affordable,Affordable
31402157729,119,961,0.12382934443288242,True,368,1517,1781,2.9,0.20662549129702415,0.19656200060467327,Affordable,Affordable
50403130017,119,981,0.12130479102956167,True,328,1695,1912,2.8,0.17154811715481172,0.2045783714193756,Affordable,Affordable
30305107205,119,1083,0.10987996306555864,True,400,1560,1542,2.7,0.2594033722438392,0.23346303501945526,Affordable,Affordable
11301125642,119,937,0.12700106723585913,True,330,1517,1720,2.9,0.19186046511627908,0.20353309481216458,Affordable,Affordable
51002127004,119,1031,0.11542192046556742,True,100,1733,2874,2.8,0.03479471120389701,0.13915207965312348,Affordable,Affordable
30904124109,119,924,0.12878787878787878,True,435,1733,1461,2.4,0.29774127310061604,0.2737324277365345,Affordable,Affordable
31003129435,119,734,0.16212534059945505,True,358,1636,1705,2.5,0.2099706744868035,0.2214301827205053,Affordable,Affordable
50705119310,119,1075,0.11069767441860465,True,300,1400,1312,2.8,0.22865853658536586,0.24624765478424016,Affordable,Affordable
31004130240,119,726,0.16391184573002754,True,335,1500,1243,2.8,0.26950925181013674,0.2784825793675351,Affordable,Affordable
50705131202,119,832,0.14302884615384615,True,350,1565,1611,2.2,0.21725636250775915,0.2241799169173471,Affordable,Affordable
30906124627,118,967,0.12202688728024819,True,350,1733,1591,2.4,0.21998742928975487,0.25136585601701883,Affordable,Affordable
30204104128,118,1053,0.1120607787274454,True,460,1807,2060,2.9,0.22330097087378642,0.20242718446601943,Affordable,Affordable
30906124833,118,904,0.13053097345132744,True,440,1914,1803,2.6,0.24403771491957849,0.244976321515423,Affordable,Affordable
50705119025,118,1097,0.10756608933454877,True,270,1733,1224,2.0,0.22058823529411764,0.3267345399698341,Affordable,Moderately_Affordable
31606144425,118,1023,0.11534701857282502,True,450,1733,1817,2.5,0.2476609796367639,0.22010075780026248,Affordable,Affordable
31603142720,118,1083,0.10895660203139428,True,400,1504,1364,2.1,0.2932551319648094,0.25445522219715766,Affordable,Affordable
30906124703,118,781,0.15108834827144688,True,450,1821,2038,3.1,0.22080471050049066,0.20619762965199667,Affordable,Affordable
31102131017,118,697,0.16929698708751795,True,370,2080,1670,2.9,0.2215568862275449,0.2874251497005988,Affordable,Affordable
30904124232,118,1044,0.11302681992337164,True,525,2500,2539,3.0,0.20677432059866088,0.2272245281303966,Affordable,Affordable
31104157121,118,844,0.13981042654028436,True,385,1712,1735,3.4,0.2219020172910663,0.22771004211926402,Affordable,Affordable
31102130805,118,1009,0.11694747274529237,True,360,1517,2026,2.9,0.17769002961500494,0.17279216341407852,Affordable,Affordable
31305138019,118,828,0.14251207729468598,True,400,1517,1656,2.8,0.24154589371980675,0.21139910813823856,Affordable,Affordable
30103101905,118,638,0.18495297805642633,True,680,2518,4449,3.4,0.15284333558102944,0.1306084340474091,Affordable,Affordable
30101100430,118,1148,0.10278745644599303,True,790,2400,2736,3.2,0.2887426900584795,0.20242914979757085,Affordable,Affordable
30902123307,118,985,0.11979695431472082,True,750,2167,2808,3.4,0.2670940170940171,0.17809007232084156,Affordable,Affordable
31402157942,118,644,0.18322981366459629,True,370,1539,1788,2.3,0.20693512304250558,0.19863190500774394,Affordable,Affordable
31403139411,118,765,0.1542483660130719,True,360,1495,1431,2.8,0.25157232704402516,0.24109014675052412,Affordable,Affordable
31402157937,118,1052,0.11216730038022814,True,400,2550,2799,3.2,0.1429081814933905,0.21023992085085333,Affordable,Affordable
30909154127,118,677,0.17429837518463812,True,370,1625,1312,2.3,0.2820121951219512,0.2858231707317073,Affordable,Affordable
30102155110,118,748,0.15775401069518716,True,300,910,771,1.9,0.38910505836575876,0.2723735408560311,Moderately_Affordable,Affordable
31004130444,118,697,0.16929698708751795,True,425,1733,2281,3.1,0.1863217886891714,0.17532796007149362,Affordable,Affordable
31602158017,118,1097,0.10756608933454877,True,530,2167,2223,3.2,0.2384165542060279,0.22495588082632617,Affordable,Affordable
30103101815,118,952,0.12394957983193278,True,420,1700,974,1.8,0.43121149897330596,0.4027799715684726,Expensive,Expensive
30305107534,118,729,0.16186556927297668,True,450,1950,2318,3.4,0.19413287316652286,0.19413287316652286,Affordable,Affordable
30103101615,118,789,0.14955640050697086,True,468,1978,2195,2.6,0.21321184510250568,0.20795514280707902,Affordable,Affordable
30901122625,118,959,0.12304483837330553,True,625,2600,2884,3.3,0.2167128987517337,0.20804438280166435,Affordable,Affordable
30901122813,118,961,0.12278876170655567,True,500,2000,1604,2.6,0.3117206982543641,0.2877421830040284,Moderately_Affordable,Affordable
30103102014,118,1054,0.11195445920303605,True,378,2173,1740,2.5,0.21724137931034482,0.28819628647214857,Affordable,Affordable
31302136601,118,1145,0.10305676855895196,True,370,1560,1512,3.1,0.2447089947089947,0.23809523809523808,Affordable,Affordable
30909126502,118,983,0.12004069175991862,True,603,1883,2274,3.0,0.26517150395778366,0.19108991272579662,Affordable,Affordable
30401108509,118,1047,0.11270296084049666,True,620,2240,2413,3.0,0.25694156651471195,0.21422423411648442,Affordable,Affordable
31004130322,117,778,0.15038560411311053,True,388,1733,2037,3.1,0.19047619047619047,0.19632944375212416,Affordable,Affordable
50705131351,117,1113,0.10512129380053908,True,370,1795,2223,3.1,0.1664417453891138,0.1863386276341742,Affordable,Affordable
30102101219,117,936,0.125,True,465,2000,2034,2.9,0.22861356932153393,0.2269117313365101,Affordable,Affordable
30910126908,117,1115,0.10493273542600896,True,460,1500,1427,1.7,0.322354590049054,0.24257452428440515,Moderately_Affordable,Affordable
30910126713,117,1117,0.10474485228290063,True,1100,3500,2795,3.1,0.3935599284436494,0.28897756983624606,Moderately_Affordable,Affordable
31105132701,117,1092,0.10714285714285714,True,425,1975,2333,2.9,0.1821688812687527,0.1953575785551782,Affordable,Affordable
30908126213,117,908,0.1288546255506608,True,510,1794,1429,2.3,0.3568929321203639,0.28971308607417773,Moderately_Affordable,Affordable
31104157126,117,837,0.13978494623655913,True,390,1707,1542,3.2,0.2529182879377432,0.2554624363962885,Affordable,Affordable
30906124924,117,959,0.12200208550573514,True,470,1900,2178,3.2,0.2157943067033976,0.20131383767747404,Affordable,Affordable
31105132528,117,410,0.28536585365853656,True,420,2000,2250,2.8,0.18666666666666668,0.20512820512820512,Affordable,Affordable
30903123902,117,882,0.1326530612244898,True,453,1915,1283,2.2,0.35307872174590804,0.3444451106181426,Moderately_Affordable,Moderately_Affordable
31502140506,117,817,0.14320685434516525,True,240,1200,2033,2.2,0.11805213969503198,0.1362140073404215,Affordable,Affordable
50705119322,117,1041,0.11239193083573487,True,330,1517,1676,2.8,0.19689737470167065,0.2088764457499541,Affordable,Affordable
31001156435,117,959,0.12200208550573514,True,410,1733,2117,2.6,0.19367028814359943,0.18891028669016388,Affordable,Affordable
31001156452,117,725,0.16137931034482758,True,430,1733,2312,3.3,0.18598615916955016,0.17297710939579453,Affordable,Affordable
30103101917,117,883,0.13250283125707815,True,528,2150,2708,2.8,0.19497784342688332,0.18321781615725485,Affordable,Affordable
30906124831,117,1006,0.11630218687872763,True,383,1686,1673,2.7,0.22893006575014943,0.2325624166628351,Affordable,Affordable
30910126909,117,795,0.1471698113207547,True,538,2415,1647,1.8,0.32665452337583484,0.3383774695250105,Moderately_Affordable,Moderately_Affordable
30601114131,117,1055,0.11090047393364928,True,360,1408,1571,2.3,0.22915340547422025,0.2068256377613475,Affordable,Affordable
30601113907,117,996,0.11746987951807229,True,510,1950,1904,2.6,0.26785714285714285,0.23634453781512604,Affordable,Affordable
31302136611,117,837,0.13978494623655913,True,300,1162,917,1.8,0.3271537622682661,0.2924251321197886,Moderately_Affordable,Affordable
31106133614,117,1028,0.11381322957198443,True,300,1300,1113,3.4,0.2695417789757412,0.2695417789757412,Affordable,Affordable
30503112106,117,1047,0.11174785100286533,True,350,2000,1889,1.8,0.185283218634198,0.24432951907806327,Affordable,Affordable
31607154525,117,829,0.1411338962605549,True,505,2000,2176,3.0,0.23207720588235295,0.21210407239819004,Affordable,Affordable
30909154014,117,888,0.13175675675675674,True,340,1350,1044,1.8,0.32567049808429116,0.2984084880636605,Moderately_Affordable,Affordable
31904152017,117,992,0.11794354838709678,True,250,1500,837,1.9,0.2986857825567503,0.41356492969396197,Affordable,Expensive
20607114123,117,1051,0.11132254995242626,True,451,1985,2338,1.6,0.1928999144568007,0.19592682766335462,Affordable,Affordable
31106133112,117,713,0.1640953716690042,True,315,1330,1057,2.9,0.2980132450331126,0.29037187977585327,Affordable,Affordable
30903123728,117,692,0.16907514450867053,True,650,2500,1708,2.5,0.3805620608899297,0.33777697712123944,Moderately_Affordable,Moderately_Affordable
30103101610,117,910,0.12857142857142856,True,420,2318,1963,2.6,0.21395822720326033,0.27250284102041616,Affordable,Affordable
31001156407,117,828,0.14130434782608695,True,354,1003,1449,2.3,0.2443064182194617,0.15973881191272496,Affordable,Affordable
30101100321,117,1115,0.10493273542600896,True,490,2000,2180,2.9,0.22477064220183487,0.2117148906139732,Affordable,Affordable
30103102027,117,1015,0.11527093596059114,True,414,2513,2910,3.0,0.1422680412371134,0.1992862807295797,Affordable,Affordable
30901122810,117,1034,0.11315280464216634,True,640,2353,2096,2.9,0.3053435114503817,0.25906488549618323,Moderately_Affordable,Affordable
31402138934,117,905,0.1292817679558011,True,420,1733,2172,3.0,0.19337016574585636,0.18412664683382915,Affordable,Affordable
31305157528,117,910,0.12857142857142856,True,350,1820,1187,1.9,0.2948609941027801,0.35383319292333615,Affordable,Moderately_Affordable
21305158213,117,908,0.1288546255506608,True,381,2167,2269,3.3,0.16791538122520935,0.22039529443672237,Affordable,Affordable
51103128001,116,1054,0.11005692599620494,True,310,1517,2439,2.5,0.12710127101271013,0.14353297379127639,Affordable,Affordable
11602162914,116,891,0.13019079685746351,True,560,2737,2413,3.6,0.23207625362619147,0.2617552360610794,Affordable,Affordable
70201104601,116,717,0.16178521617852162,True,420,1860,2117,2.9,0.19839395370807747,0.20275426038298028,Affordable,Affordable
30910156226,116,984,0.11788617886178862,True,380,1198,1194,1.7,0.31825795644891125,0.23154232701971394,Moderately_Affordable,Affordable
30906124908,116,722,0.16066481994459833,True,500,1950,2287,3.5,0.2186270222999563,0.19676432006996064,Affordable,Affordable
30910156219,116,1145,0.10131004366812227,True,530,1693,1660,2.4,0.3192771084337349,0.23535681186283597,Moderately_Affordable,Affordable
30906124725,116,876,0.1324200913242009,True,750,2067,2250,3.0,0.3333333333333333,0.212,Moderately_Affordable,Affordable
30102155107,116,661,0.17549167927382753,True,260,1100,745,1.9,0.348993288590604,0.34073309241094474,Moderately_Affordable,Moderately_Affordable
31106133006,116,711,0.1631504922644163,True,310,1509,1182,2.8,0.2622673434856176,0.2946114798906677,Affordable,Affordable
30202103001,116,1097,0.105742935278031,True,450,2082,2559,3.0,0.17584994138335286,0.18775362972314907,Affordable,Affordable
30909154101,116,1145,0.10131004366812227,True,325,1463,1026,1.8,0.31676413255360625,0.32905982905982906,Moderately_Affordable,Moderately_Affordable
31403139316,116,909,0.1276127612761276,True,385,1703,1921,2.7,0.20041644976574702,0.20458094742321709,Affordable,Affordable
31402157955,116,650,0.17846153846153845,True,430,2242,2338,3.1,0.18391787852865696,0.22129367638349673,Affordable,Affordable
31003129001,116,1037,0.11186113789778207,True,390,1593,1991,2.7,0.19588146659969866,0.18463856585403546,Affordable,Affordable
31305137920,116,1068,0.10861423220973783,True,400,1673,1488,2.6,0.26881720430107525,0.2594602977667494,Affordable,Affordable
31606143915,116,842,0.1377672209026128,True,450,1813,1926,2.9,0.2336448598130841,0.21722981068775463,Affordable,Affordable
30103101703,116,1064,0.10902255639097744,True,675,2300,3211,3.1,0.21021488632824664,0.16529717557434778,Affordable,Affordable
30901122606,116,1047,0.11079274116523401,True,620,2100,1855,2.6,0.33423180592991913,0.2612481857764877,Moderately_Affordable,Affordable
30103101925,116,1146,0.1012216404886562,True,696,2817,3597,3.2,0.19349457881567975,0.18072752935138256,Affordable,Affordable
50703116918,116,961,0.12070759625390219,True,370,1733,2055,3.2,0.18004866180048662,0.19460976979225156,Affordable,Affordable
30901122630,116,670,0.17313432835820897,True,410,2167,1538,2.5,0.2665799739921977,0.32514754426327896,Affordable,Moderately_Affordable
31603142709,116,1082,0.10720887245841035,True,380,1275,1271,1.8,0.2989771833202203,0.23149549113357137,Affordable,Affordable
31602141910,116,453,0.2560706401766004,True,330,1650,862,1.9,0.382830626450116,0.44172764590398,Moderately_Affordable,Expensive
31106133617,116,682,0.17008797653958943,True,310,1213,1305,3.1,0.23754789272030652,0.21450044208664898,Affordable,Affordable
31601141331,115,1077,0.10677808727948004,True,540,2167,2385,2.7,0.22641509433962265,0.2096758587324625,Affordable,Affordable
30907155726,115,484,0.23760330578512398,True,460,1647,1875,2.9,0.24533333333333332,0.2027076923076923,Affordable,Affordable
31401138320,115,953,0.12067156348373557,True,435,1950,2631,3.4,0.1653363740022805,0.17103762827822122,Affordable,Affordable
30907155715,115,821,0.14007308160779536,True,570,2167,2856,3.5,0.19957983193277312,0.17509696186166773,Affordable,Affordable
31603142608,115,1069,0.10757717492984098,True,450,2084,1413,2.5,0.3184713375796178,0.3403560346235506,Moderately_Affordable,Moderately_Affordable
20607151809,115,801,0.14357053682896379,True,415,1873,2222,1.5,0.18676867686768678,0.1945232984836945,Affordable,Affordable
30103101509,115,842,0.13657957244655583,True,435,2500,3062,2.8,0.1420640104506858,0.1884138069637743,Affordable,Affordable
21305146440,115,848,0.13561320754716982,True,421,2227,2352,3.2,0.17899659863945577,0.21850470957613816,Affordable,Affordable
50701125905,115,766,0.15013054830287206,True,360,1733,1800,3.0,0.2,0.22217948717948718,Affordable,Affordable
31001127609,115,1000,0.115,True,330,1257,1163,3.0,0.2837489251934652,0.2494212580197103,Affordable,Affordable
31003129429,115,1006,0.1143141153081511,True,370,1647,1830,2.7,0.20218579234972678,0.2076923076923077,Affordable,Affordable
30101100403,115,1064,0.1080827067669173,True,303,1516,1058,1.9,0.28638941398865786,0.33066744219863314,Affordable,Moderately_Affordable
11703133625,115,1103,0.1042611060743427,True,647,3028,2847,1.9,0.22725676150333685,0.24544054470292614,Affordable,Affordable
30903124011,115,952,0.1207983193277311,True,490,2000,1399,2.7,0.35025017869907077,0.329905976796613,Moderately_Affordable,Moderately_Affordable
31105132726,115,701,0.16405135520684735,True,510,2167,2908,3.2,0.17537826685006877,0.17196592953126652,Affordable,Affordable
31104156709,115,1104,0.10416666666666667,True,410,1733,2125,3.4,0.19294117647058823,0.18819909502262444,Affordable,Affordable
31402157822,115,816,0.1409313725490196,True,450,2258,2920,3.5,0.1541095890410959,0.1784510010537408,Affordable,Affordable
50705119136,115,996,0.11546184738955824,True,400,1950,2607,3.4,0.1534330648254699,0.17261219792865362,Affordable,Affordable
31402157912,115,904,0.12721238938053098,True,430,1811,2163,3.0,0.19879796578825706,0.1932145524378534,Affordable,Affordable
31302136651,115,1035,0.1111111111111111,True,370,1400,1442,3.0,0.2565880721220527,0.22404779686333084,Affordable,Affordable
31304137547,115,1002,0.11477045908183632,True,410,1815,1888,3.2,0.21716101694915255,0.22184647979139505,Affordable,Affordable
51103128321,115,690,0.16666666666666666,True,63,0,612,1.9,0.10294117647058823,0.0,Affordable,Affordable
30907155207,115,598,0.19230769230769232,True,490,2090,2374,3.7,0.2064026958719461,0.20316246516751993,Affordable,Affordable
50705118709,115,955,0.12041884816753927,True,350,1712,2195,3.0,0.15945330296127563,0.17998948659540914,Affordable,Affordable
30909154013,115,1080,0.10648148148148148,True,340,1083,1036,1.8,0.3281853281853282,0.24123849123849123,Moderately_Affordable,Affordable
30907155209,115,1105,0.10407239819004525,True,445,1898,2062,3.4,0.21580989330746847,0.21241513094083414,Affordable,Affordable
70201104704,115,793,0.1450189155107188,True,450,1627,2305,2.9,0.19522776572668113,0.16289003837810778,Affordable,Affordable
30910156110,114,1083,0.10526315789473684,True,350,1300,1005,1.8,0.3482587064676617,0.29850746268656714,Moderately_Affordable,Affordable
30102100925,114,885,0.1288135593220339,True,530,2184,2305,3.0,0.2299349240780911,0.21865509761388285,Affordable,Affordable
31004130421,114,809,0.14091470951792337,True,365,1600,1474,2.5,0.24762550881953868,0.25049577288383257,Affordable,Affordable
50705118710,114,844,0.13507109004739337,True,350,1517,1510,2.7,0.23178807947019867,0.23183902190524708,Affordable,Affordable
50201102727,114,1001,0.11388611388611389,True,380,1733,1983,2.9,0.19162884518406456,0.20167578261375538,Affordable,Affordable
31606144225,114,927,0.12297734627831715,True,418,1885,2013,2.9,0.20765027322404372,0.21609538002980627,Affordable,Affordable
30101100433,114,979,0.11644535240040858,True,423,1975,2272,3.0,0.18617957746478872,0.20060265438786565,Affordable,Affordable
31105132406,114,1096,0.10401459854014598,True,525,2080,2407,3.3,0.2181138346489406,0.19941836310760283,Affordable,Affordable
31102130715,114,678,0.168141592920354,True,310,1239,1159,2.3,0.26747195858498707,0.2466980819008429,Affordable,Affordable
30907125621,114,930,0.12258064516129032,True,460,2009,2338,3.3,0.19674935842600513,0.19829571625978812,Affordable,Affordable
20607151818,114,829,0.13751507840772015,True,425,1709,2175,1.6,0.19540229885057472,0.1813262599469496,Affordable,Affordable
31102130810,114,494,0.23076923076923078,True,350,1600,1528,3.0,0.22905759162303665,0.24164317358034634,Affordable,Affordable
21305158808,114,1012,0.11264822134387352,True,361,1778,1639,3.6,0.2202562538133008,0.25034026376308255,Affordable,Affordable
31301136340,114,878,0.12984054669703873,True,440,1788,1319,2.4,0.33358605003790753,0.31282440076981394,Moderately_Affordable,Moderately_Affordable
51103127915,114,879,0.1296928327645051,True,255,1733,2326,2.2,0.10963026655202064,0.17193597460149482,Affordable,Affordable
31106133016,114,1031,0.11057225994180407,True,250,1382,1261,3.3,0.19825535289452814,0.25291282864637343,Affordable,Affordable
30101100212,114,594,0.1919191919191919,True,440,1733,2134,2.5,0.20618556701030927,0.18740537812702762,Affordable,Affordable
31102130821,114,694,0.1642651296829971,True,390,1692,1515,3.0,0.25742574257425743,0.25773038842345775,Affordable,Affordable
31106133228,114,1140,0.1,True,450,1878,2308,3.1,0.1949740034662045,0.18777496333822158,Affordable,Affordable
30903123808,114,621,0.18357487922705315,True,300,1493,949,1.8,0.31612223393045313,0.3630542271216665,Moderately_Affordable,Moderately_Affordable
50601111414,114,1013,0.1125370187561698,True,276,1302,1175,2.4,0.2348936170212766,0.25571194762684124,Affordable,Affordable
30907125335,114,758,0.1503957783641161,True,480,2293,1861,2.5,0.25792584631918325,0.2843384450047534,Affordable,Affordable
31901149318,114,934,0.12205567451820129,True,270,1360,900,2.2,0.3,0.3487179487179487,Moderately_Affordable,Moderately_Affordable
30903123701,114,663,0.17194570135746606,True,380,1300,906,1.7,0.4194260485651214,0.33112582781456956,Expensive,Moderately_Affordable
50503125518,114,711,0.16033755274261605,True,398,2167,2327,3.0,0.17103566824237215,0.2149019867111831,Affordable,Affordable
50503109917,114,985,0.11573604060913706,True,330,1517,1423,2.8,0.23190442726633873,0.24601329801610897,Affordable,Affordable
50503109960,114,910,0.12527472527472527,True,340,1742,1833,2.8,0.1854882705946536,0.2193126022913257,Affordable,Affordable
30907155604,114,1113,0.10242587601078167,True,475,2121,2236,3.3,0.21243291592128802,0.21890050915095638,Affordable,Affordable
31602158121,114,1120,0.10178571428571428,True,493,1950,2111,2.9,0.2335386072951208,0.21316911416390336,Affordable,Affordable
31103131426,114,693,0.1645021645021645,True,380,1463,1678,3.4,0.22646007151370678,0.20120106353717795,Affordable,Affordable
31603142828,114,941,0.12114771519659936,True,400,1929,1722,2.5,0.23228803716608595,0.2585097829000268,Affordable,Affordable
31603142733,114,1026,0.1111111111111111,True,500,1733,1772,2.8,0.28216704288939054,0.22569022399722174,Affordable,Affordable
31305157502,114,831,0.1371841155234657,True,325,1600,1330,2.0,0.24436090225563908,0.2776171197223829,Affordable,Affordable
50701116122,114,1005,0.11343283582089553,True,445,1800,2333,2.9,0.19074153450492928,0.1780474133667447,Affordable,Affordable
21305158120,114,1022,0.11154598825831702,True,420,2250,2895,3.6,0.14507772020725387,0.17935432443204463,Affordable,Affordable
31402138916,114,945,0.12063492063492064,True,430,1733,2228,3.2,0.19299820466786355,0.17949868802651567,Affordable,Affordable
30901122412,114,993,0.1148036253776435,True,900,4333,2392,2.7,0.3762541806020067,0.4180280421919218,Moderately_Affordable,Expensive
50604113454,114,1039,0.109720885466795,True,350,1556,1916,3.3,0.1826722338204593,0.1874096675766822,Affordable,Affordable
