SA1_CODE_2021,China_population,total_population,concentration_ratio,is_cluster,anchor_strength
12003167707,519,1223,0.4243663123466885,True,2.653914270815757
12502171238,430,984,0.4369918699186992,True,2.6508399174233856
12003167826,333,730,0.45616438356164385,True,2.6508355488510156
12502171207,462,1070,0.43177570093457945,True,2.650121400923215
20702115729,428,979,0.4371807967313585,True,2.649952565169756
21205132106,236,487,0.48459958932238195,True,2.6498196987841705
12501158211,415,945,0.43915343915343913,True,2.648396172495687
12601172133,509,1199,0.4245204336947456,True,2.6466347451131367
12602172502,384,864,0.4444444444444444,True,2.645885926350126
11902165902,296,637,0.46467817896389324,True,2.6457530817670314
12602150025,360,802,0.4488778054862843,True,2.643386614713014
21205132120,398,902,0.44124168514412415,True,2.642579427851625
12602172328,490,1149,0.42645778938207135,True,2.6425218647687685
11701163507,379,852,0.4448356807511737,True,2.6424001229824454
21205132223,400,908,0.44052863436123346,True,2.6405116419852726
11903166505,344,762,0.45144356955380577,True,2.6380305504708503
12602172340,475,1111,0.42754275427542754,True,2.635979730656998
12003167920,289,622,0.4646302250803859,True,2.634398049423425
12001167308,377,850,0.4435294117647059,True,2.632300131468923
20701114806,437,1010,0.43267326732673267,True,2.6316135285490168
12601172003,239,498,0.4799196787148594,True,2.6302664712424413
20703116504,338,749,0.4512683578104139,True,2.6290895010608706
21205132224,326,718,0.45403899721448465,True,2.628867709905995
11703164527,620,1518,0.40843214756258234,True,2.626762365480077
11902166013,502,1190,0.4218487394957983,True,2.624148122176529
12601172125,458,1070,0.4280373831775701,True,2.623462613278252
20703116150,286,617,0.46353322528363045,True,2.6233580449064045
12003167704,300,653,0.45941807044410415,True,2.621949585642669
11802156518,344,767,0.4485006518904824,True,2.620833480389554
12501158401,544,1308,0.41590214067278286,True,2.6205102999211043
11903137422,404,926,0.43628509719222464,True,2.619406452603717
30501111028,465,1092,0.4258241758241758,True,2.616342783762294
11902166006,308,675,0.4562962962962963,True,2.6161023900511196
11903166507,406,933,0.43515541264737406,True,2.6147675812322544
20703116354,312,686,0.45481049562682213,True,2.6134335210619937
30303106525,357,805,0.4434782608695652,True,2.607888541795093
12502171230,383,875,0.4377142857142857,True,2.604681254446971
12602172335,416,966,0.4306418219461698,True,2.59809924251377
21205132418,307,678,0.4528023598820059,True,2.5946027040898043
12501158613,255,545,0.46788990825688076,True,2.594532565765667
30305107312,550,1341,0.41014168530947054,True,2.588705551852426
12501158229,370,846,0.4373522458628842,True,2.5874642590599892
11903137019,626,1559,0.40153944836433614,True,2.586294120869922
12501158326,310,688,0.45058139534883723,True,2.5862438993830854
21205132241,282,616,0.4577922077922078,True,2.584441599245768
21205132244,360,823,0.4374240583232078,True,2.575936895504055
11703164225,288,634,0.45425867507886436,True,2.5740234797734707
30303106105,444,1053,0.42165242165242167,True,2.571267788491748
12101168409,467,1118,0.41771019677996424,True,2.568277901783132
12502171204,508,1234,0.41166936790923825,True,2.5657079355005394
20701114815,388,902,0.43015521064301554,True,2.565264728740529
20702142518,345,787,0.4383735705209657,True,2.562924240654276
21205132123,244,524,0.46564885496183206,True,2.5616545865895297
12101168415,274,601,0.4559068219633943,True,2.5607242608330125
12502171123,451,1077,0.41875580315691735,True,2.5601398914617794
12501171013,478,1153,0.41457068516912404,True,2.558606145327335
20702142523,452,1081,0.4181313598519889,True,2.557246291136292
20604150623,425,1009,0.42120911793855303,True,2.550185056654591
12502171206,513,1256,0.40843949044585987,True,2.5495704897917992
21205132148,281,623,0.4510433386837881,True,2.5447446018195987
21205156821,435,1039,0.41867179980750724,True,2.544537416609076
20701114735,249,541,0.4602587800369686,True,2.541300866077078
11903137317,376,879,0.42775881683731515,True,2.537570182571618
12602172312,495,1211,0.4087530966143683,True,2.536957129421007
12501158225,408,968,0.4214876033057851,True,2.5347063880841563
12101168419,258,566,0.4558303886925795,True,2.5329710952623334
30306107915,518,1279,0.40500390930414387,True,2.5320455132759423
80105105308,458,1109,0.41298467087466184,True,2.531203783776131
20702115758,355,824,0.4308252427184466,True,2.5310684580733867
21205132207,268,593,0.45193929173693087,True,2.5284698983698024
20703116423,366,856,0.42757009345794394,True,2.524956117275669
12601172118,328,753,0.4355909694555113,True,2.5247104146760186
20604150504,1966,5908,0.3327691266079892,True,2.5238091795790267
60105102722,373,876,0.4257990867579909,True,2.522542708259841
12102157922,613,1562,0.39244558258642764,True,2.519498649778616
11701163528,445,1078,0.41280148423005564,True,2.51822071767062
20604111708,507,1255,0.40398406374501994,True,2.5170152142807094
30306107902,355,829,0.428226779252111,True,2.5158026652020156
20702115747,403,962,0.4189189189189189,True,2.514106232659401
20604150432,587,1491,0.3936955063715627,True,2.5104887447461395
20604150505,473,1161,0.4074074074074074,True,2.5101215014313274
12501158319,467,1145,0.4078602620087336,True,2.5077158901253633
12602172322,380,901,0.42175360710321863,True,2.50639707275044
21205132114,465,1140,0.40789473684210525,True,2.506180982340724
12601172131,394,940,0.41914893617021276,True,2.506043607841534
12502171203,392,935,0.4192513368983957,True,2.5045276661526743
21205132151,293,665,0.4406015037593985,True,2.5041937922259154
20703116421,391,933,0.4190782422293676,True,2.5024259157106865
11903137410,311,714,0.43557422969187676,True,2.501504189648108
12102157724,259,576,0.4496527777777778,True,2.500375941723996
20703116411,447,1095,0.40821917808219177,True,2.4920936756981718
20703116604,428,1042,0.4107485604606526,True,2.4897347037439457
12502171221,346,813,0.42558425584255843,True,2.489380533655121
20702115737,431,1051,0.4100856327307326,True,2.4885741470344542
30303106107,402,970,0.4144329896907217,True,2.4861572143325428
20701114816,376,898,0.41870824053452116,True,2.483879944855737
21101125438,464,1148,0.40418118466898956,True,2.4824959548715446
12601172134,366,871,0.42020665901262916,True,2.4814723724316567
21205132118,307,709,0.4330042313117066,True,2.4811574518658492
30303106111,465,1152,0.4036458333333333,True,2.480074930441341
20701114716,418,1018,0.4106090373280943,True,2.479204365940524
12602150352,309,715,0.43216783216783217,True,2.479162013875623
20701152221,541,1374,0.3937409024745269,True,2.478703716724053
21205132122,321,748,0.42914438502673796,True,2.4781163718178543
11903137321,349,825,0.42303030303030303,True,2.4780832374723967
12502171232,415,1010,0.41089108910891087,True,2.477954834661806
20703116341,249,556,0.447841726618705,True,2.472740590913128
20701114705,368,880,0.41818181818181815,True,2.471787687507857
12602172336,374,897,0.4169453734671126,True,2.471204385410182
12101168439,502,1264,0.3971518987341772,True,2.47051919730227
12101168429,731,1953,0.3742959549411162,True,2.4687739660551555
11903137401,379,912,0.4155701754385965,True,2.468558009628337
11903137334,370,887,0.41713641488162345,True,2.4678633181113314
20701114839,385,930,0.41397849462365593,True,2.4655885884343656
20702115728,285,654,0.43577981651376146,True,2.4647670735224128
20701114727,642,1685,0.3810089020771513,True,2.4636587020537397
12003157605,300,695,0.4316546762589928,True,2.4635008337045505
20702115757,359,858,0.4184149184149184,True,2.4628337381009393
20604111835,639,1677,0.3810375670840787,True,2.4620621137090195
12003167714,442,1094,0.4040219378427788,True,2.461935866873812
20701114713,443,1098,0.4034608378870674,True,2.459426485571471
21205132322,331,782,0.42327365728900257,True,2.457160709349562
12602172319,424,1045,0.40574162679425835,True,2.455584504903304
11902165913,486,1225,0.396734693877551,True,2.455099072504603
12601172108,366,881,0.41543700340522133,True,2.453305830179311
12602150041,364,877,0.4150513112884835,True,2.4487601330718665
20703116340,270,618,0.4368932038834951,True,2.4475276401901604
21104126909,288,667,0.431784107946027,True,2.4466729927681867
11903137403,335,797,0.4203262233375157,True,2.4450843646018487
12501171027,420,1039,0.40423484119345526,True,2.442642723913956
20604150510,378,919,0.41131664853101196,True,2.442207492406047
21205132217,255,579,0.44041450777202074,True,2.4421765947189784
11703164306,247,558,0.44265232974910396,True,2.4405320793956107
12502147829,536,1381,0.388124547429399,True,2.439750165573318
20703116412,536,1382,0.3878437047756874,True,2.43798478918723
12602172321,453,1137,0.39841688654353563,True,2.437553237214363
30305107348,443,1108,0.39981949458483756,True,2.4372294956294906
11802156508,426,1059,0.40226628895184136,True,2.4364400279843195
12501158403,468,1184,0.3952702702702703,True,2.4311504186088335
12501158635,334,799,0.41802252816020025,True,2.430437543966924
20702142403,462,1169,0.39520958083832336,True,2.425688536345458
20701114724,442,1111,0.39783978397839787,True,2.4242644809720524
21205132242,237,535,0.44299065420560746,True,2.424164765719887
12502147730,392,966,0.4057971014492754,True,2.424154625106367
12502171229,535,1387,0.3857245854361932,True,2.423945044104455
12601172028,268,619,0.43295638126009695,True,2.422265993107097
20604151015,528,1368,0.38596491228070173,True,2.420381500015484
20604111819,529,1372,0.38556851311953355,True,2.418623860395716
20604111747,482,1233,0.3909164639091646,True,2.415870257145612
11703164730,234,529,0.44234404536862004,True,2.4150151423624444
20604150918,479,1225,0.39102040816326533,True,2.414076362260431
11904167113,369,904,0.4081858407079646,True,2.4138081958855326
11701163537,340,822,0.41362530413625304,True,2.4122141633532794
12601172101,221,495,0.44646464646464645,True,2.4121044472601487
12003167911,393,975,0.40307692307692305,True,2.4089291357477824
11703164601,354,863,0.4101969872537659,True,2.408725026042059
11903166512,462,1178,0.3921901528013582,True,2.4071561111951105
20701114848,263,610,0.4311475409836066,True,2.404056744471281
21205132112,347,845,0.4106508875739645,True,2.403212142581944
12001167311,363,891,0.4074074074074074,True,2.40254416829645
80101100215,419,1054,0.39753320683111953,True,2.4012018254508884
30303106106,343,835,0.41077844311377243,True,2.3992096868012878
21205156822,451,1150,0.39217391304347826,True,2.397626663568988
12003167804,426,1077,0.3955431754874652,True,2.3957195818341637
12103140755,498,1293,0.3851508120649652,True,2.3927902828184506
20701114824,416,1050,0.3961904761904762,True,2.390251303112668
20701114722,344,841,0.4090368608799049,True,2.390225064754801
21205156715,418,1056,0.3958333333333333,True,2.3899905724691792
80105105307,601,1610,0.3732919254658385,True,2.389164425236398
11701163512,685,1873,0.36572343833422316,True,2.3884950213519653
20702142517,316,762,0.4146981627296588,True,2.388205984967481
11903166403,431,1098,0.3925318761384335,True,2.3820504813599377
12501158308,445,1140,0.39035087719298245,True,2.3812648540780077
30303106112,481,1253,0.383878691141261,True,2.3715811004456016
11903166517,362,901,0.4017758046614872,True,2.3682284417357113
12103141212,331,813,0.4071340713407134,True,2.3634682345773155
20702115711,331,813,0.4071340713407134,True,2.3634682345773155
21205132437,292,702,0.41595441595441596,True,2.3626928801039653
12003167923,494,1298,0.38058551617873654,True,2.3613648187279916
11903137327,340,840,0.40476190476190477,True,2.360523859852852
12003139640,483,1265,0.38181818181818183,True,2.360432418928169
21101126013,383,966,0.39648033126293997,True,2.3593127304773285
21104127313,358,893,0.4008958566629339,True,2.358599568957227
11802156501,269,639,0.4209702660406886,True,2.356769181487579
12003167715,445,1152,0.3862847222222222,True,2.356460011848028
11903137006,339,839,0.40405244338498214,True,2.355199719153588
20703116512,446,1156,0.38581314878892736,True,2.3544473470567926
21205132153,279,668,0.4176646706586826,True,2.3534525438386535
12103140733,221,508,0.43503937007874016,True,2.3503773649483737
30305107501,889,2576,0.3451086956521739,True,2.3437095808864825
21205132708,309,757,0.4081902245706737,True,2.3416127343739372
12602172504,462,1211,0.3815028901734104,True,2.3415606102294304
11903137122,327,809,0.4042027194066749,True,2.3415518540687454
21205132414,349,874,0.39931350114416475,True,2.3391517973852713
20702115714,251,594,0.4225589225589226,True,2.3365095975847936
11902165908,256,608,0.42105263157894735,True,2.3364530883769348
11501129021,408,1051,0.3882017126546147,True,2.334534522992829
20703116435,277,669,0.414050822122571,True,2.330121148717947
20804119552,275,664,0.4141566265060241,True,2.327726262156952
12103140760,465,1228,0.3786644951140065,True,2.3265849510329195
20702115926,361,915,0.3945355191256831,True,2.324462907616507
11902166011,306,755,0.4052980132450331,True,2.3210800142538837
12501158317,335,841,0.3983353151010702,True,2.317160806881895
20604150427,456,1206,0.3781094527363184,True,2.315800685114227
21205156806,352,892,0.39461883408071746,True,2.3150187847987893
30303106034,358,910,0.3934065934065934,True,2.314537818767916
12501158517,298,734,0.40599455040871935,True,2.3143490257090256
12502147834,399,1033,0.3862536302032914,True,2.314224931554777
12003167728,373,956,0.3901673640167364,True,2.311451268238097
30304106910,262,633,0.41390205371248023,True,2.3063259975206547
11703164806,281,688,0.40843023255813954,True,2.304325417054666
11703164522,542,1483,0.3654753877275792,True,2.3014384702658077
12501158515,260,629,0.4133545310015898,True,2.3001197232176476
11703164719,403,1052,0.3830798479087453,True,2.2990210986866386
12502171224,500,1353,0.36954915003695493,True,2.29734150077046
40101100134,546,1499,0.3642428285523682,True,2.296350264257773
11703164825,506,1373,0.3685360524399126,True,2.295430857842053
20702142520,374,966,0.38716356107660455,True,2.294689786452312
40101100119,464,1242,0.37359098228663445,True,2.294609787594632
12502171237,635,1788,0.35514541387024606,True,2.2925341653920457
20703116308,395,1031,0.3831231813773036,True,2.2916184417512317
12103140752,586,1632,0.3590686274509804,True,2.2890714120216082
21205132146,303,757,0.4002642007926024,True,2.28832152381253
12502171216,255,618,0.41262135922330095,True,2.2880586542755474
30504113729,295,734,0.4019073569482289,True,2.286997328372749
20604111827,576,1602,0.3595505617977528,True,2.285965758744485
12003139617,409,1077,0.3797585886722377,True,2.284687352197425
11904167111,345,883,0.39071347678369195,True,2.2842824206057926
11703164614,273,671,0.4068554396423249,True,2.283731703493209
12602150003,419,1109,0.37781785392245265,True,2.282116072159816
21205132302,346,887,0.3900789177001127,True,2.2816982794381206
21205156714,276,681,0.4052863436123348,True,2.2793374914944278
12501158215,476,1288,0.3695652173913043,True,2.279299572719604
12602172214,401,1055,0.3800947867298578,True,2.2792201777594574
12001167307,211,496,0.4254032258064516,True,2.2787090805560375
20703116626,314,793,0.39596469104665827,True,2.2778156476560514
11903137305,283,702,0.4031339031339031,True,2.277293033332794
12502171205,373,971,0.384140061791967,True,2.2757439880902375
12601172109,326,830,0.3927710843373494,True,2.2741289345933793
20701114718,322,819,0.39316239316239315,True,2.2715556142584803
12501171005,414,1100,0.37636363636363634,True,2.2688248248868264
11902166019,421,1123,0.3748886910062333,True,2.266204129304685
50301103506,320,815,0.39263803680981596,True,2.266087312149209
12501158614,501,1376,0.3640988372093023,True,2.264185072649387
11703164706,735,2143,0.34297713485767617,True,2.2640709926578277
11902165923,368,961,0.3829344432882414,True,2.2634476222756645
21205132248,265,654,0.40519877675840976,True,2.2624258743534407
12501158322,215,511,0.4207436399217221,True,2.261614202841674
12103140751,507,1397,0.36292054402290624,True,2.2611697164798072
20702115709,316,805,0.39254658385093166,True,2.260637218068597
12103140860,458,1242,0.3687600644122383,True,2.2601489502477694
21205132219,340,878,0.38724373576309795,True,2.258359957034619
20703116420,402,1068,0.37640449438202245,True,2.258026683429369
20604150321,450,1218,0.3694581280788177,True,2.2579312830674922
12502147818,318,812,0.3916256157635468,True,2.257796515622636
12601172123,319,815,0.3914110429447853,True,2.2577845370039427
12103140714,294,743,0.39569313593539707,True,2.250297112737426
20703116311,421,1131,0.372236958443855,True,2.250174391873706
12101168427,299,759,0.3939393939393939,True,2.2469446112282
30501111034,231,561,0.4117647058823529,True,2.242774211862598
20604150512,565,1598,0.35356695869837296,True,2.241117430653816
11903137302,488,1350,0.36148148148148146,True,2.2384243665657313
12501171006,683,1992,0.3428714859437751,True,2.2382506313936754
20703116410,395,1056,0.3740530303030303,True,2.237366111217348
12501158623,471,1297,0.36314572089437164,True,2.2358805722519635
11703164823,490,1360,0.3602941176470588,True,2.2325423695730255
30303106422,423,1147,0.3687881429816914,True,2.231069966489205
30303106523,387,1034,0.3742746615087041,True,2.2310532557390785
12601172142,289,735,0.39319727891156464,True,2.229381750668531
12602172339,364,965,0.3772020725388601,True,2.225453509537852
40101100146,276,698,0.3954154727793696,True,2.223823541128518
12601172016,330,861,0.3832752613240418,True,2.223808436555669
20604150410,213,514,0.4143968871595331,True,2.223643757197771
20701114807,417,1134,0.36772486772486773,True,2.219396611431061
11902166110,422,1151,0.366637706342311,True,2.217194665123831
12302170320,381,1024,0.3720703125,True,2.2121145037881886
12601172015,384,1034,0.3713733075435203,True,2.21087566766587
21101126033,385,1038,0.37090558766859344,True,2.2090533595799227
11903166409,370,991,0.37336024217961655,True,2.2088746348786588
20702115735,292,751,0.38881491344873503,True,2.2085358213488466
20702142514,509,1437,0.3542101600556715,True,2.2082916210094994
12003168022,287,736,0.389945652173913,True,2.208246817661707
12601172141,338,892,0.3789237668161435,True,2.2076099061598566
30303106001,271,689,0.39332365747460085,True,2.2048945717942168
12501158608,336,887,0.3788049605411499,True,2.2046762847783468
21205132319,361,965,0.37409326424870465,True,2.2040244149938895
12103140927,463,1291,0.35863671572424477,True,2.2019880307364494
20702142519,396,1077,0.36768802228412256,True,2.200221696520081
11703164617,330,872,0.37844036697247707,True,2.195755807195448
11903137408,345,919,0.3754080522306855,True,2.1948001930303755
11904137909,223,550,0.40545454545454546,True,2.1941764901157708
21104127301,252,636,0.39622641509433965,True,2.1924750804392064
11903137123,217,533,0.4071294559099437,True,2.1921865452631
12501171023,446,1242,0.35909822866344604,True,2.191417981640621
12601172117,244,613,0.39804241435562804,True,2.189734100118945
12103140754,443,1234,0.35899513776337116,True,2.188371378571698
80104103916,360,970,0.3711340206185567,True,2.1855629536080796
12003139641,423,1172,0.3609215017064846,True,2.183478883586278
20702115707,435,1212,0.3589108910891089,True,2.1813319932812125
12602172436,479,1356,0.3532448377581121,True,2.1808580706261265
12602150036,410,1132,0.3621908127208481,True,2.1798791677945726
12003139627,1725,5899,0.29242244448211563,True,2.179588782604648
12602150136,784,2400,0.32666666666666666,True,2.177456681142253
30305107350,445,1247,0.3568564554931836,True,2.1769381985957725
12601149602,267,686,0.3892128279883382,True,2.1760838539306104
30303106423,378,1032,0.36627906976744184,True,2.1747952379080977
20702115922,315,835,0.3772455089820359,True,2.1713279009339845
12602172507,273,706,0.386685552407932,True,2.1705155425551603
12103140727,413,1147,0.36006974716652135,True,2.169732037654625
21205132749,333,892,0.37331838565022424,True,2.169405774283903
20701114842,261,670,0.3895522388059702,True,2.169161067883054
20702115731,381,1045,0.3645933014354067,True,2.1676605281139762
30306108015,287,750,0.38266666666666665,True,2.1670262103986886
30306108031,371,1014,0.36587771203155817,True,2.1655913411591095
12502171209,290,760,0.3815789473684211,True,2.16482072036807
11703164824,200,490,0.40816326530612246,True,2.164614248187378
12602172307,326,872,0.3738532110091743,True,2.1645952015051657
12602150052,308,816,0.37745098039215685,True,2.1640552858878745
11903166702,340,917,0.3707742639040349,True,2.1623119326896356
20702142432,387,1067,0.3626991565135895,True,2.1620516086543646
12602172206,369,1010,0.36534653465346534,True,2.1604778307727934
30306108030,300,793,0.37831021437578816,True,2.1590581077234083
21205132228,277,724,0.3825966850828729,True,2.153109183000423
80101101809,300,796,0.3768844221105528,True,2.1509209540510836
20702115939,335,906,0.369757174392936,True,2.1509185856376085
12501158230,335,906,0.369757174392936,True,2.1509185856376085
21205132117,388,1076,0.36059479553903345,True,2.150435674092897
21205132704,329,888,0.3704954954954955,True,2.1485377064386406
21205132243,334,904,0.3694690265486726,True,2.1481411478203234
12502171120,218,547,0.39853747714808047,True,2.1477470513711103
20604150316,326,879,0.3708759954493743,True,2.147357241993748
12502147805,458,1308,0.35015290519877673,True,2.1461047371618727
11902166017,388,1079,0.35959221501390176,True,2.144456705582907
12103140702,314,843,0.37247924080664296,True,2.1427138891948387
30305107316,336,913,0.36801752464403065,True,2.1418925132512525
12502171215,601,1796,0.3346325167037862,True,2.1417342564758357
40101100151,420,1185,0.35443037974683544,True,2.1416926499127427
30306107907,301,803,0.37484433374844334,True,2.1405212107469933
11904167034,220,555,0.3963963963963964,True,2.139812242043073
21205132420,336,914,0.3676148796498906,True,2.139549085993866
30306107903,422,1193,0.3537300922045264,True,2.1391375184891275
20604111749,308,826,0.3728813559322034,True,2.137856069351702
20703116426,331,899,0.3681868743047831,True,2.137374499122756
20701114838,329,893,0.3684210526315789,True,2.136507820064404
20702115753,464,1335,0.34756554307116105,True,2.1347605664363543
11903166706,350,961,0.36420395421436,True,2.134521517391314
11904167104,426,1212,0.35148514851485146,True,2.1288696284120414
12601172107,282,748,0.3770053475935829,True,2.128363669967103
20701114726,307,827,0.37122128174123337,True,2.1271349859406135
11903166704,490,1428,0.3431372549019608,True,2.1262308281647866
12601172132,291,777,0.3745173745173745,True,2.12604292980704
21205132132,314,850,0.36941176470588233,True,2.1250680101073516
21205132304,205,515,0.39805825242718446,True,2.1208050768968234
11703164714,496,1453,0.34136269786648316,True,2.1193810412552843
11903166717,262,689,0.3802612481857765,True,2.118874247359324
12502171211,363,1011,0.3590504451038576,True,2.117375721020907
12103141007,424,1212,0.34983498349834985,True,2.1172325145412154
20604150433,216,549,0.39344262295081966,True,2.1166809259831316
21205132101,407,1156,0.35207612456747406,True,2.1164236505038874
12502171117,231,595,0.38823529411764707,True,2.11461568547045
12103140747,428,1227,0.34881825590872045,True,2.1143468307263174
21205132706,362,1010,0.3584158415841584,True,2.112647352479085
11903137304,451,1306,0.3453292496171516,True,2.111233279559216
20702115734,436,1256,0.3471337579617834,True,2.110550058170125
12501158621,307,834,0.36810551558752996,True,2.1092813349794812
30306107811,534,1592,0.33542713567839194,True,2.1072427404789367
21205132128,278,743,0.37415881561238223,True,2.1069675307487747
20604150305,346,962,0.3596673596673597,True,2.103811199440347
11904137903,383,1085,0.3529953917050691,True,2.1005493987475568
12502171218,356,997,0.35707121364092276,True,2.0987702490607334
30305107320,290,784,0.36989795918367346,True,2.098550698315986
12602150031,323,890,0.36292134831460676,True,2.097955231012272
21205132133,212,542,0.39114391143911437,True,2.0970367880634653
11703164802,349,975,0.35794871794871796,True,2.0968396624766434
11902166001,305,833,0.36614645858343337,True,2.0956704154807637
20701115519,223,576,0.3871527777777778,True,2.0951338013258227
30504113732,218,561,0.38859180035650626,True,2.0941490857397453
12501171029,306,837,0.3655913978494624,True,2.0936862733114485
12501158650,267,713,0.3744740532959327,True,2.093679556516688
12501158237,388,1106,0.3508137432188065,True,2.09210559251714
21104127328,302,825,0.3660606060606061,True,2.0915724936531266
20701114711,357,1004,0.3555776892430279,True,2.090986330821763
21205132105,391,1118,0.34973166368515207,True,2.0883393375295802
12003139620,337,940,0.35851063829787233,True,2.0876239008274227
30403109433,263,703,0.3741109530583215,True,2.0860236331827613
21205132135,256,681,0.37591776798825255,True,2.0859962962308023
11902165901,266,713,0.37307152875175315,True,2.084443398505563
20703116416,355,1001,0.3546453546453546,True,2.083516892559911
12502171236,250,663,0.3770739064856712,True,2.083504124861155
12602172317,340,952,0.35714285714285715,True,2.082815170458399
30306108039,429,1249,0.3434747798238591,True,2.0827572894531494
21205132102,246,651,0.3778801843317972,True,2.081888680200434
20701114702,234,614,0.3811074918566775,True,2.0806889418725296
21205132215,417,1210,0.3446280991735537,True,2.0799964936882835
12503148145,308,849,0.3627797408716137,True,2.079940062761491
60104102215,239,630,0.37936507936507935,True,2.0791630201249776
21104126908,452,1330,0.3398496240601504,True,2.0784836396378434
80104103929,212,547,0.3875685557586837,True,2.0778682616643476
12103141020,341,958,0.3559498956158664,True,2.0769002727957706
12102157729,234,616,0.37987012987012986,True,2.0739334582950213
20702115751,396,1144,0.34615384615384615,True,2.071362558699412
21205156703,328,919,0.35690968443960824,True,2.0686691428194144
21205132417,471,1403,0.33570919458303633,True,2.0669544563156066
20702142405,310,861,0.3600464576074332,True,2.066592105430386
40203117522,374,1073,0.34855545200372784,True,2.065862379974775
12102157727,511,1545,0.3307443365695793,True,2.0632905394143615
20702115748,257,692,0.3713872832369942,True,2.0622985741688664
30303106409,221,579,0.38169257340241797,True,2.0621618331498683
30306107914,237,629,0.3767885532591415,True,2.0618889501751028
21205156814,392,1138,0.3444639718804921,True,2.0577621861623467
20702142426,346,984,0.3516260162601626,True,2.0567747701845662
12602172316,224,590,0.37966101694915255,True,2.056282186599644
30306107908,288,794,0.36272040302267,True,2.0553285720105547
11903137324,336,952,0.35294117647058826,True,2.0541469165949513
12003167808,281,772,0.3639896373056995,True,2.0535957084632255
11902166125,388,1127,0.3442768411712511,True,2.053122258495082
30303106418,239,638,0.37460815047021945,True,2.053092010468238
12602150032,261,708,0.3686440677966102,True,2.0527371687593874
11903137026,421,1240,0.3395161290322581,True,2.0523768042009363
12103141054,244,655,0.37251908396946565,True,2.0493236692716237
11703164504,745,2405,0.3097713097713098,True,2.0490522129529323
12602150106,502,1524,0.3293963254593176,True,2.0490395442192053
30304106913,312,875,0.3565714285714286,True,2.0489318805126033
12502147835,242,649,0.3728813559322034,True,2.0482601992117297
20702142506,300,836,0.3588516746411483,True,2.0480060758668213
20703116523,469,1409,0.33286018452803406,True,2.0479997401108765
12602150043,308,863,0.35689455388180763,True,2.0461982772705745
12501158705,316,890,0.3550561797752809,True,2.0447336635339557
11903137320,235,628,0.37420382165605093,True,2.0445867423264623
21205132419,481,1454,0.33081155433287485,True,2.0437352949507144
12502171219,292,812,0.35960591133004927,True,2.042623647577566
30303106027,280,773,0.36222509702457956,True,2.042353567158407
11904167109,587,1833,0.320240043644299,True,2.0420833161028336
11701132331,268,735,0.36462585034013606,True,2.0399763941949565
12702151340,306,861,0.3554006968641115,True,2.035325680327157
21102126119,302,848,0.3561320754716981,True,2.03484352271678
12602172301,222,590,0.376271186440678,True,2.034562937735841
12102157923,372,1083,0.34349030470914127,True,2.0340047757225297
80101100225,289,806,0.358560794044665,True,2.032997005882593
30306108035,296,829,0.35705669481302776,True,2.0329851786316033
12502171226,247,670,0.3686567164179104,True,2.0325625377652994
12501158625,209,550,0.38,True,2.031900861672638
20703116301,369,1074,0.3435754189944134,True,2.0317342728868915
20702115612,227,607,0.37397034596375617,True,2.0304142632168998
30303106421,407,1205,0.3377593360995851,True,2.0303616099439785
12101139906,328,937,0.35005336179295626,True,2.028929500801539
30306108007,420,1251,0.33573141486810554,True,2.0287016707806558
12102140362,279,775,0.36,True,2.02852425714093
21205132409,358,1039,0.34456207892204044,True,2.027169793146106
20702142416,424,1266,0.334913112164297,True,2.0269240186603104
11902165906,322,918,0.35076252723311546,True,2.0265839303678597
11501129158,268,740,0.3621621621621622,True,2.0261927699098554
11903137020,296,832,0.3557692307692308,True,2.0256547032278838
30303106428,224,599,0.3739565943238731,True,2.0253864609245245
20902120523,209,552,0.3786231884057971,True,2.0245389020288966
12003167702,216,574,0.37630662020905925,True,2.0244909901824726
12601172013,233,628,0.37101910828025475,True,2.0240283756024593
30304106901,348,1007,0.3455809334657398,True,2.023401220383758
21205132701,337,970,0.3474226804123711,True,2.023058213172966
12602172318,225,603,0.373134328358209,True,2.0225876862956294
11903137005,277,771,0.35927367055771725,True,2.0218560940237436
11904167018,294,827,0.3555018137847642,True,2.021730054128062
12003167821,343,991,0.34611503531786075,True,2.0215338935207625
21205132222,216,575,0.37565217391304345,True,2.020970136286503
11703164318,675,2178,0.30991735537190085,True,2.0194813252199273
11703163902,309,878,0.35193621867881547,True,2.0189075625524717
21101125907,313,892,0.3508968609865471,True,2.017443951333277
12003167816,277,773,0.35834411384217335,True,2.016624901024976
12101139909,319,913,0.3493975903614458,True,2.0154374563616795
60105103119,348,1011,0.34421364985163205,True,2.0153956764851086
20604151007,292,823,0.35479951397326853,True,2.0153224809635284
11903137326,278,777,0.3577863577863578,True,2.0147707533414927
11903166711,421,1264,0.33306962025316456,True,2.013407624374336
11703164232,408,1220,0.3344262295081967,True,2.0111440849716913
20902120529,320,919,0.3482045701849837,True,2.0096421756274268
12602172310,224,604,0.3708609271523179,True,2.008620016711573
12504171820,282,793,0.35561160151324084,True,2.0075864125288687
21205132212,325,937,0.3468516542155816,True,2.00719492950286
30501110528,331,959,0.34515119916579773,True,2.0036492958408316
11703164613,386,1149,0.3359442993907746,True,2.001698808972581
11903137016,318,917,0.346782988004362,True,1.9992701970398914
30305107353,248,685,0.362043795620438,True,1.9975595887930622
30305107307,410,1236,0.33171521035598706,True,1.9964589141937346
