SA1_CODE_2021,Philippines_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
50602131002,119,950,0.12526315789473685,True,380,1846,1705,2.5,0.22287390029325513,0.2498533724340176,Affordable,Affordable
11603131943,119,540,0.22037037037037038,True,415,2200,2068,3.4,0.20067698259187622,0.24549918166939444,Affordable,Affordable
50701116019,119,899,0.13236929922135707,True,350,1560,1490,2.3,0.2348993288590604,0.24161073825503357,Affordable,Affordable
30702118102,119,802,0.1483790523690773,True,255,1000,1138,2.3,0.22407732864674867,0.2027849128024875,Affordable,Affordable
12203169539,119,1044,0.11398467432950192,True,555,2253,1875,2.2,0.296,0.27729230769230767,Affordable,Affordable
11602156355,119,990,0.1202020202020202,True,500,2325,2750,3.2,0.18181818181818182,0.1951048951048951,Affordable,Affordable
11601130405,119,871,0.13662456946039037,True,385,2426,1687,2.8,0.22821576763485477,0.33185901235693765,Affordable,Moderately_Affordable
11504162307,119,938,0.12686567164179105,True,585,3300,3339,3.4,0.1752021563342318,0.22807381297947335,Affordable,Affordable
21305158701,119,1096,0.10857664233576643,True,396,2000,2326,3.4,0.1702493551160791,0.198425821813612,Affordable,Affordable
11601156127,119,749,0.1588785046728972,True,420,2100,1737,2.9,0.24179620034542315,0.27899561578318055,Affordable,Affordable
11601130639,118,722,0.1634349030470914,True,430,2167,2178,3.1,0.19742883379247014,0.2296037296037296,Affordable,Affordable
11603131507,118,445,0.2651685393258427,True,500,2383,2229,3.7,0.2243158366980709,0.2467129102391552,Affordable,Affordable
11601162705,118,966,0.12215320910973085,True,495,2167,2250,3.1,0.22,0.22225641025641027,Affordable,Affordable
11602156354,118,734,0.16076294277929154,True,480,2514,2583,3.5,0.18583042973286876,0.22460466362905387,Affordable,Affordable
20904143730,118,1110,0.1063063063063063,True,402,1800,2048,3.3,0.1962890625,0.20282451923076922,Affordable,Affordable
21305158345,118,995,0.1185929648241206,True,381,1842,2226,3.5,0.1711590296495957,0.1909599834128136,Affordable,Affordable
70102102108,118,792,0.14898989898989898,True,300,2518,2973,3.2,0.10090817356205853,0.19545137002251028,Affordable,Affordable
11903137422,118,926,0.12742980561555076,True,425,2206,2117,2.9,0.20075578649031647,0.2404709131208895,Affordable,Affordable
50901123315,118,891,0.1324354657687991,True,250,1192,960,2.3,0.2604166666666667,0.2865384615384615,Affordable,Affordable
11602163302,118,704,0.16761363636363635,True,563,3000,3234,3.3,0.1740878169449598,0.2140716426430712,Affordable,Affordable
31402138942,118,1064,0.11090225563909774,True,470,2040,2293,3.2,0.20497165285651983,0.20530712201013118,Affordable,Affordable
11601130740,117,1007,0.11618669314796425,True,290,1854,1428,2.6,0.2030812324929972,0.299612152553329,Affordable,Affordable
21305146744,117,1148,0.1019163763066202,True,321,1452,1568,3.0,0.20471938775510204,0.21369701726844584,Affordable,Affordable
12703173006,117,1115,0.10493273542600896,True,500,1963,1869,1.9,0.2675227394328518,0.24237560192616373,Affordable,Affordable
30602115711,117,963,0.12149532710280374,True,310,1363,1279,2.4,0.24237685691946834,0.24592530221928188,Affordable,Affordable
50502108537,117,1007,0.11618669314796425,True,320,1500,1422,3.3,0.2250351617440225,0.24342745861733203,Affordable,Affordable
11504162543,117,699,0.16738197424892703,True,620,2167,3050,3.4,0.20327868852459016,0.16395964691046658,Affordable,Affordable
21203130047,117,831,0.1407942238267148,True,376,1800,2100,4.0,0.17904761904761904,0.1978021978021978,Affordable,Affordable
12302144322,117,701,0.16690442225392296,True,420,2000,1928,3.2,0.21784232365145229,0.23938716884774977,Affordable,Affordable
50604113610,117,858,0.13636363636363635,True,270,1300,1354,2.2,0.19940915805022155,0.22156573116691286,Affordable,Affordable
50701114845,117,792,0.14772727272727273,True,440,2000,2371,2.5,0.18557570645297342,0.19465983194367842,Affordable,Affordable
11603131933,117,799,0.14643304130162704,True,440,2200,1777,2.8,0.24760832864378166,0.2857019176659019,Affordable,Affordable
50604113642,117,871,0.13432835820895522,True,320,1600,1413,2.4,0.22646850672328378,0.26130981544994286,Affordable,Affordable
11601130446,117,653,0.17917304747320062,True,319,1186,959,2.4,0.33263816475495306,0.28539343867811023,Moderately_Affordable,Affordable
12403170824,117,1031,0.11348205625606207,True,600,2600,2513,3.3,0.238758456028651,0.238758456028651,Affordable,Affordable
50606114245,116,822,0.1411192214111922,True,370,2025,2205,3.0,0.16780045351473924,0.2119309262166405,Affordable,Affordable
12405158137,116,880,0.1318181818181818,True,280,1413,968,1.7,0.2892561983471074,0.3368563254926891,Affordable,Moderately_Affordable
11601130647,116,732,0.15846994535519127,True,160,1517,918,2.4,0.17429193899782136,0.38134741075917544,Affordable,Moderately_Affordable
21304135912,116,1133,0.10238305383936452,True,451,2036,2306,3.6,0.1955767562879445,0.20374941623857495,Affordable,Affordable
12102157712,116,961,0.12070759625390219,True,400,1733,1576,2.0,0.25380710659898476,0.25375829754002344,Affordable,Affordable
12203169513,116,1140,0.10175438596491228,True,540,2383,1971,2.2,0.273972602739726,0.27900714202084065,Affordable,Affordable
40402110223,116,1130,0.10265486725663717,True,260,1700,1619,2.9,0.1605929586164299,0.24231481921413978,Affordable,Affordable
21304146101,116,688,0.1686046511627907,True,370,1690,1902,3.5,0.19453207150368035,0.20504731861198738,Affordable,Affordable
21304146326,116,1020,0.11372549019607843,True,445,2215,2390,3.4,0.18619246861924685,0.213871902156421,Affordable,Affordable
50201102815,116,1069,0.10851262862488306,True,300,1598,770,1.7,0.38961038961038963,0.47892107892107894,Moderately_Affordable,Expensive
70102101607,116,809,0.1433868974042027,True,250,1680,861,1.9,0.29036004645760743,0.450281425891182,Affordable,Expensive
21301156922,116,982,0.11812627291242363,True,330,1733,1199,2.7,0.27522935779816515,0.33354718675819595,Affordable,Moderately_Affordable
21301132810,115,652,0.17638036809815952,True,321,1519,1350,2.4,0.23777777777777778,0.25965811965811963,Affordable,Affordable
50602130902,115,1010,0.11386138613861387,True,340,1595,1666,2.3,0.20408163265306123,0.22093452765721674,Affordable,Affordable
50601130806,115,783,0.14687100893997446,True,450,2101,2471,3.3,0.1821125050586807,0.19621455032219906,Affordable,Affordable
21203155634,115,638,0.18025078369905956,True,379,2150,2050,2.9,0.1848780487804878,0.24202626641651032,Affordable,Affordable
70102101904,115,768,0.14973958333333334,True,320,2167,1771,2.5,0.18068887634105024,0.28236980410893453,Affordable,Affordable
11602130936,115,690,0.16666666666666666,True,615,2641,3750,3.7,0.164,0.16252307692307694,Affordable,Affordable
50603112752,115,1011,0.11374876360039565,True,340,1408,1542,2.4,0.2204928664072633,0.21071535468422628,Affordable,Affordable
21305157901,115,973,0.11819116135662898,True,353,1800,2360,3.4,0.14957627118644068,0.1760104302477184,Affordable,Affordable
21304146315,115,1081,0.10638297872340426,True,400,1733,2046,3.3,0.19550342130987292,0.19546582449808256,Affordable,Affordable
11602162924,115,849,0.1354534746760895,True,590,2984,3038,3.8,0.19420671494404212,0.22666734187471516,Affordable,Affordable
11601130306,115,1148,0.10017421602787456,True,400,2167,1518,3.1,0.2635046113306983,0.3294314381270903,Affordable,Moderately_Affordable
12405158143,115,723,0.1590594744121715,True,350,1552,1305,2.0,0.2681992337164751,0.274447391688771,Affordable,Affordable
30204104515,115,1067,0.1077788191190253,True,420,1780,1859,2.7,0.22592791823561054,0.22096246948317955,Affordable,Affordable
20604150319,114,694,0.1642651296829971,True,231,1750,973,1.4,0.23741007194244604,0.41505257332595463,Affordable,Expensive
70104103815,114,715,0.15944055944055943,True,550,2600,2613,2.9,0.21048603138155378,0.2296211251435132,Affordable,Affordable
70102102405,114,774,0.14728682170542637,True,300,1798,1466,2.7,0.20463847203274216,0.283030748242208,Affordable,Affordable
70101100807,114,948,0.12025316455696203,True,370,1788,2037,2.4,0.18163966617574864,0.20256032627166648,Affordable,Affordable
31105132622,114,1126,0.10124333925399645,True,410,1733,1918,3.1,0.21376433785192908,0.20851046763455522,Affordable,Affordable
31502140506,114,817,0.13953488372093023,True,240,1200,2033,2.2,0.11805213969503198,0.1362140073404215,Affordable,Affordable
21305158803,114,965,0.11813471502590674,True,361,1700,1663,3.3,0.21707757065544198,0.23590360331190158,Affordable,Affordable
11602163031,114,982,0.11608961303462322,True,565,2800,2969,3.3,0.19029976423038059,0.2176334948312045,Affordable,Affordable
30204104534,114,810,0.14074074074074075,True,400,1473,1070,2.1,0.37383177570093457,0.31768511861969806,Moderately_Affordable,Moderately_Affordable
11904138131,114,869,0.13118527042577677,True,420,2167,1837,2.5,0.2286336418072945,0.27222478120681715,Affordable,Affordable
