SA1_CODE_2021,Iraq_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
12503148019,119,843,0.14116251482799524,True,420,1800,1489,3.7,0.28206850235057085,0.27896884847858655,Affordable,Affordable
21005144112,119,1006,0.11829025844930417,True,341,1300,1601,3.0,0.21299188007495315,0.18738288569643974,Affordable,Affordable
21005144106,118,949,0.12434141201264488,True,380,1600,1597,3.3,0.23794614902943018,0.23120273589904147,Affordable,Affordable
12703173219,118,991,0.11907164480322906,True,310,1201,1037,2.1,0.29893924783027964,0.26726503968548326,Affordable,Affordable
21005144537,118,729,0.16186556927297668,True,375,1940,1899,3.1,0.19747235387045814,0.2357516101591931,Affordable,Affordable
12702152009,118,1105,0.10678733031674208,True,450,2084,1645,3.1,0.2735562310030395,0.2923544540565817,Affordable,Affordable
11303126921,118,884,0.1334841628959276,True,300,1083,1265,2.3,0.23715415019762845,0.1975676497415628,Affordable,Affordable
12701150413,118,981,0.12028542303771661,True,150,1733,658,2.3,0.22796352583586627,0.6077858311900866,Affordable,Very_Expensive
12503148434,118,1130,0.10442477876106195,True,470,2557,1437,3.2,0.32707028531663185,0.4106311225309138,Moderately_Affordable,Expensive
21005124714,117,1104,0.10597826086956522,True,346,1500,1327,3.2,0.2607385079125848,0.26085444322068285,Affordable,Affordable
21005144322,116,951,0.12197686645636173,True,356,1400,1382,2.8,0.2575976845151954,0.23377490815985752,Affordable,Affordable
21005124339,116,717,0.16178521617852162,True,339,1409,1416,4.0,0.23940677966101695,0.2296284224250326,Affordable,Affordable
12702151513,115,347,0.3314121037463977,True,440,1750,1437,2.9,0.30619345859429364,0.2810342058776297,Moderately_Affordable,Affordable
21005124308,115,485,0.23711340206185566,True,300,1376,1025,2.3,0.2926829268292683,0.30979362101313324,Affordable,Moderately_Affordable
12703173111,115,1009,0.11397423191278494,True,410,2048,1471,2.1,0.2787219578518015,0.3212885007582492,Affordable,Moderately_Affordable
21005144532,115,1082,0.10628465804066543,True,430,2000,1947,3.6,0.22085259373394966,0.23705108450871162,Affordable,Affordable
12701159738,114,700,0.16285714285714287,True,530,2167,2279,3.3,0.23255813953488372,0.21942822425490263,Affordable,Affordable
12702151922,114,345,0.33043478260869563,True,163,2059,1125,2.6,0.1448888888888889,0.42235897435897435,Affordable,Expensive
12703159924,114,633,0.18009478672985782,True,200,2000,743,2.5,0.2691790040376851,0.6211823170100425,Affordable,Very_Expensive
21005154212,114,702,0.1623931623931624,True,401,1831,2118,3.5,0.18932955618508027,0.19949880148180432,Affordable,Affordable
11303126927,113,892,0.1266816143497758,True,230,1008,1018,2.1,0.22593320235756384,0.22850234245126191,Affordable,Affordable
31701144716,113,743,0.15208613728129206,True,323,1376,1819,2.7,0.17757009345794392,0.17456759842686176,Affordable,Affordable
12702151501,113,432,0.26157407407407407,True,420,2167,1531,3.4,0.27433050293925537,0.3266341757523991,Affordable,Moderately_Affordable
12701159505,113,711,0.1589310829817159,True,505,1733,2176,3.8,0.23207720588235295,0.1837881787330317,Affordable,Affordable
12702151316,113,975,0.1158974358974359,True,330,1300,1096,2.4,0.3010948905109489,0.2737226277372263,Moderately_Affordable,Affordable
12702150916,113,595,0.1899159663865546,True,440,1841,1587,3.3,0.2772526780088217,0.2677039406718046,Affordable,Affordable
31701144708,112,525,0.21333333333333335,True,343,1200,1430,2.6,0.23986013986013985,0.19365250134480905,Affordable,Affordable
21005124720,112,1016,0.11023622047244094,True,350,1517,1183,3.2,0.2958579881656805,0.2959230118993433,Affordable,Affordable
21005124210,112,1072,0.1044776119402985,True,305,1459,927,2.6,0.3290183387270766,0.36320637291511076,Moderately_Affordable,Moderately_Affordable
12702151812,111,623,0.1781701444622793,True,428,4333,2625,3.3,0.16304761904761905,0.3809230769230769,Affordable,Moderately_Affordable
21005144204,111,818,0.1356968215158924,True,365,1660,1515,3.3,0.24092409240924093,0.25285605483625284,Affordable,Affordable
21304146111,111,797,0.13927227101631118,True,390,1842,1481,3.1,0.26333558406482105,0.2870202046434322,Affordable,Affordable
12701172933,111,816,0.13602941176470587,True,530,2650,2382,3.4,0.2225020990764064,0.2567331912420074,Affordable,Affordable
21005154206,110,780,0.14102564102564102,True,350,1995,2012,3.4,0.17395626242544732,0.22881939134424223,Affordable,Affordable
21005154420,110,464,0.23706896551724138,True,359,1700,1791,3.5,0.2004466778336125,0.21904393763690247,Affordable,Affordable
12302170310,110,1084,0.1014760147601476,True,556,2817,2569,3.4,0.2164266251459712,0.25304668083959636,Affordable,Affordable
12701159401,110,728,0.1510989010989011,True,370,2500,1800,3.7,0.20555555555555555,0.32051282051282054,Affordable,Moderately_Affordable
12701159725,109,989,0.1102123356926188,True,500,2300,2328,3.5,0.21477663230240548,0.22799365582870737,Affordable,Affordable
12503148010,109,908,0.12004405286343613,True,385,2075,1666,3.5,0.23109243697478993,0.2874226613722412,Affordable,Affordable
31701145713,109,958,0.11377870563674322,True,320,1617,1699,2.2,0.1883460859329017,0.2196314574183909,Affordable,Affordable
12702151041,108,573,0.18848167539267016,True,515,3000,2333,3.2,0.22074582083154737,0.2967456889445745,Affordable,Affordable
21005154408,108,589,0.1833616298811545,True,375,1509,1575,3.6,0.23809523809523808,0.2210989010989011,Affordable,Affordable
20904143302,107,619,0.172859450726979,True,388,1638,1735,3.1,0.22363112391930837,0.21786743515850143,Affordable,Affordable
31701145307,107,491,0.21792260692464357,True,275,1334,1161,2.2,0.2368647717484927,0.26515603259789305,Affordable,Affordable
31701145310,107,812,0.13177339901477833,True,305,1273,1299,2.4,0.23479599692070824,0.22615029312488896,Affordable,Affordable
11303126950,107,861,0.12427409988385599,True,360,1506,1670,2.5,0.2155688622754491,0.20810686319668356,Affordable,Affordable
21301133435,106,967,0.10961737331954498,True,350,1767,1037,2.4,0.33751205400192863,0.3932200875305986,Moderately_Affordable,Moderately_Affordable
12701159730,106,512,0.20703125,True,570,2573,3100,4.0,0.18387096774193548,0.19153846153846155,Affordable,Affordable
12702152006,106,545,0.1944954128440367,True,460,1989,1416,3.0,0.3248587570621469,0.3241525423728814,Moderately_Affordable,Moderately_Affordable
12702151336,106,1053,0.100664767331434,True,430,2000,1422,3.3,0.30239099859353025,0.32456994482310936,Moderately_Affordable,Moderately_Affordable
21005124221,105,660,0.1590909090909091,True,340,1083,1062,2.8,0.32015065913371,0.23533246414602346,Moderately_Affordable,Affordable
12703173117,105,691,0.15195369030390737,True,310,1300,1152,2.2,0.2690972222222222,0.2604166666666667,Affordable,Affordable
21005124719,104,743,0.13997308209959622,True,335,1500,1052,3.2,0.31844106463878324,0.32904357999415035,Moderately_Affordable,Moderately_Affordable
11001118645,104,722,0.1440443213296399,True,210,1235,936,1.9,0.22435897435897437,0.30448717948717946,Affordable,Moderately_Affordable
21005144111,104,1039,0.10009624639076034,True,346,1500,1391,3.0,0.24874191229331416,0.24885251341038545,Affordable,Affordable
12702152012,103,578,0.1782006920415225,True,378,1950,1523,3.1,0.24819435325016415,0.29546946815495734,Affordable,Affordable
31701145301,103,726,0.1418732782369146,True,310,1207,1298,2.4,0.23882896764252695,0.2145904942515112,Affordable,Affordable
12503148438,103,1014,0.10157790927021697,True,540,2500,2016,3.6,0.26785714285714285,0.28617216117216115,Affordable,Affordable
12503148014,103,655,0.15725190839694655,True,380,2000,1416,3.5,0.268361581920904,0.3259452411994785,Affordable,Moderately_Affordable
31701145311,102,559,0.18246869409660108,True,300,1408,1152,2.4,0.2604166666666667,0.28205128205128205,Affordable,Affordable
12702151347,102,625,0.1632,True,380,2200,1541,3.8,0.24659312134977288,0.3294563969450407,Affordable,Moderately_Affordable
21301133511,102,845,0.12071005917159763,True,316,1430,1037,2.7,0.304725168756027,0.31822565091610416,Moderately_Affordable,Moderately_Affordable
12702150910,101,1008,0.1001984126984127,True,410,1723,1567,3.1,0.2616464582003829,0.25374306612341074,Affordable,Affordable
31701144703,101,848,0.11910377358490566,True,310,1300,1389,2.4,0.22318214542836573,0.2159827213822894,Affordable,Affordable
12701159707,100,985,0.10152284263959391,True,555,2184,2812,3.6,0.19736842105263158,0.17923186344238975,Affordable,Affordable
12701172905,99,879,0.11262798634812286,True,520,2579,2347,3.4,0.22155943757988922,0.25358067582183474,Affordable,Affordable
31701144706,99,921,0.10749185667752444,True,285,1266,1632,2.6,0.17463235294117646,0.1790158371040724,Affordable,Affordable
12701159502,99,641,0.1544461778471139,True,465,2167,2250,3.6,0.20666666666666667,0.22225641025641027,Affordable,Affordable
21005154410,99,781,0.1267605633802817,True,415,1733,2015,3.7,0.20595533498759305,0.1984729910288223,Affordable,Affordable
21005144544,98,653,0.15007656967840735,True,398,1970,1916,3.2,0.20772442588726514,0.23727316524811307,Affordable,Affordable
31701144607,97,868,0.11175115207373272,True,278,1300,1212,2.8,0.22937293729372937,0.24752475247524752,Affordable,Affordable
21005144549,96,723,0.13278008298755187,True,400,2000,1781,3.3,0.22459292532285233,0.2591456830648296,Affordable,Affordable
12701159728,96,856,0.11214953271028037,True,580,2243,2399,4.0,0.24176740308461858,0.21576297816397857,Affordable,Affordable
12701159420,96,686,0.13994169096209913,True,533,2167,2359,3.4,0.22594319626960577,0.21198682623014967,Affordable,Affordable
12702151312,96,860,0.11162790697674418,True,390,1863,1224,3.4,0.31862745098039214,0.3512443438914027,Moderately_Affordable,Moderately_Affordable
12702151047,95,796,0.11934673366834171,True,570,2057,2545,3.3,0.22396856581532418,0.18651957080247847,Affordable,Affordable
12703152209,95,799,0.11889862327909888,True,300,2000,941,2.7,0.3188097768331562,0.49047657974331726,Moderately_Affordable,Expensive
21005144529,95,789,0.12040557667934093,True,410,2000,2181,3.4,0.1879871618523613,0.21161781822029416,Affordable,Affordable
12703152229,95,781,0.12163892445582586,True,405,1733,1509,3.2,0.268389662027833,0.26502523321608806,Affordable,Affordable
21005124639,95,738,0.12872628726287264,True,434,2383,2336,3.0,0.1857876712328767,0.2354122760800843,Affordable,Affordable
11603131705,94,648,0.14506172839506173,True,400,2167,1474,3.1,0.27137042062415195,0.33926521239954077,Affordable,Moderately_Affordable
12701159419,94,810,0.11604938271604938,True,500,2167,2038,3.4,0.24533856722276742,0.24537631161772477,Affordable,Affordable
12703173110,93,578,0.16089965397923875,True,290,1339,1086,2.1,0.26703499079189685,0.2845303867403315,Affordable,Affordable
21304146317,93,870,0.10689655172413794,True,430,1975,2225,3.4,0.19325842696629214,0.2048401037165082,Affordable,Affordable
20904152906,93,777,0.11969111969111969,True,360,1667,1305,2.9,0.27586206896551724,0.29478337754199824,Affordable,Affordable
21005154509,93,551,0.16878402903811252,True,381,1790,1520,3.8,0.2506578947368421,0.2717611336032389,Affordable,Affordable
21005144107,93,692,0.13439306358381503,True,361,1509,2037,3.5,0.17722140402552775,0.17095275858162456,Affordable,Affordable
21005144538,93,887,0.10484780157835401,True,400,1950,1924,3.4,0.2079002079002079,0.2338877338877339,Affordable,Affordable
12701159432,92,513,0.1793372319688109,True,465,2167,1525,3.4,0.30491803278688523,0.32791929382093316,Moderately_Affordable,Moderately_Affordable
12702151325,92,816,0.11274509803921569,True,370,1821,1625,3.4,0.2276923076923077,0.25860355029585796,Affordable,Affordable
11701132325,91,740,0.12297297297297298,True,420,2000,1613,2.5,0.26038437693738375,0.28613667795316894,Affordable,Affordable
12702151042,91,712,0.12780898876404495,True,650,2725,2650,3.4,0.24528301886792453,0.23730043541364296,Affordable,Affordable
21301133428,91,864,0.10532407407407407,True,350,1300,1196,2.7,0.29264214046822745,0.2508361204013378,Affordable,Affordable
12702151203,91,648,0.1404320987654321,True,460,2167,1687,3.2,0.2726733847065797,0.2964297113674707,Affordable,Affordable
21005154404,90,622,0.14469453376205788,True,369,1509,1850,3.4,0.19945945945945945,0.18823284823284822,Affordable,Affordable
11001118634,90,474,0.189873417721519,True,243,1226,1233,2.1,0.19708029197080293,0.22945910537151412,Affordable,Affordable
31701144707,90,646,0.1393188854489164,True,300,1350,1433,2.5,0.209351011863224,0.2174029738579634,Affordable,Affordable
21005124217,90,575,0.1565217391304348,True,325,1127,1052,2.6,0.30893536121673004,0.24722140976893828,Moderately_Affordable,Affordable
12703173120,88,523,0.1682600382409178,True,280,1300,1018,2.1,0.275049115913556,0.29469548133595286,Affordable,Affordable
12701159746,88,717,0.12273361227336123,True,580,2167,2433,3.6,0.23838882038635428,0.2055392203357678,Affordable,Affordable
12701159402,88,477,0.18448637316561844,True,500,1950,2100,3.8,0.23809523809523808,0.21428571428571427,Affordable,Affordable
21003123729,88,846,0.10401891252955082,True,392,2122,1156,2.8,0.3391003460207612,0.42360926270960875,Moderately_Affordable,Expensive
11603131748,88,653,0.13476263399693722,True,415,1943,1476,3.2,0.28116531165311653,0.3037836147592245,Affordable,Moderately_Affordable
11603131751,87,722,0.12049861495844875,True,400,2110,1763,3.5,0.22688598979013047,0.2761900606483704,Affordable,Affordable
21005154403,87,785,0.11082802547770701,True,400,1733,1812,3.7,0.22075055187637968,0.22070809984717268,Affordable,Affordable
12703152216,86,685,0.12554744525547445,True,480,1788,1946,3.2,0.24665981500513876,0.21203257174480197,Affordable,Affordable
11303127017,86,609,0.1412151067323481,True,338,1462,1476,2.5,0.22899728997289973,0.22858036272670418,Affordable,Affordable
12702150921,86,709,0.12129760225669958,True,310,1600,1488,3.6,0.20833333333333334,0.24813895781637718,Affordable,Affordable
12702150930,85,727,0.11691884456671252,True,410,1733,1583,3.2,0.25900189513581806,0.25263618251615727,Affordable,Affordable
21301133402,85,780,0.10897435897435898,True,330,1226,1281,3.0,0.2576112412177986,0.22086110610700774,Affordable,Affordable
12702152013,85,555,0.15315315315315314,True,450,1667,1656,3.6,0.2717391304347826,0.2323021181716834,Affordable,Affordable
12702152007,85,557,0.1526032315978456,True,528,2167,1375,3.2,0.384,0.3636923076923077,Moderately_Affordable,Moderately_Affordable
31701145404,85,732,0.11612021857923498,True,300,1391,1478,2.4,0.2029769959404601,0.21718538565629228,Affordable,Affordable
21304157202,85,809,0.10506798516687268,True,391,1900,1890,3.6,0.20687830687830688,0.231990231990232,Affordable,Affordable
12701172734,84,689,0.12191582002902758,True,515,2674,2432,3.2,0.21175986842105263,0.2537322874493927,Affordable,Affordable
21005124310,84,791,0.10619469026548672,True,350,1590,1104,3.3,0.3170289855072464,0.33235785953177255,Moderately_Affordable,Moderately_Affordable
12702151409,83,538,0.15427509293680297,True,505,2167,1625,3.2,0.31076923076923074,0.30773964497041423,Moderately_Affordable,Moderately_Affordable
12703159915,83,541,0.1534195933456562,True,400,1831,1303,3.3,0.3069838833461243,0.32428124446543477,Moderately_Affordable,Moderately_Affordable
21005144217,82,608,0.13486842105263158,True,380,1854,1937,3.2,0.19617965926690759,0.22088082284261942,Affordable,Affordable
12503148030,82,800,0.1025,True,300,1404,1051,2.4,0.285442435775452,0.3082778306374881,Affordable,Moderately_Affordable
20904122313,82,749,0.10947930574098798,True,351,1772,1275,2.9,0.2752941176470588,0.3207239819004525,Affordable,Moderately_Affordable
21301156910,82,770,0.10649350649350649,True,350,1675,1512,2.5,0.23148148148148148,0.2556471306471306,Affordable,Affordable
21005124702,81,809,0.10012360939431397,True,346,1400,1363,3.5,0.2538517975055026,0.23703369264631186,Affordable,Affordable
21005154423,81,755,0.10728476821192053,True,347,1681,1888,3.6,0.18379237288135594,0.20546773142112126,Affordable,Affordable
31701144606,81,649,0.12480739599383667,True,320,1402,1605,2.8,0.19937694704049844,0.20158159597411934,Affordable,Affordable
21005144531,81,766,0.10574412532637076,True,407,1829,2194,3.5,0.18550592525068368,0.19237781361755837,Affordable,Affordable
20904143306,80,740,0.10810810810810811,True,408,2000,1699,3.5,0.24014125956444968,0.27165300855706975,Affordable,Affordable
20904143716,80,703,0.11379800853485064,True,413,2000,1937,4.0,0.21321631388745482,0.23827488979786346,Affordable,Affordable
20904153021,80,579,0.1381692573402418,True,349,1950,1220,2.6,0.2860655737704918,0.36885245901639346,Affordable,Moderately_Affordable
12703173024,80,607,0.13179571663920922,True,510,3017,2515,3.2,0.20278330019880716,0.2768313197736657,Affordable,Affordable
21005144324,80,659,0.12139605462822459,True,351,1625,1416,2.9,0.2478813559322034,0.2648305084745763,Affordable,Affordable
21301133224,79,599,0.1318864774624374,True,359,1577,1281,2.5,0.28024980483996875,0.28409295622410374,Affordable,Affordable
21005144533,79,618,0.127831715210356,True,391,2100,1897,3.1,0.20611491829204007,0.2554640931024695,Affordable,Affordable
21005144535,79,601,0.1314475873544093,True,401,2125,2116,3.8,0.1895085066162571,0.23175076341427947,Affordable,Affordable
12701159715,78,518,0.15057915057915058,True,580,2000,3042,3.8,0.19066403681788296,0.15172204521316948,Affordable,Affordable
12703152227,78,733,0.10641200545702592,True,457,2400,2187,3.3,0.2089620484682213,0.25324469768914215,Affordable,Affordable
21005144114,77,736,0.10461956521739131,True,352,1733,1551,2.9,0.22695035460992907,0.25784853444427913,Affordable,Affordable
21005144227,77,718,0.10724233983286909,True,400,1798,1857,3.4,0.2154011847065159,0.223437305828259,Affordable,Affordable
12703159919,76,687,0.11062590975254731,True,350,1950,974,3.2,0.3593429158110883,0.4620123203285421,Moderately_Affordable,Expensive
12702151048,76,743,0.10228802153432032,True,530,2100,2523,3.2,0.21006738010305193,0.19207902679959754,Affordable,Affordable
21005144210,75,529,0.14177693761814744,True,375,1701,1699,3.2,0.22071806945261918,0.23104088377778784,Affordable,Affordable
31701145627,75,726,0.10330578512396695,True,300,1289,1426,2.2,0.21037868162692847,0.20859855432085447,Affordable,Affordable
12702150922,75,705,0.10638297872340426,True,520,1733,2140,3.4,0.24299065420560748,0.18687994248741913,Affordable,Affordable
12503148002,75,642,0.11682242990654206,True,278,1424,1050,2.8,0.26476190476190475,0.312967032967033,Affordable,Moderately_Affordable
11103123120,74,652,0.11349693251533742,True,360,1450,979,2.2,0.36772216547497444,0.3417930384222519,Moderately_Affordable,Moderately_Affordable
12702151236,74,737,0.10040705563093623,True,320,2383,1262,3.2,0.25356576862123614,0.4357552115079849,Affordable,Expensive
31701144618,74,700,0.10571428571428572,True,330,1408,1430,2.6,0.23076923076923078,0.2272189349112426,Affordable,Affordable
12702150926,74,501,0.14770459081836326,True,640,2383,2111,3.5,0.30317385125532925,0.2605035892577342,Moderately_Affordable,Affordable
12701159716,74,620,0.11935483870967742,True,570,2558,2457,3.6,0.231990231990232,0.2402554710247018,Affordable,Affordable
12701150402,73,680,0.10735294117647058,True,343,2059,1375,3.6,0.24945454545454546,0.3455664335664336,Affordable,Moderately_Affordable
12701159425,73,618,0.11812297734627832,True,460,2025,1916,3.6,0.24008350730688935,0.24389754295808574,Affordable,Affordable
12501158227,72,492,0.14634146341463414,True,500,1975,1531,3.5,0.32658393207054215,0.29769381500276343,Moderately_Affordable,Affordable
11001118613,72,685,0.10510948905109489,True,300,1300,1537,2.3,0.1951854261548471,0.1951854261548471,Affordable,Affordable
21005144108,72,687,0.10480349344978165,True,346,1500,1383,2.7,0.2501807664497469,0.2502920073418989,Affordable,Affordable
21005144327,71,450,0.15777777777777777,True,371,1818,1658,2.9,0.22376357056694812,0.2530388790943676,Affordable,Affordable
11701163411,71,710,0.1,True,130,433,464,1.5,0.2801724137931034,0.21535145888594165,Affordable,Affordable
21005144321,71,558,0.12724014336917563,True,346,1500,1382,2.6,0.2503617945007236,0.2504731158855616,Affordable,Affordable
12701159315,70,615,0.11382113821138211,True,695,2763,3899,3.9,0.17825083354706334,0.16353305581312763,Affordable,Affordable
12702151321,69,658,0.10486322188449848,True,430,1600,1791,4.0,0.2400893355667225,0.20615900012884938,Affordable,Affordable
21005124729,68,435,0.15632183908045977,True,225,1304,1071,2.9,0.21008403361344538,0.28097392803275156,Affordable,Affordable
12701150421,67,596,0.11241610738255034,True,122,1600,473,1.9,0.25792811839323465,0.7806147341031062,Affordable,Very_Expensive
21005124337,66,643,0.1026438569206843,True,323,1354,1062,2.8,0.3041431261770245,0.29421990438939594,Moderately_Affordable,Affordable
12701150433,66,650,0.10153846153846154,True,200,2000,953,2.9,0.2098635886673662,0.48430058923238356,Affordable,Expensive
12501158412,65,588,0.11054421768707483,True,200,2400,1055,3.1,0.1895734597156398,0.5249726576740795,Affordable,Very_Expensive
11603131724,65,644,0.10093167701863354,True,383,1733,1724,3.2,0.22215777262180975,0.23197394253078707,Affordable,Affordable
31701145636,65,309,0.21035598705501618,True,288,1750,1458,2.2,0.19753086419753085,0.2769863880974992,Affordable,Affordable
12701159318,64,574,0.11149825783972125,True,635,3000,3062,3.8,0.20738079686479424,0.22609656835652917,Affordable,Affordable
12302170315,62,555,0.11171171171171171,True,550,3000,2892,3.2,0.19017980636237897,0.23938716884774977,Affordable,Affordable
12703173119,62,610,0.10163934426229508,True,360,1690,1340,2.3,0.26865671641791045,0.291044776119403,Affordable,Affordable
21005124227,62,553,0.11211573236889692,True,323,1300,1215,2.5,0.26584362139917694,0.24691358024691357,Affordable,Affordable
12701159516,61,560,0.10892857142857143,True,485,2000,2024,3.5,0.23962450592885376,0.2280328367284889,Affordable,Affordable
12701159314,61,538,0.11338289962825279,True,500,1842,2356,3.4,0.21222410865874364,0.18042314222280267,Affordable,Affordable
21304146334,61,559,0.10912343470483005,True,390,1550,1875,3.0,0.208,0.19076923076923077,Affordable,Affordable
12702150928,60,346,0.17341040462427745,True,440,2030,1199,2.2,0.3669724770642202,0.3907102072239687,Moderately_Affordable,Moderately_Affordable
11701132312,60,587,0.10221465076660988,True,420,2167,1413,2.6,0.29723991507430997,0.3539114813000163,Affordable,Moderately_Affordable
21203156209,59,542,0.1088560885608856,True,360,1733,1843,3.2,0.19533369506239825,0.21699570098918985,Affordable,Affordable
21005124730,59,405,0.145679012345679,True,327,1300,1156,2.9,0.2828719723183391,0.25951557093425603,Affordable,Affordable
21005124342,59,527,0.11195445920303605,True,357,1350,971,3.1,0.36766220391349125,0.3208429058068605,Moderately_Affordable,Moderately_Affordable
12703173320,57,554,0.10288808664259928,True,505,2167,2650,3.9,0.19056603773584907,0.18870827285921626,Affordable,Affordable
11303126943,57,463,0.12311015118790497,True,360,1517,1899,2.5,0.1895734597156398,0.18434803742860614,Affordable,Affordable
21301156901,57,541,0.10536044362292052,True,333,1517,1221,2.5,0.2727272727272727,0.2867132867132867,Affordable,Affordable
21005144315,57,554,0.10288808664259928,True,369,1521,1553,3.2,0.2376046361880232,0.22601416613007083,Affordable,Affordable
12703152235,56,520,0.1076923076923077,True,500,2167,1649,3.2,0.30321406913280774,0.30326071745113586,Moderately_Affordable,Moderately_Affordable
12702151049,56,473,0.11839323467230443,True,550,2167,2408,3.2,0.22840531561461794,0.20767314081267568,Affordable,Affordable
21005144528,56,512,0.109375,True,391,1700,1890,3.2,0.20687830687830688,0.20757020757020758,Affordable,Affordable
12702151028,55,316,0.17405063291139242,True,440,2232,2125,3.0,0.20705882352941177,0.24238914027149322,Affordable,Affordable
11303126925,54,503,0.1073558648111332,True,308,1200,1238,2.6,0.24878836833602586,0.2236858456567665,Affordable,Affordable
21005124302,53,391,0.13554987212276215,True,310,1227,866,2.7,0.3579676674364896,0.32696748978504175,Moderately_Affordable,Moderately_Affordable
12702151208,53,484,0.10950413223140495,True,360,2080,1350,3.2,0.26666666666666666,0.35555555555555557,Affordable,Moderately_Affordable
12701159308,52,482,0.1078838174273859,True,550,2100,2681,3.9,0.2051473330846699,0.18075918859208676,Affordable,Affordable
12702151330,52,513,0.10136452241715399,True,400,2500,1343,3.5,0.29784065524944153,0.429577868148233,Affordable,Expensive
21005144222,51,496,0.1028225806451613,True,380,1733,1924,3.3,0.19750519750519752,0.20786022709099633,Affordable,Affordable
12703173202,50,441,0.11337868480725624,True,325,1218,1021,2.2,0.31831537708129287,0.2752957131017856,Moderately_Affordable,Affordable
