SA1_CODE_2021,India_population,total_population,concentration_ratio,is_cluster,anchor_strength
50403105753,458,1285,0.35642023346303503,True,2.1845175067764435
40203117509,374,1015,0.36847290640394087,True,2.183911658830476
21305157907,297,775,0.3832258064516129,True,2.183273245796265
21005154309,482,1366,0.3528550512445095,True,2.1806500930165007
21005144227,278,718,0.3871866295264624,True,2.180329909953119
11601130612,309,813,0.3800738007380074,True,2.18032083631128
30204104546,200,487,0.4106776180698152,True,2.1779486275396613
21203155606,279,722,0.3864265927977839,True,2.1774325474850698
21305136326,445,1247,0.3568564554931836,True,2.1769381985957725
20802118204,505,1445,0.3494809688581315,True,2.1760560678132665
21305158817,539,1559,0.345734445157152,True,2.1752121656330563
21205156713,334,893,0.374020156774916,True,2.174602013023037
21204131009,326,869,0.3751438434982739,True,2.1720679122123183
21205156803,370,1008,0.36706349206349204,True,2.1716217888539195
40203103633,366,996,0.3674698795180723,True,2.170042606815234
20904143742,448,1261,0.35527359238699446,True,2.1696639601177874
12504149339,375,1025,0.36585365853658536,True,2.16936188172801
21005154324,527,1525,0.34557377049180327,True,2.1664352403365243
21603159310,821,2544,0.32272012578616355,True,2.1660137045366055
11602163305,282,735,0.3836734693877551,True,2.16600819746312
21005154204,355,963,0.36863966770508827,True,2.165732512411704
21203155734,313,831,0.3766546329723225,True,2.165535504920918
11602130907,291,763,0.381389252948886,True,2.165052891821848
40204104341,336,905,0.3712707182320442,True,2.160826369721982
50604113305,536,1560,0.3435897435897436,True,2.1598044734979176
31004130441,500,1440,0.3472222222222222,True,2.158543785098911
21005144551,379,1043,0.36337488015340363,True,2.1585090170479804
50601130827,293,772,0.3795336787564767,True,2.1571099376039298
21304157207,255,657,0.3881278538812785,True,2.1522378209167248
11601130447,459,1308,0.35091743119266056,True,2.1515542497498177
21204145901,527,1536,0.3430989583333333,True,2.1509204046309893
21305146623,431,1217,0.3541495480690222,True,2.149130179567142
21305159001,472,1353,0.34885439763488546,True,2.148627511728154
12601172004,344,936,0.36752136752136755,True,2.147627435319218
11602163321,417,1172,0.35580204778157,True,2.147436653039952
21305146616,477,1371,0.3479212253829322,True,2.1465385261841172
30305107429,443,1259,0.35186656076250994,True,2.144916823794659
11602162820,501,1453,0.34480385409497594,True,2.144197288345187
11602156204,387,1076,0.3596654275092937,True,2.143967533860787
21305136329,374,1034,0.3617021276595745,True,2.143781754074404
12101168218,289,765,0.37777777777777777,True,2.1419550153481963
20904143749,412,1159,0.3554788610871441,True,2.141208290163888
21305158810,343,936,0.36645299145299143,True,2.1403206073494396
12504148948,378,1049,0.3603431839847474,True,2.1395507011641155
20802117641,265,692,0.3829479768786127,True,2.1381886153571537
20604150905,253,657,0.3850837138508371,True,2.132337244377001
12504148960,397,1115,0.3560538116591928,True,2.1314990547963424
11602162835,399,1122,0.35561497326203206,True,2.130654504720218
21203155619,286,760,0.3763157894736842,True,2.1297525180358576
12504149338,387,1084,0.3570110701107011,True,2.128144895234508
40203103838,358,990,0.3616161616161616,True,2.1275044596755595
21203155515,317,859,0.3690337601862631,True,2.1263914881738257
21005144543,233,598,0.3896321070234114,True,2.125568260666128
21305146833,356,985,0.3614213197969543,True,2.12433902366858
21305136323,282,750,0.376,True,2.1226880335138576
21005144330,620,1879,0.3299627461415647,True,2.122099665140371
30204104536,245,636,0.38522012578616355,True,2.1207645067663976
21204156402,397,1121,0.3541480820695807,True,2.120090496073079
30305107422,261,686,0.380466472303207,True,2.118568389914936
21204131218,316,859,0.3678696158323632,True,2.1185249831725503
12203169529,325,888,0.36599099099099097,True,2.117952307369572
12601172123,302,815,0.37055214723926383,True,2.11723595983292
21005144506,336,925,0.36324324324324325,True,2.114105799565831
12504148912,264,697,0.3787661406025825,True,2.1134127317939204
21205156825,257,676,0.3801775147928994,True,2.111110374740911
11602162836,428,1229,0.3482506102522376,True,2.1109060710343295
12504148938,224,575,0.38956521739130434,True,2.1099243305978956
30305107424,401,1140,0.35175438596491226,True,2.1092783224001996
11602156352,214,545,0.3926605504587156,True,2.108837684439119
50601130712,356,993,0.35850956696878145,True,2.1072245098827302
20604151004,259,684,0.3786549707602339,True,2.1055797403991545
21203155710,336,929,0.36167922497308935,True,2.105003083528949
21205132305,335,926,0.3617710583153348,True,2.104462460677833
11602130934,302,820,0.36829268292682926,True,2.1043259844680846
21305136830,300,814,0.36855036855036855,True,2.1033575914307896
21305146633,338,937,0.3607257203842049,True,2.101588085693268
80104103501,284,764,0.3717277486910995,True,2.101187077482064
21305136215,277,742,0.37331536388140163,True,2.1008774238440786
40104101616,478,1405,0.3402135231316726,True,2.0996960039590156
21301133505,285,768,0.37109375,True,2.0989032110464296
11601130419,318,874,0.36384439359267734,True,2.0976324607386503
12101168422,357,1001,0.35664335664335667,True,2.097253023121928
21005154305,402,1151,0.3492615117289314,True,2.0951976523914566
31001127445,288,779,0.36970474967907574,True,2.094904860303441
50401104557,221,570,0.387719298245614,True,2.094722283146971
21203155825,491,1453,0.3379215416379904,True,2.0945994836873525
21205156814,398,1138,0.34973637961335674,True,2.0945576835871402
11601130304,311,853,0.3645955451348183,True,2.0938733779703975
21305158803,345,965,0.35751295336787564,True,2.090177593155352
12602150028,328,910,0.36043956043956044,True,2.089128507968178
21305146432,236,618,0.3818770226537217,True,2.0881265263881734
21305136330,271,728,0.37225274725274726,True,2.0867752197338123
21305146841,296,808,0.36633663366336633,True,2.0858226647099
12504158911,274,738,0.3712737127371274,True,2.0853594590252587
21305136844,333,929,0.35844994617868675,True,2.083003176169259
50603112740,479,1421,0.3370865587614356,True,2.081100312293475
21204131017,418,1213,0.3446001648804617,True,2.0806513145321133
11602163234,469,1388,0.33789625360230546,True,2.0789853269569343
30204104547,333,932,0.3572961373390558,True,2.0762982303232205
21305146605,344,969,0.35500515995872034,True,2.0744884204941054
21203130642,322,897,0.358974358974359,True,2.074029039105569
12102157922,518,1562,0.33162612035851474,True,2.0732946296286365
11601130305,296,815,0.36319018404907977,True,2.0679076234179132
11601162714,410,1194,0.34338358458961477,True,2.066686112180449
11601130336,254,682,0.3724340175953079,True,2.0637550446777717
11602156345,389,1125,0.3457777777777778,True,2.0629609613503255
11602156317,412,1203,0.342477140482128,True,2.0628931074812518
21304157833,300,830,0.3614457831325301,True,2.0628109390658587
11501162220,530,1613,0.328580285182889,True,2.061763094394437
11602163315,397,1153,0.3443191673894189,True,2.0612501700762547
50604113316,448,1328,0.3373493975903614,True,2.060200492250399
12102157923,376,1083,0.3471837488457987,True,2.059579123250648
21305158343,433,1277,0.33907595927956147,True,2.0592234011475923
21305146423,304,845,0.35976331360946745,True,2.0579583196315423
80104112108,278,761,0.36530880420499345,True,2.0571312422422334
20904153112,206,535,0.3850467289719626,True,2.053345927874142
21203130336,231,613,0.3768352365415987,True,2.0525225658318393
20904152702,414,1216,0.3404605263157895,True,2.052390877775912
12504148952,429,1271,0.33752950432730133,True,2.04670641583555
20604150913,430,1275,0.33725490196078434,True,2.04582468921146
11602162804,371,1074,0.34543761638733705,True,2.044608584669774
50601130704,357,1029,0.3469387755102041,True,2.0401849136492225
12503148149,390,1141,0.3418054338299737,True,2.0401366769450417
21202155407,605,1900,0.31842105263157894,True,2.0400854692483867
21305136303,268,735,0.36462585034013606,True,2.0399763941949565
21202155331,363,1050,0.3457142857142857,True,2.038730337097273
11602163216,216,570,0.37894736842105264,True,2.0386979444995426
21205132240,261,713,0.36605890603085556,True,2.038342097449714
11602162807,409,1208,0.33857615894039733,True,2.036927382712439
21005144546,337,964,0.3495850622406639,True,2.0356498618026735
21305146630,409,1209,0.33829611248966085,True,2.0352425792527926
21305159012,291,812,0.3583743842364532,True,2.0344031483498397
11602163015,338,969,0.34881320949432404,True,2.032185795969651
12504149333,307,867,0.35409457900807384,True,2.028997270326283
12501158312,334,958,0.348643006263048,True,2.0270559474212653
11601130638,456,1378,0.3309143686502177,True,2.0267457374802307
21305136838,280,779,0.3594351732991014,True,2.0266229876937722
12003139627,1617,5899,0.2741142566536701,True,2.0254154670027145
21204156314,226,606,0.37293729372937295,True,2.023166178136629
11501155303,403,1196,0.33695652173913043,True,2.022215882791257
11602163032,228,613,0.3719412724306688,True,2.0210254760364874
11703164614,246,671,0.36661698956780925,True,2.019835366334549
21304135918,307,871,0.35246842709529275,True,2.019679257603774
21005144342,455,1383,0.3289949385394071,True,2.0142691455741475
12504158803,382,1129,0.3383525243578388,True,2.0125326535580217
21305136324,311,888,0.3502252252252252,True,2.011344584919762
30204104522,275,769,0.3576072821846554,True,2.009896278377394
21204145917,434,1312,0.3307926829268293,True,2.00968001333269
21305157908,277,776,0.35695876288659795,True,2.0088286707375085
21203155632,415,1246,0.3330658105939005,True,2.0086150746456055
50603112708,538,1685,0.31928783382789316,True,2.0082296600291043
21305146849,216,579,0.37305699481865284,True,2.0070083391446274
21005154218,440,1336,0.32934131736526945,True,2.005374060775907
21005144533,228,618,0.36893203883495146,True,2.004674137233603
50604113332,234,638,0.3667711598746082,True,2.0024185114572624
30303106045,522,1632,0.31985294117647056,True,2.0021455418148832
20904143750,261,726,0.359504132231405,True,2.0018428587901465
21304157404,459,1406,0.3264580369843528,True,2.0015881640631306
12504158926,346,1012,0.34189723320158105,True,1.9998679583612782
30907155415,493,1530,0.32222222222222224,True,1.998594777760553
12601172032,643,2081,0.3089860643921192,True,1.998428775052907
21305158827,279,787,0.3545108005082592,True,1.997593772915147
31001127444,352,1034,0.3404255319148936,True,1.9970955087432498
21305146848,263,735,0.3578231292517007,True,1.9952035566360287
80110113605,340,994,0.3420523138832998,True,1.9948088956502976
50603112737,316,913,0.34611171960569553,True,1.9932233959969559
21005144536,330,962,0.34303534303534305,True,1.990331667229138
40203103811,474,1468,0.3228882833787466,True,1.9900621369975613
12703173130,395,1190,0.3319327731092437,True,1.9854274062567392
80104103519,232,637,0.3642072213500785,True,1.9853075686455925
30501110606,502,1574,0.3189326556543837,True,1.9839493426874644
50601130835,274,776,0.35309278350515466,True,1.9832413411863927
50601130702,388,1167,0.3324764353041988,True,1.9827496018200146
12504149310,267,753,0.3545816733067729,True,1.9824615189859214
21005154317,410,1245,0.3293172690763052,True,1.982026681079081
20904143717,413,1256,0.3288216560509554,True,1.981435228654343
11601130715,256,717,0.35704323570432356,True,1.981260080520469
21203130638,376,1126,0.3339253996447602,True,1.9809273450092824
31402138948,308,892,0.3452914798206278,True,1.9796738938167104
40203103825,477,1487,0.32078009414929387,True,1.9790883116331033
80110113513,377,1131,0.3333333333333333,True,1.9782980652065292
20101100130,244,679,0.3593519882179676,True,1.9768880756596665
21005154302,397,1203,0.33000831255195345,True,1.9755789244371753
21005144547,293,843,0.3475682087781732,True,1.975431639181772
12003168034,387,1169,0.33105218135158254,True,1.9734038207307159
20904143101,462,1437,0.32150313152400833,True,1.9732984683283508
21204156340,392,1187,0.33024431339511373,True,1.972816653624895
30305107417,303,879,0.3447098976109215,True,1.9707160335905407
20604150502,319,934,0.341541755888651,True,1.9701224814327767
21305158314,272,775,0.35096774193548386,True,1.9687436494068502
21304135919,269,765,0.3516339869281046,True,1.9685954339484484
12003139641,387,1172,0.3302047781569966,True,1.9683524457629753
12403170812,443,1372,0.3228862973760933,True,1.9682582224179852
21204145904,268,762,0.35170603674540685,True,1.9676937660541902
11601130424,450,1398,0.3218884120171674,True,1.9672105170073
20904152802,411,1258,0.3267090620031797,True,1.967122890765227
50604113361,317,929,0.341227125941873,True,1.9661682328754748
21305158336,244,683,0.35724743777452417,True,1.9653104002531676
40203103832,317,930,0.34086021505376346,True,1.9640540734852863
21205156714,243,681,0.3568281938325991,True,1.9615446090253277
21204156334,295,856,0.3446261682242991,True,1.9610467745626143
21005154303,316,928,0.34051724137931033,True,1.9610053454151084
21203155820,343,1022,0.3356164383561644,True,1.9602153507623048
11601130652,566,1831,0.3091206990715456,True,1.9599363003331007
31004130434,434,1346,0.3224368499257058,True,1.9589154364728745
20604150923,337,1002,0.33632734530938124,True,1.9584495676424925
21305136110,303,885,0.3423728813559322,True,1.95735524692213
21203155513,325,961,0.3381893860561915,True,1.957067272574589
21304135928,259,736,0.35190217391304346,True,1.9568159543926924
12504149344,489,1548,0.31589147286821706,True,1.956759842538879
21005154211,355,1066,0.3330206378986867,True,1.9564731795989407
20604150916,543,1751,0.31010850942318674,True,1.953357761874801
20802118203,425,1318,0.3224582701062215,True,1.9523040380610641
21203130619,526,1689,0.3114268798105388,True,1.9517747119791338
21202155322,327,971,0.3367662203913491,True,1.9508912975711794
12504158810,281,813,0.3456334563345633,True,1.9500318412467526
40203103604,349,1049,0.332697807435653,True,1.9489215166012652
21305158012,228,636,0.3584905660377358,True,1.9479380767458594
21203155736,607,1998,0.3038038038038038,True,1.9474355121889206
11601156007,345,1036,0.333011583011583,True,1.9469318314622732
21305146861,224,624,0.358974358974359,True,1.9442411700220996
21203130342,201,549,0.366120218579235,True,1.9434641296496216
21004153909,237,668,0.35479041916167664,True,1.9415092060780532
11501162202,304,896,0.3392857142857143,True,1.9408200670632292
11601156122,233,655,0.35572519083969467,True,1.9405951448524343
11602163222,411,1276,0.3221003134796238,True,1.939373508293617
12101168204,342,1030,0.3320388349514563,True,1.9383532164376227
11601156119,466,1478,0.3152909336941813,True,1.937881890442291
21205156718,235,663,0.35444947209653094,True,1.9366522989155635
21203155903,362,1102,0.32849364791288566,True,1.936273889295713
21203155633,272,788,0.34517766497461927,True,1.93626437600293
21203155910,280,816,0.3431372549019608,True,1.9347295433988343
50603112731,318,948,0.33544303797468356,True,1.9338932180227644
20904143734,395,1223,0.32297628781684384,True,1.9318549578458872
12503171517,287,842,0.34085510688836107,True,1.9302489997613024
11601162611,398,1236,0.3220064724919094,True,1.9284843397428526
50601130709,450,1428,0.31512605042016806,True,1.9258825649693314
11501155844,302,897,0.3366778149386845,True,1.9236870761023737
50601130802,281,825,0.3406060606060606,True,1.9216677417377088
11602163238,352,1076,0.3271375464684015,True,1.9191419665804093
20604150512,494,1598,0.3091364205256571,True,1.9180547776651646
50503130410,460,1473,0.3122878479293958,True,1.915385675341791
21305146431,389,1212,0.320957095709571,True,1.9148771299662677
11602156306,299,891,0.33557800224466894,True,1.9140639280832819
12302170306,439,1397,0.31424481030780244,True,1.9127373694448837
21305146830,223,631,0.35340729001584786,True,1.912515165711052
50403105744,413,1303,0.31696085955487335,True,1.9099636586261355
21203155719,373,1157,0.32238547968885045,True,1.9098940470489372
21205156818,246,710,0.3464788732394366,True,1.9088866631133554
20604111827,493,1602,0.30774032459425715,True,1.90877029336682
21203155720,414,1308,0.3165137614678899,True,1.9080331096143035
11501155823,276,814,0.33906633906633904,True,1.9069150266679427
30403109401,341,1045,0.3263157894736842,True,1.9039908720941132
21204145908,417,1322,0.3154311649016641,True,1.9037789390036484
12003139611,246,712,0.3455056179775281,True,1.903524621924835
11602162821,353,1089,0.3241505968778696,True,1.9025360976457506
50403129925,383,1200,0.31916666666666665,True,1.8992467480342494
21004153908,455,1468,0.30994550408719346,True,1.897639120115154
20604150525,398,1257,0.3166268894192522,True,1.896266224281755
21203155607,244,708,0.3446327683615819,True,1.8959138465719116
12504171801,276,819,0.336996336996337,True,1.8952732987884073
12504148901,355,1102,0.3221415607985481,True,1.892559355220028
30303106017,281,838,0.3353221957040573,True,1.8918566669852148
40205105226,296,892,0.33183856502242154,True,1.889399902562331
21304157118,555,1857,0.2988691437802908,True,1.8890826081362806
12504148910,295,890,0.33146067415730335,True,1.8861303809276377
21005144319,270,802,0.33665835411471323,True,1.8860001017924182
50601130823,286,859,0.3329452852153667,True,1.8842979204973827
31004130458,344,1067,0.32239925023430177,True,1.8839543387617506
21305158518,399,1269,0.3144208037825059,True,1.8838410987360794
12601172111,362,1133,0.3195057369814651,True,1.8832955216274279
21203155801,411,1314,0.3127853881278539,True,1.8832881252531626
20802118206,349,1086,0.32136279926335176,True,1.8825217964224008
21005144523,303,922,0.3286334056399132,True,1.8788062836508517
21203155737,305,930,0.3279569892473118,True,1.877089737737071
21305158105,448,1458,0.30727023319615915,True,1.8765063468508438
80109110207,477,1569,0.30401529636711283,True,1.8756560353081102
21203155520,271,810,0.3345679012345679,True,1.8755214320570561
11602163205,271,810,0.3345679012345679,True,1.8755214320570561
20604111819,425,1372,0.3097667638483965,True,1.8754640832102645
21304135914,253,747,0.3386880856760375,True,1.8754291426448324
11602162909,355,1113,0.3189577717879605,True,1.8738548153211778
31004130314,222,641,0.3463338533541342,True,1.8726866353574827
20904122308,314,965,0.32538860103626943,True,1.8718215633069937
21203155921,369,1167,0.3161953727506427,True,1.8698222871298387
21205156701,230,670,0.34328358208955223,True,1.868292646895541
12504148921,213,612,0.3480392156862745,True,1.8675700836595657
11602163210,281,850,0.3305882352941176,True,1.865148102274835
21203155623,371,1178,0.3149405772495755,True,1.8640998471437495
21304146205,287,872,0.3291284403669725,True,1.8638413506869456
31402157823,267,801,0.3333333333333333,True,1.863662326836952
21203155804,322,999,0.32232232232232233,True,1.8622663143920875
12302170419,304,934,0.32548179871520344,True,1.8618573662619413
40203117620,246,728,0.33791208791208793,True,1.861688915948465
40203103626,366,1161,0.3152454780361757,True,1.861638618766557
11602163302,239,704,0.33948863636363635,True,1.8606146344868406
50605113846,622,2157,0.28836346777932315,True,1.8554881477449217
21204156419,358,1136,0.31514084507042256,True,1.854075189329933
30305107430,238,703,0.3385490753911807,True,1.8540516719199143
21005144226,465,1541,0.3017521090201168,True,1.8540209733085171
21203130620,289,884,0.3269230769230769,True,1.8536149171282468
40104101508,261,785,0.332484076433121,True,1.8513858795944536
20904153218,285,871,0.32721010332950634,True,1.8506976648492055
11501129149,510,1720,0.29651162790697677,True,1.849156099420866
40204117116,370,1184,0.3125,True,1.8488131445648235
12504158812,321,1003,0.3200398803589232,True,1.8480867857624677
11602162817,295,909,0.32453245324532454,True,1.8467063135595134
21201155012,324,1015,0.3192118226600985,True,1.846265378398852
21203155616,320,1001,0.3196803196803197,True,1.8450161432583467
21203130618,395,1281,0.3083528493364559,True,1.844386115101889
31402157803,259,781,0.33162612035851474,True,1.8440672758425374
12403170809,246,735,0.3346938775510204,True,1.8439585453203844
21203155715,213,620,0.3435483870967742,True,1.8434724051607327
21303134702,427,1404,0.3041310541310541,True,1.842767524582213
12601172120,330,1040,0.3173076923076923,True,1.8410567921869525
21305146418,337,1066,0.31613508442776733,True,1.8408691057952882
12602150049,211,614,0.34364820846905536,True,1.8407812768009684
12504149342,369,1186,0.3111298482293423,True,1.8398672926479944
11504162307,302,938,0.32196162046908317,True,1.8396026729891573
20802118107,383,1239,0.30912025827280065,True,1.8394641627450359
11602162813,262,794,0.32997481108312343,True,1.8386704740939224
21203155924,508,1722,0.29500580720092917,True,1.838608357960317
21205156802,277,848,0.3266509433962264,True,1.8382677458635688
21205156823,358,1146,0.31239092495637,True,1.8378965227563733
20904122304,407,1332,0.3055555555555556,True,1.8367760810679383
21203155725,284,874,0.32494279176201374,True,1.8367356146410718
11501129048,295,914,0.3227571115973742,True,1.836603981428444
40203103644,348,1110,0.31351351351351353,True,1.8356441702040043
21201154622,286,882,0.3242630385487528,True,1.8351608998948432
12003139617,339,1077,0.3147632311977716,True,1.8347377570750794
21305158110,358,1149,0.31157528285465624,True,1.833097837318367
11601130428,276,847,0.32585596221959856,True,1.8326196360185423
50601130808,305,953,0.3200419727177335,True,1.8317874670466696
12504158905,215,631,0.34072900158478603,True,1.831513245090484
21005144555,490,1658,0.2955367913148372,True,1.8312772150900574
21305136245,301,939,0.32055378061767836,True,1.8304989693608473
30305107410,343,1095,0.3132420091324201,True,1.8295343273781512
11601162612,244,735,0.33197278911564626,True,1.8262680317998823
11504162317,227,675,0.3362962962962963,True,1.825868826329864
20904153106,351,1128,0.31117021276595747,True,1.8245873604919611
11602130908,249,754,0.3302387267904509,True,1.8234002235380626
12703173128,315,996,0.31626506024096385,True,1.8203401579115235
70102102511,306,963,0.3177570093457944,True,1.8197460132520062
11501162208,303,952,0.3182773109243697,True,1.8196002032837029
21305158021,383,1253,0.3056664006384677,True,1.818911490535594
21204131010,351,1132,0.31007067137809186,True,1.818140055331212
20604150320,322,1025,0.31414634146341464,True,1.8150283395879956
50601130812,328,1050,0.31238095238095237,True,1.8105780402390876
21305146855,227,681,0.3333333333333333,True,1.809781876318147
30201102315,514,1774,0.2897406989853439,True,1.8091892823794593
11602156331,218,650,0.3353846153846154,True,1.8074117493846111
21203130328,313,996,0.3142570281124498,True,1.8067871532020916
21205132121,352,1144,0.3076923076923077,True,1.8050670944410143
21204131002,296,934,0.3169164882226981,True,1.8044375943100635
30305107346,342,1107,0.3089430894308943,True,1.8035264796122417
30204104140,361,1180,0.3059322033898305,True,1.8024436953127996
11601130422,221,663,0.3333333333333333,True,1.800892460624093
50403129919,365,1199,0.30442035029190995,True,1.796881706998748
20904153110,377,1246,0.3025682182985554,True,1.795710362559057
12403170803,246,755,0.3258278145695364,True,1.7951119613383872
21304146207,317,1018,0.3113948919449902,True,1.7942733677223146
20904143712,405,1356,0.29867256637168144,True,1.793932912712907
21204145915,310,992,0.3125,True,1.7936852850560105
31001156302,327,1057,0.3093661305581835,True,1.792162204296703
11602130909,222,670,0.33134328358208953,True,1.7916300496479796
21305146839,311,997,0.3119358074222668,True,1.791448336418003
11602163028,252,779,0.32349165596919127,True,1.7900053288309823
12003139606,274,860,0.3186046511627907,True,1.789529396233303
21203155504,398,1336,0.29790419161676646,True,1.784136709522579
11602156347,378,1258,0.3004769475357711,True,1.7840927547862935
20904143720,393,1318,0.29817905918057663,True,1.7820226914674415
80104111801,408,1377,0.2962962962962963,True,1.7818415277163857
21005144341,366,1213,0.3017312448474856,True,1.7818321816883536
12602150052,261,816,0.31985294117647056,True,1.781051367011821
11904137806,298,955,0.31204188481675393,True,1.7787771569323818
11601156134,296,948,0.31223628691983124,True,1.777789781735864
12102157910,452,1557,0.29030186255619783,True,1.7754548752205084
12703160114,223,680,0.32794117647058824,True,1.7747015728877555
21005144349,408,1383,0.2950108459869848,True,1.7741111957089393
21304157411,345,1137,0.3034300791556728,True,1.7739853802945602
21005154212,229,702,0.3262108262108262,True,1.7739603443638343
21204131001,293,939,0.31203407880724177,True,1.773470577029003
20904153201,447,1539,0.290448343079922,True,1.7731270792004536
11602163225,350,1158,0.3022452504317789,True,1.7713947998385602
20904122432,424,1449,0.29261559696342304,True,1.7709356850406852
12504149324,356,1182,0.3011844331641286,True,1.7702825197238166
40204117101,297,956,0.3106694560669456,True,1.769912934615173
50604113345,297,956,0.3106694560669456,True,1.769912934615173
21005154315,317,1033,0.3068731848983543,True,1.7682190593817193
21201155237,380,1279,0.2971071149335418,True,1.7656479769727493
12601172124,370,1241,0.29814665592264306,True,1.76389586072905
20904153216,341,1128,0.30230496453900707,True,1.7638922529595285
12001167206,213,648,0.3287037037037037,True,1.7638161901229235
50603112749,367,1230,0.2983739837398374,True,1.7628182425268275
21203155706,342,1133,0.30185348631950576,True,1.7621392876705662
20604150931,295,953,0.3095487932843652,True,1.7614439024402915
50603112924,278,889,0.312710911136108,True,1.7609413670937453
11501129153,444,1538,0.2886866059817945,True,1.76043236754344
20904143718,284,912,0.31140350877192985,True,1.7602049640310273
11602163313,222,682,0.3255131964809384,True,1.7601057672494815
20604111734,268,852,0.3145539906103286,True,1.7598387907667756
11501129148,255,804,0.31716417910447764,True,1.7587316521670255
40204117103,496,1751,0.2832667047401485,True,1.7586868377749445
12703152421,322,1058,0.30434782608695654,True,1.7584159244590694
50603113107,248,779,0.31835686777920413,True,1.7565190222378018
11601156025,289,933,0.3097534833869239,True,1.756265366282283
21305146611,379,1283,0.2954014029618083,True,1.7547349218870176
11504162415,350,1170,0.29914529914529914,True,1.7532266480453442
20904143305,460,1611,0.2855369335816263,True,1.7513116696328108
50603112718,371,1254,0.2958532695374801,True,1.7511240988320076
12504149137,222,686,0.3236151603498542,True,1.7498427598602717
11501155818,217,668,0.3248502994011976,True,1.7491548332713056
21204145905,395,1351,0.2923760177646188,True,1.7488220676872834
30304106703,341,1139,0.2993854258121159,True,1.7468572970485938
11602156343,214,658,0.3252279635258359,True,1.7466816687223705
11601130430,278,897,0.30992196209587514,True,1.7452362043994867
21305158102,331,1101,0.3006357856494096,True,1.7452313121810696
21203130452,357,1203,0.2967581047381546,True,1.7450958238944723
21305158309,332,1105,0.3004524886877828,True,1.74507086576788
31106133502,296,966,0.3064182194616977,True,1.7446632640637671
21201155110,242,762,0.31758530183727035,True,1.74451557649398
21005144328,341,1141,0.2988606485539001,True,1.74379532106779
31402157816,295,963,0.3063343717549325,True,1.7431526885001014
12504149311,252,800,0.315,True,1.7430176889491689
70201104914,270,868,0.31105990783410137,True,1.7425945640985245
12601172127,238,748,0.3181818181818182,True,1.7425111301600262
31402138950,304,999,0.30430430430430433,True,1.7407154955842377
11602156350,224,697,0.321377331420373,True,1.7406118939652655
21204156315,292,954,0.3060796645702306,True,1.7385853268689557
21603159420,215,665,0.3233082706766917,True,1.7378719663941284
50703116943,299,982,0.3044806517311609,True,1.7366914052160938
21201154634,263,846,0.3108747044917258,True,1.7334215297015143
11904138126,244,775,0.31483870967741934,True,1.7320090366102108
11501129156,213,660,0.32272727272727275,True,1.7317468048479612
40205105215,420,1467,0.28629856850715746,True,1.7299971302976143
50601130716,320,1068,0.299625468164794,True,1.7292707485033756
11602156205,272,884,0.3076923076923077,True,1.7259913215953724
21005144213,288,946,0.3044397463002114,True,1.7250855033576962
20904143319,1013,4065,0.24920049200492006,True,1.724880624980343
11601130436,261,843,0.3096085409252669,True,1.7240070171787025
30305107345,261,843,0.3096085409252669,True,1.7240070171787025
50604113358,457,1625,0.28123076923076923,True,1.7230641336247279
11601156015,312,1041,0.29971181556195964,True,1.7222049908247143
21205156804,363,1243,0.2920353982300885,True,1.7221776781594023
50502109032,287,944,0.3040254237288136,True,1.7216839595328566
21305146624,349,1188,0.2937710437710438,True,1.7208911371336089
21201155201,355,1212,0.2929042904290429,True,1.7207924170399926
20603111523,613,2288,0.2679195804195804,True,1.7200423474450166
11602163208,247,792,0.31186868686868685,True,1.7194657832105438
21305158016,280,919,0.30467899891186073,True,1.7178882561626212
21305146637,336,1139,0.29499561018437226,True,1.7168989153629441
11602163303,264,858,0.3076923076923077,True,1.7168399464572992
11601156020,225,711,0.31645569620253167,True,1.7153591769849008
11603131405,309,1034,0.2988394584139265,True,1.714314158531016
20604150922,250,806,0.31017369727047145,True,1.7138501672244986
20703116511,222,701,0.3166904422253923,True,1.7123996194923627
21303134835,205,638,0.3213166144200627,True,1.711935132604803
21005144544,209,653,0.32006125574272587,True,1.711401950872819
80104103516,326,1103,0.2955575702629193,True,1.7112665600294692
12703173025,257,834,0.30815347721822545,True,1.7111638049458702
21203130454,279,919,0.30359085963003263,True,1.7106706194605228
21603141645,946,3790,0.24960422163588392,True,1.71061238579262
11602162819,240,770,0.3116883116883117,True,1.7095470961529313
31402157822,252,816,0.3088235294117647,True,1.708840871518793
21202155325,237,759,0.31225296442687744,True,1.7087327400001837
11602163201,255,828,0.3079710144927536,True,1.7077539231187058
20904143733,322,1090,0.29541284403669726,True,1.7067927046584361
20802117647,302,1011,0.2987141444114738,True,1.706772806393501
21205132215,352,1210,0.2909090909090909,True,1.7066088892896862
21005144340,314,1059,0.29650613786591123,True,1.705673095931302
21304157401,431,1534,0.28096479791395046,True,1.7050139690568524
20604150801,282,934,0.3019271948608137,True,1.704513945541106
12504171926,228,727,0.31361760660247595,True,1.7041108896978912
12504148923,321,1088,0.29503676470588236,True,1.703705005624775
11902157309,463,1669,0.2774116237267825,True,1.7032753431280745
11601156114,221,701,0.3152639087018545,True,1.7032691888641565
50601130831,271,892,0.3038116591928251,True,1.7031080268679544
21204146021,459,1653,0.2776769509981851,True,1.7025002774789848
50604113331,382,1335,0.2861423220973783,True,1.7019845437206043
21305146622,279,924,0.30194805194805197,True,1.7014137438140915
