SA1_CODE_2021,Lebanon_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
12501158623,134,1297,0.10331534309946029,True,523,2661,1704,3.6,0.306924882629108,0.36037378114842905,Moderately_Affordable,Moderately_Affordable
21005124333,134,1064,0.12593984962406016,True,335,1375,1156,3.0,0.2897923875432526,0.2744876231035401,Affordable,Affordable
12503171408,134,589,0.22750424448217318,True,465,2383,1875,3.3,0.248,0.2932923076923077,Affordable,Affordable
11901136115,134,1136,0.11795774647887323,True,265,2392,1104,2.6,0.24003623188405798,0.5,Affordable,Very_Expensive
11902165914,134,447,0.29977628635346754,True,445,1755,1958,2.8,0.22727272727272727,0.20684371807967314,Affordable,Affordable
12503148137,134,920,0.14565217391304347,True,445,2200,1875,3.4,0.23733333333333334,0.27076923076923076,Affordable,Affordable
12501158219,133,1256,0.10589171974522293,True,295,2400,982,3.2,0.3004073319755601,0.5639981200062667,Moderately_Affordable,Very_Expensive
11901157118,133,821,0.16199756394640683,True,500,2156,1697,3.4,0.2946375957572186,0.2931870722088754,Affordable,Affordable
12701150428,132,1163,0.11349957007738606,True,300,1950,1054,2.8,0.2846299810246679,0.4269449715370019,Affordable,Expensive
12503148312,132,967,0.13650465356773525,True,400,2300,1424,3.7,0.2808988764044944,0.3727312013828868,Affordable,Moderately_Affordable
12703159916,132,907,0.14553472987872107,True,300,2015,1216,2.9,0.24671052631578946,0.3824013157894737,Affordable,Moderately_Affordable
11902136630,132,780,0.16923076923076924,True,585,2167,1562,3.6,0.37451984635083224,0.32015167930660887,Moderately_Affordable,Moderately_Affordable
11901135607,132,799,0.16520650813516896,True,650,3039,2139,3.6,0.30388031790556336,0.32786708382781315,Moderately_Affordable,Moderately_Affordable
21302134320,131,962,0.13617463617463618,True,454,2200,2011,2.6,0.22575832918945798,0.2524576368435145,Affordable,Affordable
12504171922,131,499,0.2625250501002004,True,420,2618,2075,3.0,0.20240963855421687,0.29115848007414274,Affordable,Affordable
12503148403,131,1194,0.10971524288107203,True,330,1400,1100,2.0,0.3,0.2937062937062937,Moderately_Affordable,Affordable
12503171442,131,808,0.16212871287128713,True,490,2000,1875,3.4,0.2613333333333333,0.24615384615384617,Affordable,Affordable
12503148412,131,957,0.13688610240334378,True,600,2084,1461,3.4,0.4106776180698152,0.32917390617595954,Expensive,Moderately_Affordable
12503171301,131,908,0.14427312775330398,True,273,2167,1158,3.0,0.23575129533678757,0.431845356715823,Affordable,Expensive
11901136014,131,1127,0.11623779946761313,True,493,2450,1636,3.0,0.30134474327628363,0.3455896182057551,Moderately_Affordable,Moderately_Affordable
11901165615,131,428,0.3060747663551402,True,300,2700,1281,3.1,0.234192037470726,0.48639884705458475,Affordable,Expensive
11904167027,131,1026,0.1276803118908382,True,510,2416,1857,2.8,0.27463651050080773,0.3002361128370821,Affordable,Moderately_Affordable
21003153514,130,1023,0.1270772238514174,True,346,1700,1615,3.0,0.21424148606811144,0.242914979757085,Affordable,Affordable
21005124336,130,1013,0.12833168805528133,True,323,1375,1067,3.6,0.302717900656045,0.2973830293417922,Moderately_Affordable,Affordable
21005124209,130,1197,0.1086048454469507,True,332,1300,1118,2.8,0.29695885509839,0.26833631484794274,Affordable,Affordable
11901157111,130,1062,0.1224105461393597,True,400,1713,1425,2.8,0.2807017543859649,0.27740890688259107,Affordable,Affordable
11901135838,130,1078,0.12059369202226346,True,200,2300,1451,2.8,0.13783597518952448,0.3657954726183534,Affordable,Moderately_Affordable
12501158713,129,905,0.1425414364640884,True,204,3033,1042,2.9,0.19577735124760076,0.6717112062601506,Affordable,Very_Expensive
12503147906,129,1000,0.129,True,450,2167,1511,3.7,0.29781601588352086,0.330957593035687,Affordable,Moderately_Affordable
21302134318,128,1230,0.1040650406504065,True,433,2186,1687,2.6,0.2566686425607587,0.2990287720578177,Affordable,Affordable
12501158413,128,917,0.1395856052344602,True,385,2251,1583,3.9,0.24320909665192672,0.32815005588221,Affordable,Moderately_Affordable
11902136225,128,1096,0.11678832116788321,True,485,2412,1769,2.9,0.27416619559072924,0.31464973692220727,Affordable,Moderately_Affordable
20601149703,128,605,0.2115702479338843,True,467,2440,1875,2.9,0.24906666666666666,0.30030769230769233,Affordable,Moderately_Affordable
12701150407,128,643,0.19906687402799378,True,278,2156,1104,3.0,0.25181159420289856,0.4506688963210702,Affordable,Expensive
11901135404,128,762,0.1679790026246719,True,535,2600,1490,3.2,0.35906040268456374,0.40268456375838924,Moderately_Affordable,Expensive
11901165815,128,1240,0.1032258064516129,True,400,2550,1678,2.7,0.23837902264600716,0.3506922160080682,Affordable,Moderately_Affordable
12701150427,127,746,0.17024128686327078,True,343,1695,1187,3.3,0.2889637742207245,0.32953146264014,Affordable,Moderately_Affordable
11901135438,127,540,0.2351851851851852,True,580,2383,1666,3.3,0.34813925570228094,0.3300858805060486,Moderately_Affordable,Moderately_Affordable
11902136728,127,1080,0.1175925925925926,True,343,2167,1769,2.9,0.19389485585076313,0.2826890463973562,Affordable,Affordable
11901135433,127,670,0.18955223880597014,True,600,3000,2062,3.6,0.2909796314258002,0.335745728568231,Affordable,Moderately_Affordable
11901157128,127,893,0.1422172452407615,True,400,1625,1303,2.7,0.3069838833461243,0.28779739063699156,Moderately_Affordable,Affordable
11902157416,127,692,0.18352601156069365,True,350,2154,1281,3.4,0.273224043715847,0.38803819131687983,Affordable,Moderately_Affordable
11901157213,127,804,0.15796019900497513,True,478,1300,1364,3.4,0.35043988269794724,0.21994134897360704,Moderately_Affordable,Affordable
11901135447,126,778,0.16195372750642673,True,178,1955,830,3.0,0.21445783132530122,0.5435588507877664,Affordable,Very_Expensive
11902157406,126,1071,0.11764705882352941,True,330,1609,1153,2.8,0.2862098872506505,0.32203615985055706,Affordable,Moderately_Affordable
11902136702,126,1102,0.11433756805807622,True,390,2217,1488,2.8,0.2620967741935484,0.3438275434243176,Affordable,Moderately_Affordable
11901135448,126,763,0.1651376146788991,True,465,2167,1625,3.5,0.28615384615384615,0.30773964497041423,Affordable,Moderately_Affordable
11901157222,125,765,0.16339869281045752,True,406,1881,1112,3.1,0.36510791366906475,0.3903569452130603,Moderately_Affordable,Moderately_Affordable
11904167030,125,1097,0.11394712853236098,True,400,2145,1593,2.4,0.25109855618330196,0.3107344632768362,Affordable,Moderately_Affordable
11901135442,124,770,0.16103896103896104,True,535,2100,1458,3.4,0.3669410150891632,0.33238366571699907,Moderately_Affordable,Moderately_Affordable
21005124309,124,712,0.17415730337078653,True,346,1662,1275,3.0,0.27137254901960783,0.30081447963800906,Affordable,Moderately_Affordable
11902166305,124,1114,0.11131059245960502,True,315,2755,1738,3.0,0.1812428078250863,0.3658050809949544,Affordable,Moderately_Affordable
12503148303,124,728,0.17032967032967034,True,369,2102,1267,3.0,0.2912391475927388,0.38285471434642704,Affordable,Moderately_Affordable
12503148141,124,771,0.1608300907911803,True,480,2200,1471,3.4,0.3263086335825969,0.34513413167390056,Moderately_Affordable,Moderately_Affordable
12504148916,123,939,0.13099041533546327,True,216,2100,1307,2.7,0.16526396327467482,0.3707845329880525,Affordable,Moderately_Affordable
11902136218,123,826,0.14891041162227603,True,450,2600,1666,3.0,0.27010804321728693,0.36014405762304924,Affordable,Moderately_Affordable
12503148436,123,940,0.13085106382978723,True,450,2084,1583,3.6,0.28427037271004424,0.3038048496039652,Affordable,Moderately_Affordable
11901136128,123,838,0.1467780429594272,True,400,2500,1509,3.1,0.26507620941020543,0.38232145588010397,Affordable,Moderately_Affordable
11902136611,123,787,0.156289707750953,True,320,2158,922,2.5,0.3470715835140998,0.5401301518438177,Moderately_Affordable,Very_Expensive
11901135449,121,563,0.21492007104795738,True,400,2600,2100,3.8,0.19047619047619047,0.2857142857142857,Affordable,Affordable
11901135408,120,809,0.14833127317676142,True,420,1950,1536,3.6,0.2734375,0.29296875,Affordable,Affordable
11901136146,120,881,0.1362088535754824,True,475,1896,1666,3.4,0.2851140456182473,0.26262812817434666,Affordable,Affordable
11902136608,120,673,0.17830609212481427,True,360,2167,1781,3.4,0.2021336327905671,0.2807843476007429,Affordable,Affordable
10701154507,120,770,0.15584415584415584,True,350,1333,1079,2.8,0.3243744207599629,0.28509303486133886,Moderately_Affordable,Affordable
11901157209,120,1041,0.11527377521613832,True,380,1408,1016,2.7,0.37401574803149606,0.3198061780738946,Moderately_Affordable,Moderately_Affordable
11903137309,120,811,0.14796547472256474,True,145,0,474,2.0,0.3059071729957806,0.0,Moderately_Affordable,Affordable
12503148123,119,850,0.14,True,380,2000,1470,2.9,0.2585034013605442,0.3139717425431711,Affordable,Moderately_Affordable
12501158221,119,800,0.14875,True,450,2400,1850,3.9,0.24324324324324326,0.2993762993762994,Affordable,Affordable
11902157411,119,899,0.13236929922135707,True,500,2167,1888,3.7,0.2648305084745763,0.2648712516297262,Affordable,Affordable
21005124709,119,974,0.12217659137577003,True,376,1600,1390,3.5,0.27050359712230215,0.26563364692861097,Affordable,Affordable
12503171413,119,599,0.1986644407345576,True,475,2600,1625,3.2,0.2923076923076923,0.36923076923076925,Affordable,Moderately_Affordable
12701150430,119,864,0.13773148148148148,True,370,2167,1195,3.4,0.30962343096234307,0.418474412616672,Moderately_Affordable,Expensive
11901135425,118,731,0.16142270861833105,True,470,3082,2115,3.9,0.2222222222222222,0.3362793235133661,Affordable,Moderately_Affordable
11904138155,118,952,0.12394957983193278,True,377,2167,1583,2.6,0.2381554011370815,0.3159045629039312,Affordable,Moderately_Affordable
11901157226,118,865,0.13641618497109825,True,463,1400,1489,3.5,0.3109469442578912,0.21697577103890064,Moderately_Affordable,Affordable
12503147922,117,725,0.16137931034482758,True,403,1950,1375,3.3,0.29309090909090907,0.32727272727272727,Affordable,Moderately_Affordable
11901136148,117,901,0.12985571587125416,True,450,1985,1699,3.5,0.26486168334314303,0.2696156109928917,Affordable,Affordable
12503171437,117,964,0.12136929460580913,True,450,2167,1812,3.4,0.24834437086092714,0.27598064187468163,Affordable,Affordable
11902166017,116,1079,0.10750695088044486,True,520,2000,1578,3.2,0.32953105196451205,0.2924831822170225,Moderately_Affordable,Affordable
12503148120,116,813,0.14268142681426815,True,450,2167,1593,3.3,0.2824858757062147,0.31392148341300885,Affordable,Moderately_Affordable
12701150414,116,795,0.1459119496855346,True,310,1517,1019,3.3,0.3042198233562316,0.3435494829017891,Moderately_Affordable,Moderately_Affordable
12503148014,116,655,0.17709923664122137,True,380,2000,1416,3.5,0.268361581920904,0.3259452411994785,Affordable,Moderately_Affordable
11901165713,116,1090,0.10642201834862386,True,188,2500,1187,2.6,0.15838247683235046,0.48603460566392326,Affordable,Expensive
11901135434,116,686,0.16909620991253643,True,504,2379,1895,3.2,0.26596306068601583,0.28970976253298153,Affordable,Affordable
12503171605,115,982,0.11710794297352342,True,460,2450,1829,3.4,0.25150355385456535,0.3091222610085377,Affordable,Moderately_Affordable
11901135454,115,554,0.2075812274368231,True,200,2080,809,2.8,0.24721878862793573,0.5933250927070457,Affordable,Very_Expensive
11901135432,115,673,0.17087667161961367,True,400,2800,1625,3.2,0.24615384615384617,0.39763313609467454,Affordable,Moderately_Affordable
11902157407,115,1143,0.10061242344706911,True,350,1647,1339,3.2,0.26138909634055263,0.2838513241799276,Affordable,Affordable
12503171311,115,976,0.11782786885245902,True,500,2600,1937,3.1,0.2581311306143521,0.3097573567372225,Affordable,Moderately_Affordable
11904166903,115,889,0.12935883014623173,True,410,1753,1569,2.2,0.26131293817718293,0.2578320341226651,Affordable,Affordable
20601149718,114,722,0.15789473684210525,True,554,2500,1708,2.8,0.32435597189695553,0.33777697712123944,Moderately_Affordable,Moderately_Affordable
21003153521,114,1008,0.1130952380952381,True,321,1740,1086,2.8,0.2955801104972376,0.36974075648108795,Affordable,Moderately_Affordable
12503148407,113,1002,0.11277445109780439,True,500,2600,1476,3.4,0.33875338753387535,0.4065040650406504,Moderately_Affordable,Expensive
12701150434,113,1099,0.10282074613284804,True,350,1733,1481,3.8,0.2363268062120189,0.27003583857061236,Affordable,Affordable
12501158703,113,944,0.11970338983050847,True,300,2500,1350,3.0,0.2222222222222222,0.42735042735042733,Affordable,Expensive
12503171329,113,930,0.12150537634408602,True,400,2167,1339,2.7,0.29873039581777444,0.37347044292525994,Affordable,Moderately_Affordable
12503148116,113,567,0.19929453262786595,True,465,2000,1562,3.3,0.29769526248399486,0.29547916871860536,Affordable,Affordable
12503148327,113,510,0.22156862745098038,True,410,2078,1421,3.5,0.2885292047853624,0.3374654901748498,Affordable,Moderately_Affordable
11902157330,113,865,0.130635838150289,True,360,1647,1292,3.7,0.2786377708978328,0.2941771850440581,Affordable,Affordable
12501158230,113,906,0.12472406181015452,True,462,2000,1031,2.8,0.4481086323957323,0.447660971424308,Expensive,Expensive
12503148319,112,824,0.13592233009708737,True,370,1560,1171,3.0,0.31596925704526047,0.3074295473953886,Moderately_Affordable,Moderately_Affordable
21005124335,112,839,0.133492252681764,True,323,1300,1007,3.0,0.32075471698113206,0.29791459781529295,Moderately_Affordable,Affordable
12003139322,112,716,0.1564245810055866,True,182,1551,928,2.4,0.1961206896551724,0.38569297082228116,Affordable,Moderately_Affordable
11902136642,112,1113,0.10062893081761007,True,328,2277,1596,3.1,0.20551378446115287,0.3292365529207634,Affordable,Moderately_Affordable
11904166902,112,985,0.11370558375634518,True,510,2600,1958,3.0,0.2604698672114402,0.30643513789581206,Affordable,Moderately_Affordable
12502147815,112,815,0.1374233128834356,True,733,2800,2528,3.2,0.2899525316455696,0.2555988315481986,Affordable,Affordable
11901135424,112,713,0.1570827489481066,True,690,2600,2058,3.4,0.33527696793002915,0.2915451895043732,Moderately_Affordable,Affordable
11901136135,112,779,0.14377406931964057,True,500,2028,1649,3.3,0.30321406913280774,0.28380836870830806,Moderately_Affordable,Affordable
21005124721,111,1040,0.10673076923076923,True,335,1300,1168,3.3,0.2868150684931507,0.2568493150684932,Affordable,Affordable
21005125002,111,788,0.14086294416243655,True,394,1733,1678,2.7,0.23480333730631706,0.23833318052626754,Affordable,Affordable
12504148935,111,682,0.1627565982404692,True,515,2665,2366,3.1,0.2176669484361792,0.2599323753169907,Affordable,Affordable
12501158218,111,766,0.14490861618798956,True,450,1733,1604,3.6,0.2805486284289277,0.2493286015729906,Affordable,Affordable
12501158217,111,971,0.11431513903192585,True,185,1945,817,3.0,0.22643818849449204,0.5493832972413144,Affordable,Very_Expensive
12503148128,111,930,0.11935483870967742,True,450,2057,1625,2.9,0.27692307692307694,0.29211834319526625,Affordable,Affordable
12003139327,110,720,0.1527777777777778,True,490,2750,2187,3.2,0.2240512117055327,0.290176216102142,Affordable,Affordable
12503147910,110,646,0.17027863777089783,True,395,1800,1854,2.9,0.21305285868392665,0.22404779686333084,Affordable,Affordable
12501158523,110,803,0.136986301369863,True,195,2200,725,2.9,0.2689655172413793,0.7002652519893899,Affordable,Very_Expensive
11901136110,110,766,0.14360313315926893,True,475,2400,1833,3.3,0.2591380250954719,0.3021528389777162,Affordable,Moderately_Affordable
11904166813,110,941,0.11689691817215728,True,425,2167,1855,2.5,0.22911051212938005,0.2695832469417375,Affordable,Affordable
21302134332,109,875,0.12457142857142857,True,381,1961,1575,3.0,0.2419047619047619,0.2873260073260073,Affordable,Affordable
12504149305,109,965,0.11295336787564766,True,490,2123,2204,2.9,0.22232304900181488,0.2222881474242636,Affordable,Affordable
12503171420,109,997,0.10932798395185557,True,500,2600,1363,3.3,0.36683785766691124,0.4402054292002935,Moderately_Affordable,Expensive
12503171504,109,1052,0.10361216730038023,True,460,2500,1963,3.0,0.23433520122261844,0.2938986637407422,Affordable,Affordable
12504158805,109,944,0.11546610169491525,True,468,2167,1718,2.9,0.2724097788125728,0.2910808632578132,Affordable,Affordable
21003153522,109,868,0.12557603686635946,True,381,2000,1721,2.6,0.22138291690877396,0.26818039601305144,Affordable,Affordable
11901135436,109,689,0.15820029027576196,True,550,2298,1375,2.8,0.4,0.38567832167832167,Expensive,Moderately_Affordable
12802153401,109,674,0.16172106824925817,True,690,2383,2437,3.2,0.2831350020517029,0.22565575581578864,Affordable,Affordable
11901157107,109,909,0.11991199119911991,True,490,1690,1625,3.5,0.30153846153846153,0.24,Moderately_Affordable,Affordable
12703152209,108,799,0.13516896120150187,True,300,2000,941,2.7,0.3188097768331562,0.49047657974331726,Moderately_Affordable,Expensive
12504171905,108,422,0.2559241706161137,True,450,1950,2196,3.0,0.20491803278688525,0.20491803278688525,Affordable,Affordable
11902136719,108,954,0.11320754716981132,True,380,3200,1375,2.9,0.27636363636363637,0.5370629370629371,Affordable,Very_Expensive
11901136010,107,919,0.11643090315560392,True,520,3000,2291,3.6,0.22697512003491924,0.3021858106973777,Affordable,Moderately_Affordable
11901157104,107,1006,0.10636182902584493,True,380,1733,1086,2.4,0.34990791896869244,0.3682532936676583,Moderately_Affordable,Moderately_Affordable
12703159923,107,960,0.11145833333333334,True,403,2225,1508,3.2,0.2672413793103448,0.34049173638033053,Affordable,Moderately_Affordable
12504171904,107,770,0.13896103896103895,True,350,1750,1562,2.3,0.22407170294494239,0.25854427262877966,Affordable,Affordable
12504148945,107,905,0.11823204419889503,True,460,2100,2223,2.8,0.206927575348628,0.21800062285892247,Affordable,Affordable
11904166833,107,774,0.13824289405684753,True,254,2084,1028,2.2,0.24708171206225682,0.46782400478898534,Affordable,Expensive
11904166806,106,984,0.10772357723577236,True,540,2817,1875,2.8,0.288,0.34670769230769233,Affordable,Moderately_Affordable
12503147939,106,719,0.1474269819193324,True,270,2184,1390,3.3,0.19424460431654678,0.36258992805755397,Affordable,Moderately_Affordable
12503171303,106,934,0.11349036402569593,True,473,2846,1726,3.1,0.27404403244495945,0.3805151974329263,Affordable,Moderately_Affordable
11901157236,106,982,0.1079429735234216,True,380,1410,1077,2.6,0.3528319405756732,0.30212127705163916,Moderately_Affordable,Moderately_Affordable
12501158414,106,872,0.12155963302752294,True,0,2000,1312,3.6,0.0,0.3517823639774859,Affordable,Moderately_Affordable
11904166822,106,859,0.12339930151338765,True,590,2900,2031,3.3,0.29049729197439683,0.3295080104533576,Affordable,Moderately_Affordable
12503171447,106,903,0.11738648947951273,True,370,1582,1516,2.5,0.24406332453825857,0.2408159123198701,Affordable,Affordable
12503171324,105,774,0.13565891472868216,True,488,2500,1514,2.9,0.32232496697490093,0.3810588354841988,Moderately_Affordable,Moderately_Affordable
11902136216,105,945,0.1111111111111111,True,560,2737,1843,3.1,0.3038524145415084,0.34271046370883596,Moderately_Affordable,Moderately_Affordable
21003153535,105,734,0.14305177111716622,True,392,1959,1528,3.0,0.25654450261780104,0.2958618606524366,Affordable,Affordable
12503148159,105,836,0.1255980861244019,True,475,2143,2017,3.4,0.23549826474962815,0.24518515693528087,Affordable,Affordable
20602111221,104,1022,0.10176125244618395,True,441,2330,2158,2.3,0.20435588507877664,0.24916232979254296,Affordable,Affordable
12501158210,104,865,0.12023121387283237,True,450,2275,1292,3.7,0.34829721362229105,0.40634674922600617,Moderately_Affordable,Expensive
11902136703,104,660,0.15757575757575756,True,378,2470,1517,3.0,0.24917600527356626,0.37574159525379036,Affordable,Moderately_Affordable
11901165525,104,468,0.2222222222222222,True,405,1954,1318,2.7,0.30728376327769347,0.342126765495506,Moderately_Affordable,Moderately_Affordable
11904166904,104,960,0.10833333333333334,True,490,2635,1863,2.8,0.26301663982823403,0.32639663074445685,Affordable,Moderately_Affordable
12501158608,103,887,0.1161217587373168,True,540,2000,2250,3.6,0.24,0.20512820512820512,Affordable,Affordable
11502129719,103,791,0.1302149178255373,True,535,2650,2463,3.6,0.21721477872513195,0.24829007776632625,Affordable,Affordable
11901165513,103,406,0.2536945812807882,True,200,2167,958,2.7,0.20876826722338204,0.5220009635458487,Affordable,Very_Expensive
11902136231,103,915,0.11256830601092896,True,475,2000,1300,2.8,0.36538461538461536,0.35502958579881655,Moderately_Affordable,Moderately_Affordable
11904138108,103,702,0.1467236467236467,True,450,2400,1807,2.4,0.24903154399557278,0.30650036184070495,Affordable,Moderately_Affordable
12503147921,103,997,0.10330992978936811,True,420,2029,1424,2.9,0.2949438202247191,0.32881374243733796,Affordable,Moderately_Affordable
11902165904,103,811,0.12700369913686807,True,406,2090,1487,2.8,0.2730329522528581,0.3243494904557447,Affordable,Moderately_Affordable
12003139304,103,786,0.13104325699745548,True,370,1679,1100,1.9,0.33636363636363636,0.35223776223776226,Moderately_Affordable,Moderately_Affordable
11904167033,103,859,0.119906868451688,True,625,2675,2107,3.4,0.29663028001898434,0.29297944580336605,Affordable,Affordable
11902136709,103,775,0.1329032258064516,True,498,2167,1864,3.2,0.26716738197424894,0.2682816110927699,Affordable,Affordable
11901135406,103,979,0.10520939734422881,True,508,2235,1571,3.1,0.3233609166136219,0.3283063213044117,Moderately_Affordable,Moderately_Affordable
12501158506,102,968,0.10537190082644628,True,371,2000,1656,3.3,0.22403381642512077,0.2787068004459309,Affordable,Affordable
11903137450,102,567,0.17989417989417988,True,550,3000,2038,3.4,0.2698724239450442,0.3396995546161395,Affordable,Moderately_Affordable
11901135407,102,533,0.19136960600375236,True,580,2817,1892,3.6,0.30655391120507397,0.34359245405757033,Moderately_Affordable,Moderately_Affordable
11901135401,101,883,0.1143827859569649,True,520,2550,1778,3.1,0.2924634420697413,0.33096824435407113,Affordable,Moderately_Affordable
11902166313,101,912,0.11074561403508772,True,383,2978,1474,3.0,0.2598371777476255,0.4662352572800334,Affordable,Expensive
11902136222,101,741,0.13630229419703105,True,210,2425,1292,2.6,0.16253869969040247,0.43313884258156704,Affordable,Expensive
11901135451,101,974,0.10369609856262833,True,500,2076,1771,3.2,0.282326369282891,0.2705120965990531,Affordable,Affordable
21005124707,101,651,0.15514592933947774,True,294,1434,1267,3.3,0.23204419889502761,0.26118632748467,Affordable,Affordable
12701150508,101,672,0.15029761904761904,True,500,1500,1805,3.5,0.2770083102493075,0.19177498401875134,Affordable,Affordable
11901136022,101,881,0.11464245175936436,True,390,2600,1410,3.0,0.2765957446808511,0.425531914893617,Affordable,Expensive
11902136647,100,546,0.18315018315018314,True,330,1300,1226,2.7,0.26916802610114193,0.24469820554649266,Affordable,Affordable
12503148411,100,684,0.14619883040935672,True,550,2000,2050,3.4,0.2682926829268293,0.225140712945591,Affordable,Affordable
12503171313,100,885,0.11299435028248588,True,518,2500,1819,2.9,0.2847718526663002,0.3171649680720599,Affordable,Moderately_Affordable
11901136133,100,909,0.11001100110011001,True,450,1900,1821,3.7,0.2471169686985173,0.24078063616778608,Affordable,Affordable
11902136706,100,926,0.1079913606911447,True,400,2167,1294,2.4,0.3091190108191654,0.3864582094875758,Moderately_Affordable,Moderately_Affordable
12703152229,100,781,0.12804097311139565,True,405,1733,1509,3.2,0.268389662027833,0.26502523321608806,Affordable,Affordable
21005124312,100,975,0.10256410256410256,True,320,1505,968,3.0,0.3305785123966942,0.3587889383343929,Moderately_Affordable,Moderately_Affordable
11904166829,100,808,0.12376237623762376,True,490,2200,2220,2.4,0.22072072072072071,0.2286902286902287,Affordable,Affordable
11901165603,100,742,0.1347708894878706,True,500,2167,1512,4.1,0.3306878306878307,0.33073870573870573,Moderately_Affordable,Moderately_Affordable
21003144006,100,804,0.12437810945273632,True,350,2000,1387,2.7,0.25234318673395817,0.3327602462425822,Affordable,Moderately_Affordable
11904166825,100,732,0.1366120218579235,True,335,2600,2050,3.1,0.16341463414634147,0.2926829268292683,Affordable,Affordable
11901157114,100,716,0.13966480446927373,True,350,1846,1102,2.4,0.3176043557168784,0.38656987295825773,Moderately_Affordable,Moderately_Affordable
11903137312,99,729,0.13580246913580246,True,123,550,457,1.5,0.26914660831509846,0.27773102171351627,Affordable,Affordable
12503148146,99,538,0.18401486988847585,True,425,2297,1625,2.8,0.26153846153846155,0.32620118343195265,Affordable,Moderately_Affordable
21005124719,99,743,0.13324360699865412,True,335,1500,1052,3.2,0.31844106463878324,0.32904357999415035,Moderately_Affordable,Moderately_Affordable
12501158616,98,899,0.10901001112347053,True,455,2625,1850,3.5,0.24594594594594596,0.32744282744282743,Affordable,Moderately_Affordable
11904166909,98,530,0.18490566037735848,True,550,2400,2291,3.5,0.24006983849847227,0.24174864855790215,Affordable,Affordable
11901157232,98,630,0.15555555555555556,True,480,2600,1762,3.4,0.2724177071509648,0.340522133938706,Affordable,Moderately_Affordable
12503148121,98,415,0.236144578313253,True,325,2400,1300,3.4,0.25,0.4260355029585799,Affordable,Expensive
12503148422,98,609,0.16091954022988506,True,450,2730,1640,3.3,0.27439024390243905,0.38414634146341464,Affordable,Moderately_Affordable
12503148316,97,729,0.13305898491083676,True,430,2276,1516,3.2,0.2836411609498681,0.3464582910493201,Affordable,Moderately_Affordable
12501158619,97,786,0.12340966921119594,True,540,3000,2104,3.4,0.25665399239543724,0.32904357999415035,Affordable,Moderately_Affordable
11901135411,96,813,0.11808118081180811,True,490,2060,1218,2.6,0.40229885057471265,0.3902993558165972,Expensive,Moderately_Affordable
12703152224,96,910,0.1054945054945055,True,375,2370,1028,2.9,0.3647859922178988,0.5320263394193355,Moderately_Affordable,Very_Expensive
11901136123,96,948,0.10126582278481013,True,430,2084,1416,2.9,0.3036723163841808,0.3396349413298566,Moderately_Affordable,Moderately_Affordable
12703159908,96,880,0.10909090909090909,True,302,2167,870,2.9,0.3471264367816092,0.5748010610079576,Moderately_Affordable,Very_Expensive
12503171312,96,831,0.11552346570397112,True,450,2285,1875,3.3,0.24,0.28123076923076923,Affordable,Affordable
21302134321,96,918,0.10457516339869281,True,426,2008,2200,2.6,0.19363636363636363,0.21062937062937062,Affordable,Affordable
11901136116,96,861,0.11149825783972125,True,420,2600,1765,3.6,0.23796033994334279,0.33994334277620397,Affordable,Moderately_Affordable
11902136701,96,812,0.11822660098522167,True,550,2500,1916,3.0,0.2870563674321503,0.3011080777260318,Affordable,Moderately_Affordable
11902136236,95,596,0.1593959731543624,True,500,2167,1642,3.0,0.30450669914738127,0.30455354633186543,Moderately_Affordable,Moderately_Affordable
11901165805,95,810,0.11728395061728394,True,337,2500,2146,3.1,0.1570363466915191,0.26883647573302744,Affordable,Affordable
11902136619,95,543,0.17495395948434622,True,175,1895,754,2.8,0.23209549071618038,0.5799836768006529,Affordable,Very_Expensive
21005124330,95,588,0.16156462585034015,True,300,1275,1262,3.0,0.23771790808240886,0.23314640985005486,Affordable,Affordable
12703159921,95,780,0.12179487179487179,True,300,1667,1083,2.8,0.2770083102493075,0.3552098870658427,Affordable,Moderately_Affordable
12703159924,93,633,0.14691943127962084,True,200,2000,743,2.5,0.2691790040376851,0.6211823170100425,Affordable,Very_Expensive
11901135429,93,604,0.15397350993377484,True,573,2000,1410,3.2,0.40638297872340423,0.32733224222585927,Expensive,Moderately_Affordable
12504148933,93,636,0.14622641509433962,True,450,2457,2386,3.3,0.18860016764459347,0.23763621123218776,Affordable,Affordable
12703152336,92,897,0.10256410256410256,True,510,2600,1875,3.1,0.272,0.32,Affordable,Moderately_Affordable
11902136233,92,818,0.11246943765281174,True,365,2400,1410,2.7,0.25886524822695034,0.39279869067103107,Affordable,Moderately_Affordable
12503148003,92,862,0.10672853828306264,True,211,2000,869,2.8,0.2428078250863061,0.531114455165088,Affordable,Very_Expensive
11904138136,92,736,0.125,True,610,2400,2062,3.1,0.29582929194956353,0.2685965828545848,Affordable,Affordable
12502147804,92,831,0.11070998796630566,True,490,3344,2785,3.6,0.17594254937163376,0.277088799889518,Affordable,Affordable
12504171815,92,875,0.10514285714285715,True,480,2529,2096,2.8,0.22900763358778625,0.27844245449207283,Affordable,Affordable
12503147941,91,831,0.1095066185318893,True,193,2000,949,2.6,0.20337197049525815,0.4863418983545432,Affordable,Expensive
