SA1_CODE_2021,Nepal_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
11903166613,224,1033,0.21684414327202323,True,395,1895,1602,2.0,0.24656679151061173,0.27297608758282915,Affordable,Affordable
11902166001,224,833,0.2689075630252101,True,380,2000,1419,2.4,0.2677942212825934,0.3252561392096276,Affordable,Moderately_Affordable
80109109902,223,1278,0.17449139280125195,True,406,1837,2121,2.2,0.19141914191419143,0.19986943749319988,Affordable,Affordable
40302105815,223,1356,0.16445427728613568,True,330,1408,1408,2.1,0.234375,0.23076923076923078,Affordable,Affordable
12503148442,223,1320,0.16893939393939394,True,325,1625,1174,2.2,0.2768313458262351,0.3194207836456559,Affordable,Moderately_Affordable
60103101720,222,1540,0.14415584415584415,True,350,1616,1656,2.7,0.2113526570048309,0.22519509476031216,Affordable,Affordable
21005154205,221,1384,0.1596820809248555,True,415,2000,2008,3.4,0.20667330677290838,0.22984983144345694,Affordable,Affordable
11904138125,221,533,0.4146341463414634,True,500,2000,2250,2.6,0.2222222222222222,0.20512820512820512,Affordable,Affordable
11902166018,220,782,0.2813299232736573,True,380,2000,1713,2.7,0.22183304144775248,0.269432843863667,Affordable,Affordable
12501158617,220,523,0.42065009560229444,True,400,1838,1485,2.7,0.26936026936026936,0.2856254856254856,Affordable,Affordable
80110113514,219,1133,0.19329214474845544,True,479,1892,2290,2.7,0.2091703056768559,0.19066174000671818,Affordable,Affordable
12504171809,219,655,0.33435114503816793,True,400,2114,1818,2.3,0.22002200220022003,0.26834221883726833,Affordable,Affordable
40202103023,219,1405,0.15587188612099645,True,240,1083,1062,2.7,0.22598870056497175,0.23533246414602346,Affordable,Affordable
11904137905,219,699,0.3133047210300429,True,430,2232,2036,2.5,0.2111984282907662,0.2529847362853257,Affordable,Affordable
12302170535,218,946,0.23044397463002114,True,405,2167,1731,3.0,0.2339688041594454,0.2888948140247967,Affordable,Affordable
12302170320,217,1024,0.2119140625,True,600,2500,2057,3.1,0.2916869227029655,0.28046819490669755,Affordable,Affordable
12504171811,216,543,0.39779005524861877,True,350,1550,1508,2.1,0.23209549071618038,0.23719649051214037,Affordable,Affordable
11904138148,216,515,0.41941747572815535,True,490,2367,2250,2.7,0.21777777777777776,0.24276923076923076,Affordable,Affordable
12302144313,216,1120,0.19285714285714287,True,545,2447,2397,3.6,0.22736754276178556,0.2355829402137287,Affordable,Affordable
12602150324,216,1494,0.14457831325301204,True,390,2000,1709,2.2,0.22820362785254536,0.27006346491425487,Affordable,Affordable
12302144326,215,1054,0.20398481973434535,True,362,2405,2321,3.8,0.15596725549332185,0.23912106850495476,Affordable,Affordable
12302144321,215,1301,0.1652574942352037,True,245,2464,1562,3.4,0.15685019206145967,0.3640303358613218,Affordable,Moderately_Affordable
12003167627,215,1045,0.20574162679425836,True,450,2500,2250,2.6,0.2,0.2564102564102564,Affordable,Affordable
80101100217,214,724,0.2955801104972376,True,406,1541,1937,1.9,0.2096024780588539,0.1835908025892538,Affordable,Affordable
21003123705,214,1004,0.21314741035856574,True,371,1600,1567,2.6,0.23675813656668793,0.23562908055569193,Affordable,Affordable
12302170618,212,1444,0.14681440443213298,True,395,1848,1737,2.9,0.2274035693724813,0.24551614188919887,Affordable,Affordable
60105103003,211,1547,0.1363930187459599,True,350,1550,1540,2.2,0.22727272727272727,0.23226773226773226,Affordable,Affordable
12003139646,211,1815,0.1162534435261708,True,500,2200,2250,2.4,0.2222222222222222,0.22564102564102564,Affordable,Affordable
12001138325,211,1052,0.2005703422053232,True,480,2600,2018,3.0,0.23785926660059464,0.29732408325074333,Affordable,Affordable
11902166010,210,833,0.25210084033613445,True,380,2040,1264,2.7,0.30063291139240506,0.372444011684518,Moderately_Affordable,Moderately_Affordable
12302144343,210,714,0.29411764705882354,True,385,1950,1733,3.1,0.22215810732833238,0.259665320253895,Affordable,Affordable
12003139232,209,1484,0.1408355795148248,True,500,2167,1867,2.4,0.2678093197643278,0.2678505211981377,Affordable,Affordable
60201104011,209,1110,0.18828828828828828,True,300,1167,1292,3.0,0.23219814241486067,0.20844248630626339,Affordable,Affordable
11402128625,208,1389,0.14974802015838734,True,410,1960,1111,2.2,0.369036903690369,0.40711763484040714,Moderately_Affordable,Expensive
30203103803,208,1180,0.17627118644067796,True,338,1975,1970,2.3,0.1715736040609137,0.23135493947676689,Affordable,Affordable
12503148145,207,849,0.24381625441696114,True,480,2000,1444,3.1,0.33240997229916897,0.31962497336458556,Moderately_Affordable,Moderately_Affordable
11903137411,207,607,0.34102141680395387,True,440,1950,1449,2.8,0.3036576949620428,0.3105590062111801,Moderately_Affordable,Moderately_Affordable
12203169513,207,1140,0.18157894736842106,True,540,2383,1971,2.2,0.273972602739726,0.27900714202084065,Affordable,Affordable
11902165918,207,1033,0.20038722168441434,True,443,2000,1357,2.4,0.3264554163596168,0.34011677342554275,Moderately_Affordable,Moderately_Affordable
12501158323,206,429,0.4801864801864802,True,350,1350,1292,2.8,0.2708978328173375,0.24112884020004763,Affordable,Affordable
12102157712,205,961,0.2133194588969823,True,400,1733,1576,2.0,0.25380710659898476,0.25375829754002344,Affordable,Affordable
11902166011,205,755,0.271523178807947,True,370,1547,1343,2.5,0.2755026061057334,0.26582278481012656,Affordable,Affordable
11904137913,205,809,0.25339925834363414,True,430,2000,1783,2.4,0.2411665731912507,0.2588549980585875,Affordable,Affordable
12102157723,204,1031,0.19786614936954414,True,450,1822,1784,2.3,0.2522421524663677,0.23568471886857537,Affordable,Affordable
70101100211,204,1395,0.14623655913978495,True,500,1777,2266,2.1,0.22065313327449249,0.18096951592097224,Affordable,Affordable
12504171901,204,1212,0.16831683168316833,True,428,2167,2186,2.7,0.19579139981701738,0.2287634597790133,Affordable,Affordable
80109109901,203,1604,0.12655860349127182,True,440,2308,2256,2.4,0.1950354609929078,0.23608837970540097,Affordable,Affordable
12003139616,203,1080,0.18796296296296297,True,435,2018,1942,2.7,0.22399588053553038,0.2398003644141646,Affordable,Affordable
31902150302,203,602,0.3372093023255814,True,235,1200,1321,2.5,0.17789553368660105,0.20963139812496362,Affordable,Affordable
12501158653,202,459,0.4400871459694989,True,428,1687,1416,2.5,0.3022598870056497,0.2749348109517601,Moderately_Affordable,Affordable
11602163229,202,1944,0.10390946502057613,True,570,2563,2866,3.4,0.19888346127006282,0.20637178592517044,Affordable,Affordable
10503110024,202,885,0.22824858757062147,True,260,1230,1298,2.2,0.20030816640986132,0.2186796254592865,Affordable,Affordable
60303107407,201,1010,0.19900990099009902,True,260,1300,1364,2.0,0.1906158357771261,0.21994134897360704,Affordable,Affordable
80109110907,201,672,0.29910714285714285,True,400,1330,2077,2.2,0.19258545979778527,0.14777230472945446,Affordable,Affordable
12501158302,201,567,0.3544973544973545,True,395,1694,1476,3.3,0.2676151761517615,0.26485303314571607,Affordable,Affordable
10201103237,200,1820,0.10989010989010989,True,420,1777,1769,2.0,0.23742227247032222,0.2318128451537157,Affordable,Affordable
10503110110,200,820,0.24390243902439024,True,275,1408,1513,2.2,0.1817580964970258,0.21475418170725508,Affordable,Affordable
12102157708,200,892,0.2242152466367713,True,450,2000,1794,2.3,0.2508361204013378,0.2572678157962439,Affordable,Affordable
11602163001,199,1028,0.193579766536965,True,540,2600,2600,3.2,0.2076923076923077,0.23076923076923078,Affordable,Affordable
11902166014,199,1364,0.14589442815249268,True,360,2000,1277,2.6,0.28191072826938135,0.361424010601771,Affordable,Moderately_Affordable
11904137822,198,1299,0.15242494226327943,True,490,1859,2064,2.6,0.2374031007751938,0.20784883720930233,Affordable,Affordable
12504149157,197,816,0.24142156862745098,True,390,1722,2162,2.4,0.18038852913968548,0.18380416992812923,Affordable,Affordable
12203169534,197,1281,0.15378610460577674,True,495,2500,1875,2.3,0.264,0.3076923076923077,Affordable,Moderately_Affordable
60103102102,197,857,0.22987164527421236,True,300,1504,1239,2.4,0.24213075060532688,0.28012665300800893,Affordable,Affordable
11904167017,197,758,0.2598944591029024,True,390,1980,1762,2.5,0.2213393870601589,0.2593207019994761,Affordable,Affordable
11904137828,197,1013,0.19447186574531095,True,470,2100,2122,2.1,0.22148916116870876,0.2283767128253462,Affordable,Affordable
12102157716,197,479,0.4112734864300626,True,415,1875,1604,2.2,0.2587281795511222,0.2697582965662766,Affordable,Affordable
12003167608,196,592,0.3310810810810811,True,410,2000,1805,2.3,0.22714681440443213,0.25569997869166844,Affordable,Affordable
30203103807,196,782,0.2506393861892583,True,345,1560,1691,2.1,0.2040212891780012,0.21289178001182732,Affordable,Affordable
11902165908,196,608,0.3223684210526316,True,370,1600,1176,2.5,0.31462585034013607,0.3139717425431711,Moderately_Affordable,Moderately_Affordable
11903166618,195,969,0.20123839009287925,True,390,1972,1603,1.9,0.24329382407985028,0.2838907817073756,Affordable,Affordable
31601141619,195,1834,0.10632497273718648,True,430,1601,1635,2.3,0.26299694189602446,0.22597035991531406,Affordable,Affordable
12302170419,194,934,0.20770877944325483,True,550,2527,2808,3.3,0.19586894586894588,0.2076758711374096,Affordable,Affordable
12102157713,194,1121,0.17305976806422838,True,400,2000,1580,2.0,0.25316455696202533,0.2921129503407984,Affordable,Affordable
12302170314,193,781,0.2471190781049936,True,570,2754,2156,3.4,0.26437847866419295,0.2947766519195091,Affordable,Affordable
12003167628,193,1041,0.18539865513928913,True,400,2167,1566,1.9,0.2554278416347382,0.31933392278219863,Affordable,Moderately_Affordable
21003153601,193,1250,0.1544,True,346,1759,1842,2.6,0.18783930510314875,0.22037083437734903,Affordable,Affordable
60103101701,192,877,0.21892816419612315,True,340,1376,1470,2.5,0.23129251700680273,0.21601255886970172,Affordable,Affordable
30203104033,192,1322,0.14523449319213314,True,400,1504,1818,1.9,0.22002200220022003,0.1909113988321909,Affordable,Affordable
40302105819,191,1481,0.1289669142471303,True,300,1652,1316,2.4,0.22796352583586627,0.2896890343698854,Affordable,Affordable
12003139611,191,712,0.26825842696629215,True,400,1931,1656,2.3,0.24154589371980675,0.26909141583054624,Affordable,Affordable
12003167622,191,901,0.21198668146503885,True,440,2057,1645,2.1,0.2674772036474164,0.2885667523965396,Affordable,Affordable
30302105306,191,1203,0.15876974231088944,True,350,1517,1726,2.0,0.20278099652375434,0.2028255637757376,Affordable,Affordable
21003153606,190,1301,0.1460415065334358,True,370,1977,1845,2.5,0.2005420054200542,0.2472795497185741,Affordable,Affordable
31902150303,189,755,0.2503311258278146,True,220,1083,1104,2.2,0.19927536231884058,0.22637959866220736,Affordable,Affordable
12003167814,189,1231,0.15353371242891958,True,530,2800,1827,2.9,0.29009304871373837,0.3536693191865606,Affordable,Moderately_Affordable
40403110740,188,1002,0.18762475049900199,True,325,1440,1478,2.1,0.2198917456021651,0.2248360570417404,Affordable,Affordable
12102157727,188,1545,0.12168284789644013,True,480,2167,2089,2.3,0.22977501196744854,0.23938579371801008,Affordable,Affordable
11902166004,187,934,0.20021413276231265,True,350,2000,1472,2.6,0.23777173913043478,0.31354515050167225,Affordable,Moderately_Affordable
40403110721,187,1226,0.15252854812398042,True,295,1800,1715,2.4,0.17201166180758018,0.24220677281901773,Affordable,Affordable
11603131945,187,1298,0.1440677966101695,True,440,2200,2302,3.5,0.19113814074717636,0.22054400855443426,Affordable,Affordable
12503171407,187,731,0.2558139534883721,True,350,1842,1096,2.2,0.3193430656934307,0.3878439079169006,Moderately_Affordable,Moderately_Affordable
21205156820,186,1311,0.14187643020594964,True,405,2000,1887,2.8,0.21462639109697934,0.24458847988259752,Affordable,Affordable
70102102608,186,860,0.21627906976744185,True,318,1300,1823,2.1,0.17443773998902906,0.16456390565002743,Affordable,Affordable
12003167806,186,641,0.29017160686427457,True,490,2150,1733,2.2,0.2827466820542412,0.286297660792756,Affordable,Affordable
70101100223,185,749,0.24699599465954605,True,400,1827,1992,2.0,0.20080321285140562,0.2116543095458758,Affordable,Affordable
12504149111,184,863,0.21320973348783315,True,350,1733,1634,2.3,0.2141982864137087,0.24475096506920252,Affordable,Affordable
12504171712,184,1278,0.14397496087636932,True,490,2041,2419,2.6,0.20256304257957833,0.19470855725506409,Affordable,Affordable
60103102106,184,994,0.1851106639839034,True,325,1300,1470,2.4,0.22108843537414966,0.20408163265306123,Affordable,Affordable
60103101728,184,1052,0.17490494296577946,True,380,1192,1151,2.4,0.3301476976542137,0.23898950745171424,Moderately_Affordable,Affordable
12602150314,184,1196,0.15384615384615385,True,350,2000,1516,1.9,0.23087071240105542,0.30444489547391923,Affordable,Moderately_Affordable
10102100925,183,941,0.1944739638682253,True,400,1376,1842,1.9,0.21715526601520088,0.17238787271360562,Affordable,Affordable
12302170512,183,864,0.21180555555555555,True,420,2167,1807,2.9,0.23242944106253458,0.2767442850453365,Affordable,Affordable
30503112215,183,1468,0.12465940054495912,True,370,1582,1880,2.0,0.19680851063829788,0.194189852700491,Affordable,Affordable
20902152605,182,1072,0.16977611940298507,True,341,1792,1550,2.2,0.22,0.26679900744416873,Affordable,Affordable
11904137830,181,781,0.23175416133162613,True,510,2511,2118,2.7,0.24079320113314448,0.27358901721507956,Affordable,Affordable
11903137325,181,1240,0.14596774193548387,True,468,2140,1658,2.8,0.2822677925211098,0.29785654634870556,Affordable,Affordable
11902165902,181,637,0.28414442700156983,True,400,2275,1452,2.7,0.27548209366391185,0.3615702479338843,Affordable,Moderately_Affordable
11904137818,180,513,0.3508771929824561,True,420,2200,1768,2.7,0.23755656108597284,0.28715628263139575,Affordable,Affordable
40302105814,180,1581,0.11385199240986717,True,324,1608,1546,2.5,0.2095730918499353,0.2400238829734302,Affordable,Affordable
70102101605,180,864,0.20833333333333334,True,300,1500,1812,2.2,0.16556291390728478,0.19103413143148243,Affordable,Affordable
11904137823,179,1179,0.15182357930449533,True,453,2167,1269,2.0,0.35697399527186763,0.3940716493907983,Moderately_Affordable,Moderately_Affordable
60103101907,179,1244,0.14389067524115756,True,300,1334,1195,2.3,0.2510460251046025,0.2576118442227229,Affordable,Affordable
21003153708,179,1586,0.1128625472887768,True,401,2029,2154,2.3,0.1861652739090065,0.21737733019070066,Affordable,Affordable
40403110714,178,787,0.22617534942820838,True,280,1825,1875,2.4,0.14933333333333335,0.2246153846153846,Affordable,Affordable
11903166608,178,700,0.2542857142857143,True,400,1733,1605,2.2,0.24922118380062305,0.24917325664989218,Affordable,Affordable
50602112309,178,870,0.2045977011494253,True,280,1937,1309,1.8,0.21390374331550802,0.3414820473644003,Affordable,Moderately_Affordable
60201104101,178,1478,0.12043301759133965,True,300,1408,1245,2.5,0.24096385542168675,0.260982391102873,Affordable,Affordable
11601162703,178,784,0.22704081632653061,True,495,2485,2578,3.4,0.19200930954228085,0.22244435161425077,Affordable,Affordable
80101100211,178,1134,0.15696649029982362,True,402,1389,1715,2.1,0.23440233236151603,0.186902893025342,Affordable,Affordable
12003167613,177,743,0.23822341857335128,True,420,2400,2111,2.5,0.1989578398863098,0.26236198666326566,Affordable,Affordable
70101100229,177,501,0.3532934131736527,True,300,1567,1787,1.9,0.16787912702853947,0.202358916964401,Affordable,Affordable
20603111615,177,1131,0.15649867374005305,True,381,2167,2155,2.2,0.17679814385150813,0.23205425664822416,Affordable,Affordable
12503148128,177,930,0.19032258064516128,True,450,2057,1625,2.9,0.27692307692307694,0.29211834319526625,Affordable,Affordable
11902165912,176,736,0.2391304347826087,True,385,1733,1432,2.6,0.26885474860335196,0.2792758917060593,Affordable,Affordable
12302144320,176,726,0.24242424242424243,True,450,2600,2250,3.6,0.2,0.26666666666666666,Affordable,Affordable
11904137920,176,886,0.1986455981941309,True,440,1953,1906,2.5,0.23084994753410285,0.23645976269271127,Affordable,Affordable
80109110013,176,478,0.3682008368200837,True,375,1600,1851,2.0,0.2025931928687196,0.19947637451689315,Affordable,Affordable
11902166007,175,909,0.1925192519251925,True,320,1517,1208,2.6,0.26490066225165565,0.28979877738155885,Affordable,Affordable
80106106719,175,999,0.17517517517517517,True,470,1807,2289,2.1,0.2053298383573613,0.182175622542595,Affordable,Affordable
12504158938,175,1284,0.13629283489096572,True,470,2200,2789,2.9,0.16851918250268913,0.18203381416002426,Affordable,Affordable
80104104022,175,458,0.38209606986899564,True,400,1138,1741,1.9,0.22975301550832855,0.15084169133566033,Affordable,Affordable
10201103245,174,1057,0.16461684011352887,True,390,1825,1233,1.8,0.31630170316301703,0.3415684072618379,Moderately_Affordable,Moderately_Affordable
11903166521,174,731,0.23803009575923392,True,400,1925,1541,2.8,0.25957170668397145,0.2882743473269106,Affordable,Affordable
12302170607,173,943,0.18345705196182396,True,435,2100,1976,3.1,0.2201417004048583,0.24525070071628777,Affordable,Affordable
12501158660,173,698,0.24785100286532952,True,550,2167,1885,2.5,0.2917771883289125,0.2652927973882881,Affordable,Affordable
12501158644,173,638,0.2711598746081505,True,450,2167,1375,2.4,0.32727272727272727,0.3636923076923077,Moderately_Affordable,Moderately_Affordable
12504171909,173,1020,0.1696078431372549,True,370,1733,2037,2.8,0.18163966617574864,0.19632944375212416,Affordable,Affordable
21003153534,173,549,0.3151183970856102,True,348,1950,1656,2.6,0.21014492753623187,0.2717391304347826,Affordable,Affordable
12102157718,173,788,0.21954314720812182,True,392,1749,1217,1.8,0.32210353327855384,0.33164780987295367,Moderately_Affordable,Moderately_Affordable
60103101902,172,949,0.18124341412012646,True,345,1346,1389,2.2,0.24838012958963282,0.22362518690812427,Affordable,Affordable
40302106131,172,847,0.20306965761511217,True,285,1603,1653,2.5,0.1724137931034483,0.2237889152589697,Affordable,Affordable
21104127124,171,834,0.20503597122302158,True,341,2167,1841,2.5,0.18522542096686584,0.27163330965612337,Affordable,Affordable
40204104609,171,1329,0.12866817155756208,True,225,1160,878,2.2,0.25626423690205014,0.3048887331347468,Affordable,Moderately_Affordable
10102100909,171,1191,0.14357682619647355,True,280,1155,1456,1.9,0.19230769230769232,0.1830621301775148,Affordable,Affordable
80106106418,171,739,0.2313937753721245,True,403,1339,1900,1.8,0.21210526315789474,0.16263157894736843,Affordable,Affordable
21003123716,170,1114,0.1526032315978456,True,400,1939,1319,2.9,0.3032600454890068,0.33924301627106784,Moderately_Affordable,Moderately_Affordable
12504148951,170,571,0.29772329246935203,True,370,1200,1637,2.3,0.22602321319486865,0.16916498284855036,Affordable,Affordable
11602163017,169,1021,0.16552399608227228,True,530,2700,2849,3.6,0.18603018603018603,0.2187002187002187,Affordable,Affordable
80104104027,169,933,0.18113612004287247,True,450,1400,1903,2.1,0.23646873357856016,0.16977242410768423,Affordable,Affordable
40302106229,169,1369,0.12344777209642074,True,270,1705,1075,2.0,0.25116279069767444,0.36601073345259394,Affordable,Moderately_Affordable
12501158509,169,885,0.19096045197740114,True,333,1825,1323,2.3,0.25170068027210885,0.31833246118960407,Affordable,Moderately_Affordable
40204104641,169,1466,0.11527967257844475,True,250,1183,939,2.3,0.26624068157614483,0.29073482428115016,Affordable,Affordable
12504171807,169,682,0.24780058651026393,True,390,1706,1863,2.6,0.20933977455716588,0.21132168958255915,Affordable,Affordable
12102157703,168,912,0.18421052631578946,True,450,2123,1696,2.1,0.2653301886792453,0.2888697387518142,Affordable,Affordable
31701144631,168,1212,0.13861386138613863,True,280,1281,1241,2.2,0.22562449637389204,0.23820740097935908,Affordable,Affordable
11903166703,168,900,0.18666666666666668,True,380,2000,1577,2.1,0.24096385542168675,0.292668650309741,Affordable,Affordable
40403110731,168,1287,0.13053613053613053,True,375,1695,1702,2.4,0.22032902467685075,0.22982012112446895,Affordable,Affordable
10201103236,167,1019,0.16388616290480865,True,310,1586,993,1.8,0.3121852970795569,0.3685800604229607,Moderately_Affordable,Moderately_Affordable
11904137807,167,669,0.24962630792227206,True,390,1704,1550,2.1,0.25161290322580643,0.253697270471464,Affordable,Affordable
60402109117,167,885,0.18870056497175142,True,185,780,825,2.1,0.22424242424242424,0.21818181818181817,Affordable,Affordable
30503113111,167,633,0.2638230647709321,True,330,1800,1899,2.1,0.17377567140600317,0.21873860736419978,Affordable,Affordable
30203103808,166,1493,0.11118553248492967,True,288,1733,1351,2.0,0.21317542561065878,0.29602004213403177,Affordable,Affordable
12003167727,166,659,0.251896813353566,True,470,2288,1740,2.3,0.27011494252873564,0.30344827586206896,Affordable,Moderately_Affordable
11902165921,166,659,0.251896813353566,True,390,1952,1770,2.9,0.22033898305084745,0.25449804432855283,Affordable,Affordable
60201104006,166,909,0.18261826182618263,True,300,940,1294,2.6,0.23183925811437403,0.16763761740577815,Affordable,Affordable
20902152311,165,907,0.1819184123484013,True,360,1785,1645,2.4,0.2188449848024316,0.25040916530278234,Affordable,Affordable
20904153029,165,1119,0.14745308310991956,True,381,1680,1443,2.6,0.26403326403326405,0.26867103790180713,Affordable,Affordable
30302105308,165,1358,0.12150220913107511,True,365,1500,1764,1.8,0.20691609977324263,0.19623233908948196,Affordable,Affordable
12302170504,164,1428,0.11484593837535013,True,352,1746,1506,2.7,0.2337317397078353,0.2675452038001839,Affordable,Affordable
30910156225,163,1280,0.12734375,True,300,1300,938,1.9,0.31982942430703626,0.31982942430703626,Moderately_Affordable,Moderately_Affordable
12501158659,163,1306,0.12480857580398162,True,500,2200,1869,2.4,0.2675227394328518,0.2716384738856649,Affordable,Affordable
21303134811,163,1043,0.15627996164908917,True,361,1525,1550,2.2,0.23290322580645162,0.22704714640198512,Affordable,Affordable
80104103916,163,970,0.16804123711340208,True,545,1733,2441,3.0,0.22326915198689062,0.16383575457725397,Affordable,Affordable
12504171723,162,351,0.46153846153846156,True,300,1083,1237,1.4,0.2425222312045271,0.20203967414961757,Affordable,Affordable
40403110723,162,1287,0.1258741258741259,True,310,1613,1548,2.1,0.20025839793281655,0.24045915324985093,Affordable,Affordable
11904137806,161,955,0.16858638743455498,True,390,1950,1649,2.2,0.23650697392359005,0.27289266221952696,Affordable,Affordable
70102101601,161,1048,0.15362595419847327,True,200,1517,827,2.0,0.2418379685610641,0.42330945958515487,Affordable,Expensive
30203104031,161,1061,0.15174363807728558,True,375,1475,1822,1.9,0.2058177826564215,0.18681921810352106,Affordable,Affordable
11601162706,161,706,0.22804532577903683,True,430,2167,2250,2.7,0.19111111111111112,0.22225641025641027,Affordable,Affordable
12003167610,161,536,0.3003731343283582,True,450,2187,1987,2.3,0.2264720684448918,0.25399713522511713,Affordable,Affordable
70101100231,161,722,0.22299168975069253,True,478,1733,2193,2.0,0.21796625626994984,0.18236346416920973,Affordable,Affordable
21005154403,160,785,0.20382165605095542,True,400,1733,1812,3.7,0.22075055187637968,0.22070809984717268,Affordable,Affordable
11903166707,160,975,0.1641025641025641,True,480,2331,2107,2.8,0.22781205505457996,0.25530283669818554,Affordable,Affordable
60103101703,160,918,0.17429193899782136,True,355,1300,1223,2.5,0.2902698282910875,0.24529844644317253,Affordable,Affordable
40302105803,159,1208,0.1316225165562914,True,275,1517,1208,1.9,0.22764900662251655,0.28979877738155885,Affordable,Affordable
30203104034,159,824,0.1929611650485437,True,410,1500,1843,1.8,0.2224633749321758,0.1878208606369214,Affordable,Affordable
12703173003,159,837,0.18996415770609318,True,563,2817,2526,3.7,0.22288202692003167,0.25735428467019916,Affordable,Affordable
11902166005,159,682,0.23313782991202345,True,365,1733,1424,2.7,0.2563202247191011,0.2808448573898012,Affordable,Affordable
12102157903,159,1090,0.14587155963302753,True,500,2400,2611,2.6,0.19149751053236308,0.21212031935892525,Affordable,Affordable
30305107423,159,790,0.20126582278481012,True,470,2000,2339,3.4,0.20094057289439932,0.19732298483901733,Affordable,Affordable
21003123717,158,881,0.1793416572077185,True,371,1600,1512,2.5,0.24537037037037038,0.2442002442002442,Affordable,Affordable
12203169503,158,828,0.19082125603864733,True,550,2167,1933,2.2,0.28453181583031556,0.25870508177802537,Affordable,Affordable
60103101903,158,1074,0.14711359404096835,True,275,1404,1625,2.4,0.16923076923076924,0.19938461538461538,Affordable,Affordable
12003167710,158,902,0.17516629711751663,True,505,2200,1980,2.3,0.255050505050505,0.2564102564102564,Affordable,Affordable
12703173021,158,654,0.2415902140672783,True,530,2500,2262,3.6,0.23430592396109637,0.2550499897980004,Affordable,Affordable
30504113311,157,952,0.16491596638655462,True,350,1575,1776,1.9,0.19707207207207209,0.20465176715176714,Affordable,Affordable
12003139643,157,952,0.16491596638655462,True,440,2100,2007,2.3,0.2192326856003986,0.24146257330113832,Affordable,Affordable
40403110735,157,1132,0.13869257950530034,True,295,1580,1411,2.0,0.2090715804394047,0.2584092024205419,Affordable,Affordable
21003153536,157,874,0.17963386727688788,True,336,1743,1768,2.6,0.19004524886877827,0.227506091193874,Affordable,Affordable
80104104026,157,1280,0.12265625,True,400,1625,1777,2.2,0.22509848058525606,0.21102982554867755,Affordable,Affordable
21301133607,157,1199,0.13094245204336946,True,300,1300,1399,2.7,0.21443888491779842,0.21443888491779842,Affordable,Affordable
12504171801,156,819,0.19047619047619047,True,400,1660,2100,3.2,0.19047619047619047,0.1824175824175824,Affordable,Affordable
80104104419,156,679,0.22974963181148747,True,400,1500,1833,2.1,0.2182214948172395,0.18884552436107263,Affordable,Affordable
60103101802,156,909,0.1716171617161716,True,300,1300,1202,2.2,0.24958402662229617,0.24958402662229617,Affordable,Affordable
40403110736,156,1501,0.1039307128580946,True,300,1517,1432,2.3,0.20949720670391062,0.24446712505371723,Affordable,Affordable
12003167606,155,737,0.21031207598371776,True,450,2232,2184,2.3,0.20604395604395603,0.23584108199492815,Affordable,Affordable
11903137303,154,1099,0.14012738853503184,True,445,2000,1825,2.5,0.24383561643835616,0.2528977871443625,Affordable,Affordable
12003168010,154,407,0.3783783783783784,True,370,3500,1463,2.1,0.252904989747095,0.5520794994479205,Affordable,Very_Expensive
11903137423,154,641,0.24024960998439937,True,465,2200,2083,3.0,0.2232357177148344,0.24373130470105986,Affordable,Affordable
12302170424,154,1471,0.10469068660774983,True,510,2167,2664,3.5,0.19144144144144143,0.18771656271656273,Affordable,Affordable
12003139638,154,1030,0.14951456310679612,True,445,2000,2218,2.4,0.2006311992786294,0.2080876742734272,Affordable,Affordable
11902165926,154,830,0.1855421686746988,True,480,2000,1735,3.0,0.276657060518732,0.2660164043449346,Affordable,Affordable
12504171820,154,793,0.19419924337957126,True,390,1997,1781,2.6,0.21897810218978103,0.2587569645402324,Affordable,Affordable
40302106106,153,1231,0.12428919577579203,True,378,1742,1713,2.7,0.22066549912434325,0.23467600700525393,Affordable,Affordable
12501158654,153,746,0.20509383378016086,True,510,2167,1687,2.6,0.3023117960877297,0.2964297113674707,Moderately_Affordable,Affordable
30503113124,153,922,0.16594360086767895,True,390,1517,1845,1.8,0.21138211382113822,0.18974358974358974,Affordable,Affordable
80101100215,152,1054,0.1442125237191651,True,438,1509,1918,1.8,0.2283628779979145,0.18155931659581295,Affordable,Affordable
40302106236,152,1305,0.11647509578544062,True,307,1862,1462,2.3,0.20998632010943913,0.29390718720404085,Affordable,Affordable
12501158620,152,1138,0.1335676625659051,True,520,1950,1954,3.0,0.2661207778915046,0.23029682702149437,Affordable,Affordable
12101168439,152,1264,0.12025316455696203,True,520,2500,1937,2.5,0.2684563758389262,0.29784361224732936,Affordable,Affordable
12302170322,152,789,0.1926489226869455,True,500,2383,2238,3.2,0.22341376228775692,0.24572076716848834,Affordable,Affordable
21003153807,152,960,0.15833333333333333,True,430,2195,2374,2.5,0.18112889637742208,0.2133691918864623,Affordable,Affordable
12203169418,151,1268,0.11908517350157728,True,525,2383,1958,2.1,0.26813074565883555,0.2808595898483539,Affordable,Affordable
12602150028,151,910,0.16593406593406593,True,375,1709,1787,2.1,0.2098489087856743,0.2206964831475184,Affordable,Affordable
12701172937,151,1449,0.10420979986197378,True,525,2500,2242,3.1,0.23416592328278324,0.2573251904206409,Affordable,Affordable
