SA1_CODE_2021,Malaysia_population,total_population,concentration_ratio,is_cluster
50704118405,67,449,0.1492204899777283,True
50604113733,66,421,0.15676959619952494,True
50704118412,66,372,0.1774193548387097,True
50704118030,66,459,0.1437908496732026,True
21205132235,65,571,0.1138353765323993,True
20701114702,65,614,0.10586319218241043,True
50607114609,65,488,0.13319672131147542,True
50604113229,65,646,0.10061919504643962,True
21101125921,65,650,0.1,True
20701152222,64,541,0.11829944547134935,True
20604150407,64,462,0.13852813852813853,True
20703116606,64,423,0.15130023640661938,True
50301103501,64,577,0.11091854419410745,True
40101100154,64,454,0.14096916299559473,True
21101126002,63,573,0.1099476439790576,True
11902165917,63,594,0.10606060606060606,True
11902165914,62,447,0.13870246085011187,True
50603112811,62,445,0.1393258426966292,True
50604113352,62,468,0.13247863247863248,True
20702142534,62,556,0.11151079136690648,True
21205156710,62,473,0.13107822410147993,True
20702115903,61,512,0.119140625,True
20703116337,61,609,0.10016420361247948,True
50704118001,60,572,0.1048951048951049,True
50704118225,60,536,0.11194029850746269,True
50302104244,60,521,0.11516314779270634,True
20703116610,60,456,0.13157894736842105,True
20604112404,60,558,0.10752688172043011,True
20703116356,60,581,0.10327022375215146,True
21202145427,60,383,0.1566579634464752,True
21205132226,59,396,0.14898989898989898,True
20604150516,59,404,0.14603960396039603,True
21104127327,58,458,0.12663755458515283,True
21205132149,57,541,0.10536044362292052,True
50603112910,56,374,0.1497326203208556,True
50603112916,56,554,0.10108303249097472,True
50603112429,56,486,0.11522633744855967,True
50704118416,56,486,0.11522633744855967,True
50603112821,56,416,0.1346153846153846,True
50603112528,56,495,0.11313131313131314,True
21104127038,55,538,0.10223048327137546,True
30403109416,55,544,0.10110294117647059,True
11703164115,55,542,0.1014760147601476,True
50704117819,55,545,0.10091743119266056,True
20701114837,55,432,0.12731481481481483,True
20703116149,55,544,0.10110294117647059,True
50704118023,54,429,0.1258741258741259,True
20604150611,54,451,0.1197339246119734,True
20703116323,53,431,0.12296983758700696,True
40202103205,53,519,0.10211946050096339,True
11703164428,52,475,0.10947368421052632,True
20601110620,52,493,0.10547667342799188,True
50603112516,52,411,0.12652068126520682,True
21503140404,52,520,0.1,True
21204156504,51,490,0.10408163265306122,True
50602130919,51,446,0.11434977578475336,True
31901149516,50,480,0.10416666666666667,True
21101125820,50,450,0.1111111111111111,True
