SA1_CODE_2021,China_population,total_population,concentration_ratio,is_cluster
20701114802,179,968,0.18491735537190082,True
50603112708,179,1685,0.10623145400593471,True
11501129133,179,942,0.19002123142250532,True
12001138302,179,761,0.2352168199737188,True
12101140127,179,1137,0.15743183817062445,True
12501158312,179,958,0.18684759916492694,True
12003167625,179,697,0.2568149210903874,True
11903137412,179,480,0.3729166666666667,True
12103140721,179,532,0.33646616541353386,True
12503147902,179,1208,0.14817880794701987,True
12003168026,179,985,0.1817258883248731,True
11501162112,179,1419,0.12614517265680056,True
11501162215,179,1363,0.13132795304475423,True
11904167022,179,610,0.2934426229508197,True
21205132739,179,672,0.2663690476190476,True
12501158410,179,712,0.25140449438202245,True
11703164616,179,423,0.4231678486997636,True
30306107909,179,1182,0.15143824027072758,True
21205132234,179,681,0.26284875183553597,True
20702115704,179,721,0.24826629680998613,True
12602172411,179,1117,0.1602506714413608,True
20604150626,179,1418,0.12623413258110014,True
20802118201,178,1114,0.15978456014362658,True
12103141226,178,966,0.18426501035196688,True
12503148124,178,1271,0.14004720692368214,True
21305158115,178,1175,0.15148936170212765,True
12101168414,178,540,0.3296296296296296,True
12003168004,178,1303,0.13660782808902533,True
12502171115,178,841,0.2116527942925089,True
80105105301,178,1386,0.12842712842712842,True
12503148138,178,1241,0.1434327155519742,True
40104101546,178,997,0.17853560682046138,True
12001167229,178,761,0.23390275952693823,True
20701115205,178,1082,0.1645101663585952,True
20701115236,178,1199,0.14845704753961636,True
20701114905,178,803,0.22166874221668742,True
20702142534,178,556,0.32014388489208634,True
12602150104,178,1088,0.1636029411764706,True
12003139619,178,623,0.2857142857142857,True
12103140933,178,1069,0.166510757717493,True
30305107512,178,582,0.30584192439862545,True
80104104027,178,933,0.1907824222936763,True
12501158226,178,913,0.1949616648411829,True
50704117905,178,1264,0.14082278481012658,True
60201104010,178,1020,0.17450980392156862,True
11501155511,177,931,0.19011815252416756,True
21204156402,177,1121,0.15789473684210525,True
12003139602,177,1329,0.13318284424379231,True
12102157824,177,585,0.30256410256410254,True
50603112748,177,679,0.2606774668630339,True
50603113113,177,827,0.2140266021765417,True
11501162205,177,868,0.20391705069124424,True
12103140923,177,761,0.2325886990801577,True
21104127303,177,653,0.27105666156202146,True
12602150305,177,769,0.23016905071521457,True
12502171108,177,1289,0.1373157486423584,True
20702115917,177,827,0.2140266021765417,True
21305146601,177,1322,0.13388804841149773,True
21101125609,177,973,0.18191161356628982,True
40103101102,177,702,0.25213675213675213,True
20901120342,177,917,0.193020719738277,True
20703116218,177,1025,0.17268292682926828,True
20703116139,177,1033,0.1713455953533398,True
12502171233,177,581,0.3046471600688468,True
20701115204,177,735,0.24081632653061225,True
11504162407,177,992,0.17842741935483872,True
21205132205,177,480,0.36875,True
12801153012,177,1194,0.14824120603015076,True
20702142401,177,823,0.21506682867557717,True
20703116502,177,914,0.1936542669584245,True
40103101209,176,1141,0.15425065731814197,True
20703116223,176,606,0.29042904290429045,True
21104127012,176,1373,0.1281864530225783,True
21205156711,176,384,0.4583333333333333,True
30908126230,176,823,0.21385176184690158,True
12003168030,176,960,0.18333333333333332,True
20804119535,176,972,0.18106995884773663,True
11902166119,176,801,0.21972534332084895,True
20701114707,176,561,0.3137254901960784,True
11501155621,176,773,0.2276843467011643,True
21205132734,176,592,0.2972972972972973,True
21205132744,176,711,0.24753867791842477,True
12001138310,176,836,0.21052631578947367,True
50603112924,176,889,0.19797525309336333,True
20604150922,176,806,0.21836228287841192,True
11901165707,176,1113,0.15813117699910154,True
21101125919,176,643,0.2737169517884914,True
20703116422,176,658,0.2674772036474164,True
12003168034,176,1169,0.15055603079555174,True
11902166002,176,729,0.24142661179698216,True
20703116116,175,1097,0.15952597994530537,True
40105101824,175,1481,0.11816340310600945,True
21101126005,175,865,0.2023121387283237,True
40104101602,175,1255,0.1394422310756972,True
21104127208,175,703,0.24893314366998578,True
12101139921,175,893,0.1959686450167973,True
40103101103,175,1128,0.1551418439716312,True
21101125429,175,991,0.17658930373360243,True
12104168807,175,869,0.20138089758342922,True
21205132657,175,647,0.2704791344667697,True
12102140642,175,1179,0.1484308736217133,True
30305107526,175,950,0.18421052631578946,True
21102126215,175,646,0.2708978328173375,True
20604111831,175,671,0.2608047690014903,True
12102157730,175,420,0.4166666666666667,True
12602150042,175,632,0.27689873417721517,True
12103140903,175,881,0.19863791146424517,True
30303106527,175,920,0.19021739130434784,True
11904137917,175,1167,0.14995715509854327,True
12001138601,175,699,0.2503576537911302,True
12504149160,174,1354,0.12850812407680945,True
30303106015,174,567,0.30687830687830686,True
12103141018,174,929,0.18729817007534985,True
21204131739,174,756,0.23015873015873015,True
12001167202,174,847,0.20543093270365997,True
20703116405,174,944,0.1843220338983051,True
20701114845,174,929,0.18729817007534985,True
21205131913,174,585,0.29743589743589743,True
21205131906,174,1098,0.15846994535519127,True
21205131903,174,1031,0.1687681862269641,True
21205132736,174,1005,0.17313432835820897,True
30908156013,174,1113,0.15633423180592992,True
20904121718,174,716,0.2430167597765363,True
30304106905,174,615,0.28292682926829266,True
21101125410,174,761,0.22864651773981604,True
20804119553,174,1124,0.15480427046263345,True
50604113353,174,898,0.19376391982182628,True
12602150009,174,1071,0.16246498599439776,True
21205156807,174,577,0.30155979202772965,True
40103101133,174,1120,0.15535714285714286,True
20901119613,174,1112,0.1564748201438849,True
12003168036,174,1403,0.1240199572344975,True
21101125414,174,1017,0.1710914454277286,True
12601149616,174,701,0.24821683309557774,True
20703116207,173,662,0.26132930513595165,True
11602163206,173,1603,0.10792264504054896,True
12602172330,173,463,0.37365010799136067,True
12001167232,173,913,0.18948521358159912,True
11802156506,173,676,0.2559171597633136,True
11802156808,173,844,0.20497630331753555,True
11501155707,173,991,0.17457114026236126,True
20703116611,173,385,0.44935064935064933,True
40104101521,173,958,0.18058455114822547,True
50603113129,173,1305,0.13256704980842912,True
11903166601,173,1139,0.15188762071992976,True
11903166716,173,790,0.2189873417721519,True
20703116105,173,1253,0.1380686352753392,True
21205131928,173,767,0.2255541069100391,True
12003167608,173,592,0.2922297297297297,True
21205131923,173,919,0.1882480957562568,True
21204156605,173,1140,0.15175438596491228,True
11601156110,173,946,0.1828752642706131,True
20802142604,173,1376,0.1257267441860465,True
21101125118,173,1281,0.13505074160811867,True
30504113526,173,1217,0.14215283483976993,True
11703133151,173,734,0.2356948228882834,True
12602172424,173,1301,0.13297463489623368,True
11703133044,173,928,0.18642241379310345,True
80101100321,172,907,0.18963616317530319,True
12103141049,172,887,0.1939120631341601,True
11501129022,172,858,0.20046620046620048,True
20703116204,172,745,0.23087248322147652,True
20802118107,172,1239,0.13882163034705408,True
11904167103,172,591,0.2910321489001692,True
11902165917,172,594,0.2895622895622896,True
21204156623,172,1229,0.13995117982099267,True
11901135819,172,852,0.20187793427230047,True
20802118219,172,1267,0.13575374901341752,True
11901157136,172,669,0.2571001494768311,True
21101125419,172,1147,0.14995640802092414,True
11703164501,172,210,0.819047619047619,True
21104127222,172,657,0.2617960426179604,True
40104101511,172,881,0.1952326901248581,True
40103101201,172,1018,0.16895874263261296,True
11903137309,172,811,0.2120838471023428,True
30303106039,172,488,0.3524590163934426,True
11501129012,172,1014,0.16962524654832348,True
20606113805,172,798,0.21553884711779447,True
80105105312,172,998,0.17234468937875752,True
60105103003,171,1547,0.11053652230122818,True
50603112707,171,1688,0.10130331753554503,True
11904166824,171,853,0.20046893317702227,True
21205132719,171,798,0.21428571428571427,True
30403109602,171,575,0.29739130434782607,True
11903137130,171,749,0.22830440587449932,True
12502171105,171,1190,0.14369747899159663,True
20701114704,171,710,0.24084507042253522,True
11904137830,171,781,0.21895006402048656,True
21305146438,171,955,0.17905759162303664,True
21305146405,171,929,0.18406889128094725,True
21205132154,171,563,0.3037300177619893,True
20702115909,171,588,0.29081632653061223,True
12602150338,171,915,0.18688524590163935,True
30503112625,171,687,0.24890829694323144,True
11901157244,171,1379,0.12400290065264685,True
21205132116,171,442,0.38687782805429866,True
21205156705,171,502,0.34063745019920316,True
12103140821,171,1059,0.16147308781869688,True
21104127203,171,723,0.23651452282157676,True
60104102233,171,979,0.17466802860061287,True
11501129103,171,992,0.17237903225806453,True
12103140934,171,647,0.2642967542503864,True
11601130338,170,951,0.17875920084121977,True
50302129709,170,624,0.2724358974358974,True
12001167209,170,906,0.18763796909492272,True
21305158110,170,1149,0.14795474325500435,True
20605112834,170,1096,0.1551094890510949,True
21103126619,170,804,0.21144278606965175,True
11902166020,170,734,0.23160762942779292,True
12003168020,170,909,0.18701870187018702,True
12101139936,170,1020,0.16666666666666666,True
12101168430,170,607,0.2800658978583196,True
21205132111,170,912,0.18640350877192982,True
11903137442,170,1065,0.1596244131455399,True
12601172020,170,584,0.2910958904109589,True
12502147744,170,1202,0.14143094841930118,True
12103140819,170,680,0.25,True
12501158629,170,836,0.20334928229665072,True
20701114619,169,1059,0.15958451369216242,True
12504171710,169,1217,0.1388660640920296,True
80104104410,169,386,0.4378238341968912,True
12102157720,169,780,0.21666666666666667,True
12003167914,169,669,0.2526158445440957,True
11902136713,169,1341,0.12602535421327368,True
50603112426,169,1383,0.12219812002892264,True
21205132236,169,705,0.2397163120567376,True
21204131746,169,1120,0.15089285714285713,True
11904137720,169,567,0.2980599647266314,True
11802156426,169,939,0.1799787007454739,True
21104127305,169,870,0.19425287356321838,True
20604150425,169,802,0.21072319201995013,True
12501158309,169,956,0.17677824267782427,True
12502147809,169,753,0.2244355909694555,True
20703116320,169,800,0.21125,True
21305136840,169,943,0.1792152704135737,True
12501158218,169,766,0.2206266318537859,True
11501129152,169,879,0.19226393629124006,True
21101125911,169,723,0.23374827109266944,True
11904138132,169,853,0.1981242672919109,True
11703164313,169,680,0.2485294117647059,True
40101100107,169,1207,0.140016570008285,True
12101168221,169,939,0.1799787007454739,True
20701114929,169,752,0.2247340425531915,True
20702116025,169,1300,0.13,True
12602172426,169,1352,0.125,True
40104101624,169,926,0.18250539956803455,True
12101168218,169,765,0.22091503267973855,True
21205132547,168,1065,0.15774647887323945,True
50701116130,168,1187,0.14153327716933445,True
12501158617,168,523,0.32122370936902483,True
21204131716,168,1102,0.15245009074410162,True
21205132709,168,823,0.20413122721749696,True
11501155405,168,825,0.20363636363636364,True
11501155303,168,1196,0.14046822742474915,True
40103101203,168,986,0.17038539553752535,True
20901120005,168,1165,0.14420600858369098,True
11901136035,168,1229,0.13669650122050447,True
20802117701,168,856,0.19626168224299065,True
11904137901,168,589,0.28522920203735147,True
21101125619,168,1025,0.16390243902439025,True
21305146419,168,851,0.19741480611045828,True
11901135812,168,742,0.22641509433962265,True
20803119326,168,1163,0.14445399828030955,True
12501158405,168,1163,0.14445399828030955,True
50302129726,168,956,0.17573221757322174,True
12501158508,168,680,0.24705882352941178,True
12504149003,168,556,0.302158273381295,True
21205132408,168,908,0.18502202643171806,True
11904138141,168,504,0.3333333333333333,True
21205132433,168,802,0.20947630922693267,True
12103140850,168,788,0.2131979695431472,True
21104127209,168,856,0.19626168224299065,True
80101100211,168,1134,0.14814814814814814,True
21104127108,168,858,0.1958041958041958,True
20701114607,167,894,0.18680089485458612,True
20703116225,167,927,0.18015102481121897,True
30303106037,167,410,0.4073170731707317,True
21104127210,167,780,0.2141025641025641,True
21205132440,167,885,0.18870056497175142,True
11802157007,167,1318,0.1267071320182094,True
21104127220,167,613,0.2724306688417618,True
20701152124,167,908,0.183920704845815,True
21305158106,167,789,0.21166032953105196,True
11501129153,167,1538,0.10858257477243173,True
12503147918,167,1159,0.14408973252804141,True
12602172419,167,641,0.26053042121684866,True
12003167614,167,1074,0.15549348230912477,True
40103101116,167,753,0.22177954847277556,True
12501158616,167,899,0.185761957730812,True
11904167013,167,1006,0.16600397614314116,True
12602150346,167,632,0.26424050632911394,True
11802156523,166,880,0.18863636363636363,True
50604113349,166,874,0.18993135011441648,True
11501129111,166,1041,0.15946205571565802,True
12003167602,166,864,0.19212962962962962,True
11703164517,166,969,0.17131062951496387,True
12103140724,166,560,0.29642857142857143,True
11903166617,166,735,0.22585034013605443,True
20702116007,166,1050,0.1580952380952381,True
11904137916,166,644,0.2577639751552795,True
20701115209,166,1071,0.1549953314659197,True
21101126043,166,608,0.2730263157894737,True
12602159008,166,712,0.23314606741573032,True
30305107309,166,663,0.25037707390648567,True
11703164512,166,955,0.17382198952879582,True
12101168211,166,554,0.2996389891696751,True
21103126525,166,884,0.18778280542986425,True
11501155622,166,571,0.29071803852889666,True
80105105407,166,1025,0.16195121951219513,True
20802118204,166,1445,0.11487889273356401,True
11903137460,166,690,0.24057971014492754,True
12504148913,166,1178,0.14091680814940577,True
11501129118,165,787,0.2096569250317662,True
20703116208,165,977,0.16888433981576254,True
40104101544,165,1047,0.15759312320916904,True
21101125110,165,1237,0.1333872271624899,True
11501129605,165,693,0.23809523809523808,True
11601162604,165,1392,0.11853448275862069,True
30305107310,165,753,0.21912350597609562,True
12601149601,165,906,0.18211920529801323,True
20701114844,165,672,0.24553571428571427,True
21205156817,165,696,0.23706896551724138,True
11904137718,165,784,0.21045918367346939,True
20702142412,165,659,0.2503793626707132,True
11501129045,165,1168,0.14126712328767124,True
21205132615,165,1066,0.15478424015009382,True
12602172503,165,862,0.191415313225058,True
30305107515,165,1061,0.15551366635249764,True
30403109404,165,1271,0.12981904012588513,True
12001167231,165,721,0.2288488210818308,True
12103141118,165,889,0.1856017997750281,True
11903166714,165,1026,0.1608187134502924,True
50604113361,165,929,0.17761033369214208,True
12102157913,165,649,0.2542372881355932,True
12502147714,165,895,0.18435754189944134,True
12103140918,165,701,0.23537803138373753,True
12103140728,165,758,0.21767810026385223,True
12504171706,165,889,0.1856017997750281,True
80104104418,165,982,0.1680244399185336,True
12504148934,165,845,0.1952662721893491,True
30306107821,165,721,0.2288488210818308,True
21101126010,165,754,0.21883289124668434,True
20701115206,165,1179,0.13994910941475827,True
12003167622,165,901,0.18312985571587126,True
20804119537,165,858,0.19230769230769232,True
21205156825,165,676,0.2440828402366864,True
12504171802,165,824,0.20024271844660194,True
11902166126,165,893,0.18477043673012317,True
30303106625,165,836,0.19736842105263158,True
11904137823,165,1179,0.13994910941475827,True
11902165916,165,386,0.4274611398963731,True
12502147754,165,569,0.28998242530755713,True
30305107346,165,1107,0.14905149051490515,True
11902136219,165,1211,0.13625103220478943,True
21101125413,165,1097,0.1504102096627165,True
20702116022,165,753,0.21912350597609562,True
21305158001,164,1337,0.12266267763649963,True
11904137721,164,868,0.1889400921658986,True
11802156514,164,823,0.19927095990279464,True
20802142602,164,907,0.18081587651598677,True
20902152526,164,880,0.18636363636363637,True
11904137933,164,1045,0.1569377990430622,True
12102157811,164,746,0.21983914209115282,True
21104127219,164,931,0.1761546723952739,True
12501158231,164,815,0.20122699386503068,True
21102126116,164,987,0.1661600810536981,True
11501155819,164,980,0.1673469387755102,True
12601149632,164,1108,0.148014440433213,True
21205131946,164,715,0.22937062937062938,True
12103141220,164,779,0.21052631578947367,True
30303106208,164,919,0.17845484221980412,True
12101140133,164,735,0.22312925170068026,True
21101125929,164,1059,0.15486307837582625,True
20701114818,164,567,0.2892416225749559,True
40104101618,164,1057,0.15515610217596973,True
12602150323,164,1022,0.16046966731898238,True
12103140726,163,702,0.23219373219373218,True
12504158904,163,1449,0.11249137336093858,True
11504162418,163,1064,0.15319548872180452,True
20701115018,163,1125,0.1448888888888889,True
30909126415,163,1002,0.1626746506986028,True
12601172019,163,399,0.40852130325814534,True
21101125925,163,637,0.25588697017268447,True
12503147920,163,1430,0.11398601398601399,True
30303106103,163,844,0.19312796208530805,True
30501110501,163,1557,0.10468850353243417,True
11902136705,163,344,0.4738372093023256,True
21205131918,163,737,0.22116689280868385,True
12503148024,163,1252,0.13019169329073482,True
21104127112,163,686,0.23760932944606414,True
12103140836,163,738,0.22086720867208673,True
80101100315,163,764,0.21335078534031413,True
11904137727,163,1314,0.12404870624048706,True
11501155802,163,658,0.24772036474164133,True
11901136005,163,923,0.17659804983748645,True
30306107810,163,1296,0.1257716049382716,True
21205132250,163,656,0.24847560975609756,True
11501129027,162,767,0.21121251629726207,True
20606113820,162,1076,0.15055762081784388,True
12003139610,162,979,0.16547497446373852,True
21104127006,162,938,0.17270788912579957,True
20703116132,162,1135,0.14273127753303966,True
20703116130,162,858,0.1888111888111888,True
12102157826,162,711,0.22784810126582278,True
30403109704,162,1498,0.1081441922563418,True
21205132705,162,625,0.2592,True
21205132136,162,414,0.391304347826087,True
40403110719,162,1488,0.10887096774193548,True
40105101816,162,917,0.1766630316248637,True
12003167727,162,659,0.24582701062215478,True
11902166303,162,1168,0.1386986301369863,True
12801153040,162,853,0.1899179366940211,True
11501162118,162,1126,0.1438721136767318,True
11904137921,162,1003,0.16151545363908276,True
40203117537,162,865,0.18728323699421964,True
20701114910,162,837,0.1935483870967742,True
40104101626,162,1393,0.11629576453697056,True
30903123618,162,1533,0.10567514677103718,True
20703116123,162,1147,0.14123801220575413,True
21205132727,162,722,0.22437673130193905,True
11501129625,162,951,0.17034700315457413,True
12103141025,161,949,0.1696522655426765,True
10704114602,161,1328,0.12123493975903614,True
12003139331,161,920,0.175,True
11501129110,161,959,0.1678832116788321,True
60105102907,161,1268,0.12697160883280756,True
12101140115,161,849,0.1896348645465253,True
20702115739,161,636,0.2531446540880503,True
20701114849,161,640,0.2515625,True
30304106713,161,719,0.2239221140472879,True
20703116117,161,1274,0.12637362637362637,True
21305158026,161,978,0.16462167689161555,True
50704117903,161,1034,0.15570599613152805,True
12003139320,161,1220,0.1319672131147541,True
12601149641,161,933,0.17256162915326903,True
50704117917,161,1337,0.12041884816753927,True
30306107806,161,1056,0.15246212121212122,True
12003167916,161,914,0.1761487964989059,True
11901136019,161,1241,0.1297340854149879,True
11904137705,161,761,0.21156373193166886,True
21202129317,161,826,0.19491525423728814,True
20604150306,161,814,0.1977886977886978,True
12602172403,160,956,0.16736401673640167,True
10704154837,160,861,0.18583042973286876,True
12503148330,160,1084,0.14760147601476015,True
12504149408,160,1489,0.10745466756212223,True
12003139333,160,802,0.19950124688279303,True
11703164509,160,1215,0.13168724279835392,True
12103140820,160,663,0.24132730015082957,True
21205132149,160,541,0.2957486136783734,True
12602150026,160,206,0.7766990291262136,True
20702116010,160,899,0.17797552836484984,True
12602172439,160,681,0.23494860499265785,True
12602159002,160,1207,0.13256006628003314,True
12101168633,160,1207,0.13256006628003314,True
20804119547,160,850,0.18823529411764706,True
20701115026,160,1263,0.12668250197941408,True
21101125908,160,869,0.18411967779056387,True
11903137215,160,663,0.24132730015082957,True
30303106023,160,879,0.1820250284414107,True
11903137313,160,933,0.1714898177920686,True
21205156827,160,680,0.23529411764705882,True
11901136136,160,817,0.19583843329253367,True
20802117403,160,1212,0.132013201320132,True
11904137919,160,1222,0.1309328968903437,True
21103126720,160,956,0.16736401673640167,True
11501129629,160,902,0.17738359201773837,True
11703164810,160,651,0.2457757296466974,True
11703164817,160,890,0.1797752808988764,True
21205132251,160,741,0.21592442645074225,True
20904121609,160,999,0.16016016016016016,True
20802142617,160,838,0.1909307875894988,True
21101125109,160,1313,0.12185833968012186,True
21101125439,160,870,0.1839080459770115,True
21205131929,160,1161,0.13781223083548666,True
11902136637,159,1441,0.11034004163775156,True
12003167628,159,1041,0.15273775216138327,True
11501155818,159,668,0.23802395209580837,True
40203103829,159,1308,0.12155963302752294,True
12101139950,159,627,0.2535885167464115,True
12602172215,159,697,0.22812051649928264,True
20701114703,159,490,0.32448979591836735,True
12003157608,159,1232,0.12905844155844157,True
21205132738,159,788,0.2017766497461929,True
12503171449,159,805,0.19751552795031055,True
50701115919,159,1389,0.11447084233261338,True
12601149642,159,852,0.18661971830985916,True
40103101221,159,704,0.22585227272727273,True
11703164210,159,1281,0.12412177985948478,True
12601149651,159,522,0.3045977011494253,True
12504158910,159,848,0.1875,True
11501155844,159,897,0.17725752508361203,True
20702115910,159,1087,0.14627414903403863,True
11602163219,159,843,0.18861209964412812,True
20604150311,159,506,0.3142292490118577,True
20701114836,159,495,0.3212121212121212,True
11904137702,159,535,0.297196261682243,True
11701163502,158,1166,0.13550600343053174,True
11501129048,158,914,0.17286652078774617,True
20605151214,158,1282,0.12324492979719189,True
21205132611,158,1121,0.1409455842997324,True
12003139642,158,657,0.2404870624048706,True
11903137128,158,888,0.17792792792792791,True
11903137114,158,936,0.16880341880341881,True
50603112525,158,1095,0.14429223744292238,True
11903166603,158,1221,0.1294021294021294,True
20702115706,158,878,0.17995444191343962,True
12602149803,158,976,0.16188524590163936,True
12501158222,158,1195,0.1322175732217573,True
20802117409,158,957,0.16509926854754442,True
12103140935,158,871,0.18140068886337543,True
20703116407,158,1047,0.15090735434574976,True
20703116355,158,764,0.20680628272251309,True
12003167717,158,822,0.1922141119221411,True
30504113711,158,991,0.15943491422805248,True
11901165833,158,1085,0.1456221198156682,True
11903137024,158,1201,0.1315570358034971,True
12501158513,158,630,0.2507936507936508,True
12001167221,158,726,0.21763085399449036,True
21104127015,158,657,0.2404870624048706,True
30403109623,158,1043,0.15148609779482264,True
12001167204,158,539,0.29313543599257885,True
21205132648,158,857,0.18436406067677946,True
21101126011,158,745,0.21208053691275167,True
12501158651,158,627,0.25199362041467305,True
40103101142,158,1079,0.1464318813716404,True
12003168033,158,1157,0.1365600691443388,True
70101100230,158,536,0.2947761194029851,True
12101139924,158,612,0.2581699346405229,True
12504171809,157,655,0.23969465648854962,True
20702142529,157,549,0.2859744990892532,True
11501129150,157,700,0.22428571428571428,True
20606113810,157,814,0.1928746928746929,True
12504148956,157,821,0.19123020706455543,True
20604150803,157,1032,0.15213178294573643,True
11501129606,157,947,0.16578669482576558,True
40105101913,157,982,0.159877800407332,True
40104101633,157,965,0.16269430051813472,True
40104101536,157,1057,0.14853358561967833,True
11501162109,157,736,0.21331521739130435,True
31105132303,157,988,0.15890688259109312,True
12102157726,157,514,0.30544747081712065,True
50301103123,157,780,0.2012820512820513,True
12103140926,157,673,0.23328380386329867,True
12103141002,157,1286,0.12208398133748057,True
50603113130,157,1027,0.1528724440116845,True
11902166310,157,973,0.16135662898252826,True
11902165914,157,447,0.3512304250559284,True
21101125406,157,1052,0.14923954372623574,True
20901119616,157,695,0.22589928057553957,True
21104126918,157,777,0.20205920205920205,True
11501155825,157,861,0.18234610917537747,True
11501162120,157,1273,0.12333071484681854,True
21305146624,157,1188,0.13215488215488216,True
21305146444,157,1339,0.11725168035847648,True
12103141142,157,795,0.19748427672955976,True
30306107822,157,798,0.19674185463659147,True
11901135818,157,888,0.1768018018018018,True
21101126023,157,931,0.1686358754027927,True
50604113301,157,802,0.19576059850374064,True
11501129603,156,664,0.23493975903614459,True
12003139308,156,577,0.2703639514731369,True
80110113605,156,994,0.15694164989939638,True
12101168438,156,698,0.22349570200573066,True
12601149609,156,641,0.24336973478939158,True
10802115620,156,1054,0.14800759013282733,True
21101126045,156,697,0.22381635581061693,True
11501155523,156,586,0.26621160409556316,True
20701114934,156,1045,0.1492822966507177,True
21305146425,156,930,0.16774193548387098,True
21305146440,156,848,0.18396226415094338,True
30306107832,156,964,0.16182572614107885,True
30306107911,156,782,0.19948849104859334,True
12501158612,156,595,0.26218487394957984,True
11802157019,156,1170,0.13333333333333333,True
21104127010,156,1285,0.12140077821011673,True
20802117426,156,941,0.16578108395324123,True
11904167028,156,1088,0.14338235294117646,True
12001138354,156,719,0.21696801112656466,True
11904166912,156,949,0.1643835616438356,True
20701152220,156,1129,0.13817537643932684,True
20701114805,156,647,0.241112828438949,True
30403109407,156,1006,0.1550695825049702,True
12502171121,156,821,0.1900121802679659,True
11703164801,156,1001,0.15584415584415584,True
20703116434,156,734,0.2125340599455041,True
20703116403,156,648,0.24074074074074073,True
11903137013,156,466,0.33476394849785407,True
11902166122,156,793,0.19672131147540983,True
11903166713,156,1270,0.12283464566929134,True
21305158102,156,1101,0.14168937329700274,True
21305158113,156,1284,0.12149532710280374,True
11501155805,156,727,0.21458046767537828,True
11502129737,156,894,0.174496644295302,True
20702115940,156,599,0.2604340567612688,True
40107102456,156,1084,0.14391143911439114,True
12003168019,156,723,0.2157676348547718,True
21205132138,156,934,0.1670235546038544,True
11103123114,155,1437,0.10786360473208072,True
12003168017,155,827,0.18742442563482467,True
12102140605,155,657,0.2359208523592085,True
12602150034,155,684,0.22660818713450293,True
40103101311,155,1245,0.12449799196787148,True
21204131023,155,1041,0.148895292987512,True
12003167708,155,627,0.24720893141945774,True
20702115941,155,937,0.16542155816435433,True
11902166113,155,1254,0.12360446570972887,True
20804119520,155,1496,0.1036096256684492,True
11903137439,155,953,0.1626442812172088,True
11903137447,155,957,0.1619644723092999,True
50603113111,155,663,0.23378582202111614,True
12104141704,155,948,0.16350210970464135,True
12003167613,155,743,0.20861372812920592,True
12504148942,155,1002,0.15469061876247506,True
12504171912,155,930,0.16666666666666666,True
11703163806,155,481,0.32224532224532226,True
20703116133,155,625,0.248,True
21205156724,155,599,0.2587646076794658,True
21103126641,155,1094,0.1416819012797075,True
11901135809,155,1020,0.15196078431372548,True
30306107717,155,924,0.16774891774891776,True
20802117461,155,539,0.287569573283859,True
12501158702,155,1166,0.13293310463121785,True
12103141234,155,1160,0.1336206896551724,True
20701114931,155,1009,0.15361744301288405,True
21101126027,155,761,0.20367936925098554,True
21102126117,155,803,0.1930261519302615,True
12103141133,155,966,0.16045548654244307,True
80104103927,155,1070,0.14485981308411214,True
20604150912,155,950,0.1631578947368421,True
12504149005,155,609,0.2545155993431856,True
40204117119,155,1203,0.1288445552784705,True
12504149103,155,1262,0.12282091917591126,True
20605112830,155,1273,0.12175962293794187,True
11501129020,155,806,0.19230769230769232,True
20604150910,155,718,0.21587743732590528,True
12103141125,154,761,0.202365308804205,True
21205156818,154,710,0.21690140845070421,True
12103141231,154,782,0.1969309462915601,True
12501158645,154,541,0.2846580406654344,True
50607114610,154,835,0.1844311377245509,True
21103126621,154,737,0.208955223880597,True
12001167207,154,729,0.2112482853223594,True
20604111802,154,1422,0.10829817158931083,True
30303106217,154,983,0.15666327568667346,True
11501155706,154,992,0.15524193548387097,True
11601162616,154,1146,0.1343804537521815,True
12102140623,154,1212,0.12706270627062707,True
40104101547,154,591,0.26057529610829105,True
21305158014,154,883,0.17440543601359004,True
20804119438,154,1158,0.13298791018998274,True
11903137101,154,488,0.3155737704918033,True
20701114611,154,974,0.15811088295687886,True
11501129053,154,784,0.19642857142857142,True
20702142509,154,679,0.2268041237113402,True
12103140913,154,808,0.1905940594059406,True
12503147940,154,1271,0.12116443745082613,True
11303126727,154,1067,0.14432989690721648,True
12502147756,154,684,0.22514619883040934,True
80104104015,154,772,0.19948186528497408,True
80104104424,154,1001,0.15384615384615385,True
30907125207,154,1284,0.11993769470404984,True
20702115620,154,1058,0.14555765595463138,True
11501129129,153,967,0.15822130299896586,True
20902120509,153,1250,0.1224,True
40104101610,153,1442,0.10610263522884882,True
21204156619,153,749,0.20427236315086783,True
21204131714,153,952,0.16071428571428573,True
11103123104,153,1448,0.10566298342541436,True
21205132544,153,1231,0.12428919577579203,True
11501129148,153,804,0.19029850746268656,True
60105103128,153,745,0.20536912751677852,True
20701114734,153,574,0.2665505226480836,True
40101100138,153,643,0.2379471228615863,True
12102140648,153,1005,0.15223880597014924,True
12504148955,153,977,0.15660184237461616,True
20703116717,153,1008,0.15178571428571427,True
21104127002,153,1225,0.12489795918367347,True
20701151923,153,986,0.15517241379310345,True
11901136029,153,1326,0.11538461538461539,True
12501158658,153,579,0.26424870466321243,True
11904167033,153,859,0.1781140861466822,True
50301103507,153,610,0.25081967213114753,True
21104127007,153,898,0.17037861915367483,True
20901120305,153,1170,0.13076923076923078,True
11902166104,153,1273,0.1201885310290652,True
30304106912,153,744,0.2056451612903226,True
11902166227,153,998,0.1533066132264529,True
11902165919,153,372,0.4112903225806452,True
11901165726,153,873,0.17525773195876287,True
