SA1_CODE_2021,India_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
21304135852,130,582,0.22336769759450173,True,360,1603,1536,2.9,0.234375,0.24083533653846154,Affordable,Affordable
21204156333,130,771,0.16861219195849547,True,338,1732,1575,2.5,0.2146031746031746,0.25377289377289375,Affordable,Affordable
21203156224,130,637,0.20408163265306123,True,343,1600,1410,3.1,0.24326241134751772,0.2618657937806874,Affordable,Affordable
80104104631,130,688,0.18895348837209303,True,580,2400,3192,3.5,0.18170426065162906,0.1735106998264893,Affordable,Affordable
31004130450,130,974,0.13347022587268995,True,420,1977,2272,3.3,0.18485915492957747,0.2008057963163597,Affordable,Affordable
80104104028,130,539,0.24118738404452691,True,480,1560,2062,2.0,0.23278370514064015,0.17458777885548013,Affordable,Affordable
80104103511,130,656,0.19817073170731708,True,520,2165,2714,3.2,0.1915991156963891,0.18408820361657502,Affordable,Affordable
21101125616,130,1154,0.11265164644714037,True,388,2000,2340,3.3,0.1658119658119658,0.19723865877712032,Affordable,Affordable
21005144549,130,723,0.1798063623789765,True,400,2000,1781,3.3,0.22459292532285233,0.2591456830648296,Affordable,Affordable
21205132418,130,678,0.19174041297935104,True,695,3000,2555,3.1,0.2720156555772994,0.27096191479753123,Affordable,Affordable
21005144329,130,1128,0.11524822695035461,True,369,1517,2113,3.4,0.17463322290582112,0.1656776730132149,Affordable,Affordable
21203145714,130,752,0.17287234042553193,True,418,2000,2192,3.6,0.1906934306569343,0.21055586749017405,Affordable,Affordable
12302144306,130,1046,0.124282982791587,True,400,2000,1805,2.9,0.22160664819944598,0.25569997869166844,Affordable,Affordable
11501155505,130,959,0.13555787278415016,True,575,3000,2192,3.1,0.2623175182481752,0.3158338012352611,Affordable,Moderately_Affordable
21205132406,130,1259,0.10325655281969817,True,500,3000,2148,2.6,0.23277467411545624,0.32230339492909327,Affordable,Moderately_Affordable
20802118216,130,756,0.17195767195767195,True,350,1800,1681,2.0,0.2082093991671624,0.2471056605500389,Affordable,Affordable
30305107223,130,736,0.1766304347826087,True,450,1800,1980,3.7,0.22727272727272727,0.2097902097902098,Affordable,Affordable
21201154929,130,927,0.14023732470334413,True,410,2000,2255,3.1,0.18181818181818182,0.20467337540508274,Affordable,Affordable
11601130602,130,850,0.15294117647058825,True,500,2376,2770,3.7,0.18050541516245489,0.19794501527353514,Affordable,Affordable
21203130034,130,893,0.1455767077267637,True,348,1517,1559,2.9,0.22322001282873638,0.22455222775941186,Affordable,Affordable
40204104823,130,1134,0.1146384479717813,True,265,1300,1303,2.8,0.20337682271680738,0.23023791250959325,Affordable,Affordable
40204117119,130,1203,0.10806317539484622,True,445,1950,2328,3.1,0.19115120274914088,0.19329896907216496,Affordable,Affordable
12104141424,130,1074,0.12104283054003724,True,625,2600,2306,2.0,0.2710320901994796,0.26019080659150046,Affordable,Affordable
40104101605,130,1092,0.11904761904761904,True,430,1733,1277,2.3,0.33672670321064996,0.31317390518643456,Moderately_Affordable,Moderately_Affordable
