SA1_CODE_2021,England_population,total_population,concentration_ratio,is_cluster
40301105732,238,1020,0.23333333333333334,True
50601111402,238,914,0.2603938730853392,True
31302136653,238,1055,0.22559241706161137,True
50501107213,238,1029,0.23129251700680273,True
20801117208,237,1146,0.20680628272251309,True
50201102430,237,1098,0.21584699453551912,True
11203155213,237,968,0.24483471074380164,True
40202103113,237,1150,0.20608695652173914,True
50102125304,237,1218,0.19458128078817735,True
50705131343,237,794,0.29848866498740556,True
30402109110,237,1016,0.23326771653543307,True
50705119154,237,458,0.517467248908297,True
50403106621,237,1365,0.17362637362637362,True
50201102817,237,823,0.28797083839611176,True
40501111214,237,1455,0.16288659793814433,True
21402159222,237,1318,0.17981790591805766,True
30101100601,237,781,0.3034571062740077,True
50501107923,237,824,0.28762135922330095,True
50503125524,237,610,0.3885245901639344,True
40701114828,237,1107,0.2140921409214092,True
50606114213,237,1126,0.21047957371225579,True
31305137924,236,1415,0.1667844522968198,True
20803119327,236,1980,0.1191919191919192,True
31305137914,236,1344,0.17559523809523808,True
12203143015,236,1322,0.17851739788199697,True
40304117716,236,1190,0.19831932773109243,True
12203142507,236,924,0.2554112554112554,True
50603112906,236,1170,0.20170940170940171,True
40304117822,236,978,0.24130879345603273,True
50501107217,236,1027,0.22979552093476144,True
12201141931,236,757,0.31175693527080584,True
50501108107,236,1095,0.21552511415525114,True
21201155220,236,881,0.26787741203178206,True
50402105324,236,915,0.25792349726775954,True
40205105406,236,1333,0.17704426106526633,True
21402159217,236,1193,0.1978206202849958,True
31605154414,236,1191,0.19815281276238456,True
50201102425,235,818,0.28728606356968217,True
50705119153,235,1092,0.21520146520146521,True
50503130630,235,1097,0.21422060164083864,True
50301103114,235,1209,0.19437551695616212,True
40304107304,235,1008,0.23313492063492064,True
40701114816,235,1584,0.14835858585858586,True
50402105312,235,915,0.2568306010928962,True
31904152107,235,1273,0.18460329929300864,True
30903123912,235,1292,0.18188854489164086,True
50503125539,235,879,0.267349260523322,True
50503130622,235,1145,0.2052401746724891,True
11801134026,235,1097,0.21422060164083864,True
21402138138,235,1140,0.20614035087719298,True
11801134111,235,1381,0.17016654598117306,True
31301136202,234,1593,0.14689265536723164,True
31401138715,234,1287,0.18181818181818182,True
50501107215,234,1454,0.1609353507565337,True
11703164222,234,1335,0.1752808988764045,True
12202169101,234,1304,0.1794478527607362,True
50503125528,234,628,0.37261146496815284,True
12201141841,234,1250,0.1872,True
50501107911,234,818,0.2860635696821516,True
30402108910,234,1323,0.17687074829931973,True
31602142414,234,1361,0.1719324026451139,True
50901122602,234,1097,0.21330902461257975,True
40205105418,234,1062,0.22033898305084745,True
40102100434,234,1111,0.21062106210621062,True
50501108003,234,779,0.30038510911424904,True
31607154846,233,1086,0.214548802946593,True
50704117827,233,1674,0.13918757467144563,True
50101100422,233,1473,0.1581805838424983,True
11801165021,233,1362,0.171071953010279,True
50501107514,233,828,0.28140096618357485,True
50501108211,233,1101,0.21162579473206175,True
50704118107,233,1142,0.2040280210157618,True
12202142222,233,1011,0.2304648862512364,True
50201102409,233,925,0.2518918918918919,True
40304107230,233,797,0.29234629861982436,True
30904124217,233,1198,0.19449081803005008,True
40202103308,233,676,0.34467455621301774,True
50503110552,233,529,0.44045368620037806,True
12002138924,233,955,0.24397905759162303,True
11203155203,233,1567,0.14869176770899808,True
21402138232,233,1181,0.19729043183742592,True
50601111616,233,940,0.2478723404255319,True
40102100422,232,1082,0.2144177449168207,True
40301105617,232,1308,0.17737003058103976,True
40302105905,232,891,0.26038159371492703,True
12104168812,232,1228,0.18892508143322476,True
40304117809,232,1044,0.2222222222222222,True
50502109205,232,1185,0.19578059071729959,True
30102100923,232,1042,0.22264875239923224,True
50701115414,232,1332,0.17417417417417416,True
50701115413,232,1431,0.16212438853948288,True
50705118824,232,694,0.33429394812680113,True
20502108606,232,1500,0.15466666666666667,True
30402108625,232,1131,0.20512820512820512,True
40304107209,232,1027,0.22590068159688412,True
50703117414,232,1310,0.17709923664122137,True
21402137706,232,1707,0.13591095489162272,True
50601111034,232,816,0.28431372549019607,True
50605114012,232,881,0.2633371169125993,True
12202142205,232,816,0.28431372549019607,True
40701114405,232,1194,0.19430485762144054,True
21402137949,232,1303,0.1780506523407521,True
50601111503,232,670,0.34626865671641793,True
50301103512,232,1401,0.1655960028551035,True
30102100815,232,1225,0.1893877551020408,True
11801134003,231,1066,0.21669793621013134,True
21402138139,231,1078,0.21428571428571427,True
31802148306,231,965,0.23937823834196892,True
12104168936,231,966,0.2391304347826087,True
12203142917,231,1275,0.1811764705882353,True
30402109106,231,1343,0.1720029784065525,True
50103102010,231,1340,0.17238805970149254,True
50503109929,231,1111,0.2079207920792079,True
50503110705,231,743,0.31090174966352624,True
50502109728,231,1117,0.20680393912264997,True
40205104916,231,1054,0.21916508538899432,True
50503125501,231,508,0.4547244094488189,True
10603112405,231,1151,0.20069504778453517,True
40304107601,231,1220,0.18934426229508197,True
30102101251,231,1902,0.12145110410094637,True
50605113822,231,1004,0.2300796812749004,True
40304107224,230,944,0.24364406779661016,True
40302106325,230,916,0.25109170305676853,True
50502109224,230,1322,0.17397881996974282,True
40304117816,230,675,0.34074074074074073,True
20202103116,230,1093,0.21043000914913082,True
50501108017,230,558,0.4121863799283154,True
50901122521,230,1205,0.1908713692946058,True
40304107711,230,1011,0.2274975272007913,True
50501107705,230,745,0.3087248322147651,True
50401104605,230,1080,0.21296296296296297,True
40201102648,230,1725,0.13333333333333333,True
40302105916,230,838,0.2744630071599045,True
40301105623,230,1232,0.18668831168831168,True
12002138706,230,953,0.24134312696747115,True
40304107605,229,1200,0.19083333333333333,True
20803118524,229,1697,0.13494401885680612,True
40205105008,229,1168,0.19606164383561644,True
12002167528,229,1554,0.14736164736164736,True
12201141817,229,1100,0.2081818181818182,True
40304107202,229,1148,0.1994773519163763,True
30907125214,229,1106,0.2070524412296564,True
50301103421,229,1533,0.14938030006523156,True
40204104619,229,1353,0.16925351071692535,True
50201102510,229,1192,0.19211409395973153,True
50201102739,229,816,0.2806372549019608,True
50201102432,229,1045,0.21913875598086124,True
50501107016,229,1135,0.20176211453744494,True
31606144021,229,1370,0.16715328467153284,True
50201102706,229,619,0.36995153473344106,True
50101129451,228,981,0.2324159021406728,True
30601113910,228,1339,0.17027632561613143,True
30903123727,228,580,0.3931034482758621,True
40301105747,228,1150,0.19826086956521738,True
21105127610,228,1620,0.14074074074074075,True
40301105620,228,904,0.252212389380531,True
50501108209,228,1034,0.2205029013539652,True
50705119322,228,1041,0.21902017291066284,True
60202105513,228,804,0.2835820895522388,True
12203142933,228,1791,0.1273031825795645,True
11801133940,228,1279,0.1782642689601251,True
50503110502,228,660,0.34545454545454546,True
50702116524,228,1389,0.16414686825053995,True
30601114216,228,1346,0.16939078751857356,True
50403106508,228,1446,0.15767634854771784,True
50601111606,228,895,0.2547486033519553,True
40102100750,228,1221,0.18673218673218672,True
50705118726,228,728,0.3131868131868132,True
11801134009,228,839,0.27175208581644816,True
12203142523,228,1196,0.19063545150501673,True
12203169616,228,1028,0.22178988326848248,True
50603112442,228,676,0.33727810650887574,True
50402104908,227,733,0.3096862210095498,True
40304108307,227,1049,0.2163965681601525,True
50501108202,227,880,0.25795454545454544,True
50607114710,227,1166,0.1946826758147513,True
50705119140,227,643,0.35303265940902023,True
30502111404,227,1936,0.11725206611570248,True
30905124420,227,1659,0.13682941531042797,True
40304117823,227,915,0.24808743169398906,True
50503130532,227,1009,0.22497522299306244,True
31601141505,226,1175,0.19234042553191488,True
11801133938,226,815,0.2773006134969325,True
30906124852,226,2076,0.10886319845857419,True
50701115412,226,1225,0.18448979591836734,True
50503110122,226,861,0.26248548199767713,True
50101129414,226,730,0.3095890410958904,True
50705131205,226,1382,0.16353111432706222,True
50503130322,226,1068,0.21161048689138576,True
50201102717,226,944,0.23940677966101695,True
40304117711,226,1103,0.20489573889392565,True
40304107719,226,1169,0.19332763045337895,True
40304108916,226,897,0.25195094760312153,True
50501107004,226,1150,0.19652173913043477,True
50705119018,226,754,0.29973474801061006,True
21402138344,226,1257,0.17979315831344472,True
50705131335,226,616,0.36688311688311687,True
50103101710,225,874,0.2574370709382151,True
12201141902,225,984,0.22865853658536586,True
50201102735,225,1418,0.15867418899858957,True
31606144106,225,2116,0.10633270321361059,True
12202169110,225,1104,0.20380434782608695,True
50605114008,225,737,0.30529172320217096,True
50503110726,225,668,0.33682634730538924,True
30602114603,225,2013,0.11177347242921014,True
50101100331,224,1288,0.17391304347826086,True
50201102306,224,1021,0.21939275220372184,True
31605143708,224,1353,0.1655580192165558,True
40204104130,224,956,0.23430962343096234,True
12201141823,224,1284,0.17445482866043613,True
12201141830,224,1058,0.21172022684310018,True
50503125709,224,913,0.24534501642935377,True
50701115807,224,1060,0.21132075471698114,True
50503125523,224,629,0.356120826709062,True
30102100730,224,1201,0.186511240632806,True
12203142909,224,1255,0.17848605577689244,True
31601141334,224,1317,0.170083523158694,True
40304117804,224,862,0.25986078886310904,True
50301103523,224,1115,0.20089686098654708,True
50503125525,224,1201,0.186511240632806,True
50401104511,224,1531,0.14630960156760286,True
21402138216,224,1215,0.18436213991769548,True
40304107106,224,796,0.2814070351758794,True
31105132403,224,1398,0.16022889842632332,True
11402128422,224,1250,0.1792,True
50501108106,224,867,0.25836216839677045,True
50501107702,223,607,0.3673805601317957,True
50201102725,223,917,0.24318429661941113,True
50503110109,223,1017,0.2192723697148476,True
30904124211,223,1360,0.16397058823529412,True
11801134014,223,1194,0.18676716917922948,True
50403129824,223,1231,0.18115353371242893,True
50705119126,223,1035,0.21545893719806763,True
12203169637,223,970,0.22989690721649483,True
50102100518,223,1532,0.14556135770234988,True
30905124505,223,1666,0.13385354141656663,True
50501108021,223,752,0.29654255319148937,True
50704118125,223,1432,0.15572625698324022,True
40304107107,223,838,0.26610978520286394,True
50503125703,223,694,0.32132564841498557,True
40304117726,223,1012,0.22035573122529645,True
50705119023,223,1004,0.22211155378486055,True
21103145126,222,745,0.2979865771812081,True
12202142220,222,909,0.24422442244224424,True
30601113907,222,996,0.22289156626506024,True
11401128006,222,1409,0.15755855216465578,True
31402157933,222,897,0.24749163879598662,True
11801134620,222,1383,0.16052060737527116,True
31301136350,222,1028,0.21595330739299612,True
20502108427,222,1346,0.1649331352154532,True
50702116531,222,1253,0.17717478052673583,True
50301103001,222,804,0.27611940298507465,True
40205104905,222,870,0.25517241379310346,True
50705131340,222,947,0.23442449841605068,True
40304108511,222,1085,0.20460829493087557,True
40304107810,222,1107,0.2005420054200542,True
40302106019,222,922,0.24078091106290672,True
40205104918,221,754,0.29310344827586204,True
50101100417,221,1116,0.19802867383512546,True
30102100719,221,999,0.22122122122122123,True
40304117708,221,1433,0.15422191207257502,True
50501107232,221,1154,0.19150779896013864,True
50601130705,221,1417,0.1559633027522936,True
30605116811,221,1095,0.20182648401826483,True
40304107113,221,814,0.2714987714987715,True
31904151605,221,2089,0.1057922450933461,True
50501108305,221,859,0.2572759022118743,True
40304108409,221,959,0.23044838373305526,True
40401109503,221,1007,0.21946375372393248,True
20801117329,221,1377,0.16049382716049382,True
21402159209,221,798,0.2769423558897243,True
50705119108,221,602,0.36710963455149503,True
50501108306,221,639,0.3458528951486698,True
11801134105,221,866,0.25519630484988454,True
12002138731,221,1151,0.19200695047784536,True
31105132329,221,692,0.319364161849711,True
50503125544,220,711,0.30942334739803096,True
21402159105,220,841,0.2615933412604043,True
50704117813,220,1005,0.21890547263681592,True
40304107232,220,933,0.2357984994640943,True
12201141948,220,1088,0.20220588235294118,True
40304117725,220,1365,0.16117216117216118,True
30908156012,220,898,0.24498886414253898,True
50101129419,220,1807,0.12174875484228002,True
50605113923,220,1318,0.1669195751138088,True
21202129351,220,1308,0.16819571865443425,True
20501107926,220,1078,0.20408163265306123,True
60104102601,220,1031,0.2133850630455868,True
11801134131,220,1050,0.20952380952380953,True
30904124215,220,954,0.23060796645702306,True
50705131323,220,1185,0.18565400843881857,True
40205105510,220,968,0.22727272727272727,True
50705119310,220,1075,0.20465116279069767,True
50704117713,220,1428,0.15406162464985995,True
50705119158,220,764,0.2879581151832461,True
31606144232,220,1473,0.1493550577053632,True
30101100612,220,1309,0.16806722689075632,True
50503109932,220,1049,0.20972354623450906,True
31104156809,220,1484,0.14824797843665768,True
50705119019,220,617,0.3565640194489465,True
50503130301,219,1040,0.21057692307692308,True
50501107729,219,668,0.3278443113772455,True
12104141737,219,1648,0.1328883495145631,True
50703117422,219,1333,0.16429107276819205,True
50705131212,219,766,0.2859007832898172,True
40304107425,219,904,0.24225663716814158,True
11801133910,219,980,0.22346938775510203,True
11801134010,219,1102,0.1987295825771325,True
11801134103,219,1107,0.1978319783197832,True
20202103102,219,1847,0.11857065511640498,True
40304108803,219,1020,0.21470588235294116,True
40304108804,219,985,0.22233502538071065,True
50503130606,219,1377,0.15904139433551198,True
50601130707,219,1198,0.18280467445742904,True
31401138312,219,1348,0.16246290801186944,True
20801116806,219,1222,0.17921440261865793,True
12104168918,219,1293,0.16937354988399073,True
50503130613,218,333,0.6546546546546547,True
40204104705,218,1263,0.1726049089469517,True
50201102218,218,994,0.2193158953722334,True
11703164318,218,2178,0.10009182736455463,True
40701114801,218,867,0.25144175317185696,True
50705119307,218,813,0.26814268142681424,True
50705119146,218,758,0.287598944591029,True
50501107726,218,674,0.32344213649851633,True
40304107216,218,658,0.331306990881459,True
12002138916,218,1325,0.16452830188679246,True
11802165141,218,974,0.22381930184804927,True
11802165116,217,870,0.24942528735632183,True
21402138212,217,1197,0.18128654970760233,True
50705119012,217,915,0.2371584699453552,True
50704118112,217,1264,0.17167721518987342,True
31606144236,217,1126,0.19271758436944939,True
12203142947,217,938,0.23134328358208955,True
10603112420,217,995,0.21809045226130652,True
50501107913,217,961,0.22580645161290322,True
50604113748,217,977,0.22210849539406347,True
50502108926,217,1632,0.1329656862745098,True
50402105006,217,832,0.2608173076923077,True
10701113137,217,1198,0.18113522537562604,True
11802165120,217,1181,0.18374259102455545,True
31602142127,217,868,0.25,True
40102100312,217,1012,0.21442687747035574,True
50402105301,217,883,0.24575311438278596,True
20801116820,217,1208,0.17963576158940397,True
30907155401,217,1029,0.2108843537414966,True
60202105505,216,924,0.23376623376623376,True
40205105413,216,1188,0.18181818181818182,True
50401104423,216,1275,0.16941176470588235,True
31605154402,216,1144,0.1888111888111888,True
50101100410,216,2078,0.1039461020211742,True
31603142534,216,907,0.23814773980154355,True
40201102630,216,1069,0.20205799812909261,True
50701125911,216,1697,0.12728344136711844,True
10701113128,216,1073,0.20130475302889095,True
50101100103,216,904,0.23893805309734514,True
50502108819,216,1976,0.10931174089068826,True
10802115805,216,1033,0.2090997095837367,True
12203142923,216,813,0.2656826568265683,True
40504112502,216,1209,0.17866004962779156,True
50606114308,216,907,0.23814773980154355,True
12201141840,216,963,0.22429906542056074,True
31605154405,216,1205,0.17925311203319502,True
50201102730,216,1265,0.1707509881422925,True
12202169001,216,1357,0.159174649963154,True
50605114021,216,833,0.25930372148859543,True
21402138134,216,1146,0.18848167539267016,True
50502109726,215,725,0.296551724137931,True
40304108301,215,591,0.3637901861252115,True
12201141940,215,977,0.22006141248720573,True
40601113614,215,1016,0.21161417322834647,True
50201102824,215,712,0.30196629213483145,True
50101100111,215,1160,0.1853448275862069,True
50702116502,215,1305,0.16475095785440613,True
10202105630,215,1587,0.13547574039067423,True
50705118602,215,1009,0.2130822596630327,True
11801134126,215,1131,0.1900972590627763,True
12201141813,215,1046,0.2055449330783939,True
50503130404,215,1350,0.15925925925925927,True
50502109616,215,1121,0.19179304192685104,True
50606114206,215,1086,0.19797421731123388,True
40304107319,215,1082,0.1987060998151571,True
40201102611,215,892,0.24103139013452915,True
50705119304,215,569,0.37785588752196836,True
40201102612,215,670,0.3208955223880597,True
50101129429,214,1106,0.19349005424954793,True
50201102710,214,728,0.29395604395604397,True
20801116810,214,1163,0.18400687876182287,True
11801134133,214,1125,0.1902222222222222,True
12103141146,214,963,0.2222222222222222,True
31603142719,214,1358,0.15758468335787923,True
50501107413,214,782,0.27365728900255754,True
50301103106,214,1204,0.1777408637873754,True
40402110005,214,593,0.3608768971332209,True
50503130304,214,1332,0.16066066066066065,True
50601130710,214,1700,0.12588235294117647,True
40701114811,214,784,0.2729591836734694,True
50502108942,214,848,0.25235849056603776,True
12203142940,214,1175,0.18212765957446808,True
50705119021,214,757,0.28269484808454426,True
50302103802,214,971,0.2203913491246138,True
12202169106,214,1228,0.1742671009771987,True
30601113915,214,1382,0.1548480463096961,True
50705118740,214,814,0.2628992628992629,True
12201141925,214,733,0.29195088676671216,True
50502108930,214,1203,0.1778886118038238,True
31103131119,214,566,0.37809187279151946,True
50501107417,213,879,0.24232081911262798,True
21203155803,213,747,0.285140562248996,True
11201124023,213,1594,0.13362609786700125,True
50702116528,213,1406,0.1514935988620199,True
11801134508,213,1043,0.20421860019175456,True
30907125234,213,936,0.22756410256410256,True
50704118124,213,1431,0.1488469601677149,True
11602163326,213,883,0.24122310305775765,True
50302129501,213,1308,0.1628440366972477,True
30101100310,213,1326,0.16063348416289594,True
10201103905,213,837,0.25448028673835127,True
21401137404,213,1133,0.1879964695498676,True
21203130337,213,1609,0.13238036047234308,True
40304108917,213,939,0.2268370607028754,True
21401137631,213,1560,0.13653846153846153,True
30101100618,213,1450,0.14689655172413793,True
31605143512,213,874,0.2437070938215103,True
31605154419,213,810,0.26296296296296295,True
30907125202,212,903,0.23477297895902546,True
50501107807,212,990,0.21414141414141413,True
50501108018,212,632,0.33544303797468356,True
50503130314,212,983,0.21566632756866735,True
50501107303,212,879,0.24118316268486917,True
40301105632,212,898,0.23608017817371937,True
12104168818,212,931,0.22771213748657357,True
30907125213,212,972,0.21810699588477367,True
50605114033,212,928,0.22844827586206898,True
50701116302,212,1761,0.12038614423622941,True
11801134124,212,975,0.21743589743589745,True
11703164803,212,1348,0.1572700296735905,True
60302106904,212,1101,0.19255222524977295,True
30102101316,212,743,0.2853297442799462,True
30103102130,212,1348,0.1572700296735905,True
11402128421,212,793,0.2673392181588903,True
30502111410,212,1375,0.15418181818181817,True
12201141821,211,819,0.2576312576312576,True
50502109218,211,1161,0.181739879414298,True
50704118008,211,1000,0.211,True
50501107504,211,1028,0.20525291828793774,True
31607154716,211,1532,0.1377284595300261,True
50201102723,211,1029,0.20505344995140914,True
31605143402,211,729,0.289437585733882,True
50704117520,211,1191,0.17716204869857263,True
30101100614,211,1411,0.14953933380581147,True
40205105419,211,1063,0.1984948259642521,True
40304117717,211,663,0.31825037707390647,True
30402109018,211,1724,0.12238979118329467,True
21402138116,211,986,0.21399594320486814,True
50601111601,211,441,0.47845804988662133,True
50503130605,211,1148,0.1837979094076655,True
20801117324,211,986,0.21399594320486814,True
50503110714,211,715,0.2951048951048951,True
50502108818,211,1735,0.12161383285302593,True
50302104242,211,885,0.2384180790960452,True
50901122820,211,990,0.21313131313131314,True
50704117721,210,945,0.2222222222222222,True
50501107834,210,534,0.39325842696629215,True
50201102919,210,913,0.23001095290251916,True
50501107817,210,931,0.22556390977443608,True
30905124446,210,1205,0.17427385892116182,True
21402138448,210,1677,0.1252236135957066,True
50201102753,210,957,0.219435736677116,True
50201102206,210,771,0.2723735408560311,True
31603142524,210,1550,0.13548387096774195,True
50705118616,210,1068,0.19662921348314608,True
30601113911,210,1092,0.19230769230769232,True
12203143212,210,1091,0.1924839596700275,True
12401145224,210,1116,0.1881720430107527,True
40303106713,210,978,0.2147239263803681,True
20801116819,210,1107,0.1897018970189702,True
50402105303,210,1121,0.1873327386262266,True
50501107808,209,1066,0.19606003752345216,True
20601110616,209,1826,0.1144578313253012,True
30904124235,209,714,0.2927170868347339,True
50502108814,209,1296,0.16126543209876543,True
40205104915,209,795,0.2628930817610063,True
30102100812,209,848,0.24646226415094338,True
50703116920,209,757,0.2760898282694848,True
31401138712,209,1217,0.17173377156943304,True
12203142908,209,1179,0.17726887192536048,True
50501107720,209,868,0.24078341013824886,True
12104168911,209,1093,0.19121683440073192,True
50705119030,209,589,0.3548387096774194,True
40601113648,209,888,0.23536036036036037,True
12203169610,209,1425,0.14666666666666667,True
40301105619,209,990,0.2111111111111111,True
30907125651,209,1282,0.16302652106084242,True
31301136356,209,785,0.2662420382165605,True
40701114710,209,767,0.27249022164276404,True
50301103215,209,1022,0.2045009784735812,True
50603112445,209,836,0.25,True
20501107801,209,1854,0.11272923408845739,True
12202142029,209,1195,0.17489539748953975,True
50503110033,209,1251,0.16706634692246203,True
50201102219,209,1233,0.16950527169505272,True
50606114220,209,1343,0.15562174236783322,True
50501107401,209,824,0.2536407766990291,True
20503109101,209,1136,0.18397887323943662,True
31301136237,208,1442,0.14424410540915394,True
50102100509,208,1627,0.12784265519360788,True
50902124409,208,797,0.26097867001254704,True
50403129805,208,1022,0.2035225048923679,True
12203142929,208,1562,0.13316261203585147,True
12203143009,208,1171,0.1776259607173356,True
40303106716,208,1386,0.15007215007215008,True
11201124324,208,1530,0.13594771241830064,True
50402105001,208,584,0.3561643835616438,True
50705131302,208,678,0.30678466076696165,True
50705131211,208,1224,0.16993464052287582,True
12401145506,208,1246,0.16693418940609953,True
21402138130,208,1053,0.19753086419753085,True
50603112917,208,1337,0.15557217651458488,True
12202142102,208,1312,0.15853658536585366,True
12201141907,208,808,0.25742574257425743,True
20503109361,208,1216,0.17105263157894737,True
11703164728,208,1657,0.1255280627640314,True
40403110907,208,1075,0.19348837209302325,True
12203169416,208,1198,0.17362270450751252,True
50705131346,208,481,0.43243243243243246,True
40304107233,208,776,0.26804123711340205,True
50605113808,208,882,0.23582766439909297,True
12201141803,207,1081,0.19148936170212766,True
50702116407,207,1010,0.20495049504950494,True
20606113643,207,1451,0.14266023432115782,True
50703126105,207,871,0.23765786452353616,True
40204104704,207,901,0.2297447280799112,True
50606114222,207,1293,0.16009280742459397,True
12202169025,207,1444,0.1433518005540166,True
60105103102,207,1123,0.18432769367764915,True
30601114118,207,977,0.21187308085977483,True
31602158017,207,1097,0.18869644484958978,True
11402128430,207,1411,0.1467044649184975,True
50503110129,207,884,0.2341628959276018,True
12202142204,207,958,0.2160751565762004,True
50705119139,207,566,0.3657243816254417,True
50403129809,207,1170,0.17692307692307693,True
50901122817,207,965,0.21450777202072538,True
40205105019,207,738,0.2804878048780488,True
50302104310,207,1152,0.1796875,True
50302104321,207,1257,0.16467780429594273,True
20801117328,207,1089,0.19008264462809918,True
50403130038,206,1154,0.17850953206239167,True
12203143002,206,1137,0.18117854001759015,True
50402105005,206,820,0.25121951219512195,True
12103141032,206,787,0.2617534942820839,True
50705131350,206,1539,0.13385315139701104,True
40202103213,206,1616,0.12747524752475248,True
50503130528,206,1330,0.1548872180451128,True
20501107653,206,1080,0.19074074074074074,True
50502109208,206,1023,0.2013685239491691,True
10802115920,206,1358,0.15169366715758467,True
11802165140,206,1003,0.2053838484546361,True
50301103211,206,1014,0.20315581854043394,True
30102100941,206,1757,0.11724530449630051,True
31401138326,206,1650,0.12484848484848485,True
40304117724,206,1014,0.20315581854043394,True
12201141943,206,1124,0.18327402135231316,True
50502109404,206,799,0.25782227784730916,True
12201141920,206,894,0.23042505592841164,True
40202102838,206,690,0.2985507246376812,True
50502108953,206,1020,0.2019607843137255,True
50602111828,206,1024,0.201171875,True
50301103124,206,992,0.20766129032258066,True
50201102436,206,664,0.3102409638554217,True
50705119022,206,758,0.2717678100263852,True
40302106307,206,1401,0.1470378301213419,True
50501107005,206,1013,0.2033563672260612,True
21203155711,206,818,0.25183374083129584,True
40204104711,205,943,0.21739130434782608,True
40205105230,205,847,0.24203069657615112,True
31607154712,205,1475,0.13898305084745763,True
50201102912,205,1231,0.16653127538586515,True
20803119324,205,1661,0.12341962673088501,True
31601141418,205,512,0.400390625,True
40304117820,205,832,0.24639423076923078,True
40101100104,205,1463,0.14012303485987695,True
50503110039,205,1171,0.17506404782237403,True
31608154955,205,1070,0.19158878504672897,True
50503110713,205,804,0.25497512437810943,True
12201141910,205,1030,0.19902912621359223,True
40304117713,205,1010,0.20297029702970298,True
11203155212,205,1073,0.19105312208760486,True
40102100402,205,983,0.20854526958290945,True
50503125811,205,717,0.2859135285913529,True
21402137912,205,1233,0.16626115166261152,True
50701114835,205,1502,0.13648468708388814,True
30402108601,205,804,0.25497512437810943,True
10603112134,205,1373,0.14930808448652585,True
31104132225,205,658,0.31155015197568386,True
10201103904,205,1144,0.1791958041958042,True
12002167517,205,1184,0.17314189189189189,True
30402108716,204,1140,0.17894736842105263,True
50604113713,204,805,0.253416149068323,True
30402109111,204,1150,0.17739130434782607,True
12002138705,204,770,0.2649350649350649,True
12202169122,204,1324,0.1540785498489426,True
21201128904,204,929,0.21959095801937567,True
50501108010,204,764,0.2670157068062827,True
40701114715,204,1206,0.1691542288557214,True
40301105631,204,1034,0.19729206963249515,True
12202142201,204,952,0.21428571428571427,True
50501107111,204,622,0.3279742765273312,True
11703133032,204,1075,0.18976744186046512,True
50501107009,204,752,0.2712765957446808,True
12202142219,204,727,0.28060522696011003,True
12103141012,204,1063,0.19190968955785512,True
50101100114,204,1271,0.16050354051927615,True
50605114127,204,951,0.21451104100946372,True
50705119144,204,778,0.2622107969151671,True
10201102911,204,1030,0.19805825242718447,True
50705118834,204,743,0.27456258411843876,True
11801164906,203,1138,0.17838312829525482,True
50501107918,203,614,0.3306188925081433,True
50603112837,203,963,0.21079958463136034,True
50503109916,203,706,0.28753541076487255,True
50605113907,203,738,0.2750677506775068,True
50705131404,203,749,0.27102803738317754,True
12201141906,203,1050,0.19333333333333333,True
12201141932,203,1200,0.16916666666666666,True
40304117806,203,1025,0.1980487804878049,True
50502108935,203,1138,0.17838312829525482,True
12202169023,203,1305,0.15555555555555556,True
21402138220,203,1311,0.15484363081617086,True
50503110551,203,678,0.2994100294985251,True
50704117719,203,1147,0.17698343504795117,True
50705119104,203,812,0.25,True
50301103122,203,992,0.20463709677419356,True
11703133634,203,993,0.20443101711983888,True
40205104925,203,635,0.31968503937007875,True
50302103826,203,1313,0.1546077684691546,True
40302106315,203,1416,0.14336158192090395,True
40302106003,202,1123,0.1798753339269813,True
31606144416,202,1065,0.18967136150234742,True
10805116809,202,1054,0.19165085388994307,True
10804116453,202,687,0.2940320232896652,True
31402157928,202,867,0.23298731257208766,True
11801134051,202,944,0.21398305084745764,True
50501107916,202,623,0.32423756019261635,True
11802165132,202,1172,0.17235494880546076,True
11402128431,202,1274,0.15855572998430142,True
50705118715,202,896,0.22544642857142858,True
21402159220,202,1260,0.16031746031746033,True
50705118707,202,1090,0.1853211009174312,True
40204117113,202,1525,0.13245901639344262,True
40303106714,202,1434,0.14086471408647142,True
31602142315,202,1548,0.13049095607235142,True
40205104926,202,1634,0.12362301101591187,True
20401105704,201,1552,0.12951030927835053,True
12202142226,201,1069,0.1880261927034612,True
50701125912,201,1414,0.14214992927864215,True
40701114909,201,899,0.2235817575083426,True
50403106102,201,1636,0.12286063569682151,True
31105132526,201,1388,0.14481268011527376,True
60201104201,201,1694,0.11865407319952774,True
50402105018,201,948,0.2120253164556962,True
50601111050,201,799,0.25156445556946183,True
50501107206,201,1233,0.1630170316301703,True
50601111409,201,862,0.23317865429234338,True
21402138527,201,1434,0.1401673640167364,True
50702116611,201,808,0.24876237623762376,True
50703126110,201,1079,0.18628359592215013,True
21402138529,201,1380,0.14565217391304347,True
12203143033,201,946,0.2124735729386892,True
40201102632,201,1147,0.17523975588491716,True
10201103701,201,1395,0.14408602150537633,True
31305157513,201,1078,0.18645640074211503,True
31601141508,201,1107,0.18157181571815717,True
30903123714,201,709,0.2834978843441467,True
20801117312,201,902,0.22283813747228381,True
31603142713,201,1482,0.13562753036437247,True
50503110104,201,866,0.23210161662817552,True
50501107815,201,794,0.2531486146095718,True
50503125813,201,646,0.3111455108359133,True
