SA1_CODE_2021,Malaysia_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
21303134748,106,956,0.1108786610878661,True,470,2152,2437,2.7,0.19286007386130488,0.20378144629273065,Affordable,Affordable
21205132232,106,1033,0.10261374636979671,True,490,2600,1942,2.7,0.25231719876416064,0.30895983522142123,Affordable,Moderately_Affordable
40101100146,105,698,0.1504297994269341,True,408,681,1075,1.5,0.37953488372093025,0.14618962432915922,Moderately_Affordable,Affordable
20604150316,105,879,0.11945392491467577,True,350,1700,1187,1.6,0.2948609941027801,0.3305035318514678,Affordable,Moderately_Affordable
20703116504,105,749,0.14018691588785046,True,482,2787,1937,2.5,0.2488384099122354,0.3320360589333227,Affordable,Moderately_Affordable
21205132204,104,746,0.13941018766756033,True,476,2550,2083,3.0,0.228516562650024,0.2825067395398648,Affordable,Affordable
50603112933,104,302,0.3443708609271523,True,462,2167,1542,3.4,0.29961089494163423,0.324304100568692,Affordable,Moderately_Affordable
50603113112,104,1024,0.1015625,True,410,1950,2359,3.0,0.17380245866892752,0.1907587961000424,Affordable,Affordable
20703116306,104,827,0.12575574365175332,True,371,1757,1358,2.2,0.27319587628865977,0.2985725614591594,Affordable,Affordable
21503140307,104,339,0.30678466076696165,True,260,1050,2146,3.3,0.1211556383970177,0.11291131980787153,Affordable,Affordable
50604113359,104,856,0.12149532710280374,True,423,2000,2444,3.3,0.17307692307692307,0.18884552436107263,Affordable,Affordable
20604150506,103,649,0.15870570107858242,True,331,1430,1399,1.5,0.2365975696926376,0.23588277340957828,Affordable,Affordable
50604113323,103,759,0.13570487483530963,True,498,1733,2119,2.8,0.2350165172251062,0.18873198533415617,Affordable,Affordable
21205132153,103,668,0.15419161676646706,True,450,2600,1833,3.0,0.24549918166939444,0.32733224222585927,Affordable,Moderately_Affordable
50704118009,103,731,0.1409028727770178,True,420,2167,2143,2.6,0.19598693420438637,0.23335367385764025,Affordable,Affordable
11902165910,103,926,0.11123110151187905,True,410,1792,1805,3.0,0.22714681440443213,0.22910718090773494,Affordable,Affordable
50704117902,103,806,0.12779156327543426,True,460,2162,2295,2.6,0.20043572984749455,0.21739567621920564,Affordable,Affordable
21204131713,103,839,0.12276519666269368,True,366,1200,1674,3.1,0.21863799283154123,0.1654259718775848,Affordable,Affordable
12101168444,103,968,0.10640495867768596,True,599,2167,2125,2.4,0.2818823529411765,0.23533031674208144,Affordable,Affordable
50604113711,102,775,0.13161290322580646,True,420,1950,2228,3.1,0.18850987432675045,0.20197486535008977,Affordable,Affordable
30403109606,102,882,0.11564625850340136,True,380,1517,1175,2.3,0.32340425531914896,0.2979378068739771,Moderately_Affordable,Affordable
20702142517,102,762,0.13385826771653545,True,443,2500,1437,2.5,0.3082811412665275,0.4014774369680424,Moderately_Affordable,Expensive
20701114839,102,930,0.10967741935483871,True,672,2084,2250,3.0,0.2986666666666667,0.21374358974358976,Affordable,Affordable
21204131742,102,788,0.12944162436548223,True,350,1559,1431,3.0,0.2445842068483578,0.25141106273181746,Affordable,Affordable
21205132108,102,819,0.12454212454212454,True,466,2118,2131,2.8,0.21867667761614265,0.22936144099916977,Affordable,Affordable
50603113124,102,669,0.15246636771300448,True,462,1939,2192,3.0,0.21076642335766424,0.20413391353172375,Affordable,Affordable
20702115758,101,824,0.12257281553398058,True,399,1600,1255,1.8,0.3179282868525896,0.2942077842476249,Moderately_Affordable,Affordable
21101126034,101,775,0.13032258064516128,True,441,2167,2276,2.8,0.1937609841827768,0.2197174530214952,Affordable,Affordable
21104127303,101,653,0.1546707503828484,True,460,3000,2360,2.9,0.19491525423728814,0.29335071707953064,Affordable,Affordable
12502171221,101,813,0.12423124231242312,True,565,3033,1902,3.0,0.297055730809674,0.3679932055326377,Affordable,Moderately_Affordable
21204131702,101,712,0.14185393258426968,True,369,1500,1213,3.0,0.30420445177246497,0.28537002980531423,Moderately_Affordable,Affordable
20604150430,101,773,0.13065976714100905,True,322,1850,1553,1.7,0.20734063103670317,0.27490217445143394,Affordable,Affordable
20604150311,101,506,0.19960474308300397,True,321,1408,1148,1.6,0.27961672473867594,0.28303403913160013,Affordable,Affordable
12003167710,100,902,0.11086474501108648,True,505,2200,1980,2.3,0.255050505050505,0.2564102564102564,Affordable,Affordable
51102127615,100,743,0.13458950201884254,True,150,2661,1875,2.6,0.08,0.32750769230769233,Affordable,Moderately_Affordable
21205132712,100,779,0.12836970474967907,True,446,2046,1875,2.8,0.23786666666666667,0.2518153846153846,Affordable,Affordable
20702115738,100,899,0.11123470522803114,True,421,2150,1697,2.6,0.24808485562757807,0.29237115271293235,Affordable,Affordable
50603112507,100,946,0.10570824524312897,True,391,1733,2050,3.0,0.19073170731707317,0.1950844277673546,Affordable,Affordable
20702115930,100,831,0.12033694344163658,True,692,2600,2523,3.3,0.2742766547760602,0.23781212841854935,Affordable,Affordable
50704117606,100,990,0.10101010101010101,True,470,2709,2470,2.9,0.1902834008097166,0.25309872313920895,Affordable,Affordable
50603112829,100,579,0.17271157167530224,True,350,1610,1774,2.7,0.19729425028184894,0.20943543491457808,Affordable,Affordable
20702115717,99,817,0.1211750305997552,True,541,2084,1937,2.8,0.27929788332472893,0.24828243516937373,Affordable,Affordable
50601130832,99,601,0.16472545757071547,True,375,1950,2134,2.9,0.17572633552014996,0.21087160262417995,Affordable,Affordable
50602111829,99,794,0.12468513853904283,True,567,2500,2368,2.4,0.23944256756756757,0.24363305613305614,Affordable,Affordable
50704118226,99,523,0.18929254302103252,True,450,1500,1974,2.8,0.22796352583586627,0.17535655833528174,Affordable,Affordable
21205132128,99,743,0.13324360699865412,True,533,2486,1589,2.7,0.3354310887350535,0.36103984121605265,Moderately_Affordable,Moderately_Affordable
21101126011,99,745,0.13288590604026845,True,491,2600,2152,2.9,0.22815985130111524,0.2788104089219331,Affordable,Affordable
50604113312,99,790,0.12531645569620253,True,530,2167,2333,2.9,0.2271753107586798,0.21434930264763097,Affordable,Affordable
20702142424,99,563,0.17584369449378331,True,461,2741,1656,2.5,0.2783816425120773,0.3819676700111483,Affordable,Moderately_Affordable
21102126116,99,987,0.10030395136778116,True,506,2200,2113,2.8,0.23946994794131565,0.2402708507772398,Affordable,Affordable
21101125916,98,681,0.14390602055800295,True,554,3000,3222,3.3,0.1719428926132837,0.21486892995272883,Affordable,Affordable
20703116426,98,899,0.10901001112347053,True,451,2383,2147,2.8,0.21006054960409873,0.2561355737881122,Affordable,Affordable
30403109605,98,975,0.10051282051282051,True,400,1536,1278,2.2,0.3129890453834116,0.27735644637053086,Moderately_Affordable,Affordable
20702142405,98,861,0.11382113821138211,True,524,2700,2125,3.2,0.24658823529411764,0.29321266968325793,Affordable,Affordable
21205132248,98,654,0.14984709480122324,True,426,2700,1666,2.6,0.25570228091236497,0.37399575214701264,Affordable,Moderately_Affordable
50603112902,98,614,0.15960912052117263,True,415,3000,2365,2.8,0.17547568710359407,0.29273052528866483,Affordable,Affordable
50704118212,97,777,0.12483912483912483,True,460,1975,2116,2.9,0.21739130434782608,0.21539188599680092,Affordable,Affordable
50603112513,97,730,0.13287671232876713,True,450,1890,2547,3.2,0.17667844522968199,0.171242185376461,Affordable,Affordable
50604113642,97,871,0.1113662456946039,True,320,1600,1413,2.4,0.22646850672328378,0.26130981544994286,Affordable,Affordable
20701114830,97,861,0.11265969802555169,True,630,3000,3175,3.0,0.1984251968503937,0.2180496668685645,Affordable,Affordable
21101126004,97,746,0.13002680965147453,True,484,2000,1812,2.9,0.2671081677704194,0.2547121752419766,Affordable,Affordable
11501162208,97,952,0.10189075630252101,True,615,3300,3607,3.2,0.1705018020515664,0.21112793499818727,Affordable,Affordable
50704117825,97,961,0.10093652445369407,True,475,2650,2924,2.7,0.16244870041039672,0.20914448069030833,Affordable,Affordable
21205132211,97,555,0.17477477477477477,True,509,2927,1895,3.2,0.26860158311345644,0.3564440836208646,Affordable,Moderately_Affordable
21503140519,97,716,0.13547486033519554,True,300,1083,1812,2.8,0.16556291390728478,0.13792664289353032,Affordable,Affordable
21205132520,96,869,0.11047180667433831,True,400,2490,1985,2.8,0.20151133501259447,0.28947878318155396,Affordable,Affordable
50603112827,96,617,0.15559157212317667,True,395,1733,1902,2.6,0.20767613038906416,0.21026449890803203,Affordable,Affordable
50603113116,96,722,0.1329639889196676,True,380,1701,1875,3.1,0.20266666666666666,0.20935384615384614,Affordable,Affordable
21205156815,96,834,0.11510791366906475,True,438,2159,1937,2.7,0.22612287041817244,0.2572177435367936,Affordable,Affordable
20702116012,96,879,0.10921501706484642,True,450,2600,1653,2.4,0.27223230490018147,0.3629764065335753,Affordable,Moderately_Affordable
21205132719,96,798,0.12030075187969924,True,478,2089,1775,2.9,0.26929577464788734,0.27159263271939327,Affordable,Affordable
50603112501,96,600,0.16,True,450,2167,2352,2.9,0.1913265306122449,0.2126177394034537,Affordable,Affordable
50604113349,96,874,0.10983981693363844,True,450,2210,2700,3.7,0.16666666666666666,0.18888888888888888,Affordable,Affordable
50704118022,95,672,0.14136904761904762,True,460,2000,2536,2.8,0.18138801261829654,0.18199466148992963,Affordable,Affordable
50704118415,95,520,0.18269230769230768,True,505,2200,2277,3.0,0.22178304787000439,0.2229654403567447,Affordable,Affordable
21104127314,95,833,0.11404561824729892,True,495,2025,1985,2.9,0.24937027707808565,0.2354194923464445,Affordable,Affordable
50603112929,95,676,0.14053254437869822,True,340,2167,1760,2.6,0.19318181818181818,0.2841346153846154,Affordable,Affordable
21204131707,95,668,0.14221556886227546,True,346,1950,1235,3.2,0.28016194331983807,0.3643724696356275,Affordable,Moderately_Affordable
21101126038,95,913,0.10405257393209201,True,481,2017,2111,2.9,0.22785409758408337,0.22049338629158619,Affordable,Affordable
20604150313,95,678,0.140117994100295,True,275,1049,1054,1.5,0.26091081593927895,0.22967450007298204,Affordable,Affordable
21102126119,94,848,0.11084905660377359,True,639,2400,2571,3.6,0.2485414235705951,0.21542051880441612,Affordable,Affordable
20702115726,94,900,0.10444444444444445,True,508,2767,1653,2.8,0.3073200241984271,0.38629066033784726,Moderately_Affordable,Moderately_Affordable
50604113202,94,805,0.11677018633540373,True,398,1975,2196,3.6,0.18123861566484517,0.20754518705338376,Affordable,Affordable
50704117502,94,908,0.10352422907488987,True,770,3649,3583,2.8,0.21490371197320682,0.23502007342364584,Affordable,Affordable
20604150415,94,741,0.12685560053981107,True,315,1246,1380,1.4,0.22826086956521738,0.20836120401337793,Affordable,Affordable
20604150502,94,934,0.1006423982869379,True,326,1326,1217,1.6,0.26787181594083814,0.2514379622021364,Affordable,Affordable
20604150425,94,802,0.1172069825436409,True,351,1810,1683,1.8,0.20855614973262032,0.24818318935965994,Affordable,Affordable
11902165904,94,811,0.1159062885326757,True,406,2090,1487,2.8,0.2730329522528581,0.3243494904557447,Affordable,Moderately_Affordable
20604150323,94,744,0.12634408602150538,True,462,2064,2220,2.3,0.20810810810810812,0.21455301455301456,Affordable,Affordable
20604111735,93,587,0.15843270868824533,True,275,1300,1014,1.7,0.27120315581854043,0.2958579881656805,Affordable,Affordable
50301103520,93,776,0.11984536082474227,True,838,6500,4633,3.0,0.18087632203755666,0.32376429958989855,Affordable,Moderately_Affordable
20703116108,93,682,0.13636363636363635,True,446,2550,1728,2.7,0.25810185185185186,0.3405448717948718,Affordable,Moderately_Affordable
12602150043,93,863,0.10776361529548088,True,600,2200,2159,2.9,0.2779064381658175,0.2351516015249225,Affordable,Affordable
80108109812,93,610,0.15245901639344261,True,390,2500,2463,2.8,0.15834348355663824,0.2342359224210625,Affordable,Affordable
20702142428,93,527,0.17647058823529413,True,535,2000,1843,2.9,0.29028757460661964,0.2504278141825619,Affordable,Affordable
50704118406,92,534,0.17228464419475656,True,605,1293,1937,3.1,0.312338668043366,0.15404471625431873,Moderately_Affordable,Affordable
21102126120,92,467,0.19700214132762311,True,583,2384,2272,3.1,0.2566021126760563,0.24214517876489708,Affordable,Affordable
20604151016,92,792,0.11616161616161616,True,400,1904,1766,1.8,0.22650056625141562,0.24880216046693962,Affordable,Affordable
20604150310,92,600,0.15333333333333332,True,510,2062,2250,2.0,0.22666666666666666,0.2114871794871795,Affordable,Affordable
50607114611,92,522,0.17624521072796934,True,500,2925,2035,2.8,0.2457002457002457,0.3316953316953317,Affordable,Moderately_Affordable
50604113329,92,654,0.14067278287461774,True,450,1723,2446,3.4,0.1839738348323794,0.16255739354676393,Affordable,Affordable
21205132307,91,895,0.10167597765363129,True,450,2000,1718,2.6,0.2619324796274738,0.2686486970538193,Affordable,Affordable
20604111729,91,600,0.15166666666666667,True,462,2253,1735,2.0,0.26628242074927955,0.29966747949456884,Affordable,Affordable
20702142412,91,659,0.13808801213960548,True,508,2201,1660,2.8,0.3060240963855422,0.30597775718257647,Moderately_Affordable,Moderately_Affordable
20604150924,91,778,0.11696658097686376,True,425,1870,2191,2.0,0.19397535371976266,0.19695958993083593,Affordable,Affordable
50602131102,90,814,0.11056511056511056,True,390,1800,1937,1.7,0.20134228187919462,0.21444740081807712,Affordable,Affordable
21205132135,90,681,0.13215859030837004,True,501,2700,1839,2.7,0.2724306688417618,0.3388128999874514,Affordable,Moderately_Affordable
21205132710,90,857,0.10501750291715285,True,431,2500,1531,2.7,0.28151534944480733,0.3768276139275486,Affordable,Moderately_Affordable
11902166018,90,782,0.11508951406649616,True,380,2000,1713,2.7,0.22183304144775248,0.269432843863667,Affordable,Affordable
20702115730,90,854,0.1053864168618267,True,450,1975,1455,2.5,0.30927835051546393,0.3132434575733545,Moderately_Affordable,Moderately_Affordable
20604150433,90,549,0.16393442622950818,True,328,1300,1177,1.7,0.2786745964316058,0.2548853016142736,Affordable,Affordable
50604113710,89,564,0.15780141843971632,True,330,1550,1656,2.7,0.19927536231884058,0.21599777034559645,Affordable,Affordable
21101125912,89,872,0.10206422018348624,True,461,2000,2208,2.7,0.20878623188405798,0.20903010033444816,Affordable,Affordable
21502146930,89,773,0.11513583441138421,True,295,1276,1468,2.7,0.20095367847411444,0.2005868790609935,Affordable,Affordable
21502147003,88,861,0.10220673635307782,True,290,1207,1517,2.6,0.1911667765326302,0.18361137873332994,Affordable,Affordable
50607114618,88,566,0.15547703180212014,True,575,2600,2055,2.6,0.2798053527980535,0.291970802919708,Affordable,Affordable
20701114819,88,766,0.11488250652741515,True,580,2850,2750,3.1,0.2109090909090909,0.23916083916083916,Affordable,Affordable
21205131916,88,876,0.1004566210045662,True,385,2600,2474,2.7,0.15561843168957154,0.2425222312045271,Affordable,Affordable
21205132210,88,680,0.12941176470588237,True,462,1750,1488,3.1,0.31048387096774194,0.2714019851116625,Moderately_Affordable,Affordable
50603112502,88,735,0.11972789115646258,True,523,2000,2175,3.2,0.24045977011494252,0.21220159151193635,Affordable,Affordable
21205132229,88,852,0.10328638497652583,True,390,2800,2031,2.7,0.19202363367799113,0.31814566526531074,Affordable,Moderately_Affordable
21101125425,87,818,0.10635696821515893,True,400,2000,2178,2.8,0.18365472910927455,0.21190930281839374,Affordable,Affordable
40103101116,87,753,0.11553784860557768,True,530,2525,2449,2.5,0.21641486320947326,0.23793070955177936,Affordable,Affordable
21205132722,87,850,0.10235294117647059,True,551,1841,1847,2.7,0.29832160259880885,0.23001957436175086,Affordable,Affordable
40101100160,87,815,0.1067484662576687,True,450,1465,915,1.7,0.4918032786885246,0.3694829760403531,Expensive,Moderately_Affordable
90102100201,87,862,0.10092807424593968,True,250,1972,2305,4.5,0.10845986984815618,0.19743033539128985,Affordable,Affordable
20702115922,87,835,0.10419161676646707,True,716,2525,2395,2.9,0.2989561586638831,0.2432953268026337,Affordable,Affordable
20703116626,87,793,0.10970996216897856,True,430,2383,1355,2.5,0.3173431734317343,0.4058472892421232,Moderately_Affordable,Expensive
50704117601,87,813,0.1070110701107011,True,350,2250,2071,2.9,0.16900048285852245,0.25071500204286296,Affordable,Affordable
50603113103,87,653,0.1332312404287902,True,240,2223,1187,2.5,0.2021903959561921,0.43218197135636055,Affordable,Expensive
50603112412,86,477,0.18029350104821804,True,0,0,0,0.0,,,Unknown,Unknown
21503140523,86,412,0.2087378640776699,True,200,867,1135,2.1,0.1762114537444934,0.17627922738054896,Affordable,Affordable
21102126139,86,773,0.111254851228978,True,419,2300,1981,2.7,0.2115093387178193,0.2679299499087485,Affordable,Affordable
50604113246,86,601,0.14309484193011648,True,290,1500,1312,2.8,0.22103658536585366,0.2638367729831144,Affordable,Affordable
21103126651,86,569,0.15114235500878734,True,421,1851,1566,1.7,0.26883780332056195,0.27276746242263483,Affordable,Affordable
20703116147,86,556,0.15467625899280577,True,380,1538,1506,1.6,0.25232403718459495,0.2356726938400245,Affordable,Affordable
21101125931,86,789,0.10899873257287707,True,431,2292,1774,2.9,0.24295377677564825,0.29815280548087764,Affordable,Affordable
50503110128,86,637,0.13500784929356358,True,370,1700,1833,2.5,0.20185488270594654,0.21402492760921565,Affordable,Affordable
20702115711,86,813,0.1057810578105781,True,501,2850,1687,2.7,0.2969768820391227,0.3898591035520496,Affordable,Moderately_Affordable
20604111738,85,713,0.11921458625525946,True,425,2000,1708,2.2,0.24882903981264637,0.2702215816969915,Affordable,Affordable
21204131812,85,842,0.10095011876484561,True,376,1517,1597,3.0,0.23544145272385722,0.2192090939742787,Affordable,Affordable
50704117906,85,755,0.11258278145695365,True,430,2200,2125,2.7,0.2023529411764706,0.23891402714932128,Affordable,Affordable
21205132133,85,542,0.15682656826568267,True,441,2802,1350,2.9,0.32666666666666666,0.47897435897435897,Moderately_Affordable,Expensive
50301103531,85,788,0.10786802030456853,True,813,4000,4632,3.1,0.17551813471502592,0.1992825827022718,Affordable,Affordable
21101126030,84,599,0.14023372287145242,True,468,2325,2022,2.9,0.2314540059347181,0.26535037662634103,Affordable,Affordable
21104127306,84,789,0.10646387832699619,True,530,2500,2289,3.0,0.23154215814766274,0.25204153644520616,Affordable,Affordable
50603112805,84,674,0.12462908011869436,True,335,1415,1220,2.4,0.27459016393442626,0.2676544766708701,Affordable,Affordable
21205132727,84,722,0.11634349030470914,True,552,2550,1974,3.0,0.2796352583586626,0.29810614916997896,Affordable,Affordable
21205132220,84,700,0.12,True,600,2238,2285,3.0,0.26258205689277897,0.22602255512539976,Affordable,Affordable
21205132152,84,646,0.13003095975232198,True,495,2557,2187,2.8,0.22633744855967078,0.2698111216629735,Affordable,Affordable
40702115720,83,808,0.10272277227722772,True,220,841,1423,2.3,0.15460295151089248,0.1363857505811125,Affordable,Affordable
21205132725,83,830,0.1,True,492,2850,1593,2.8,0.3088512241054614,0.41286397218600607,Moderately_Affordable,Expensive
20703116505,83,803,0.10336239103362391,True,458,2675,1833,2.7,0.24986361156573922,0.3367745184439129,Affordable,Moderately_Affordable
50301103526,82,602,0.1362126245847176,True,650,2708,2656,2.8,0.2447289156626506,0.2352873030583874,Affordable,Affordable
11301125603,82,647,0.1267387944358578,True,268,969,1518,2.1,0.17654808959156784,0.14730921252660384,Affordable,Affordable
21101144820,82,789,0.10392902408111533,True,420,1950,1433,2.5,0.2930914166085136,0.31402651779483604,Affordable,Moderately_Affordable
50603112903,82,819,0.10012210012210013,True,415,2167,2216,2.7,0.18727436823104693,0.22566648153290753,Affordable,Affordable
21205132334,82,714,0.11484593837535013,True,473,2643,2178,2.9,0.21717171717171718,0.2800381436745073,Affordable,Affordable
50602111936,82,804,0.10199004975124377,True,379,1473,1867,2.2,0.20299946438136046,0.182069136005933,Affordable,Affordable
50601130809,82,681,0.12041116005873716,True,415,2050,2445,3.1,0.16973415132924335,0.19348749410099103,Affordable,Affordable
20702115748,81,692,0.11705202312138728,True,426,1825,1507,2.1,0.28268082282680823,0.2794650604869583,Affordable,Affordable
20604150319,81,694,0.11671469740634005,True,231,1750,973,1.4,0.23741007194244604,0.41505257332595463,Affordable,Expensive
21205132102,81,651,0.12442396313364056,True,626,2930,2783,3.1,0.22493711821775064,0.24295862240526273,Affordable,Affordable
50604113703,81,707,0.11456859971711457,True,395,1673,1978,2.9,0.19969666329625885,0.19518550206113403,Affordable,Affordable
50704118414,81,672,0.12053571428571429,True,525,2167,2538,2.8,0.20685579196217493,0.19703582469539915,Affordable,Affordable
50603113135,81,650,0.12461538461538461,True,418,1867,2431,3.3,0.17194570135746606,0.17723000980919532,Affordable,Affordable
20604150402,81,539,0.150278293135436,True,328,1440,1601,1.6,0.20487195502810743,0.20756258107913322,Affordable,Affordable
11703164605,81,744,0.10887096774193548,True,480,2470,1663,2.2,0.28863499699338546,0.3427540589296452,Affordable,Moderately_Affordable
12101168415,80,601,0.13311148086522462,True,925,4000,3250,3.5,0.2846153846153846,0.28402366863905326,Affordable,Affordable
50301103519,80,590,0.13559322033898305,True,830,5000,4845,2.9,0.17131062951496387,0.23815194093831865,Affordable,Affordable
50502109606,80,580,0.13793103448275862,True,820,3000,2583,3.0,0.31746031746031744,0.2680246582685607,Moderately_Affordable,Affordable
50604113701,80,559,0.14311270125223613,True,390,2000,2214,2.9,0.17615176151761516,0.20846362309776945,Affordable,Affordable
21101125434,80,729,0.10973936899862825,True,390,2460,1859,3.1,0.2097902097902098,0.30537509827450654,Affordable,Moderately_Affordable
50603112509,80,689,0.11611030478955008,True,550,2184,2520,3.3,0.21825396825396826,0.2,Affordable,Affordable
21305146428,79,595,0.13277310924369748,True,430,2383,2294,3.3,0.1874455100261552,0.23972235262557842,Affordable,Affordable
21205156714,79,681,0.11600587371512482,True,432,2535,1333,2.8,0.32408102025506375,0.43885971492873216,Moderately_Affordable,Expensive
11902165929,79,548,0.14416058394160583,True,383,2000,1212,2.6,0.31600660066006603,0.38080731150038083,Moderately_Affordable,Moderately_Affordable
20702115714,79,594,0.132996632996633,True,501,2167,1833,2.8,0.2733224222585925,0.2728188341936296,Affordable,Affordable
50603113104,79,694,0.1138328530259366,True,490,2168,2225,2.9,0.2202247191011236,0.22485738980121003,Affordable,Affordable
21503140507,79,718,0.11002785515320335,True,130,2000,1845,2.8,0.07046070460704607,0.2501563477173233,Affordable,Affordable
21502146919,78,445,0.1752808988764045,True,320,1000,1262,2.4,0.25356576862123614,0.18285992929416067,Affordable,Affordable
50704118401,78,534,0.14606741573033707,True,500,2383,2549,3.0,0.19615535504119264,0.21574071279838247,Affordable,Affordable
50403105707,78,747,0.10441767068273092,True,400,1625,1718,3.1,0.23282887077997672,0.21827706635622818,Affordable,Affordable
21204146016,78,586,0.13310580204778158,True,346,1300,1474,2.7,0.23473541383989144,0.20352781546811397,Affordable,Affordable
21101126032,78,609,0.12807881773399016,True,525,2000,2274,3.0,0.23087071240105542,0.20296326364927947,Affordable,Affordable
40101100153,78,463,0.16846652267818574,True,345,2800,1583,1.8,0.21794061907770057,0.4081830992759609,Affordable,Expensive
21204131725,78,591,0.1319796954314721,True,300,1659,1331,2.5,0.22539444027047334,0.2876379818528579,Affordable,Affordable
20703116434,77,734,0.10490463215258855,True,541,3033,2154,2.8,0.2511606313834726,0.32494107563745445,Affordable,Moderately_Affordable
50602112340,77,531,0.14500941619585686,True,395,1733,2159,2.2,0.18295507179249654,0.18523532974667758,Affordable,Affordable
20701152101,77,764,0.10078534031413612,True,601,3900,2700,2.8,0.2225925925925926,0.3333333333333333,Affordable,Moderately_Affordable
21603141618,77,697,0.11047345767575323,True,250,1400,1261,1.9,0.19825535289452814,0.25620691758677483,Affordable,Affordable
21205132146,77,757,0.10171730515191546,True,549,2450,2166,3.2,0.25346260387811637,0.2610270615810782,Affordable,Affordable
50704118014,77,633,0.12164296998420221,True,395,2000,2274,2.9,0.17370272647317503,0.20296326364927947,Affordable,Affordable
20604111736,76,413,0.18401937046004843,True,148,0,1625,1.0,0.09107692307692308,0.0,Affordable,Affordable
20604150301,76,352,0.2159090909090909,True,400,1530,1638,1.7,0.2442002442002442,0.21555367709213863,Affordable,Affordable
21205132203,76,710,0.10704225352112676,True,483,2460,2285,3.1,0.21137855579868708,0.2484430230600909,Affordable,Affordable
50704117915,76,673,0.11292719167904904,True,423,2000,2214,2.8,0.1910569105691057,0.20846362309776945,Affordable,Affordable
20604151004,76,684,0.1111111111111111,True,300,1400,1273,1.6,0.2356637863315004,0.253791769895462,Affordable,Affordable
50604113332,76,638,0.11912225705329153,True,400,1733,2183,3.2,0.1832340815391663,0.18319884421579335,Affordable,Affordable
50604113307,76,732,0.10382513661202186,True,450,1759,2326,3.0,0.1934651762682717,0.17451551028507176,Affordable,Affordable
20702115942,76,731,0.1039671682626539,True,586,2480,2156,2.9,0.2717996289424861,0.2654488368774083,Affordable,Affordable
40103101117,76,702,0.10826210826210826,True,750,3200,2374,2.7,0.3159224936815501,0.3110621476249109,Moderately_Affordable,Moderately_Affordable
21205132207,76,593,0.1281618887015177,True,520,1733,2181,2.9,0.2384227418615314,0.18336683948788488,Affordable,Affordable
21205156819,76,334,0.2275449101796407,True,375,1763,1609,2.7,0.23306401491609696,0.2528565281828178,Affordable,Affordable
50603112833,76,554,0.1371841155234657,True,300,1517,1093,2.0,0.2744739249771272,0.320289957069463,Affordable,Moderately_Affordable
50701114843,76,697,0.10903873744619799,True,359,2389,3271,2.8,0.10975236930602263,0.16854408202619758,Affordable,Affordable
20702142433,75,698,0.10744985673352435,True,480,3000,2154,3.1,0.22284122562674094,0.3214056138847225,Affordable,Moderately_Affordable
50704117904,75,464,0.16163793103448276,True,525,2167,2928,3.1,0.17930327868852458,0.17079129886506936,Affordable,Affordable
21205132526,75,669,0.11210762331838565,True,577,2600,2437,2.9,0.23676651620845302,0.24620434961017645,Affordable,Affordable
20702142504,75,713,0.10518934081346423,True,404,2400,1481,2.6,0.27278865631330185,0.37396769334649144,Affordable,Moderately_Affordable
21101126036,75,690,0.10869565217391304,True,554,2030,2704,3.3,0.20488165680473372,0.17324761037778788,Affordable,Affordable
20703116341,75,556,0.13489208633093525,True,389,2050,1676,2.4,0.23210023866348448,0.2822654672296677,Affordable,Affordable
20604150417,74,315,0.23492063492063492,True,381,1519,1731,1.6,0.22010398613518198,0.20250633248900146,Affordable,Affordable
20702115940,74,599,0.12353923205342238,True,530,1737,2125,3.0,0.24941176470588236,0.18863348416289594,Affordable,Affordable
50704118027,74,468,0.1581196581196581,True,515,2179,2583,2.9,0.19938056523422376,0.19467524345573126,Affordable,Affordable
21205156818,74,710,0.10422535211267606,True,394,2239,1478,2.8,0.2665764546684709,0.34958884146976166,Affordable,Moderately_Affordable
20604150419,74,625,0.1184,True,300,1399,1042,1.5,0.28790786948176583,0.30983316108076187,Affordable,Moderately_Affordable
20702115754,73,661,0.11043872919818457,True,423,2000,2077,2.3,0.2036591237361579,0.22221399207436762,Affordable,Affordable
21104127317,73,717,0.10181311018131102,True,555,2184,1875,2.9,0.296,0.2688,Affordable,Affordable
11802156404,73,720,0.10138888888888889,True,525,2400,2210,2.2,0.23755656108597284,0.25060911938739994,Affordable,Affordable
21205132721,73,713,0.10238429172510519,True,500,3000,1766,2.7,0.28312570781426954,0.3920202108197578,Affordable,Moderately_Affordable
21205132148,73,623,0.11717495987158909,True,455,2800,1699,2.7,0.26780459093584463,0.3803142119798977,Affordable,Moderately_Affordable
50604113228,73,636,0.11477987421383648,True,305,1300,1208,2.6,0.25248344370860926,0.24834437086092714,Affordable,Affordable
20702115721,73,708,0.10310734463276836,True,485,2600,1680,2.7,0.28869047619047616,0.35714285714285715,Affordable,Moderately_Affordable
50603112439,72,632,0.11392405063291139,True,220,1360,693,2.2,0.31746031746031744,0.45288045288045287,Moderately_Affordable,Expensive
20701115232,72,575,0.12521739130434784,True,431,1733,1930,1.7,0.2233160621761658,0.20721402949382223,Affordable,Affordable
21101126012,71,557,0.12746858168761221,True,600,2550,3062,3.3,0.1959503592423253,0.1921820831030498,Affordable,Affordable
