SA1_CODE_2021,China_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
21103126614,137,905,0.15138121546961325,True,351,1645,1450,2.2,0.24206896551724139,0.2618037135278515,Affordable,Affordable
40103101218,137,721,0.1900138696255201,True,440,2387,2535,2.7,0.17357001972386588,0.2172963131543013,Affordable,Affordable
20302104249,137,1242,0.11030595813204509,True,351,1500,1928,2.7,0.18205394190871368,0.17954037663581232,Affordable,Affordable
40104101639,137,847,0.1617473435655254,True,369,2075,1589,2.7,0.23222152297042165,0.3013506317471075,Affordable,Moderately_Affordable
11902136222,137,741,0.18488529014844804,True,210,2425,1292,2.6,0.16253869969040247,0.43313884258156704,Affordable,Expensive
12003139614,137,1120,0.12232142857142857,True,400,2184,1769,2.3,0.22611644997173544,0.2849067269643867,Affordable,Affordable
30908125908,136,808,0.16831683168316833,True,800,2700,2047,2.6,0.39081582804103565,0.30438540453196045,Moderately_Affordable,Moderately_Affordable
11501155410,136,655,0.20763358778625954,True,815,2600,3356,3.3,0.2428486293206198,0.17878426698450536,Affordable,Affordable
12602150134,136,726,0.18732782369146006,True,528,2500,2289,2.1,0.2306684141546527,0.25204153644520616,Affordable,Affordable
12103140811,136,526,0.2585551330798479,True,887,4300,3611,3.0,0.24563832733314872,0.2748013548345866,Affordable,Affordable
11904166914,136,1002,0.13572854291417166,True,580,2817,1778,2.9,0.3262092238470191,0.365622566409968,Moderately_Affordable,Moderately_Affordable
40303106601,136,952,0.14285714285714285,True,300,1600,1542,2.7,0.19455252918287938,0.23944926668662078,Affordable,Affordable
20604150402,136,539,0.2523191094619666,True,328,1440,1601,1.6,0.20487195502810743,0.20756258107913322,Affordable,Affordable
12101168717,136,1340,0.10149253731343283,True,770,4317,3222,2.9,0.23898199875853507,0.3091963902019768,Affordable,Moderately_Affordable
21205131908,136,1020,0.13333333333333333,True,426,3299,2345,2.8,0.1816631130063966,0.32465146793505,Affordable,Moderately_Affordable
12103140725,136,768,0.17708333333333334,True,981,4403,4733,3.3,0.20726811747306148,0.21467925693575388,Affordable,Affordable
11903137008,136,778,0.17480719794344474,True,438,2068,1775,2.4,0.24676056338028168,0.26886240520043336,Affordable,Affordable
11903137207,136,914,0.1487964989059081,True,500,3550,2732,2.9,0.18301610541727673,0.2998648496452303,Affordable,Affordable
30306107818,136,537,0.2532588454376164,True,500,1300,1854,3.5,0.2696871628910464,0.16181229773462782,Affordable,Affordable
40103101144,136,932,0.1459227467811159,True,420,2167,2170,2.5,0.1935483870967742,0.230450194966324,Affordable,Affordable
30303106524,136,613,0.22185970636215335,True,430,1613,1617,1.9,0.2659245516388373,0.2301983730555159,Affordable,Affordable
11903137110,136,1076,0.12639405204460966,True,615,3484,2650,2.9,0.2320754716981132,0.30339622641509434,Affordable,Moderately_Affordable
30305107357,136,991,0.13723511604439959,True,410,1613,1479,2.5,0.2772143340094659,0.2516773287564363,Affordable,Affordable
12503148152,136,1126,0.12078152753108348,True,453,1863,1635,2.7,0.27706422018348625,0.2629498941425547,Affordable,Affordable
11904166902,136,985,0.13807106598984772,True,510,2600,1958,3.0,0.2604698672114402,0.30643513789581206,Affordable,Moderately_Affordable
50704117802,136,852,0.1596244131455399,True,405,2500,2014,2.6,0.20109235352532273,0.2864563440531663,Affordable,Affordable
11902136217,136,976,0.13934426229508196,True,500,3033,1947,3.3,0.25680534155110424,0.35948796965746116,Affordable,Moderately_Affordable
12102140639,136,997,0.13640922768304914,True,500,2426,2228,2.5,0.2244165170556553,0.2512774478663168,Affordable,Affordable
40104101645,136,747,0.18206157965194109,True,400,2178,1658,2.4,0.24125452352231605,0.3031455878259256,Affordable,Moderately_Affordable
12103141050,136,591,0.23011844331641285,True,914,4000,4636,3.3,0.19715271786022434,0.19911063914515165,Affordable,Affordable
12503171448,136,1336,0.10179640718562874,True,480,2085,1531,3.4,0.31352057478772044,0.31427423001557553,Moderately_Affordable,Moderately_Affordable
12602172422,136,814,0.16707616707616707,True,390,1772,1754,2.0,0.22234891676168758,0.23313744408385229,Affordable,Affordable
80101100301,136,808,0.16831683168316833,True,490,1700,2389,2.4,0.20510673922143155,0.16421418681778666,Affordable,Affordable
60105103107,135,868,0.15552995391705068,True,420,2917,1958,2.0,0.21450459652706844,0.3437966527854168,Affordable,Moderately_Affordable
21101144613,135,893,0.1511758118701008,True,380,1600,1318,1.9,0.2883156297420334,0.28014474144974905,Affordable,Affordable
11904138010,135,1248,0.10817307692307693,True,610,3000,2067,2.7,0.29511369134010645,0.33493357150831754,Affordable,Moderately_Affordable
12003139338,135,1086,0.12430939226519337,True,450,2442,2329,2.6,0.19321597252039502,0.24196584866400236,Affordable,Affordable
12003168031,135,750,0.18,True,765,2300,2750,3.2,0.2781818181818182,0.193006993006993,Affordable,Affordable
12501171037,135,942,0.14331210191082802,True,510,2225,2181,2.1,0.23383768913342504,0.23542482277007723,Affordable,Affordable
21103126645,135,729,0.18518518518518517,True,458,2400,2957,3.3,0.15488670950287453,0.187300018209724,Affordable,Affordable
21205132630,135,1035,0.13043478260869565,True,441,2633,2329,2.7,0.1893516530699871,0.26089110545958977,Affordable,Affordable
60105102905,135,1333,0.10127531882970743,True,286,1361,1549,2.4,0.18463524854744998,0.20276108655708397,Affordable,Affordable
12102157719,135,897,0.1505016722408027,True,400,2225,1463,2.0,0.2734107997265892,0.35096482464903517,Affordable,Moderately_Affordable
20802117646,135,944,0.1430084745762712,True,420,2000,1818,2.1,0.23102310231023102,0.2538715410002539,Affordable,Affordable
12501158520,135,657,0.2054794520547945,True,445,2281,1861,3.0,0.23911875335840946,0.2828504112759889,Affordable,Affordable
21205132334,135,714,0.18907563025210083,True,473,2643,2178,2.9,0.21717171717171718,0.2800381436745073,Affordable,Affordable
60201104011,135,1110,0.12162162162162163,True,300,1167,1292,3.0,0.23219814241486067,0.20844248630626339,Affordable,Affordable
21104127302,135,605,0.2231404958677686,True,525,2550,2160,2.8,0.24305555555555555,0.2724358974358974,Affordable,Affordable
12504148959,135,737,0.18317503392130258,True,480,2389,2267,2.0,0.211733568592854,0.24318821892708087,Affordable,Affordable
12001167217,135,504,0.26785714285714285,True,625,2889,3270,2.9,0.191131498470948,0.2038814396612562,Affordable,Affordable
20902142802,135,1077,0.12534818941504178,True,261,1800,943,1.8,0.2767762460233298,0.4404926992413737,Affordable,Expensive
30903123910,135,952,0.14180672268907563,True,1250,4167,2892,2.7,0.4322268326417704,0.3325087775295244,Expensive,Moderately_Affordable
11903137443,135,752,0.17952127659574468,True,570,4167,3374,3.0,0.16893894487255484,0.2850075235967352,Affordable,Affordable
30302105819,135,642,0.2102803738317757,True,423,1700,1302,1.8,0.3248847926267281,0.30131159163417226,Moderately_Affordable,Moderately_Affordable
30303106526,135,633,0.2132701421800948,True,428,1514,749,1.7,0.5714285714285714,0.46646811132792443,Very_Expensive,Expensive
21101125624,135,995,0.135678391959799,True,429,2000,2213,2.9,0.19385449615906009,0.20855782265633147,Affordable,Affordable
21205132438,135,1022,0.13209393346379647,True,495,2700,1699,2.7,0.2913478516774573,0.36673156155204417,Affordable,Moderately_Affordable
30306107830,135,515,0.2621359223300971,True,450,1625,1916,2.9,0.2348643006263048,0.19572025052192066,Affordable,Affordable
12103140722,135,655,0.20610687022900764,True,975,4000,3562,3.1,0.2737226277372263,0.2591456830648296,Affordable,Affordable
20703116712,135,744,0.1814516129032258,True,450,2850,2714,2.6,0.1658069270449521,0.24233320106569922,Affordable,Affordable
21205132428,135,837,0.16129032258064516,True,450,2322,2037,2.8,0.22091310751104565,0.2630565310977682,Affordable,Affordable
21305146428,135,595,0.226890756302521,True,430,2383,2294,3.3,0.1874455100261552,0.23972235262557842,Affordable,Affordable
70102101304,135,1072,0.1259328358208955,True,415,2000,2262,3.0,0.18346595932802828,0.20403999183840033,Affordable,Affordable
20701115521,134,1028,0.1303501945525292,True,549,3000,2536,2.6,0.21648264984227128,0.27299199223489445,Affordable,Affordable
20802117602,134,1122,0.11942959001782531,True,722,2500,2299,2.9,0.3140495867768595,0.25094522702178207,Moderately_Affordable,Affordable
12502147836,134,1102,0.12159709618874773,True,515,2672,2238,3.0,0.23011617515638963,0.2755207259228707,Affordable,Affordable
11901157235,134,775,0.17290322580645162,True,530,1850,1514,3.6,0.35006605019815057,0.2819835382583071,Moderately_Affordable,Affordable
30905124448,134,1338,0.10014947683109118,True,775,2500,2942,3.5,0.26342624065261727,0.19609893845107984,Affordable,Affordable
21104127214,134,1023,0.13098729227761485,True,420,2500,1916,2.8,0.21920668058455114,0.3011080777260318,Affordable,Moderately_Affordable
12003167825,134,466,0.2875536480686695,True,545,4667,1166,2.8,0.467409948542024,0.9236706689536878,Expensive,Very_Expensive
40403110741,134,959,0.1397288842544317,True,423,2068,1908,2.6,0.22169811320754718,0.25012094823415576,Affordable,Affordable
12601149607,134,707,0.18953323903818953,True,620,2666,2625,3.0,0.2361904761904762,0.23437362637362638,Affordable,Affordable
80104104005,134,776,0.17268041237113402,True,526,2129,2711,3.1,0.19402434526005163,0.18122747779700935,Affordable,Affordable
11504162508,134,899,0.14905450500556172,True,720,2817,3386,3.5,0.21264028352037803,0.1919896406015721,Affordable,Affordable
50603112912,134,1292,0.10371517027863777,True,400,2069,2091,2.9,0.1912960306073649,0.228341242688445,Affordable,Affordable
50603112741,134,1229,0.10903173311635476,True,348,1625,1553,2.8,0.2240824211204121,0.24146812620734062,Affordable,Affordable
30403109611,134,748,0.17914438502673796,True,390,3600,1942,2.6,0.2008238928939238,0.427790541075814,Affordable,Expensive
80101101609,134,871,0.15384615384615385,True,529,2045,2550,2.8,0.20745098039215687,0.18506787330316743,Affordable,Affordable
11901135803,134,1075,0.12465116279069767,True,510,2019,2079,2.8,0.2453102453102453,0.2241092241092241,Affordable,Affordable
40103101321,134,974,0.1375770020533881,True,350,2392,2283,2.6,0.1533070521243977,0.24178712220762155,Affordable,Affordable
30301105110,134,1164,0.11512027491408934,True,600,2200,2824,3.5,0.21246458923512748,0.17977772935280018,Affordable,Affordable
30908155927,134,700,0.19142857142857142,True,560,2010,1803,3.2,0.3105934553521908,0.25726353513375144,Moderately_Affordable,Affordable
20701114708,134,503,0.2664015904572565,True,488,2900,2031,2.7,0.24027572624322993,0.3295080104533576,Affordable,Moderately_Affordable
11903137438,134,690,0.19420289855072465,True,655,3467,3045,3.2,0.21510673234811165,0.2627510420613869,Affordable,Affordable
12103140835,134,760,0.1763157894736842,True,615,4000,3611,3.0,0.1703129327056217,0.25562916728798757,Affordable,Affordable
20302104247,134,997,0.13440320962888666,True,405,1733,1600,2.9,0.253125,0.24995192307692307,Affordable,Affordable
20701114930,133,1034,0.1286266924564797,True,638,4333,3536,2.9,0.18042986425339366,0.28278367560041767,Affordable,Affordable
21205132747,133,594,0.2239057239057239,True,466,1777,1910,3.0,0.24397905759162303,0.21469995972613773,Affordable,Affordable
12802153649,133,999,0.13313313313313313,True,745,3098,2285,2.9,0.32603938730853393,0.3128766200976267,Moderately_Affordable,Moderately_Affordable
40302106407,133,1109,0.11992786293958521,True,420,1625,1729,2.4,0.242914979757085,0.21688837478311163,Affordable,Affordable
11901165815,133,1240,0.10725806451612903,True,400,2550,1678,2.7,0.23837902264600716,0.3506922160080682,Affordable,Moderately_Affordable
11904167014,133,799,0.16645807259073842,True,565,2167,1775,2.9,0.3183098591549296,0.28173347778981583,Moderately_Affordable,Affordable
20701115032,133,942,0.14118895966029724,True,520,3484,2779,2.8,0.18711766822598058,0.2893127024109392,Affordable,Affordable
30908126238,133,831,0.16004813477737664,True,600,2287,2363,3.0,0.25391451544646637,0.2233471141638725,Affordable,Affordable
11903166620,133,828,0.1606280193236715,True,600,3467,1843,2.5,0.32555615843733043,0.434116615885471,Moderately_Affordable,Expensive
30908125905,133,1032,0.12887596899224807,True,848,2500,2324,3.0,0.3648881239242685,0.248245730173441,Moderately_Affordable,Affordable
30306107808,133,783,0.1698595146871009,True,395,1538,1728,2.9,0.22858796296296297,0.20539529914529914,Affordable,Affordable
21205132436,133,938,0.1417910447761194,True,468,2600,1910,2.7,0.2450261780104712,0.31413612565445026,Affordable,Moderately_Affordable
11903166612,133,647,0.20556414219474498,True,580,2817,2971,3.4,0.1952204644900707,0.21880744634026358,Affordable,Affordable
12003167621,133,650,0.20461538461538462,True,450,2084,2147,2.8,0.2095947834187238,0.22399770699724122,Affordable,Affordable
12504158918,133,1022,0.13013698630136986,True,300,2300,1671,2.8,0.17953321364452424,0.31763568567877365,Affordable,Moderately_Affordable
21104127019,133,890,0.149438202247191,True,400,2084,2008,2.2,0.199203187250996,0.23950352436408212,Affordable,Affordable
20701115541,133,436,0.30504587155963303,True,600,3000,2687,2.8,0.22329735764793449,0.25765079728607826,Affordable,Affordable
12003168005,133,912,0.14583333333333334,True,450,2184,2461,2.9,0.1828524989841528,0.2047947988622511,Affordable,Affordable
12003168009,133,626,0.2124600638977636,True,650,4333,3312,3.2,0.196256038647343,0.30190914158305465,Affordable,Moderately_Affordable
30303106617,133,1212,0.10973597359735973,True,473,1888,2182,3.0,0.21677360219981667,0.19967566805330325,Affordable,Affordable
20702115928,133,542,0.24538745387453875,True,1085,2456,4250,3.3,0.25529411764705884,0.13335746606334842,Affordable,Affordable
20604150513,133,915,0.1453551912568306,True,326,1500,1285,1.6,0.2536964980544747,0.26938042502244836,Affordable,Affordable
12503148113,133,1173,0.113384484228474,True,475,2167,1687,3.7,0.2815649081209247,0.2964297113674707,Affordable,Affordable
12003168113,133,845,0.15739644970414202,True,550,3664,2692,3.2,0.20430906389301634,0.3140930392044805,Affordable,Moderately_Affordable
21305146611,133,1283,0.10366328916601715,True,431,2200,2636,3.5,0.16350531107739,0.19259950974670245,Affordable,Affordable
20703116211,133,1024,0.1298828125,True,427,2600,2388,2.8,0.1788107202680067,0.25125628140703515,Affordable,Affordable
21205132536,133,667,0.19940029985007496,True,408,2000,1583,2.8,0.25773847125710675,0.2915593566256864,Affordable,Affordable
20701115504,133,616,0.2159090909090909,True,426,3000,2656,2.6,0.16039156626506024,0.2606580166821131,Affordable,Affordable
21305136330,133,728,0.18269230769230768,True,450,2097,2781,3.2,0.16181229773462782,0.1740104555638536,Affordable,Affordable
40104101514,132,633,0.20853080568720378,True,400,1733,1385,2.5,0.2888086642599278,0.2887531241321855,Affordable,Affordable
21103126609,132,625,0.2112,True,430,1950,2533,2.8,0.16975917883932096,0.17765495459928937,Affordable,Affordable
12001167222,132,604,0.2185430463576159,True,775,3125,2729,3.1,0.2839868083547087,0.2642557149702624,Affordable,Affordable
20606151510,132,1124,0.11743772241992882,True,426,1739,1831,1.5,0.2326597487711633,0.21917405369071125,Affordable,Affordable
40107102431,132,876,0.1506849315068493,True,390,2009,2102,2.5,0.18553758325404376,0.2205591744126473,Affordable,Affordable
12101168605,132,1281,0.10304449648711944,True,500,2275,2362,2.0,0.21168501270110077,0.2222692633361558,Affordable,Affordable
11901136101,132,785,0.1681528662420382,True,450,2680,1787,3.1,0.2518186905428092,0.3460892772588352,Affordable,Moderately_Affordable
12501158413,132,917,0.14394765539803708,True,385,2251,1583,3.9,0.24320909665192672,0.32815005588221,Affordable,Moderately_Affordable
12103141038,132,736,0.1793478260869565,True,1176,4333,3687,3.1,0.3189585028478438,0.27120235338298804,Moderately_Affordable,Affordable
12503148146,132,538,0.24535315985130113,True,425,2297,1625,2.8,0.26153846153846155,0.32620118343195265,Affordable,Moderately_Affordable
11802156503,132,720,0.18333333333333332,True,430,2000,1465,2.1,0.2935153583617747,0.31504331845628775,Affordable,Moderately_Affordable
50302129503,132,1001,0.13186813186813187,True,460,1907,1913,1.6,0.24046001045478307,0.23004543809562106,Affordable,Affordable
12502147764,132,1212,0.10891089108910891,True,440,2200,1822,2.3,0.2414928649835346,0.2786456134425399,Affordable,Affordable
30303106602,132,757,0.17437252311756934,True,550,2167,2116,3.0,0.2599243856332703,0.23633124909117348,Affordable,Affordable
12203169530,132,1307,0.1009946442234124,True,600,2350,2170,2.2,0.2764976958525346,0.24991137894363702,Affordable,Affordable
40103101113,132,946,0.13953488372093023,True,655,2693,3416,3.1,0.1917447306791569,0.18192667987749955,Affordable,Affordable
21103126802,132,803,0.1643835616438356,True,421,2646,2558,3.1,0.16458170445660672,0.23870812533830515,Affordable,Affordable
12601149604,132,782,0.16879795396419436,True,595,2669,3349,3.1,0.17766497461928935,0.18391253416634126,Affordable,Affordable
20902152504,132,1250,0.1056,True,350,1829,1303,2.5,0.2686108979278588,0.3239270322923431,Affordable,Moderately_Affordable
50302129518,132,1164,0.1134020618556701,True,340,1975,1255,1.8,0.27091633466135456,0.363162733680662,Affordable,Moderately_Affordable
20701115540,132,907,0.14553472987872107,True,500,3000,2788,2.9,0.1793400286944046,0.24831696280763713,Affordable,Affordable
30305107517,132,840,0.15714285714285714,True,445,1950,2114,3.6,0.21050141911069065,0.21286660359508042,Affordable,Affordable
11501155836,132,552,0.2391304347826087,True,775,2737,2971,3.2,0.2608549309996634,0.21259353235118972,Affordable,Affordable
40403110713,132,998,0.13226452905811623,True,293,1700,1435,2.1,0.20418118466898955,0.27338515143393194,Affordable,Affordable
12003167909,132,831,0.1588447653429603,True,550,3600,2545,3.1,0.21611001964636542,0.326431917787517,Affordable,Moderately_Affordable
12103140845,132,1089,0.12121212121212122,True,950,4000,3931,3.2,0.24166878656830323,0.2348198735886347,Affordable,Affordable
12103140848,132,755,0.17483443708609273,True,1200,3300,4399,3.3,0.272789270288702,0.17311626768321473,Affordable,Affordable
11901135805,132,691,0.191027496382055,True,400,2485,1800,2.6,0.2222222222222222,0.31858974358974357,Affordable,Moderately_Affordable
21305158021,132,1253,0.10534716679968077,True,386,1990,2351,3.2,0.16418545299872395,0.19533422766089717,Affordable,Affordable
12602172432,132,1087,0.12143514259429623,True,668,2550,2840,3.2,0.2352112676056338,0.207204767063922,Affordable,Affordable
40105101821,132,869,0.1518987341772152,True,430,1952,1609,2.4,0.26724673710379115,0.27996366591767463,Affordable,Affordable
50603113115,132,901,0.146503884572697,True,400,2100,2100,3.0,0.19047619047619047,0.23076923076923078,Affordable,Affordable
40303106934,132,863,0.15295480880648898,True,528,2600,2600,3.0,0.20307692307692307,0.23076923076923078,Affordable,Affordable
12103141016,131,899,0.1457174638487208,True,950,3234,3463,3.2,0.2743286168062374,0.2155090073080255,Affordable,Affordable
30303106110,131,436,0.30045871559633025,True,405,1997,1524,3.1,0.265748031496063,0.3023924894003634,Affordable,Moderately_Affordable
80104104019,131,440,0.29772727272727273,True,620,2000,2856,3.3,0.21708683473389356,0.16160310277957338,Affordable,Affordable
50604113342,131,920,0.1423913043478261,True,410,1900,2360,3.5,0.17372881355932204,0.18578878748370273,Affordable,Affordable
21204131737,131,1029,0.12730806608357628,True,312,1729,1323,3.2,0.23582766439909297,0.30158730158730157,Affordable,Moderately_Affordable
21204131736,131,1134,0.11552028218694885,True,386,1950,1642,2.9,0.2350791717417783,0.2740560292326431,Affordable,Affordable
20604150509,131,952,0.13760504201680673,True,301,1083,1404,1.5,0.2143874643874644,0.17800788954635108,Affordable,Affordable
12001167226,131,638,0.20532915360501566,True,528,2500,2481,2.5,0.21281741233373638,0.2325365082317924,Affordable,Affordable
21202129331,131,828,0.15821256038647344,True,500,2383,2531,3.1,0.19755037534571315,0.21727502051484668,Affordable,Affordable
12501158418,131,796,0.16457286432160803,True,0,1950,1812,3.4,0.0,0.24834437086092714,Affordable,Affordable
12502147811,131,769,0.17035110533159947,True,640,3602,2421,3.1,0.26435357290375877,0.3433419121151463,Affordable,Moderately_Affordable
20701115520,131,786,0.16666666666666666,True,1138,2600,2750,2.4,0.4138181818181818,0.21818181818181817,Expensive,Affordable
11802156816,131,1119,0.11706881143878463,True,550,2722,2172,2.3,0.2532228360957643,0.2892052698682533,Affordable,Affordable
20701115526,131,1175,0.11148936170212766,True,550,3700,3225,2.8,0.17054263565891473,0.26475849731663686,Affordable,Affordable
20701152106,131,1013,0.12931885488647582,True,540,2410,2659,2.4,0.20308386611508086,0.20915902450313884,Affordable,Affordable
12103140713,131,679,0.19293078055964655,True,490,2250,2092,2.1,0.23422562141491396,0.24819826445065452,Affordable,Affordable
40101100115,131,966,0.13561076604554864,True,400,1509,1381,1.7,0.28964518464880523,0.2521584136356041,Affordable,Affordable
11903137131,131,486,0.26954732510288065,True,420,3478,2270,2.8,0.18502202643171806,0.35357505930193156,Affordable,Moderately_Affordable
21205132522,131,830,0.1578313253012048,True,400,2167,2086,2.9,0.19175455417066156,0.239730068589129,Affordable,Affordable
30909154123,131,1119,0.11706881143878463,True,650,2167,1928,2.5,0.33713692946058094,0.2593759974465369,Moderately_Affordable,Affordable
12602150029,131,654,0.20030581039755352,True,500,2383,2197,2.5,0.2275830678197542,0.25030636182206506,Affordable,Affordable
20702116009,131,590,0.22203389830508474,True,450,2300,1807,2.5,0.24903154399557278,0.2937295134306756,Affordable,Affordable
20701115024,131,957,0.13688610240334378,True,590,2809,3173,3.1,0.18594390167034353,0.20429586171785982,Affordable,Affordable
11901165811,131,868,0.15092165898617513,True,720,2490,2531,3.2,0.28447254049782694,0.22703096982038112,Affordable,Affordable
12503148149,131,1141,0.11481156879929887,True,470,1975,2392,3.0,0.19648829431438128,0.19053897607409312,Affordable,Affordable
12501158638,131,762,0.17191601049868765,True,475,2084,1874,3.7,0.2534685165421558,0.25662917658648715,Affordable,Affordable
40105101822,131,911,0.1437980241492865,True,378,2000,1420,2.4,0.2661971830985915,0.3250270855904659,Affordable,Moderately_Affordable
11501155702,131,898,0.14587973273942093,True,885,3500,3874,3.4,0.2284460505937016,0.20849052857313052,Affordable,Affordable
40302106406,131,1003,0.13060817547357925,True,285,1322,1145,1.8,0.24890829694323144,0.2664427275780988,Affordable,Affordable
20604150607,131,948,0.13818565400843882,True,129,0,426,1.7,0.3028169014084507,0.0,Moderately_Affordable,Affordable
11903137415,131,646,0.20278637770897834,True,500,3000,1625,3.0,0.3076923076923077,0.4260355029585799,Moderately_Affordable,Expensive
12103140840,131,845,0.15502958579881657,True,511,3000,2625,2.9,0.19466666666666665,0.26373626373626374,Affordable,Affordable
12702151315,131,973,0.13463514902363824,True,338,1218,1145,2.7,0.29519650655021834,0.2454820288881424,Affordable,Affordable
20901119618,131,844,0.1552132701421801,True,385,2130,1583,2.4,0.24320909665192672,0.310510714806356,Affordable,Moderately_Affordable
21205131945,131,770,0.17012987012987013,True,240,1795,610,1.5,0.39344262295081966,0.6790668348045398,Moderately_Affordable,Very_Expensive
12602150350,131,830,0.1578313253012048,True,480,2440,2143,2.1,0.22398506766215587,0.2627517139882982,Affordable,Affordable
21104127021,131,614,0.21335504885993486,True,406,1978,2011,2.2,0.2018896071606166,0.22698236621657805,Affordable,Affordable
21101144818,131,1040,0.12596153846153846,True,421,1962,1775,2.4,0.2371830985915493,0.2550812567713976,Affordable,Affordable
21101126009,131,613,0.2137030995106036,True,626,2000,1971,3.0,0.3176052765093861,0.23416461772626157,Moderately_Affordable,Affordable
20701114940,131,913,0.14348302300109528,True,509,3000,2395,2.6,0.21252609603340292,0.2890637546169905,Affordable,Affordable
30306108021,131,492,0.266260162601626,True,500,2000,2019,3.3,0.24764735017335315,0.22859755400617213,Affordable,Affordable
12101168724,131,937,0.13980789754535752,True,1038,4000,4333,3.1,0.23955688899146088,0.21303413872073,Affordable,Affordable
11901135842,131,1157,0.1132238547968885,True,235,2573,1773,2.7,0.13254371122391426,0.3348952232200963,Affordable,Moderately_Affordable
12102140363,131,799,0.1639549436795995,True,498,2400,2181,2.6,0.22833562585969738,0.253941381864353,Affordable,Affordable
12104168935,131,1247,0.10505212510024058,True,581,2654,2302,1.8,0.2523892267593397,0.26605627213794025,Affordable,Affordable
11602163222,131,1276,0.10266457680250783,True,580,3000,3146,3.5,0.18436109345200255,0.22005966061910118,Affordable,Affordable
40203117517,131,900,0.14555555555555555,True,415,1800,2107,2.6,0.1969625059326056,0.1971450476433865,Affordable,Affordable
21305158018,131,992,0.13205645161290322,True,411,2167,2232,3.3,0.18413978494623656,0.22404880066170388,Affordable,Affordable
12101168407,131,564,0.2322695035460993,True,870,3000,3550,3.1,0.24507042253521127,0.19501625135427952,Affordable,Affordable
80101100217,131,724,0.18093922651933703,True,406,1541,1937,1.9,0.2096024780588539,0.1835908025892538,Affordable,Affordable
12602150137,131,889,0.14735658042744657,True,470,2300,2226,2.0,0.21114106019766396,0.23844080447854032,Affordable,Affordable
12602150113,131,777,0.16859716859716858,True,565,2600,1875,2.5,0.30133333333333334,0.32,Moderately_Affordable,Moderately_Affordable
21101144617,130,1176,0.11054421768707483,True,383,1900,1630,2.5,0.23496932515337424,0.26899480887210947,Affordable,Affordable
21205132537,130,926,0.14038876889848811,True,421,2167,1974,2.8,0.2132725430597771,0.25333177460837036,Affordable,Affordable
80104103703,130,963,0.13499480789200416,True,420,1975,2320,2.7,0.1810344827586207,0.19645225464190982,Affordable,Affordable
21103126624,130,726,0.1790633608815427,True,480,2179,2295,2.8,0.20915032679738563,0.21910507792860734,Affordable,Affordable
11903137239,130,653,0.1990811638591118,True,420,2178,1786,2.8,0.23516237402015677,0.2814195882504953,Affordable,Affordable
11501155508,130,744,0.17473118279569894,True,718,2600,3075,3.4,0.2334959349593496,0.1951219512195122,Affordable,Affordable
20604150917,130,836,0.15550239234449761,True,413,1786,1869,1.6,0.2209737827715356,0.22052105198172614,Affordable,Affordable
12003168006,130,765,0.16993464052287582,True,825,4333,4922,3.7,0.1676147907354734,0.20315381489700873,Affordable,Affordable
12601172029,130,474,0.2742616033755274,True,630,3000,3166,3.2,0.19898926089703095,0.21866951746926477,Affordable,Affordable
12103140707,130,642,0.20249221183800623,True,1050,4750,4399,3.3,0.23869061150261422,0.24918250651371815,Affordable,Affordable
20701152002,130,1223,0.10629599345870809,True,366,2167,1800,1.9,0.20333333333333334,0.27782051282051284,Affordable,Affordable
12501158519,130,610,0.21311475409836064,True,460,1950,1699,3.0,0.2707474985285462,0.26486168334314303,Affordable,Affordable
12501158511,130,363,0.3581267217630854,True,420,1783,1708,3.2,0.2459016393442623,0.24090254008286796,Affordable,Affordable
11703163909,130,664,0.19578313253012047,True,580,2600,2413,2.0,0.2403646912556983,0.24865312888520513,Affordable,Affordable
21205132624,130,734,0.1771117166212534,True,401,2167,2139,2.7,0.18747078073866294,0.23379005286438667,Affordable,Affordable
12103140804,130,990,0.13131313131313133,True,1008,4000,4633,3.2,0.21756960932441183,0.19923956897839912,Affordable,Affordable
20703116618,130,658,0.19756838905775076,True,381,1668,1460,2.4,0.26095890410958905,0.2636459430979979,Affordable,Affordable
12101168420,130,444,0.2927927927927928,True,760,3150,2250,2.9,0.3377777777777778,0.3230769230769231,Moderately_Affordable,Moderately_Affordable
30302105341,130,1127,0.11535048802129548,True,460,1733,1981,1.7,0.23220595658758203,0.20187939269211355,Affordable,Affordable
50603112751,130,742,0.1752021563342318,True,340,1383,1317,1.9,0.25816249050873197,0.24233397581916943,Affordable,Affordable
20604150906,130,1091,0.11915673693858846,True,390,1700,1868,1.5,0.20877944325481798,0.2100148245758524,Affordable,Affordable
50604113327,130,803,0.16189290161892902,True,420,2105,2410,3.3,0.17427385892116182,0.2015639961698053,Affordable,Affordable
20604111727,130,733,0.17735334242837653,True,413,1600,1600,1.8,0.258125,0.23076923076923078,Affordable,Affordable
11501155817,130,993,0.1309164149043303,True,840,3000,3250,3.2,0.25846153846153846,0.21301775147928995,Affordable,Affordable
20803118824,130,741,0.17543859649122806,True,420,2400,1133,2.1,0.3706972639011474,0.48883155679272183,Moderately_Affordable,Expensive
21205131909,130,1102,0.11796733212341198,True,486,2676,2302,2.7,0.21112076455256298,0.2682617122234846,Affordable,Affordable
