SA1_CODE_2021,Vietnam_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
50502108542,162,911,0.1778265642151482,True,265,1300,990,2.9,0.2676767676767677,0.30303030303030304,Affordable,Moderately_Affordable
21204156603,162,1199,0.13511259382819016,True,550,2677,2478,3.7,0.22195318805488298,0.2493015459117154,Affordable,Affordable
11901135448,162,763,0.21231979030144169,True,465,2167,1625,3.5,0.28615384615384615,0.30773964497041423,Affordable,Moderately_Affordable
11901165616,162,1474,0.10990502035278155,True,225,2340,1368,3.3,0.16447368421052633,0.39473684210526316,Affordable,Moderately_Affordable
50401104717,162,1152,0.140625,True,358,1950,1388,2.5,0.2579250720461095,0.3242074927953891,Affordable,Moderately_Affordable
12703159907,162,1469,0.1102791014295439,True,225,1907,919,2.8,0.24483133841131666,0.47886498702603164,Affordable,Expensive
21301133108,161,859,0.18742724097788127,True,350,1625,1762,3.2,0.19863791146424517,0.21282633371169127,Affordable,Affordable
21303134831,161,733,0.21964529331514324,True,315,1592,1168,1.6,0.2696917808219178,0.31454162276080083,Affordable,Moderately_Affordable
11901165621,161,1087,0.14811407543698252,True,380,2123,1381,3.1,0.27516292541636495,0.35475965019773853,Affordable,Moderately_Affordable
50503110422,161,942,0.17091295116772823,True,400,1625,1985,2.9,0.20151133501259447,0.1889168765743073,Affordable,Affordable
21204145908,161,1322,0.12178517397881997,True,350,1658,1600,2.7,0.21875,0.2391346153846154,Affordable,Affordable
21303134822,161,829,0.1942098914354644,True,391,2167,1926,2.1,0.20301142263759087,0.2596453390845914,Affordable,Affordable
12701159303,160,1089,0.14692378328741965,True,558,2037,2433,3.6,0.22934648581997533,0.1932087641088874,Affordable,Affordable
21204146017,160,866,0.18475750577367206,True,371,1650,1514,3.1,0.2450462351387054,0.2514988314195712,Affordable,Affordable
12702151913,160,872,0.1834862385321101,True,490,1783,1523,3.2,0.3217334208798424,0.2701651598565584,Moderately_Affordable,Affordable
31001156423,160,1173,0.13640238704177324,True,455,1800,2250,3.3,0.20222222222222222,0.18461538461538463,Affordable,Affordable
11901136004,160,851,0.18801410105757932,True,290,2622,1708,3.1,0.16978922716627634,0.3542604936047559,Affordable,Moderately_Affordable
11902136643,160,800,0.2,True,450,2492,1318,3.3,0.34142640364188165,0.43632543480798414,Moderately_Affordable,Expensive
11702163716,160,892,0.17937219730941703,True,440,2025,1625,2.1,0.27076923076923076,0.2875739644970414,Affordable,Affordable
12702151616,159,996,0.15963855421686746,True,300,1700,784,2.8,0.3826530612244898,0.500392464678179,Moderately_Affordable,Very_Expensive
21301157001,159,952,0.16701680672268907,True,420,2000,2387,3.4,0.17595307917888564,0.1933550320647095,Affordable,Affordable
21204146006,159,742,0.21428571428571427,True,392,2167,1765,3.2,0.22209631728045326,0.2833297014600131,Affordable,Affordable
11902157303,159,1106,0.1437613019891501,True,395,1760,1258,3.2,0.3139904610492846,0.32285679344502877,Moderately_Affordable,Moderately_Affordable
12501158707,159,560,0.2839285714285714,True,400,1517,1520,3.4,0.2631578947368421,0.23031376518218624,Affordable,Affordable
12702152006,159,545,0.29174311926605506,True,460,1989,1416,3.0,0.3248587570621469,0.3241525423728814,Moderately_Affordable,Moderately_Affordable
31001127437,159,566,0.28091872791519434,True,320,1517,1062,2.8,0.3013182674199623,0.3296392872664059,Moderately_Affordable,Moderately_Affordable
50503110413,159,812,0.1958128078817734,True,325,1647,1375,2.6,0.23636363636363636,0.2764195804195804,Affordable,Affordable
20603111520,159,798,0.19924812030075187,True,175,488,591,2.4,0.2961082910321489,0.19055056618508395,Affordable,Affordable
50503110205,159,541,0.29390018484288355,True,310,1256,1583,3.0,0.19583070120025267,0.18309927596093103,Affordable,Affordable
12701159416,158,665,0.23759398496240602,True,450,2300,1428,3.5,0.31512605042016806,0.37168713639301876,Moderately_Affordable,Moderately_Affordable
50502130101,158,561,0.2816399286987522,True,465,1950,2094,2.8,0.22206303724928367,0.2148997134670487,Affordable,Affordable
12701150414,158,795,0.19874213836477989,True,310,1517,1019,3.3,0.3042198233562316,0.3435494829017891,Moderately_Affordable,Moderately_Affordable
50502130102,157,534,0.2940074906367041,True,450,1700,2229,2.8,0.2018842530282638,0.1760016564861787,Affordable,Affordable
12701159405,157,621,0.2528180354267311,True,470,1733,1875,3.5,0.25066666666666665,0.2132923076923077,Affordable,Affordable
12501158621,157,834,0.1882494004796163,True,580,2427,2125,3.4,0.27294117647058824,0.2635656108597285,Affordable,Affordable
12702151528,157,846,0.18557919621749408,True,320,1352,794,2.3,0.40302267002518893,0.3929471032745592,Expensive,Moderately_Affordable
20604112118,157,988,0.15890688259109312,True,501,2167,2567,2.6,0.19516945851188158,0.19480986485271642,Affordable,Affordable
31001127202,157,745,0.21073825503355706,True,398,1517,2157,2.9,0.18451553082985628,0.16229806354980209,Affordable,Affordable
12701159506,156,1229,0.12693246541903988,True,550,2178,2277,3.8,0.24154589371980675,0.22073578595317725,Affordable,Affordable
40204104323,156,1557,0.1001926782273603,True,350,1408,1598,3.0,0.2190237797246558,0.20333108693559257,Affordable,Affordable
12503147919,156,1130,0.13805309734513274,True,385,2275,1289,3.3,0.2986811481768813,0.4072924747866563,Affordable,Expensive
12702151930,156,1128,0.13829787234042554,True,255,2090,1279,3.0,0.19937451133698203,0.3770974920310339,Affordable,Moderately_Affordable
21301133322,156,521,0.29942418426103645,True,323,1465,1446,3.0,0.22337482710926695,0.23380146824130227,Affordable,Affordable
11901157108,156,553,0.2820976491862568,True,420,1818,1375,2.5,0.3054545454545455,0.30511888111888114,Moderately_Affordable,Moderately_Affordable
21301156945,156,570,0.2736842105263158,True,329,1437,1069,2.6,0.3077642656688494,0.31021083687126716,Moderately_Affordable,Moderately_Affordable
11901135613,156,1405,0.1110320284697509,True,503,2461,1701,3.2,0.29570840681951793,0.3338760005426672,Affordable,Moderately_Affordable
21302134324,156,1481,0.10533423362592843,True,441,2167,1570,2.6,0.2808917197452229,0.3185203331700147,Affordable,Moderately_Affordable
50503110407,156,850,0.18352941176470589,True,390,1669,1908,3.1,0.20440251572327045,0.20186260280599902,Affordable,Affordable
11902136618,156,1120,0.1392857142857143,True,373,2275,1408,3.3,0.2649147727272727,0.3728693181818182,Affordable,Moderately_Affordable
11901135814,155,1031,0.15033947623666344,True,360,2550,1596,2.7,0.22556390977443608,0.36871023713128975,Affordable,Moderately_Affordable
40402110214,155,618,0.25080906148867316,True,345,1594,1292,2.5,0.26702786377708976,0.28471064539175994,Affordable,Affordable
20607114201,155,775,0.2,True,150,879,593,2.4,0.25295109612141653,0.34206771306265404,Affordable,Moderately_Affordable
11901136014,155,1127,0.13753327417923691,True,493,2450,1636,3.0,0.30134474327628363,0.3455896182057551,Moderately_Affordable,Moderately_Affordable
20604150626,155,1418,0.10930888575458392,True,150,2167,823,1.9,0.1822600243013366,0.6076268810169174,Affordable,Very_Expensive
11901135443,154,954,0.16142557651991615,True,500,2383,1800,3.6,0.2777777777777778,0.3055128205128205,Affordable,Moderately_Affordable
50503109811,154,843,0.1826809015421115,True,300,1467,1178,3.1,0.2546689303904924,0.28738409298680945,Affordable,Affordable
21005124703,154,1188,0.12962962962962962,True,350,1279,1256,3.6,0.2786624203821656,0.2349951004409603,Affordable,Affordable
50503130504,154,1249,0.1232986389111289,True,400,1733,2060,3.0,0.1941747572815534,0.19413741598207618,Affordable,Affordable
11901157120,154,466,0.33047210300429186,True,370,1001,1031,2.6,0.3588748787584869,0.22405431619786614,Moderately_Affordable,Affordable
11901135447,154,778,0.19794344473007713,True,178,1955,830,3.0,0.21445783132530122,0.5435588507877664,Affordable,Very_Expensive
31001156418,154,1238,0.12439418416801293,True,405,1850,2158,3.3,0.1876737720111214,0.19783275112283452,Affordable,Affordable
21204145906,154,1462,0.10533515731874145,True,335,1664,1275,2.3,0.2627450980392157,0.30117647058823527,Affordable,Moderately_Affordable
12701150427,154,746,0.2064343163538874,True,343,1695,1187,3.3,0.2889637742207245,0.32953146264014,Affordable,Moderately_Affordable
31503140907,154,691,0.22286541244573083,True,180,650,1093,2.2,0.16468435498627632,0.1372369624885636,Affordable,Affordable
21204145923,154,1499,0.1027351567711808,True,331,1492,1556,2.4,0.2127249357326478,0.22127743721574056,Affordable,Affordable
21301156922,154,982,0.15682281059063136,True,330,1733,1199,2.7,0.27522935779816515,0.33354718675819595,Affordable,Moderately_Affordable
21304146203,153,798,0.19172932330827067,True,440,2000,2440,4.0,0.18032786885245902,0.18915510718789408,Affordable,Affordable
12702151033,153,1214,0.12602965403624383,True,372,2123,1462,3.1,0.25444596443228457,0.3351047037777544,Affordable,Moderately_Affordable
50401104704,153,903,0.16943521594684385,True,370,1867,1493,2.5,0.2478231748158071,0.2885774640630635,Affordable,Affordable
11901157104,152,1006,0.15109343936381708,True,380,1733,1086,2.4,0.34990791896869244,0.3682532936676583,Moderately_Affordable,Moderately_Affordable
40202103515,152,612,0.24836601307189543,True,250,1625,1328,3.0,0.18825301204819278,0.28237951807228917,Affordable,Affordable
21301133617,152,1053,0.144349477682811,True,310,1859,1577,2.5,0.19657577679137603,0.27203551046290425,Affordable,Affordable
11902136632,152,1046,0.14531548757170173,True,490,1509,1694,3.6,0.2892561983471074,0.20556716011261467,Affordable,Affordable
20902142803,152,1043,0.1457334611697028,True,431,2167,1687,2.5,0.2554831061055127,0.2964297113674707,Affordable,Affordable
21204156624,152,1014,0.14990138067061143,True,475,2383,2750,3.6,0.17272727272727273,0.19997202797202798,Affordable,Affordable
21301156906,152,889,0.17097862767154107,True,320,1473,1062,2.5,0.3013182674199623,0.3200782268578879,Moderately_Affordable,Moderately_Affordable
11901135624,152,1086,0.13996316758747698,True,461,2232,1697,3.8,0.27165586328815555,0.3035220524908209,Affordable,Moderately_Affordable
21301133106,152,680,0.2235294117647059,True,358,1500,1412,3.0,0.2535410764872521,0.2451514491174548,Affordable,Affordable
21301156923,151,887,0.17023675310033823,True,323,1694,1222,2.7,0.26432078559738137,0.3199043182676571,Affordable,Moderately_Affordable
12501158639,151,1172,0.128839590443686,True,480,1733,1812,3.1,0.26490066225165565,0.22070809984717268,Affordable,Affordable
21303134836,151,1086,0.13904235727440148,True,376,1638,1761,1.8,0.21351504826802953,0.21465076660988075,Affordable,Affordable
50502108503,150,1358,0.11045655375552282,True,320,1413,1303,2.5,0.24558710667689945,0.25025090028927327,Affordable,Affordable
50401104722,150,847,0.1770956316410862,True,350,1742,1724,2.7,0.20301624129930396,0.23317865429234338,Affordable,Affordable
21301156926,150,591,0.25380710659898476,True,315,1300,1302,2.7,0.24193548387096775,0.2304147465437788,Affordable,Affordable
21301156914,150,1151,0.13032145960034752,True,415,1900,2461,3.8,0.16863063795205202,0.1781639733691745,Affordable,Affordable
21301133802,150,940,0.1595744680851064,True,350,1500,1149,2.6,0.30461270670147955,0.3012653143201446,Moderately_Affordable,Moderately_Affordable
11902136631,149,815,0.18282208588957055,True,495,2080,1649,3.7,0.3001819284414797,0.2910855063674955,Moderately_Affordable,Affordable
21204145912,149,1237,0.12045270816491511,True,236,1564,1062,2.2,0.2222222222222222,0.3398522381573229,Affordable,Moderately_Affordable
11901136003,149,1342,0.11102831594634874,True,600,2400,2163,3.4,0.27739251040221913,0.2560546249866638,Affordable,Affordable
21304146201,149,970,0.15360824742268042,True,393,1742,1976,3.6,0.19888663967611336,0.2034412955465587,Affordable,Affordable
12701150429,149,1241,0.1200644641418211,True,340,1733,1104,3.4,0.3079710144927536,0.36224916387959866,Moderately_Affordable,Moderately_Affordable
50503109814,149,982,0.15173116089613034,True,300,1408,1237,3.0,0.2425222312045271,0.26267023195074934,Affordable,Affordable
12702151708,149,976,0.1526639344262295,True,460,2000,1395,3.5,0.32974910394265233,0.3308519437551696,Moderately_Affordable,Moderately_Affordable
12501158506,149,968,0.15392561983471073,True,371,2000,1656,3.3,0.22403381642512077,0.2787068004459309,Affordable,Affordable
11901136104,148,1392,0.10632183908045977,True,550,2800,1461,3.4,0.37645448323066394,0.4422682040751856,Moderately_Affordable,Expensive
11902136606,148,1474,0.10040705563093623,True,420,1957,1432,2.7,0.29329608938547486,0.3153738719381177,Affordable,Moderately_Affordable
12702151519,148,968,0.15289256198347106,True,350,1603,820,2.4,0.4268292682926829,0.451125703564728,Expensive,Expensive
12702151636,148,598,0.24749163879598662,True,415,1142,1292,3.4,0.32120743034055727,0.20397713741366993,Moderately_Affordable,Affordable
12702151536,148,893,0.16573348264277715,True,420,2167,1134,3.4,0.37037037037037035,0.440984940984941,Moderately_Affordable,Expensive
12503147942,148,1230,0.12032520325203253,True,425,2234,1583,3.4,0.26847757422615287,0.3256718013508917,Affordable,Moderately_Affordable
12503147932,148,546,0.27106227106227104,True,350,2167,1375,3.0,0.2545454545454545,0.3636923076923077,Affordable,Moderately_Affordable
21301156916,148,506,0.2924901185770751,True,320,1777,1194,2.5,0.26800670016750416,0.343448009277155,Affordable,Moderately_Affordable
11901136106,148,997,0.14844533600802406,True,235,2427,1125,3.2,0.2088888888888889,0.4978461538461538,Affordable,Expensive
12702150918,148,678,0.2182890855457227,True,475,1950,1875,3.4,0.25333333333333335,0.24,Affordable,Affordable
21204156513,148,1106,0.13381555153707053,True,386,1679,1678,3.1,0.2300357568533969,0.23090675712844963,Affordable,Affordable
12701159509,147,1097,0.1340018231540565,True,470,1733,1508,3.4,0.3116710875331565,0.2652009793919608,Moderately_Affordable,Affordable
12702151533,147,831,0.17689530685920576,True,450,1700,1157,3.1,0.3889369057908384,0.33907319992021806,Moderately_Affordable,Moderately_Affordable
21301133445,147,494,0.2975708502024291,True,316,1390,1305,3.0,0.2421455938697318,0.2458001768346596,Affordable,Affordable
12501158508,147,680,0.2161764705882353,True,460,2058,1768,3.3,0.26018099547511314,0.2686216498433693,Affordable,Affordable
21204131729,147,489,0.3006134969325153,True,301,1496,1531,3.0,0.19660352710646636,0.22549364417424508,Affordable,Affordable
11901136128,147,838,0.17541766109785203,True,400,2500,1509,3.1,0.26507620941020543,0.38232145588010397,Affordable,Moderately_Affordable
20904122312,147,1101,0.1335149863760218,True,378,1663,1010,2.9,0.37425742574257426,0.37996953541508,Moderately_Affordable,Moderately_Affordable
12702151617,147,752,0.19547872340425532,True,470,2306,1317,3.4,0.3568716780561883,0.4040651831084633,Moderately_Affordable,Expensive
40204104627,146,1279,0.11415168100078187,True,300,1200,1286,2.8,0.2332814930015552,0.21533676277066635,Affordable,Affordable
12703152326,146,1030,0.141747572815534,True,640,2500,2296,3.3,0.2787456445993031,0.25127311712677564,Affordable,Affordable
21301133835,146,482,0.3029045643153527,True,240,1184,1174,2.8,0.20442930153321975,0.2327348971301271,Affordable,Affordable
20904153017,146,696,0.20977011494252873,True,360,1613,1521,3.3,0.23668639053254437,0.24472765892884235,Affordable,Affordable
12701159517,146,914,0.15973741794310722,True,440,2000,2062,3.5,0.2133850630455868,0.223830485712154,Affordable,Affordable
21204156524,145,599,0.24207011686143573,True,381,1733,1211,3.0,0.314616019818332,0.33024201232293715,Moderately_Affordable,Moderately_Affordable
20607151823,145,531,0.2730696798493409,True,577,2259,2132,2.2,0.2706378986866792,0.24451580314619714,Affordable,Affordable
12501158702,145,1166,0.12435677530017153,True,423,2000,2076,3.3,0.203757225433526,0.2223210315695865,Affordable,Affordable
21001153308,145,948,0.1529535864978903,True,365,2200,1649,2.7,0.22134627046694966,0.3078789009656202,Affordable,Moderately_Affordable
30305107418,145,1333,0.10877719429857464,True,475,2200,2579,3.3,0.18417991469561845,0.19685626509977033,Affordable,Affordable
21204146033,145,759,0.19104084321475626,True,359,1885,1422,2.8,0.25246132208157523,0.3059071729957806,Affordable,Moderately_Affordable
12702151402,145,791,0.18331226295828065,True,500,2096,1963,3.3,0.2547121752419766,0.24640463968023826,Affordable,Affordable
12701159503,145,1159,0.12510785159620363,True,460,2167,1726,3.4,0.2665121668597914,0.2897317051430609,Affordable,Affordable
12702151201,145,501,0.2894211576846307,True,250,2279,880,2.3,0.2840909090909091,0.5976398601398601,Affordable,Very_Expensive
20902152504,145,1250,0.116,True,350,1829,1303,2.5,0.2686108979278588,0.3239270322923431,Affordable,Moderately_Affordable
21005124216,145,711,0.2039381153305204,True,328,1112,919,2.3,0.35690968443960824,0.2792332803214196,Moderately_Affordable,Affordable
50503110203,144,490,0.2938775510204082,True,318,1351,1125,2.6,0.2826666666666667,0.27712820512820513,Affordable,Affordable
11901165604,144,1228,0.11726384364820847,True,379,2600,1303,3.7,0.2908672294704528,0.4604758250191865,Affordable,Expensive
12501158633,144,1280,0.1125,True,505,2382,1885,3.1,0.26790450928381965,0.29161395633544174,Affordable,Affordable
50502130112,144,681,0.21145374449339208,True,159,1950,1104,2.6,0.14402173913043478,0.4076086956521739,Affordable,Expensive
21303134830,144,735,0.19591836734693877,True,312,2461,1521,2.2,0.20512820512820512,0.37338795326961005,Affordable,Moderately_Affordable
21301133237,144,764,0.18848167539267016,True,348,1733,1476,2.7,0.23577235772357724,0.2709505941213258,Affordable,Affordable
20603111316,144,491,0.29327902240325865,True,245,2569,1875,2.7,0.13066666666666665,0.3161846153846154,Affordable,Moderately_Affordable
21204156625,144,608,0.23684210526315788,True,555,2184,2363,3.5,0.23487092678798138,0.21328819297503174,Affordable,Affordable
31001156414,144,739,0.19485791610284167,True,375,1473,1775,2.8,0.2112676056338028,0.19150595882990248,Affordable,Affordable
12702151606,144,912,0.15789473684210525,True,430,1868,1363,3.6,0.31548055759354365,0.3162706699023647,Moderately_Affordable,Moderately_Affordable
11901157142,143,984,0.14532520325203252,True,440,1976,1511,2.6,0.29119788219722037,0.3017868960953011,Affordable,Moderately_Affordable
21301133121,143,844,0.16943127962085308,True,351,1499,1587,3.0,0.22117202268431002,0.21797295332266978,Affordable,Affordable
12703173221,143,1044,0.13697318007662834,True,420,1544,1538,3.2,0.27308192457737324,0.2316695008502551,Affordable,Affordable
20904153031,143,1164,0.12285223367697594,True,358,1733,1219,2.8,0.2936833470057424,0.32807471445699504,Affordable,Moderately_Affordable
12701150417,143,835,0.17125748502994012,True,380,2144,1241,3.3,0.30620467365028203,0.39868592326287733,Moderately_Affordable,Moderately_Affordable
21301133610,143,784,0.18239795918367346,True,395,1625,1899,3.0,0.20800421274354924,0.19747235387045814,Affordable,Affordable
30501111204,143,827,0.17291414752116083,True,350,2075,1550,2.5,0.22580645161290322,0.30893300248138955,Affordable,Moderately_Affordable
50502108536,143,488,0.2930327868852459,True,200,1333,1233,2.6,0.16220600162206,0.24948530787946846,Affordable,Affordable
50502130122,142,611,0.23240589198036007,True,150,2383,1319,2.7,0.11372251705837756,0.41692424330786726,Affordable,Expensive
21301133801,142,564,0.25177304964539005,True,325,1600,1215,2.4,0.2674897119341564,0.30389363722697055,Affordable,Moderately_Affordable
40204104411,142,975,0.14564102564102563,True,350,1326,1985,3.6,0.17632241813602015,0.15415617128463477,Affordable,Affordable
40204104330,142,604,0.23509933774834438,True,335,1500,1912,3.1,0.1752092050209205,0.18104280656581911,Affordable,Affordable
11901157123,142,672,0.2113095238095238,True,400,1733,1360,2.9,0.29411764705882354,0.2940610859728507,Affordable,Affordable
11901136124,142,1126,0.1261101243339254,True,530,2383,1912,4.0,0.27719665271966526,0.28761667203089797,Affordable,Affordable
12003167823,142,1112,0.12769784172661872,True,515,2200,1897,3.1,0.27148128624143386,0.2676290499168728,Affordable,Affordable
21005124722,142,1105,0.12850678733031673,True,330,1404,1100,3.1,0.3,0.29454545454545455,Moderately_Affordable,Affordable
20603111515,142,837,0.16965352449223417,True,150,2427,922,2.2,0.16268980477223427,0.6074587018187886,Affordable,Very_Expensive
11901157101,142,655,0.216793893129771,True,445,1749,1733,3.1,0.2567801500288517,0.23289981801233964,Affordable,Affordable
12701150419,142,894,0.15883668903803133,True,300,1950,1268,3.5,0.23659305993690852,0.3548895899053628,Affordable,Moderately_Affordable
21301156925,142,636,0.22327044025157233,True,300,1368,1233,2.9,0.24330900243309003,0.25603593486805165,Affordable,Affordable
40401109708,141,477,0.29559748427672955,True,305,1326,1263,2.4,0.2414885193982581,0.24228028503562946,Affordable,Affordable
40401109701,141,791,0.17825537294563842,True,395,1283,863,2.0,0.45770567786790267,0.3430787057670024,Expensive,Moderately_Affordable
21301156904,141,539,0.26159554730983303,True,323,1733,1387,2.7,0.2328767123287671,0.2883367533691975,Affordable,Affordable
12701150418,141,1059,0.13314447592067988,True,320,2134,1329,3.2,0.24078254326561324,0.37055044278520577,Affordable,Moderately_Affordable
21303134722,141,889,0.15860517435320584,True,450,2184,2460,2.5,0.18292682926829268,0.2048780487804878,Affordable,Affordable
12701150425,141,902,0.15631929046563192,True,231,1625,841,2.8,0.2746730083234245,0.44589774078478,Affordable,Expensive
12703160101,141,962,0.14656964656964658,True,192,1590,933,2.2,0.2057877813504823,0.39327232253277267,Affordable,Moderately_Affordable
12703173220,141,765,0.1843137254901961,True,480,1950,1875,3.5,0.256,0.24,Affordable,Affordable
11901135428,141,730,0.19315068493150686,True,440,2000,1926,3.2,0.2284527518172378,0.23963575365444525,Affordable,Affordable
21204145910,141,757,0.18626155878467635,True,350,1800,1462,2.6,0.2393980848153215,0.2841208039566453,Affordable,Affordable
12501158612,141,595,0.23697478991596638,True,500,3000,1600,3.2,0.3125,0.4326923076923077,Moderately_Affordable,Expensive
11901135629,141,606,0.23267326732673269,True,545,1300,1792,3.7,0.3041294642857143,0.16741071428571427,Moderately_Affordable,Affordable
11902136619,141,543,0.2596685082872928,True,175,1895,754,2.8,0.23209549071618038,0.5799836768006529,Affordable,Very_Expensive
20904122337,141,667,0.21139430284857572,True,350,1235,1271,2.9,0.2753737214791503,0.22423288749016523,Affordable,Affordable
40203103608,140,1238,0.11308562197092084,True,262,1517,1323,2.9,0.1980347694633409,0.2646084074655503,Affordable,Affordable
12702151411,140,542,0.25830258302583026,True,263,1617,1208,3.3,0.21771523178807947,0.3089021905247071,Affordable,Moderately_Affordable
11702163704,140,1019,0.13738959764474976,True,460,2492,1962,2.0,0.2344546381243629,0.2931075041166784,Affordable,Affordable
11901157240,140,634,0.22082018927444794,True,400,2040,1125,2.7,0.35555555555555557,0.41846153846153844,Moderately_Affordable,Expensive
20904152923,140,916,0.15283842794759825,True,330,1712,1216,2.8,0.2713815789473684,0.3248987854251012,Affordable,Moderately_Affordable
21301132904,139,575,0.2417391304347826,True,445,1951,1687,3.2,0.26378186129223474,0.26688249509826273,Affordable,Affordable
21301133845,139,635,0.2188976377952756,True,311,1450,1149,2.6,0.27067014795474326,0.2912231371761398,Affordable,Affordable
50503109806,139,857,0.16219369894982497,True,268,1398,1208,2.7,0.22185430463576158,0.2670657157412124,Affordable,Affordable
20803118325,139,1246,0.1115569823434992,True,525,2340,2341,3.2,0.224263135412217,0.23067065356685176,Affordable,Affordable
12702151711,139,1108,0.12545126353790614,True,450,1931,1191,3.3,0.3778337531486146,0.37415229606665373,Moderately_Affordable,Moderately_Affordable
20902142838,139,671,0.20715350223546944,True,300,1725,1388,2.7,0.21613832853025935,0.2867989359343826,Affordable,Affordable
21204131826,139,562,0.24733096085409254,True,370,2149,1625,3.1,0.2276923076923077,0.30518343195266273,Affordable,Moderately_Affordable
50503109808,139,786,0.17684478371501272,True,283,1536,1489,3.4,0.1900604432505037,0.23805341736839386,Affordable,Affordable
50503110424,138,865,0.15953757225433526,True,350,1602,1525,2.7,0.22950819672131148,0.24242118537200505,Affordable,Affordable
50503130508,138,1274,0.10832025117739404,True,478,2000,2223,3.4,0.21502474134053082,0.2076196408180214,Affordable,Affordable
21301133528,138,259,0.5328185328185329,True,323,87,1218,3.0,0.2651888341543514,0.016483516483516484,Affordable,Affordable
50502108511,138,664,0.20783132530120482,True,290,1500,1260,3.2,0.23015873015873015,0.27472527472527475,Affordable,Affordable
21301133217,138,1064,0.12969924812030076,True,350,1600,1363,2.7,0.25678650036683787,0.27089564873864214,Affordable,Affordable
21204156530,138,817,0.1689106487148103,True,415,1679,1632,3.1,0.2542892156862745,0.2374151583710407,Affordable,Affordable
20607151827,138,561,0.24598930481283424,True,250,2359,928,2.1,0.26939655172413796,0.5866213527851459,Affordable,Very_Expensive
11703133132,138,876,0.15753424657534246,True,400,1400,1125,1.7,0.35555555555555557,0.28717948717948716,Moderately_Affordable,Affordable
12701150408,138,804,0.17164179104477612,True,350,1733,1284,3.4,0.27258566978193144,0.31146657081236523,Affordable,Moderately_Affordable
21304136013,138,766,0.1801566579634465,True,386,1848,2062,3.6,0.1871968962172648,0.20681936879803028,Affordable,Affordable
12701159507,138,501,0.2754491017964072,True,450,1724,2305,3.8,0.19522776572668113,0.17260136826297348,Affordable,Affordable
21001153326,138,1276,0.10815047021943573,True,401,2000,1609,2.5,0.24922311995027968,0.28684801835827317,Affordable,Affordable
21304146210,138,842,0.16389548693586697,True,401,1922,1921,3.2,0.20874544508068715,0.2308893605093501,Affordable,Affordable
12702151935,137,575,0.2382608695652174,True,400,2100,1384,3.0,0.28901734104046245,0.3501556247220987,Affordable,Moderately_Affordable
40204117209,137,850,0.16117647058823528,True,320,1365,1202,2.8,0.26622296173044924,0.26206322795341097,Affordable,Affordable
11902136625,137,674,0.2032640949554896,True,360,1865,1571,3.3,0.22915340547422025,0.273955834108603,Affordable,Affordable
21301156912,137,525,0.26095238095238094,True,337,1283,1305,2.8,0.2582375478927203,0.2268788682581786,Affordable,Affordable
31001156303,137,736,0.18614130434782608,True,350,2167,2075,3.4,0.1686746987951807,0.24100092678405932,Affordable,Affordable
31001156306,137,729,0.18792866941015088,True,375,1600,1687,2.8,0.22228808535862477,0.21886826866079978,Affordable,Affordable
21204131746,137,1120,0.12232142857142857,True,376,2067,1625,2.9,0.23138461538461538,0.2935384615384615,Affordable,Affordable
21304146301,137,1314,0.10426179604261795,True,381,2000,2100,3.1,0.18142857142857144,0.21978021978021978,Affordable,Affordable
11901136146,137,881,0.15550510783200908,True,475,1896,1666,3.4,0.2851140456182473,0.26262812817434666,Affordable,Affordable
11901157103,137,985,0.13908629441624365,True,460,1700,1325,2.6,0.3471698113207547,0.2960812772133527,Moderately_Affordable,Affordable
50503110220,136,927,0.14670981661272922,True,270,1425,1060,2.3,0.25471698113207547,0.3102322206095791,Affordable,Moderately_Affordable
21301133431,136,617,0.22042139384116693,True,327,1847,1221,2.6,0.2678132678132678,0.3490833490833491,Affordable,Moderately_Affordable
50302129614,136,1011,0.13452027695351138,True,380,2025,2076,2.0,0.18304431599229287,0.2251000444642063,Affordable,Affordable
12702151415,136,886,0.15349887133182843,True,480,2071,1958,3.5,0.24514811031664965,0.24408737330085645,Affordable,Affordable
50401104742,136,863,0.15758980301274622,True,345,1510,1230,2.6,0.2804878048780488,0.28330206378986866,Affordable,Affordable
20607151813,136,937,0.14514407684098185,True,490,2500,2395,2.3,0.2045929018789144,0.24088646218082543,Affordable,Affordable
40204104318,136,889,0.1529808773903262,True,300,1311,1261,3.1,0.23790642347343377,0.2399194778259013,Affordable,Affordable
31001156311,136,1252,0.10862619808306709,True,450,1834,2178,3.2,0.2066115702479339,0.19432083068446704,Affordable,Affordable
12003168034,136,1169,0.11633875106929,True,600,1933,2159,2.8,0.2779064381658175,0.2066127480671251,Affordable,Affordable
21301156938,136,907,0.14994487320837926,True,346,1300,1222,2.9,0.28314238952536824,0.24549918166939444,Affordable,Affordable
21303135121,136,662,0.2054380664652568,True,398,2167,2023,2.6,0.1967375185368265,0.24719571086353093,Affordable,Affordable
12702151630,136,957,0.14211076280041798,True,460,2286,1195,3.4,0.38493723849372385,0.4414547795300933,Moderately_Affordable,Expensive
21204156539,136,714,0.19047619047619047,True,316,1840,1458,2.9,0.2167352537722908,0.29123140234251343,Affordable,Affordable
